name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,12/31/2009
			DuefromRelatedPartiesCurrent,,,,,,,,,,,,,,,,,,,"61,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherReceivables,,,,,"40,856",,"81,714","175,005","160,206",,"145,882","281,783",,,,,,"497,784","687,001","420,314",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Inventory,"12,559,066","12,151,982","9,880,337","7,884,363","6,958,519","6,100,824","6,563,480","6,256,333","5,668,376","5,707,867","8,808,738","8,428,223","8,110,226","7,281,802","6,802,593","5,273,920","4,276,330","3,852,317","2,842,591","3,407,141","2,720,832","2,651,218","3,972,543","3,470,954","3,406,124","3,349,098","1,761,907","1,086,838","1,013,467","911,949","1,081,439","916,826","1,035,674","953,627","532,196","486,101","648,941","687,181","697,963","719,549","1,853,111","2,539,721","3,523,521","3,826,389","4,173,763","3,748,664","2,987,644","2,977,370","2,959,636"
			RawMaterials,"11,461,309","11,580,766","8,785,171","4,522,059","5,592,952","5,252,709","6,029,814","5,351,135","5,524,161","5,985,214","4,878,888","3,527,189","3,206,094","3,284,848","3,468,816","2,826,119","2,078,104","1,669,209","2,069,378","2,226,656","1,998,111","1,990,026","3,260,075","3,217,769","3,319,584","3,069,261","1,653,152","1,031,521","923,363","1,251,224","716,649","1,131,537","1,135,446","1,094,250","354,369","371,622","934,828","945,550","509,327","966,164","1,739,257","2,085,616","2,011,726","2,089,946","2,166,396","2,626,866","2,225,027","2,036,527","1,992,894"
			WorkInProcess,"265,757","226,126","203,103","682,050","1,334,080","1,381,677","1,505,403","2,072,466","2,231,136","2,414,142","1,787,302","731,208","631,840","1,523,616","18,574",,"7,179","25,090","212,444","302,387","364,329","454,120","356,407","505,110","148,921","154,880","2,470","10,895","14,702","25,974","118,771","47,983","135,913","153,065","61,671","18,990","46,260","46,259","37,046","88,754","255,500","313,601","480,795","554,673","819,486","771,969","402,430","601,176","926,343"
			FinishedGoods,"1,959,141","1,472,534","2,180,435","4,173,309","3,840,740","3,352,057","3,102,953","2,734,039","2,500,949","2,096,744","2,690,145","4,733,711","4,783,213","2,837,183","3,990,662","3,063,235","3,410,879","2,994,342","1,217,700","1,584,343","938,520","831,069","973,348","343,477","500,416","612,451","472,000","329,494","405,577","300,889","246,019","373,214","463,810","280,279","116,156","95,489","231,593","259,112","151,590","175,084","597,598","714,944","1,031,000","1,181,770","1,187,881","756,777","360,187","339,667","508,636"
			InventoriesAdjustmentsAllowances,"-1,127,141","-1,127,444","-1,288,372","-1,493,055","-3,809,253","-3,885,619","-4,074,690","-3,901,307","-4,587,870","-4,788,233","-547,597","-563,885","-510,921","-363,845","-675,459","-615,434","-1,219,832","-836,324","-656,931","-706,245","-580,128","-623,997","-617,287","-595,402","-562,797","-487,494","-365,715","-285,072","-330,175","-666,138",,"-635,908","-699,495","-573,967",,,"-563,740","-563,740",,"-510,453","-739,244","-574,440",,,,"-406,948",,,"-468,237"
		PrepaidAssets,"2,056,979","2,551,870","4,234,181","4,310,750","2,866,671","1,223,593","1,171,787","1,519,870","1,181,804","1,137,637","2,486,497","1,329,143","1,258,709","2,065,314","2,015,665","1,205,066","638,640","1,028,664","880,203","723,660","763,001","941,577","1,038,026","1,293,574","775,820","978,361","1,648,841","1,380,145","383,136","579,000","233,086","60,736","64,910","200,936","196,262","84,571","65,012","85,768","74,547","143,712","83,672","74,625","62,586","64,983","54,132","158,817","46,040","35,981","41,192"
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","340,479","242,640","199,571",,,,,,,,,,,
		OtherCurrentAssets,,,"68,109","136,221","204,333","272,444","380,249","471,809","527,249",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	TotalNonCurrentAssets,"10,852,743","11,316,903","11,478,677","8,673,557","7,363,687","7,416,233","7,837,228","8,178,812","8,720,764","9,372,957","8,302,944","8,582,487","8,757,913","7,750,545","5,839,446","5,993,097","5,732,211","5,590,680","4,847,549","4,344,931","4,108,853","4,115,207","3,896,962","3,429,694","3,233,767","3,032,418","1,984,417","1,734,486","1,624,228","1,740,713","1,948,135","1,725,677","1,431,692","1,182,498","1,069,366","1,278,911","1,370,896","1,216,274","1,267,362","1,315,831","1,582,226","1,682,291","1,525,510","1,315,549","1,308,763","1,288,977","1,370,300","1,368,049","1,460,724"
		NetPPE,"6,010,690","6,307,460","6,561,213","4,291,429","4,207,514","4,354,708","4,839,179","5,228,671","5,845,259","6,423,866","5,164,086","5,312,152","5,377,446","4,291,690","4,075,176","4,145,514","4,178,799","4,124,466","3,885,605","3,586,193","3,413,262","3,364,908","3,070,452","2,551,228","2,283,527","2,015,433","804,937","486,190","387,263","416,965","415,009","353,641","415,805","446,329","519,319","512,848","589,065","664,967","674,446","730,085","879,734","961,692","782,604","596,669","596,822","562,085","589,987","593,916","701,368"
			GrossPPE,"6,010,690","12,168,799","6,561,213","4,291,429","4,207,514","10,719,200","4,839,179","5,228,671","5,845,259","11,000,324","5,164,086","5,312,152","5,377,446","7,347,175",,,,"6,377,260",,,,"5,051,522","3,070,452","2,551,228",,"3,057,555","804,937","486,190","387,263","2,563,550","415,009","353,641","415,805","3,142,668","519,319","512,848","589,065","3,063,707","674,446","730,085","879,734","3,529,067",,,,"2,733,579",,,"2,727,028"
				Properties,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,,,,,,,,,,,,,,,,,,,,
				MachineryFurnitureEquipment,,"3,641,907",,,,"2,933,669",,,,"2,868,320",,,,"2,659,909",,,,"1,968,677",,,,"1,945,317","3,070,452","2,551,228",,"1,608,944","804,937","486,190","387,263","1,188,799","415,009","353,641","415,805","1,394,662","519,319","512,848","589,065","1,378,701","674,446","730,085","879,734","3,529,067",,,,"2,733,579",,,"2,727,028"
				OtherProperties,"6,010,690","7,729,833","6,561,213","4,291,429","4,207,514","7,011,797","4,839,179","5,228,671","5,845,259","7,358,270","5,164,086","5,312,152","5,377,446","4,199,309",,,,"3,965,251",,,,"2,702,468",,,,"1,082,845",,,,"1,374,751",,,,"1,748,006",,,,"1,685,006",,,,,,,,,,,
				Leases,,"797,059",,,,"773,734",,,,"773,734",,,,"487,957",,,,"443,332",,,,"403,737",,,,"365,766",,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,,"-5,861,339",,,,"-6,364,492",,,,"-4,576,458",,,,"-3,055,485",,,,"-2,252,794",,,,"-1,686,614",,,,"-1,042,122",,,,"-2,146,585",,,,"-2,696,339",,,,"-2,398,740",,,,"-2,567,375",,,,"-2,171,494",,,"-2,025,660"
		GoodwillAndOtherIntangibleAssets,"3,396,156","4,067,520","3,560,929","3,557,128","2,289,506","2,811,525","2,348,049","2,400,141","2,434,075","2,699,091","2,822,587","2,964,917","3,083,867","3,199,663","1,294,954","1,375,429","1,553,412","1,466,214","961,944","758,738","695,591","750,299","826,510","878,466","950,240","1,016,985","1,101,699","1,158,808","1,135,897","1,211,227","1,408,898","1,237,351","1,015,887","736,169","550,047","551,461","556,033","551,307","592,916","585,746","702,492","720,599","742,906","718,880","711,941","726,892","780,313","774,133","759,356"
			OtherIntangibleAssets,"3,396,156","4,067,520","3,560,929","3,557,128","2,289,506","2,811,525","2,348,049","2,400,141","2,434,075","2,699,091","2,822,587","2,964,917","3,083,867","3,199,663","1,294,954","1,375,429","1,553,412","1,466,214","961,944","758,738","695,591","750,299","826,510","878,466","950,240","1,016,985","1,101,699","1,158,808","1,135,897","1,211,227","1,408,898","1,237,351","1,015,887","736,169","550,047","551,461","556,033","551,307","592,916","585,746","702,492",,,,,,,,
		InvestmentsAndAdvances,,"450,000",,,,"250,000",,,,"250,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherInvestments,,"450,000",,,,"250,000",,,,"250,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"77,781","89,488","101,068","112,521","124,228","134,685",,,,"214,602","225,798",,,,,,,,,,,,
		OtherNonCurrentAssets,"1,445,897","491,923","1,356,535","825,000","866,667",,"650,000","550,000","441,430",,"316,271","305,418","296,600","259,192","469,316","472,154",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TotalLiabilitiesNetMinorityInterest,"3,394,346","4,739,131","4,337,867","3,966,232","4,516,999","4,168,299","5,046,191","4,967,927","3,938,843","4,206,022","2,757,169","3,215,087","3,901,544","4,676,665","3,582,191","4,706,686","3,181,536","5,453,540","3,311,664","3,249,958","3,361,477","4,623,423","4,682,800","4,027,264","3,133,654","3,469,758","2,745,141","2,965,886","3,066,183","18,098,173","13,917,629","13,312,943","11,954,689","15,900,414","12,526,647","11,193,825","10,143,948","8,635,513","7,328,678","7,606,384","12,339,289","12,643,444","12,356,016","11,655,531","11,909,503","12,603,679","9,614,029","8,712,989","8,739,050"
	CurrentLiabilities,"2,940,281","4,156,255","3,650,294","3,128,923","3,574,993","3,095,488","3,257,792","2,814,108","2,498,684","2,634,657","2,724,679","3,050,866","3,574,556","4,676,665","3,582,191","4,706,686","3,181,536","5,435,209","3,290,832","3,062,638","3,185,074","4,421,959","4,354,048","3,755,132","1,442,577","1,802,122","1,291,485","1,593,902","1,710,095","3,386,588","2,874,738","3,114,482","3,396,505","3,660,855","3,697,174","7,947,988","6,595,598","5,150,648","3,529,960","3,582,767","9,928,429","10,188,687","10,485,969","6,294,583","6,166,909","6,800,251","8,323,726","7,517,914","5,905,844"
		PayablesAndAccruedExpenses,"2,396,454","3,594,312","3,101,897","2,563,257","2,999,572","2,609,841","1,816,040","1,620,111","1,874,145","1,967,369","2,008,808","2,287,552","2,736,308","4,312,577","3,068,962","4,084,865","2,610,633","4,773,527","2,578,771","2,352,389","1,636,633","1,781,025","2,247,960","1,631,912","863,370","1,290,285","764,216","997,680","1,113,537","2,489,004","2,055,116","2,364,876","2,535,975","2,726,951","2,755,327","4,342,001","3,810,254","3,418,106","2,526,431","2,961,227","4,255,711","4,038,558","4,071,838","3,332,208","4,583,191","5,203,597","4,562,547","5,368,201","4,494,488"
			Payables,"1,269,433","2,175,004","1,516,572","1,505,170","1,370,491","1,626,808","941,933","857,185","1,319,124","1,081,472","1,130,518","1,646,760","1,793,298","2,698,499","1,826,342","2,640,139","1,770,170","3,729,556","1,826,615","1,811,740","1,014,269","1,097,762","1,553,391","1,075,569","452,972","914,507","407,455","695,129","857,086","2,218,723","1,788,794","2,131,715","2,360,382","2,496,422","2,424,944","3,540,106","3,225,907","2,918,053","2,278,891","2,706,007","3,725,524","3,766,917","3,633,411","3,095,917","4,360,855","4,823,853","3,752,170","4,659,695","3,940,506"
				AccountsPayable,"1,223,741","2,054,762","1,482,809","1,424,967","1,326,127","1,517,155","909,103","832,584","1,297,924","1,062,785","1,061,703","1,587,271","1,715,744","2,668,241","1,796,062","2,619,172","1,747,419","3,726,056","1,819,950","1,809,146","1,003,149","1,085,472","1,529,554","1,057,169","437,777","907,434","397,927","688,397","827,988","2,183,565","1,741,994","2,092,915","2,273,853","2,420,571","2,394,766","3,512,203","3,201,479","2,896,567","2,278,408","2,706,007","3,725,524","3,766,617","3,633,211","3,091,067","3,658,664","4,128,842","3,752,170","2,913,195","3,936,914"
				TotalTaxPayable,"45,692","120,242","33,763","80,203","44,364","109,653","32,830","24,601","21,200","18,687","68,815","59,489","77,554","30,258","30,280","20,967","22,751","3,500","6,665","2,594","11,120","12,290","23,837","18,400","15,195","7,073","9,528","6,732","29,098","35,158","46,800","38,800","86,529","75,851","30,178","27,903","24,428","21,486","483","0","0","300","200","4,850","2,425","9,100",,,"3,592"
					IncomeTaxPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30,178","27,903","24,428","21,486","483","0","0","300","200","4,850","2,425","9,100",,,"3,592"
				OtherPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"699,766","685,911",,"1,746,500",
			CurrentAccruedExpenses,"1,127,021","1,419,308","1,585,325","1,058,087","1,629,081","983,033","874,107","762,926","555,021","885,897","878,290","640,792","943,010","1,614,078","1,242,620","1,444,726","840,463","1,043,971","752,156","540,649","622,364","683,263","694,569","556,343","410,398","375,778","356,761","302,551","256,451","270,281","266,322","233,161","175,593","230,529","330,383","801,895","584,347","500,053","247,540","255,220","530,187","271,641","438,427","236,291","222,336","379,744","810,377","708,506","553,982"
				InterestPayable,,,,,,,,,,,,,,"0","86,457","83,559","160,649","171,435","183,553","171,237","262,899","375,560","345,546","326,600","116,041","109,984","103,677","96,414","85,191","75,471","64,800","54,506","44,546","36,935","51,817","407,387","237,678","161,703","0","0","288,555","62,176","128,840",,,"90,946","314,466","253,607","154,016"
		PensionandOtherPostRetirementBenefitPlansCurrent,,,,,,,,,,,,,,"0","0","150,853","235,469","327,469","408,609","523,802","623,609","648,720","358,719","358,719","358,719","358,719","358,719","417,286","417,286","428,786","432,786","404,036","409,517","360,670","333,533","324,303","260,745","181,322",,,,"96,375","64,419",,,,,,
		CurrentDebtAndCapitalLeaseObligation,"514,204","534,146","534,146","551,967","551,967","444,495","1,389,504","1,128,781","524,825","524,825","533,289","533,289","533,289",,,,,,,,"518,374","1,416,480","1,333,709","1,468,396","53,636","55,790","73,985","88,473","91,726","294,845","209,575","278,464","352,645","402,457","533,582","2,322,313","1,829,899","1,488,141","938,636","587,126","5,644,125","5,661,603","5,575,600","1,273,025","1,206,388","307,062","705,318","533,255","1,240,685"
			CurrentDebt,,,,,,,"945,009","684,286",,,,,,,,,,,,,"518,374","1,416,480","1,333,709","1,468,396","53,636","55,790","73,985","82,464","80,097","277,963","187,783","258,092","330,764","377,787","506,690","2,287,483","1,784,921","1,430,897","887,222","521,812","5,564,485","5,576,919","5,486,144","1,177,925","1,115,133","207,539","603,000","440,502","1,140,024"
				CurrentNotesPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","37,038","89,677","159,986","231,444","278,467","406,626","492,673","389,066","258,209",,,,,,,,"40,932","175,000","125,000","246,417"
				LineOfCredit,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","112,500",,,,"0","0","112,500","112,500","112,500","0","0","422,081","652,081","452,081","450,000","825,000","96,040","212,500","100,002","178,107"
				OtherCurrentBorrowings,,,,,,,"945,009","684,286",,,,,,,,,,,,,,,"1,333,709","1,468,396",,,"73,985","82,464","80,097","128,425","98,106","98,106","99,320","99,320","100,064","1,682,310","1,283,355","1,060,188","887,222","521,812","5,142,404","4,924,838","5,034,063","727,925","290,133","70,567","215,500","215,500","715,500"
			CurrentCapitalLeaseObligation,"514,204","534,146","534,146","551,967","551,967","444,495","444,495","444,495","524,825","524,825","533,289","533,289","533,289",,,,,,,,,,,,,,"0","6,009","11,629","16,882","21,792","20,372","21,881","24,670","26,892","34,830","44,978","57,244","51,414","65,314","79,640","84,684","89,456","95,100","91,255","99,523","102,318","92,753","100,661"
		CurrentDeferredLiabilities,"29,623","27,797","14,251","13,699","23,454","41,152","52,248","65,216","99,714","142,463","182,582","230,025","304,959","364,088","513,229","298,699","210,640","181,286","180,919","186,447","406,458","575,734","413,660","296,105","166,852","97,328","94,565","90,463","87,546","173,953","177,261","67,106","98,368","170,777","74,732","43,811","59,401","63,079","64,893","34,414","28,593","392,151","774,112","1,689,350",,,,,
			CurrentDeferredRevenue,"29,623","27,797","14,251","13,699","23,454","41,152","52,248","65,216","99,714","142,463","182,582","230,025","304,959","364,088","513,229","298,699","210,640","181,286","180,919","186,447","406,458","575,734","413,660","296,105","166,852","97,328","94,565","90,463","87,546","173,953","177,261","67,106","98,368","170,777","74,732","43,811","59,401","63,079","64,893","34,414","28,593","392,151","774,112","895,699",,,,,
		OtherCurrentLiabilities,,,,,,,,,,,,,,,,"172,269","124,794","152,927","122,533",,,,,,,,,,,,,,,,,"915,560","635,299",,,,,,,,"377,330","1,289,592","3,055,861","1,616,458","170,671"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"454,065","582,876","687,573","837,309","942,006","1,072,811","1,788,399","2,153,819","1,440,159","1,571,365","32,490","164,221","326,988","0","0","0","0","18,331","20,832","187,320","176,403","201,464","328,752","272,132","1,691,077","1,667,636","1,453,656","1,371,984","1,356,088","14,711,585","11,042,891","10,198,461","8,558,184","12,239,559","8,829,473","3,245,837","3,548,350","3,484,865","3,798,718","4,023,617","2,410,860","2,454,757","1,870,047","5,360,948","5,742,594","5,803,428","1,290,303","1,195,075","2,833,206"
		LongTermDebtAndCapitalLeaseObligation,"454,065","582,876","687,573","837,309","942,006","1,072,811","1,788,399","2,153,819","1,440,159","1,571,365","32,490","164,221","326,988",,,,,,,,,,,,"1,335,095","1,227,550","1,193,559","1,077,552","1,077,009","1,088,996","1,067,827","1,213,803","179,971","187,378","241,525","1,345,519","1,714,738","1,755,294","1,948,372","2,322,133","955,518","1,124,051","571,094","3,277,913","4,479,129","3,535,437","302,664","280,235","2,049,884"
			LongTermDebt,,,,,,,"610,891","871,614",,,,,,,,,,,,,,,,,"1,335,095","1,227,550","1,193,559","1,077,552","1,077,009","1,088,996","1,067,827","1,207,794","168,342","170,496","219,733","1,319,138","1,680,802","1,715,253","1,935,699","2,302,853","919,751","1,072,051","501,298","3,184,870","4,390,331","3,433,366",,,"1,746,500"
			LongTermCapitalLeaseObligation,"454,065","582,876","687,573","837,309","942,006","1,072,811","1,177,508","1,282,205","1,440,159","1,571,365","32,490","164,221","326,988",,,,,,,,,,,,,,,,,"0","0","6,009","11,629","16,882","21,792","26,381","33,936","40,041","12,673","19,280","35,767","52,000","69,796","93,043","88,798","102,071","302,664","280,235","303,384"
		NonCurrentDeferredLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"862,461",,"1,060,089",,,
		TradeandOtherPayablesNonCurrent,,,,,,,,,,,,,,,,,,,,,,"0",,"0","181,029","160,967","149,309","125,405","103,921","81,451","54,257","23,307","14,462","16,365","11,788","790,222","773,516","719,475","799,451","708,456","551,977",,,,,,,,
		NonCurrentAccruedExpenses,,,,,,,,,,,,,,,,,,"18,331","20,832","23,333","25,832","28,333","30,833","33,333","35,833","38,333",,,,,,,,,,,,,,,,"520,610","503,857","475,478","1,263,465","1,207,902","987,639","914,840","783,322"
		EmployeeBenefits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","1,110,096","1,060,096","1,010,096","1,050,895","993,028","903,365","810,096","795,096","745,096",,,,,
			NonCurrentPensionAndOtherPostretirementBenefitPlans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"810,096","795,096","745,096",,,,,
		DerivativeProductLiabilities,,,,,,,,,,,,,,,,,,"0","0","163,987","150,571","173,131","297,919","238,799","139,120","240,786","110,788","169,027","175,158","13,541,138","9,920,807","8,961,351","8,363,751","12,035,816","8,576,160",,,,,,,,,,,,,,
TotalEquityGrossMinorityInterest,"136,955,830","143,727,926","151,128,888","155,742,319","146,936,072","48,303,185","37,008,502","26,134,153","19,088,784","24,240,443","33,592,887","19,790,425","24,510,900","30,456,975","35,595,113","38,960,749","44,584,862","21,379,713","15,154,505","11,917,960","14,947,440","17,721,837","10,285,677","8,855,174","12,552,373","16,092,871","19,386,813","21,367,952","23,094,083","-14,398,011","-9,973,188","-8,472,256","-8,962,811","-13,038,293","-7,995,882","-8,697,301","-7,059,913","-6,209,565","-4,826,250","-3,723,891","-7,611,835","-6,824,747","-5,454,996","-4,620,512","-3,762,388","-3,411,497","-4,219,307","-3,098,466","-330,225"
	StockholdersEquity,"136,955,830","143,727,926","151,128,888","155,742,319","146,936,072","48,303,185","37,008,502","26,134,153","19,088,784","24,240,443","33,592,887","19,790,425","24,510,900","30,456,975","35,595,113","38,960,749","44,584,862","21,379,713","15,154,505","11,917,960","14,947,440","17,721,837","10,285,677","8,855,174","12,552,373","16,092,871","19,386,813","21,367,952","23,094,083","-14,398,011","-9,973,188","-8,472,256","-8,962,811","-13,038,293","-7,995,882","-8,697,301","-7,059,913","-6,209,565","-4,826,250","-3,723,891","-7,611,835","-6,824,747","-5,454,996","-4,620,512","-3,762,388","-3,411,497","-4,219,307","-3,098,466","-330,225"
		CapitalStock,"63,705","63,672","63,631","63,278","62,142","45,695","42,768","39,054","33,178","33,178","33,178","27,654","27,648","27,641","27,614","27,387","27,357","24,326","22,228","20,659","20,343","19,619","17,528","16,206","16,155","16,138","16,108","16,050","15,915","11,296","10,817","10,315","10,241","9,600","9,541","3,537","3,537","265,259","265,259","265,259","265,259","189,155","263,700","263,600","263,600","263,600","263,600","263,600","263,600"
			PreferredStock,,"0","0","0","0","50","50","50","50","50","50","50","50","50","50","50","50","50","50","50","50","50","50","50","50","50","50","50","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
			CommonStock,"63,705","63,672","63,631","63,278","62,142","45,645","42,718","39,004","33,128","33,128","33,128","27,604","27,598","27,591","27,564","27,337","27,307","24,276","22,178","20,609","20,293","19,569","17,478","16,156","16,105","16,088","16,058","16,000","15,865","11,296","10,817","10,315","10,241","9,600","9,541","3,537","3,537","265,259","265,259","265,259","265,259","189,155","263,700","263,600","263,600","263,600","263,600","263,600","263,600"
		AdditionalPaidInCapital,"350,721,326","346,736,397","337,125,126","333,792,844","316,208,276","210,952,473","196,069,645","180,438,200","169,160,041","168,950,076","168,718,535","149,444,907","149,109,454","148,695,775","148,270,081","146,838,188","146,313,883","117,827,839","105,725,265","96,988,013","95,947,859","94,541,168","80,772,108","74,307,065","73,900,825","73,665,601","73,450,245","73,006,471","72,330,410","29,752,083","27,858,832","26,058,945","25,807,574","23,244,639","22,590,615","20,038,500","20,019,153","19,671,480","19,638,698","19,559,879","19,512,638","19,455,242","19,366,601","19,280,631","19,211,217","19,141,802","17,857,907","17,791,783","17,665,941"
