name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020
TotalAssets,"10,990,953,000","22,528,358,000","16,480,950,000","16,844,098,000","10,372,626,000","11,493,476,000"
TotalLiabilitiesNetMinorityInterest,"7,824,711,000","19,357,357,000","13,486,922,000","14,157,112,000","7,594,590,000","9,119,196,000"
TotalEquityGrossMinorityInterest,"3,166,242,000","3,171,001,000","2,994,028,000","2,686,986,000","2,778,036,000","2,374,280,000"
	StockholdersEquity,"139,535,000","142,401,000","130,288,000","109,744,000","113,238,000","2,374,280,000"
		CapitalStock,"159,000","159,000","160,000","160,000","160,000","0"
			PreferredStock,"0","0","0","0","0","0"
			CommonStock,"159,000","159,000","160,000","160,000","160,000",
		AdditionalPaidInCapital,"542,000","437,000","313,000","187,000","0","24,839,000"
		RetainedEarnings,"138,834,000","141,805,000","129,815,000","109,397,000","113,078,000","2,349,441,000"
	MinorityInterest,"3,026,707,000","3,028,600,000","2,863,740,000","2,577,242,000","2,664,798,000","0"
TotalCapitalization,"2,120,641,000","2,124,559,000","1,617,001,000","1,595,914,000","928,532,000","3,190,131,000"
CommonStockEquity,"139,535,000","142,401,000","130,288,000","109,744,000","113,238,000","2,374,280,000"
CapitalLeaseObligations,"165,955,000","170,198,000","178,695,000","160,198,000","154,061,000","127,666,000"
NetTangibleAssets,"-3,374,567,000","-3,172,551,000","-2,770,022,000","-2,552,812,000","-2,187,196,000","617,416,000"
InvestedCapital,"6,197,470,000","18,079,497,000","12,104,951,000","12,845,127,000","6,152,272,000","10,451,828,000"
TangibleBookValue,"-3,374,567,000","-3,172,551,000","-2,770,022,000","-2,552,812,000","-2,187,196,000","617,416,000"
TotalDebt,"6,223,890,000","18,107,294,000","12,153,358,000","12,895,581,000","6,193,095,000","8,205,214,000"
NetDebt,"5,156,761,000","17,206,008,000","11,023,437,000","11,686,987,000","4,445,896,000","6,853,711,000"
ShareIssued,"92,531,073","91,612,305","100,367,478","102,318,776","103,104,205","103,104,205"
OrdinarySharesNumber,"92,531,073","91,612,305","100,367,478","102,318,776","103,104,205","103,104,205"
