name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999
OperatingCashFlow,"91,163,000","-134,763,000","-41,086,000","-63,923,000","330,935,000","-13,774,000","274,457,000","-119,292,000","311,269,000","-134,981,000","77,290,000","104,528,000","308,239,000","-63,505,000","155,742,000","157,187,000","252,085,000","3,538,000","-16,166,000","66,352,000","193,556,000","-84,405,000","118,684,000","60,656,000","213,649,000","-31,367,000","73,051,000","72,220,000","135,367,000","-48,424,000","44,043,000","45,573,000","100,846,000","-26,580,000","53,221,000","15,631,000","82,840,000","-52,715,000","17,277,000","-60,582,000","-9,717,000","49,575,000","93,161,000","19,691,000","54,112,000","-2,045,000","-46,660,000","7,251,000","-32,319,000","24,349,000","24,833,000","21,942,000","96,552,000","-28,218,000","-7,202,000","11,905,000","2,439,000","-28,971,000","80,765,000","12,950,000","48,081,000","-40,441,000","15,545,000","7,041,000","24,485,000","-21,032,000","22,198,000","33,722,000","18,601,000","1,377,000","3,823,000","14,342,000","12,213,000","2,668,000","34,948,000","46,678,000","-35,628,000","-33,679,000","23,112,000","38,751,000","17,917,000","37,034,000","6,637,000","296,000","4,585,000","-13,238,000","16,794,000","-5,274,000","7,111,000","-19,640,000","12,100,000","-7,700,000","9,600,000","-900,000"
	CashFlowFromContinuingOperatingActivities,"91,163,000","-134,763,000","-41,086,000","-63,923,000","330,935,000","-13,774,000","274,457,000","-119,292,000","311,269,000","-134,981,000","77,290,000","104,528,000","308,239,000","-63,505,000","155,742,000","157,187,000","252,085,000","3,538,000","-16,166,000","66,352,000","193,556,000","-84,405,000","118,684,000","60,656,000","213,649,000","-31,367,000","73,051,000","72,220,000","135,367,000","-48,424,000","44,043,000","45,573,000","100,846,000","-26,580,000","53,221,000","15,631,000","82,840,000","-52,715,000","17,277,000","-60,582,000","-9,717,000","49,575,000","93,161,000","19,691,000","54,112,000","-2,045,000","-46,660,000","7,251,000","-32,319,000","24,349,000","24,833,000","21,942,000","96,552,000","-28,218,000","-7,202,000","11,905,000","2,439,000","-28,971,000","80,765,000","12,950,000","48,081,000","-40,441,000","15,545,000","7,041,000","24,485,000","-21,032,000","22,198,000","33,722,000","18,601,000","1,377,000","3,823,000","14,342,000","12,213,000","2,668,000","34,948,000","46,678,000","-35,628,000","-33,679,000","23,112,000","38,751,000","17,917,000","37,034,000","6,637,000","296,000","4,585,000","-13,238,000","16,794,000","-5,274,000","7,111,000","-19,640,000","12,100,000","-7,700,000","9,600,000","-900,000"
		NetIncomeFromContinuingOperations,"837,289,000","136,166,000","422,599,000","116,701,000","161,823,000","114,509,000","78,173,000","82,111,000","-55,217,000","41,160,000","82,501,000","121,734,000","91,998,000","131,019,000","67,106,000","106,050,000","60,859,000","137,258,000","-51,761,000","106,830,000","73,400,000","106,635,000","15,169,000","76,542,000","84,009,000","109,639,000","38,490,000","73,834,000","87,065,000","61,658,000","25,856,000","55,079,000","38,213,000","33,048,000","16,101,000","28,333,000","8,846,000","7,588,000","3,956,000","11,004,000","-1,782,000","-3,666,000","-57,661,000","8,285,000",,,"3,237,000","36,378,000","40,237,000","56,296,000","27,946,000",,,"8,220,000","-20,378,000","28,289,000","14,641,000","32,844,000","12,094,000","24,744,000","14,948,000","23,900,000","14,581,000","22,199,000","17,616,000","16,598,000","5,901,000","12,632,000","15,917,000","10,267,000","2,128,000","6,037,000","8,342,000","7,046,000","-12,343,000","-5,860,000","-2,125,000","8,461,000","-8,607,000","14,107,000","21,258,000","20,278,000","1,970,000","11,378,000","16,822,000","17,100,000","9,720,000","15,286,000","12,011,000","6,734,000","-1,500,000","8,600,000","9,300,000","3,400,000"
		OperatingGainsLosses,"-1,580,000","2,281,000","4,176,000","4,126,000","-12,163,000","6,015,000","-11,331,000","-5,948,000","-3,088,000","6,513,000","-5,655,000","2,901,000","446,000","4,422,000","6,933,000","-4,302,000","8,443,000","-452,000","-891,000","-4,322,000","-3,646,000","-1,077,000","-5,440,000","1,788,000","2,392,000","-2,276,000",,,"-34,000","14,000","424,000","169,000","116,000","128,000","-680,000","39,000","195,000","-1,000","10,000","199,000",,,"-9,888,000","24,000","142,000","90,000","-6,000","-8,000","-82,000","132,000","-20,000","0","1,000","1,000","1,074,000","-389,000","-539,000","1,697,000","24,000","193,000","56,000","-1,000","228,000","47,000","-4,711,000","4,735,000","1,030,000","121,000","1,499,000","1,903,000","3,071,000","674,000","1,588,000","1,852,000","5,006,000","5,000","1,598,000","2,385,000","6,010,000","-1,600,000","2,642,000","1,095,000","1,232,000","11,000","4,152,000","5,847,000","462,000","171,000","2,229,000","854,000","5,000,000","600,000","100,000","-800,000"
			GainLossOnSaleOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-34,000","14,000","424,000","169,000","116,000","128,000","-680,000","39,000","195,000","-1,000","10,000","199,000","7,000","0","-9,888,000","24,000","142,000","90,000","-6,000","-8,000","-82,000","132,000","-20,000","0","1,000","1,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NetForeignCurrencyExchangeGainLoss,"-1,580,000","2,281,000","4,176,000","4,126,000","-12,163,000","6,015,000","-11,331,000","-5,948,000","-3,088,000","6,513,000","-5,655,000","2,901,000","446,000","4,422,000","6,850,000","-5,157,000","8,848,000","-469,000","-318,000","-2,043,000","-4,896,000","-492,000","-4,937,000","1,429,000","1,989,000","-2,430,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"143,085,000","36,516,000","38,919,000","34,009,000","33,641,000","33,008,000","37,058,000","33,988,000","32,205,000","39,559,000","30,784,000","28,305,000","25,005,000","27,421,000","26,070,000","24,482,000","24,239,000","24,175,000","23,188,000","20,883,000","19,814,000","18,879,000","18,435,000","17,093,000","15,683,000","14,872,000","10,387,000","14,881,000","14,385,000","13,307,000","12,636,000","12,315,000","11,831,000","11,522,000","11,423,000","10,891,000","10,354,000","10,641,000","10,882,000","10,344,000","11,246,000","9,976,000","11,124,000","8,230,000","8,122,000","7,756,000","7,462,000","7,166,000","6,050,000","5,712,000","5,585,000","5,297,000","5,026,000","4,721,000","4,768,000","4,141,000","4,416,000","4,418,000","4,836,000","4,433,000","4,198,000","4,285,000","4,238,000","4,268,000","4,451,000","4,513,000","6,691,000","5,400,000","5,641,000","5,626,000","5,663,000","5,360,000","5,401,000","5,354,000","4,950,000","6,403,000","5,866,000","5,144,000","4,881,000","4,410,000","4,482,000","4,297,000","6,053,000","3,420,000","3,050,000","2,780,000","1,899,000","1,569,000","1,338,000","1,192,000","900,000","900,000","1,200,000","900,000"
			DepreciationAndAmortization,"143,085,000","36,516,000","38,919,000","34,009,000","33,641,000","33,008,000","37,058,000","33,988,000","32,205,000","39,559,000","30,784,000","28,305,000","25,005,000","27,421,000","26,070,000","24,482,000","24,239,000","24,175,000","23,188,000","20,883,000","19,814,000","18,879,000","18,435,000","17,093,000","15,683,000","14,872,000","10,387,000","14,881,000","14,385,000","13,307,000","12,636,000","12,315,000","11,831,000","11,522,000","11,423,000","10,891,000","10,354,000","10,641,000","10,882,000","10,344,000","11,246,000","9,976,000","11,124,000","8,230,000","8,122,000","7,756,000","7,462,000","7,166,000","6,050,000","5,712,000","5,585,000","5,297,000","5,026,000","4,721,000","4,768,000","4,141,000","4,416,000","4,418,000","4,836,000","4,433,000","4,198,000","4,285,000","4,238,000","4,268,000","4,451,000","4,513,000","6,691,000","5,400,000","5,641,000","5,626,000","5,663,000","5,360,000","5,401,000","5,354,000","4,950,000","6,403,000","5,866,000","5,144,000","4,881,000","4,410,000","4,482,000","4,297,000","6,053,000","3,420,000","3,050,000","2,780,000","1,899,000","1,569,000","1,338,000","1,192,000","900,000","900,000","1,200,000","900,000"
				Depreciation,,,,,,,,,,,,,,,"26,070,000","24,482,000","24,239,000","24,175,000","23,188,000","20,883,000","19,814,000","18,879,000","18,435,000","17,093,000","15,683,000","14,872,000","9,966,000","14,791,000","14,378,000","13,298,000","12,590,000","12,081,000","11,598,000","11,288,000","11,190,000","10,665,000","10,127,000","10,415,000","10,656,000","10,117,000","11,019,000","9,750,000","10,729,000","7,835,000","7,727,000","7,361,000","7,066,000","6,771,000","5,551,000","5,319,000","5,229,000","5,128,000","4,840,000","4,497,000","4,214,000","4,140,000","4,403,000","4,312,000","4,721,000","4,314,000","4,118,000","4,067,000","3,923,000","3,952,000","4,132,000","4,196,000","6,370,000","5,090,000","5,316,000","5,294,000","5,371,000","5,070,000","5,034,000","5,048,000","4,618,000","6,130,000","5,501,000","4,874,000","4,666,000","4,193,000","4,297,000","4,272,000",,"3,395,000","3,024,000","2,755,000",,,,,,,,
				AmortizationCashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,"421,000","90,000","7,000","9,000","46,000","234,000","233,000","234,000","233,000","226,000","227,000","226,000","226,000","227,000","227,000","226,000","395,000","395,000","395,000","395,000","396,000","395,000","499,000","393,000","356,000","169,000","186,000","224,000","554,000","1,000","13,000","106,000","115,000","119,000","80,000","218,000","315,000","316,000","319,000","317,000","321,000","310,000","325,000","332,000","292,000","290,000","367,000","306,000","332,000","273,000","365,000","270,000","215,000","217,000","185,000","25,000",,"25,000","26,000","25,000",,,,,,,,
