name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020
OperatingCashFlow,"80,067,000","25,141,000","20,979,000","19,853,000","14,094,000","21,852,000","5,240,000","12,661,000","13,034,000","13,929,000"
	CashFlowFromContinuingOperatingActivities,"80,067,000","25,141,000","20,979,000","19,853,000","14,094,000","21,852,000","5,240,000","12,661,000","13,034,000","13,929,000"
		NetIncomeFromContinuingOperations,"-12,685,000","1,360,000","4,398,000","-1,580,000","-16,863,000","2,200,000","204,000","-1,702,000","429,000","-1,361,000"
		DepreciationAmortizationDepletion,"14,122,000","3,730,000","3,640,000","3,399,000","3,353,000","3,247,000","3,102,000","3,041,000","2,923,000","2,696,000"
			DepreciationAndAmortization,"14,122,000","3,730,000","3,640,000","3,399,000","3,353,000","3,247,000","3,102,000","3,041,000","2,923,000","2,696,000"
		StockBasedCompensation,"33,305,000","5,629,000","6,196,000","2,670,000","18,810,000","1,671,000","1,996,000","1,248,000","1,327,000","710,000"
		OtherNonCashItems,"15,291,000","3,318,000","5,086,000","3,113,000","3,774,000","2,742,000","3,624,000","1,954,000","1,852,000","2,441,000"
		ChangeInWorkingCapital,"30,034,000","11,104,000","1,659,000","12,251,000","5,020,000","11,992,000","-3,686,000","8,120,000","6,503,000","9,443,000"
			ChangeInReceivables,"-15,605,000","1,584,000","-9,472,000","-2,202,000","-5,515,000","2,774,000","-7,806,000","-2,317,000","1,231,000","1,914,000"
				ChangesInAccountReceivables,"-15,605,000","1,584,000","-9,472,000","-2,202,000","-5,515,000","2,774,000","-7,806,000","-2,317,000","1,231,000","1,914,000"
			ChangeInPrepaidAssets,"-6,268,000","-2,196,000","1,456,000","623,000","-6,151,000","-2,128,000","-103,000","1,732,000","-2,078,000","1,128,000"
			ChangeInPayablesAndAccruedExpense,"5,675,000","-1,094,000","-4,383,000","3,654,000","7,498,000","2,523,000","-4,768,000","3,956,000","4,511,000","-1,371,000"
				ChangeInPayable,"5,675,000","-1,094,000","-4,383,000","3,654,000","7,498,000","2,523,000","-4,768,000","3,956,000","4,511,000","-1,371,000"
					ChangeInAccountPayable,"5,675,000","-1,094,000","-4,383,000","3,654,000","7,498,000","2,523,000","-4,768,000","3,956,000","4,511,000","-1,371,000"
			ChangeInOtherWorkingCapital,"46,232,000","12,810,000","14,058,000","10,176,000","9,188,000","8,823,000","8,991,000","4,749,000","2,839,000","7,772,000"
InvestingCashFlow,"-28,883,000","-1,729,000","-24,004,000","-1,837,000","-1,313,000","-12,186,000","-1,112,000","-1,635,000","-1,824,000","-3,537,000"
	CashFlowFromContinuingInvestingActivities,"-28,883,000","-1,729,000","-24,004,000","-1,837,000","-1,313,000","-12,186,000","-1,112,000","-1,635,000","-1,824,000","-3,537,000"
		CapitalExpenditureReported,"-2,882,000","-738,000","-611,000","-774,000","-759,000","-362,000","-378,000","-798,000","-639,000","-867,000"
		NetPPEPurchaseAndSale,"-3,522,000","-1,031,000","-796,000","-1,159,000","-536,000","-519,000","-734,000","-837,000","-1,185,000","-2,670,000"
			PurchaseOfPPE,"-3,522,000","-1,031,000","-796,000","-1,159,000","-536,000","-519,000","-734,000","-837,000","-1,185,000","-2,670,000"
		NetIntangiblesPurchaseAndSale,"-2,882,000","-738,000","-611,000","-774,000","-759,000","-362,000","-378,000","-798,000","-639,000","-867,000"
			PurchaseOfIntangibles,"-2,882,000","-738,000","-611,000","-774,000","-759,000","-362,000","-378,000","-798,000","-639,000","-867,000"
		NetBusinessPurchaseAndSale,"-22,479,000","40,000","-22,597,000","96,000","-18,000","-11,305,000","0","0","0","0"
			PurchaseOfBusiness,,,"-22,597,000","96,000","-18,000","-11,305,000","0","0","0","0"
			SaleOfBusiness,,"40,000",,,,,,,,
FinancingCashFlow,"152,936,000","870,000","5,307,000","-2,637,000","149,396,000","-834,000","-34,000","13,000","-414,000","-1,000"
	CashFlowFromContinuingFinancingActivities,"152,936,000","870,000","5,307,000","-2,637,000","149,396,000","-834,000","-34,000","13,000","-414,000","-1,000"
		NetIssuancePaymentsOfDebt,"-40,000","-10,000","-10,000","-10,000","-10,000","-10,000","-11,000","-9,000","-9,000","208,000"
			NetLongTermDebtIssuance,"-40,000","-10,000","-10,000","-10,000","-10,000","-10,000","-11,000","-9,000","-9,000","208,000"
				LongTermDebtIssuance,,,"0","0","0","0","0","0","0","214,000"
				LongTermDebtPayments,"-40,000","-10,000","-10,000","-10,000","-10,000","-10,000","-11,000","-9,000","-9,000","-6,000"
		NetCommonStockIssuance,"155,958,000","0","0","0","155,958,000","-1,171,000","-86,000","0","-228,000","-269,000"
