name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,12/31/2019
OperatingCashFlow,"169,777,000","19,358,000","91,384,000","44,892,000","14,143,000","-45,582,000","55,220,000","30,797,000"
	CashFlowFromContinuingOperatingActivities,"169,777,000","19,358,000","91,384,000","44,892,000","14,143,000","-45,582,000","55,220,000","30,797,000"
		NetIncomeFromContinuingOperations,"-12,559,000","23,938,000","-14,679,000","-10,671,000","-11,147,000","323,442,000","-26,066,000","17,212,000"
		OperatingGainsLosses,"-13,780,000","-16,522,000","7,145,000","510,000","-4,913,000","-5,251,000","1,723,000",
			NetForeignCurrencyExchangeGainLoss,"686,000","-5,705,000","10,949,000","556,000","-5,114,000","-2,307,000","1,965,000","600,000"
			GainLossOnInvestmentSecurities,"-14,466,000","-10,817,000","-3,804,000","-46,000","201,000","-2,944,000","-242,000",
		DepreciationAmortizationDepletion,"107,030,000","26,929,000","26,174,000","27,022,000","26,905,000","26,955,000","25,996,000","1,831,000"
			DepreciationAndAmortization,"107,030,000","26,929,000","26,174,000","27,022,000","26,905,000","26,955,000","25,996,000","1,831,000"
		DeferredTax,"-9,230,000","-2,961,000","-6,140,000","30,000","-159,000","-441,682,000","-23,242,000","-392,000"
			DeferredIncomeTax,"-9,230,000","-2,961,000","-6,140,000","30,000","-159,000","-441,682,000","-23,242,000","-392,000"
		AssetImpairmentCharge,,,"26,431,000",,,,,
		StockBasedCompensation,"95,644,000","17,557,000","24,408,000","23,763,000","29,916,000","45,823,000","14,350,000","1,080,000"
		OtherNonCashItems,"-19,914,000","-11,175,000","-18,953,000","9,901,000","1,810,000","74,673,000","9,311,000","887,000"
		ChangeInWorkingCapital,"-3,845,000","-18,408,000","46,998,000","-5,663,000","-28,269,000","-69,542,000","53,148,000","9,579,000"
			ChangeInReceivables,"11,616,000","494,000","-4,999,000","20,784,000","-4,663,000","-21,075,000","19,933,000","15,192,000"
				ChangesInAccountReceivables,"11,616,000","494,000","-4,999,000","20,784,000","-4,663,000","-21,075,000","19,933,000","15,192,000"
			ChangeInPayablesAndAccruedExpense,"-31,249,000","-12,274,000","21,573,000","-20,628,000","-21,417,000","-13,604,000","60,225,000","18,801,000"
				ChangeInPayable,"-4,692,000","-10,355,000","9,593,000","-4,508,000","578,000","-9,194,000","9,649,000","-1,556,000"
					ChangeInAccountPayable,"-4,692,000","-10,355,000","9,593,000","-4,508,000","578,000","-9,194,000","9,649,000","-1,556,000"
