name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,03/31/1989,09/30/1988,06/30/1988,03/31/1988,12/31/1987,09/30/1987,06/30/1987,03/31/1987,12/31/1986,09/30/1986,06/30/1986,03/31/1986,12/31/1985,09/30/1985
TotalRevenue,"3,329,648,000","853,793,000","843,072,000","813,663,000","819,120,000","764,632,000","667,180,000","640,160,000","581,717,000","612,841,000","609,577,000","628,329,000","685,240,000","745,159,000","775,892,000","780,972,000","761,030,000","716,795,000","674,489,000","677,883,000","644,892,000","606,258,000","570,819,000","591,955,000","590,051,000","570,606,000","555,928,000","560,654,000","590,470,000","593,436,000","610,764,000","638,211,000","641,929,000","602,378,000","616,170,000","602,890,000","597,665,000","554,254,000","530,570,000","572,781,000","588,199,000","538,547,000","551,391,000","637,649,000","709,838,000","695,151,000","688,612,000","694,365,000","701,655,000","640,460,000","606,960,000","525,304,000","460,258,000","449,511,000","575,442,000","739,092,000","774,364,000","733,313,000","729,597,000","729,616,000","715,861,000","658,192,000","635,487,000","654,381,000","660,523,000","631,086,000","593,690,000","566,077,000","581,639,000","553,677,000","541,636,000","584,320,000","646,699,000","640,921,000","567,199,000","533,168,000","538,103,000","532,127,000","459,377,000","471,419,000","457,877,000","434,140,000","381,151,000","332,293,000","383,437,000","558,465,000","643,617,000","669,784,000","612,771,000","538,894,000","467,999,000","443,711,000","425,323,000","423,058,000","411,658,000","399,499,000","412,844,000","348,744,000","293,944,000","285,352,000","272,661,000","273,262,000","253,928,000","259,889,000","273,502,000","310,660,000","298,042,000","300,629,000","315,461,000","310,284,000","274,176,000","260,963,000","226,683,000","226,015,000","203,872,000","200,200,000","224,700,000","227,500,000","157,600,000","164,900,000","168,500,000","173,300,000","102,900,000","103,300,000","115,000,000","121,100,000","110,200,000","106,000,000","113,500,000","115,900,000","104,500,000","98,900,000","106,200,000","106,000,000","75,200,000","33,600,000","35,000,000","25,500,000","14,900,000","15,200,000","15,300,000","14,300,000","14,200,000","15,000,000","15,300,000","14,300,000","14,400,000"
	OperatingRevenue,"3,329,648,000","853,793,000","843,072,000","813,663,000","819,120,000","764,632,000","667,180,000","640,160,000","581,717,000","612,841,000","609,577,000","628,329,000","685,240,000","745,159,000","775,892,000","780,972,000","761,030,000","716,795,000","674,489,000","677,883,000","644,892,000","606,258,000","570,819,000","591,955,000","590,051,000","570,606,000","555,928,000","560,654,000","590,470,000","593,436,000","610,764,000","638,211,000","641,929,000","602,378,000","616,170,000","602,890,000","597,665,000","554,254,000","530,570,000","572,781,000","588,199,000","538,547,000","551,391,000","637,649,000","709,838,000","695,151,000","688,612,000","694,365,000","701,655,000","640,460,000","606,960,000","525,304,000","460,258,000","449,511,000","575,442,000","739,092,000","774,364,000","733,313,000","729,597,000","729,616,000","715,861,000","658,192,000","635,487,000","654,381,000","660,523,000","631,086,000","593,690,000","566,077,000","581,639,000","553,677,000","541,636,000","584,320,000","646,699,000","640,921,000","567,199,000","533,168,000","538,103,000","532,127,000","459,377,000","471,419,000","457,877,000","434,140,000","381,151,000","332,293,000","383,437,000","558,465,000","643,617,000","669,784,000","612,771,000","538,894,000","467,999,000","443,711,000","425,323,000","423,058,000","411,658,000","399,499,000","412,844,000","348,744,000","293,944,000","285,352,000","272,661,000","273,262,000","253,928,000","259,889,000","273,502,000","310,660,000","298,042,000","300,629,000","315,461,000","310,284,000","274,176,000","260,963,000","226,683,000","226,015,000","203,872,000","200,200,000","224,700,000","227,500,000","157,600,000","164,900,000","168,500,000","173,300,000","102,900,000","103,300,000","115,000,000","121,100,000","110,200,000","106,000,000","113,500,000","115,900,000","104,500,000","98,900,000","106,200,000","106,000,000","75,200,000","33,600,000","35,000,000","25,500,000","14,900,000","15,200,000","15,300,000","14,300,000","14,200,000","15,000,000","15,300,000","14,300,000","14,400,000"
CostOfRevenue,"2,385,576,000","594,685,000","613,116,000","587,927,000","589,848,000","561,683,000","514,896,000","488,451,000","451,047,000","465,601,000","474,216,000","478,250,000","510,639,000","534,000,000","556,202,000","544,676,000","533,792,000","511,495,000","497,988,000","488,610,000","471,929,000","445,383,000","438,374,000","438,054,000","443,923,000","433,297,000","430,372,000","430,510,000","448,988,000","448,398,000","467,240,000","479,819,000","477,836,000","457,095,000","471,721,000","459,670,000","454,808,000","417,520,000","421,779,000","439,227,000","440,580,000","401,838,000","425,735,000","470,172,000","497,648,000","480,488,000","477,111,000","475,987,000","491,062,000","473,447,000","469,964,000","420,937,000","381,484,000","381,487,000","490,158,000","579,591,000","594,645,000","560,850,000","562,635,000","554,816,000","537,946,000","483,041,000","479,512,000","486,052,000","480,602,000","471,286,000","454,260,000","431,430,000","449,018,000","435,270,000","439,753,000","443,342,000","477,775,000","481,210,000","431,141,000","430,705,000","414,804,000","413,617,000","392,833,000","364,192,000","350,312,000","347,203,000","328,925,000","302,905,000","282,386,000","359,611,000","379,523,000","370,408,000","358,675,000","351,178,000","335,817,000","324,078,000","316,642,000","323,168,000","313,211,000","301,904,000","310,452,000","263,540,000","228,371,000","214,960,000","207,031,000","207,658,000","199,937,000","198,712,000","201,638,000","225,579,000","218,200,000","221,364,000","231,935,000","231,019,000","205,653,000","196,036,000","171,231,000","175,215,000","190,739,000","144,700,000","163,200,000","166,000,000","111,800,000","118,600,000","118,900,000","122,500,000","69,100,000","67,800,000","75,200,000","79,100,000","70,800,000","68,700,000","72,800,000","74,700,000",,,,,,,,,,,,,,,,,
GrossProfit,"944,072,000","259,108,000","229,956,000","225,736,000","229,272,000","202,949,000","152,284,000","151,709,000","130,670,000","147,240,000","135,361,000","150,079,000","174,601,000","211,159,000","219,690,000","236,296,000","227,238,000","205,300,000","176,501,000","189,273,000","172,963,000","160,875,000","132,445,000","153,901,000","146,128,000","137,309,000","125,556,000","130,144,000","141,482,000","145,038,000","143,524,000","158,392,000","164,093,000","145,283,000","144,449,000","143,220,000","142,857,000","136,734,000","108,791,000","133,554,000","147,619,000","136,709,000","125,656,000","167,477,000","212,190,000","214,663,000","211,501,000","218,378,000","210,593,000","167,013,000","136,996,000","104,367,000","78,774,000","68,024,000","85,284,000","159,501,000","179,719,000","172,463,000","166,962,000","174,800,000","177,915,000","175,151,000","155,975,000","168,329,000","179,921,000","159,800,000","139,430,000","134,647,000","132,621,000","118,407,000","101,883,000","140,978,000","168,924,000","159,711,000","136,058,000","102,463,000","123,299,000","118,510,000","66,544,000","107,227,000","107,565,000","86,937,000","52,226,000","29,388,000","101,051,000","198,854,000","264,094,000","299,376,000","254,096,000","187,716,000","132,182,000","119,633,000","108,681,000","99,890,000","98,447,000","97,595,000","102,392,000","85,204,000","65,573,000","70,392,000","65,630,000","65,604,000","53,991,000","61,177,000","71,864,000","85,081,000","79,842,000","79,265,000","83,526,000","79,265,000","68,523,000","64,927,000","55,452,000","50,800,000","13,133,000","55,500,000","61,500,000","61,500,000","45,800,000","46,300,000","49,600,000","50,800,000","33,800,000","35,500,000","39,800,000","42,000,000","39,400,000","37,300,000","40,700,000","41,200,000",,,,,,,,,,,,,,,,,
OperatingExpense,"427,281,000","112,855,000","108,311,000","102,215,000","103,900,000","105,685,000","92,272,000","90,219,000","89,127,000","99,832,000","94,299,000","91,796,000","95,112,000","103,424,000","100,023,000","98,198,000","103,945,000","101,238,000","97,886,000","93,701,000","90,446,000","94,718,000","91,532,000","93,916,000","92,253,000","90,286,000","85,509,000","88,995,000","91,652,000","96,070,000","98,396,000","93,837,000","97,156,000","96,307,000","94,601,000","90,067,000","90,967,000","91,129,000","87,277,000","89,095,000","86,889,000","86,364,000","92,091,000","92,144,000","96,685,000","92,465,000","90,918,000","87,475,000","109,266,000","101,888,000","70,094,000","89,667,000","141,576,000","87,454,000","-1,064,161,000","474,761,000","921,021,000","123,258,000","129,066,000","109,946,000","115,779,000","106,988,000","105,015,000","101,626,000","108,111,000","95,932,000","97,163,000","98,856,000","99,589,000","96,340,000","121,072,000","95,879,000","99,362,000","97,944,000","96,868,000","91,993,000","95,882,000","96,662,000","188,668,000","78,247,000","75,677,000","74,659,000","79,940,000","67,345,000","66,932,000","75,144,000","81,830,000","78,563,000","77,311,000","71,080,000","68,323,000","67,534,000","64,996,000","65,789,000","94,592,000","65,994,000","67,620,000","48,207,000","50,523,000","37,441,000","35,197,000","35,436,000","28,685,000","37,473,000","40,096,000","42,006,000","39,238,000","41,208,000","42,116,000","42,720,000","39,782,000","38,674,000","32,300,000","30,176,000","-13,815,000","40,200,000","41,800,000","42,700,000","34,200,000","33,200,000","34,800,000","35,400,000","29,200,000","24,700,000","26,000,000","27,000,000","28,000,000","24,200,000","25,600,000","25,800,000",,,,,,,,,,,,,,,,,
	SellingGeneralAndAdministration,"427,281,000","112,855,000","108,311,000","102,215,000","103,900,000","105,685,000","92,272,000","90,219,000","89,127,000","99,832,000","94,299,000","91,796,000","95,112,000","103,424,000","100,023,000","98,198,000","103,945,000","101,238,000","97,886,000","93,701,000","90,446,000","94,718,000","91,532,000","93,916,000","92,253,000","90,286,000","85,509,000","88,995,000","91,652,000","96,070,000","98,396,000","93,837,000","97,156,000","96,307,000","94,601,000","90,067,000","90,967,000","91,129,000","87,277,000","89,095,000","86,889,000","86,364,000","92,091,000","92,144,000","96,685,000","92,465,000","90,918,000","87,475,000","109,266,000","101,888,000","98,289,000","89,667,000","141,576,000","87,454,000","97,951,000","112,844,000","121,021,000","119,063,000","108,969,000","109,946,000","113,114,000","106,988,000","104,913,000","98,917,000","104,317,000","95,852,000","90,560,000","94,174,000","95,838,000","96,340,000","93,776,000","95,879,000","99,362,000","97,944,000","96,868,000","91,993,000","95,882,000","96,662,000","82,668,000","78,247,000","75,677,000","74,659,000","77,194,000","64,568,000","64,180,000","72,229,000","78,961,000","76,010,000","74,400,000","67,944,000","65,690,000","64,320,000","61,775,000","62,497,000","61,606,000","62,946,000","64,354,000","45,934,000","33,935,000","35,324,000","33,698,000","33,919,000","27,090,000","35,834,000","38,466,000","40,374,000","37,592,000","39,586,000","40,523,000","41,120,000","38,312,000","37,185,000","31,451,000","30,176,000","29,706,000","28,100,000","29,900,000","30,600,000","25,800,000","24,000,000","25,400,000","26,100,000","21,600,000","18,200,000","19,500,000","20,500,000","20,100,000","18,100,000","19,500,000","20,000,000",,,,,,,,,,,,,,,,,
		GeneralAndAdministrativeExpense,,,,"102,215,000","103,900,000",,,,"89,127,000",,,"91,796,000","95,112,000",,"100,023,000","98,198,000","103,945,000","101,238,000","97,886,000","93,701,000","90,446,000","94,718,000","91,532,000","93,916,000","92,253,000","90,286,000","85,509,000","88,995,000","91,652,000","96,070,000","98,396,000","93,837,000","97,156,000","96,307,000","94,601,000","90,067,000","90,967,000","91,129,000","87,277,000","89,095,000","86,889,000",,,"92,144,000","96,685,000",,,,"109,266,000",,"98,289,000",,"141,576,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			SalariesAndWages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,"0",,"0","0","-1,778,000",,"0","0","0",,,"1,873,000","3,889,000",,,,"0",,"0",,"57,824,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherGandA,,,,"102,215,000","103,900,000",,,,"89,127,000",,,"91,796,000","95,112,000",,"100,023,000","98,198,000","103,945,000","101,238,000","97,886,000","93,701,000","90,446,000","94,718,000","91,532,000","93,916,000","92,253,000","90,286,000","85,509,000","88,995,000","91,652,000","96,070,000","98,396,000","93,837,000","97,156,000","96,307,000","94,601,000","90,067,000","92,745,000","91,129,000","87,277,000","89,095,000","86,889,000",,,"90,271,000","92,796,000",,,,"109,266,000",,"98,289,000",,"83,752,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	DepreciationAmortizationDepletionIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,746,000","2,777,000","2,752,000","2,915,000","2,869,000","2,553,000","2,911,000","3,136,000","2,633,000","3,214,000","3,221,000","3,292,000","3,685,000","3,048,000","3,266,000","2,273,000","2,085,000","2,117,000","1,499,000","1,517,000","1,595,000","1,639,000","1,630,000","1,632,000","1,646,000","1,622,000","1,593,000","1,600,000","1,470,000","1,489,000","849,000","801,000","-33,006,000","12,100,000","11,900,000","12,100,000","8,400,000","9,200,000","9,400,000","9,300,000","7,600,000","6,500,000","6,500,000","6,500,000","7,900,000","6,100,000","6,100,000","5,800,000",,,,,,,,,,,,,,,,,
