name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019
TotalRevenue,"3,059,100,000","775,500,000","777,300,000","762,500,000","743,800,000","725,900,000","716,200,000","681,700,000","656,500,000","652,700,000","627,100,000","601,700,000","602,400,000","606,900,000"
	OperatingRevenue,"3,059,100,000","775,500,000","777,300,000","762,500,000","743,800,000","725,900,000","716,200,000","681,700,000","656,500,000","652,700,000","627,100,000","601,700,000","602,400,000","606,900,000"
CostOfRevenue,"2,131,600,000","549,500,000","543,000,000","530,800,000","508,300,000","490,600,000","468,800,000","435,900,000","414,600,000","403,400,000","372,700,000","347,900,000","350,300,000","356,000,000"
GrossProfit,"927,500,000","226,000,000","234,300,000","231,700,000","235,500,000","235,300,000","247,400,000","245,800,000","241,900,000","249,300,000","254,400,000","253,800,000","252,100,000","250,900,000"
OperatingExpense,"880,900,000","205,100,000","208,600,000","234,600,000","232,600,000","231,000,000","252,200,000","260,500,000","219,200,000","227,800,000","231,800,000","221,700,000","226,500,000","231,700,000"
	SellingGeneralAndAdministration,"880,900,000","205,100,000","208,600,000","234,600,000","232,600,000","231,000,000","252,200,000","260,500,000","219,200,000","227,800,000","231,800,000","221,700,000","226,500,000","231,700,000"
OperatingIncome,"46,600,000","20,900,000","25,700,000","-2,900,000","2,900,000","4,300,000","-4,800,000","-14,700,000","22,700,000","21,500,000","22,600,000","32,100,000","25,600,000","19,200,000"
NetNonOperatingInterestIncomeExpense,"-202,600,000","-50,100,000","-50,500,000","-51,500,000","-50,500,000","-52,600,000","-59,200,000","-68,300,000","-68,900,000","-72,000,000","-59,200,000","-80,900,000","-100,800,000","-89,000,000"
	InterestExpenseNonOperating,"202,600,000","50,100,000","50,500,000","51,500,000","50,500,000","52,600,000","59,200,000","68,300,000","68,900,000","72,000,000","59,200,000","80,900,000","100,800,000","89,000,000"
OtherIncomeExpense,"-55,100,000","-3,700,000","-51,700,000","100,000","200,000","-22,600,000","-32,600,000","-36,300,000","1,300,000","-700,000","-23,700,000","-20,900,000","150,000,000","2,700,000"
	GainOnSaleOfSecurity,"600,000","-100,000","600,000",,"100,000","-3,700,000","-200,000",,"1,000,000","-100,000","-21,900,000","-22,000,000","143,300,000","100,000"
	EarningsFromEquityInterest,,,,,,,"-200,000","0","1,000,000","-100,000","-21,900,000","-22,000,000","143,300,000","100,000"
	SpecialIncomeCharges,"-52,900,000","0","-52,400,000","0","-500,000","-17,100,000","-34,500,000","-37,000,000","0","0","300,000","0","5,000,000","6,600,000"
		ImpairmentOfCapitalAssets,,,"52,400,000",,,,,,,,,,,
		OtherSpecialCharges,,,"0",,"500,000","37,000,000","34,500,000","37,000,000",,,"-300,000",,"-5,000,000","-4,500,000"
		GainOnSaleOfBusiness,,,,,,,"0","0","0","0","0","0","0","2,100,000"
		GainOnSaleOfPPE,"0","0","0","0","0","19,900,000",,,,,,,,
	OtherNonOperatingIncomeExpenses,"-2,800,000","-3,600,000","100,000","100,000","600,000","-1,800,000","2,100,000","700,000","300,000","-600,000","-2,100,000","1,100,000","1,700,000","-4,000,000"
PretaxIncome,"-211,100,000","-32,900,000","-76,500,000","-54,300,000","-47,400,000","-70,900,000","-96,600,000","-119,300,000","-44,900,000","-51,200,000","-60,300,000","-69,700,000","74,800,000","-67,100,000"
TaxProvision,"-18,300,000","5,600,000","6,400,000","-19,500,000","-10,800,000","-6,900,000","-32,800,000","-18,100,000","-12,300,000","-3,000,000","-13,500,000","-9,200,000","12,300,000","-9,600,000"
NetIncomeCommonStockholders,"-192,800,000","-38,500,000","-82,900,000","-34,800,000","-36,600,000","-64,000,000","-63,800,000","-101,200,000","-32,600,000","-48,200,000","-46,800,000","-60,500,000","62,500,000","-57,500,000"
	NetIncome,"-192,800,000","-38,500,000","-82,900,000","-34,800,000","-36,600,000","-64,000,000","-63,800,000","-101,200,000","-32,600,000","-48,200,000","-46,800,000","-60,500,000","62,500,000","-57,500,000"
		NetIncomeIncludingNoncontrollingInterests,"-192,800,000","-38,500,000","-82,900,000","-34,800,000","-36,600,000","-64,000,000","-63,800,000","-101,200,000","-32,600,000","-48,200,000","-46,800,000","-60,500,000","62,500,000","-57,500,000"
			NetIncomeContinuousOperations,"-192,800,000","-38,500,000","-82,900,000","-34,800,000","-36,600,000","-64,000,000","-63,800,000","-101,200,000","-32,600,000","-48,200,000","-46,800,000","-60,500,000","62,500,000","-57,500,000"
DilutedNIAvailtoComStockholders,"-192,800,000","-38,500,000","-82,900,000","-34,800,000","-36,600,000","-64,000,000","-63,800,000","-101,200,000","-32,600,000","-48,200,000","-46,800,000","-60,500,000","62,500,000","-57,500,000"
BasicEPS,,"-0.18","-0.39","-0.17","-0.18","-0.31","-0.32","-0.54","-0.164","-2.4",,"-3.689","3.811","-3.506"
DilutedEPS,,"-0.18","-0.39","-0.17","-0.18","-0.31","-0.32","-0.54","-0.164","-2.4",,"-3.689","3.811","-3.506"
BasicAverageShares,,"211,400,000","210,300,000","209,300,000","207,900,000","204,600,000","200,700,000","186,700,000","199,057,382","16,399,934",,"16,399,934","16,399,934","16,399,934"
DilutedAverageShares,,"211,400,000","210,300,000","209,300,000","207,900,000","204,600,000","200,700,000","186,700,000","199,057,382","16,399,934",,"16,399,934","16,399,934","16,399,934"
TotalOperatingIncomeAsReported,"-5,800,000","20,900,000","-26,700,000","-2,900,000","2,900,000","24,200,000","-4,800,000","-14,700,000","22,700,000","21,500,000","22,600,000","32,100,000","25,600,000","21,300,000"
TotalExpenses,"3,012,500,000","754,600,000","751,600,000","765,400,000","740,900,000","721,600,000","721,000,000","696,400,000","633,800,000","631,200,000","604,500,000","569,600,000","576,800,000","587,700,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"-192,800,000","-38,500,000","-82,900,000","-34,800,000","-36,600,000","-64,000,000","-63,800,000","-101,200,000","-32,600,000","-48,200,000","-46,800,000","-60,500,000","62,500,000","-57,500,000"
NormalizedIncome,"-145,033,822.833","-38,440,000","-45,086,000","-34,800,000","-36,292,000","-44,427,200","-40,882,194.617","-69,787,000","-33,326,000","-48,105,900","-30,035,820.896","-41,404,000","-61,478,800","-63,241,900"
InterestExpense,"202,600,000","50,100,000","50,500,000","51,500,000","50,500,000","52,600,000","59,200,000","68,300,000","68,900,000","72,000,000","59,200,000","80,900,000","100,800,000","89,000,000"
NetInterestIncome,"-202,600,000","-50,100,000","-50,500,000","-51,500,000","-50,500,000","-52,600,000","-59,200,000","-68,300,000","-68,900,000","-72,000,000","-59,200,000","-80,900,000","-100,800,000","-89,000,000"
EBIT,"-8,500,000","17,200,000","-26,000,000","-2,800,000","3,100,000","-18,300,000","-37,400,000","-51,000,000","24,000,000","20,800,000","-1,100,000","11,200,000","175,600,000","21,900,000"
EBITDA,"473,700,000"
ReconciledCostOfRevenue,"2,131,600,000","549,500,000","543,000,000","530,800,000","508,300,000","490,600,000","468,800,000","435,900,000","414,600,000","403,400,000","372,700,000","347,900,000","350,300,000","356,000,000"
ReconciledDepreciation,"482,200,000","115,900,000","118,100,000","120,300,000","127,900,000","124,400,000","131,100,000","131,900,000","135,500,000","138,400,000","141,800,000","130,600,000","140,800,000","153,300,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"-192,800,000","-38,500,000","-82,900,000","-34,800,000","-36,600,000","-64,000,000","-63,800,000","-101,200,000","-32,600,000","-48,200,000","-46,800,000","-60,500,000","62,500,000","-57,500,000"
TotalUnusualItemsExcludingGoodwill,"-52,300,000","-100,000","-51,800,000","0","-400,000","-20,800,000","-34,700,000","-37,000,000","1,000,000","-100,000","-21,600,000","-22,000,000","148,300,000","6,700,000"
TotalUnusualItems,"-52,300,000","-100,000","-51,800,000","0","-400,000","-20,800,000","-34,700,000","-37,000,000","1,000,000","-100,000","-21,600,000","-22,000,000","148,300,000","6,700,000"
NormalizedEBITDA,"526,000,000","133,200,000","143,900,000","117,500,000","131,400,000","126,900,000","128,400,000","117,900,000","158,500,000","159,300,000","162,300,000","163,800,000","168,100,000","168,500,000"
TaxRateForCalcs,"0.087","0.4","0.27","0.358","0.23","0.059","0.34","0.151","0.274","0.059","0.224","0.132","0.164","0.143"
