name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013
MarketCap,"1,681,706,920","1,714,808,970","1,698,670,250","1,608,882,990","1,599,664,160","1,485,411,259","1,318,683,200","969,999,030","1,051,873,970","547,440,860","1,752,904,044","1,668,558,320","1,716,578,428","1,507,239,160","1,251,038,360","1,590,986,150","1,621,588,154","1,057,176,920","1,258,120,243","1,264,425,805","1,237,201,326","1,270,579,621","1,203,434,675","1,302,010,394","1,010,289,663","801,384,603","604,429,531","744,622,698","897,021,997","945,084,321","752,451,128","1,087,228,196","1,136,106,824","999,311,722","1,007,957,862","884,371,356","684,719,735","581,943,520"
EnterpriseValue,"3,722,940,920","3,706,593,970","3,679,430,250","3,557,173,990","3,576,959,160","3,433,634,259","3,289,837,200","2,891,682,030","2,984,755,970","2,417,133,860","3,596,211,044","3,479,662,320","3,524,660,428","3,266,198,160","2,978,971,360","3,246,827,150","2,437,947,154","1,840,031,920","2,009,197,243","1,989,106,805","1,952,017,326","1,955,885,621","1,947,365,675","2,037,123,394","1,753,394,663","1,530,564,603","1,316,736,531","1,497,626,698","1,608,707,997","1,539,942,321","1,262,125,128","1,539,181,196","1,639,658,824","1,420,237,722","1,398,256,862","1,237,316,874","1,020,311,197","1,084,203,230"
PeRatio,,,,,,,,,,,"302.333",,,,"63.521",,,"105.813","118.143","836","327.2","62.556",,,,,"37.065","72.1","25.892","34.117","31.302","51.681","73.371","82","129.231","79.51","106.164","129.235"
ForwardPeRatio,,"47.619","47.393","32.895",,"1,000","40.161","65.36",,,"294.118","163.934",,,,,,"30.864","31.153","31.746","46.512","35.461","31.153","32.051","21.834","14.859","13.477","17.825","27.322","29.24",,,,,,,,
PsRatio,"2.628","2.702","2.683","2.534","2.471","2.22","1.914","1.379","1.485","0.783","2.534","2.434","2.529","2.161","2.559","4.068","3.581","3.736","3.57","3.661","3.517","3.5","3.591","3.643","2.697","2.092","2.028","2.626","3.582","3.899","3.209","4.766","5.173","5.514","7.314","5.438","5.51","4.899"
PbRatio,"3.241","16.96","2.676","2.32","5.8","1.823","1.5","1.037","1.058","0.33","1.024","0.95","0.951","0.812","0.657","0.81","2.752","1.668","1.559","1.522","1.425","1.416","1.565","1.492","1.13","0.886","0.679","0.912","1.065","1.126","0.895","1.286","1.612","1.412","1.423","1.683","1.313","1.694"
EnterprisesValueRevenueRatio,"5.83","22.683","23.005","22.425","22.847","21.799","20.774","17.887","17.698","13.504","20.182","19.798","20.295","19.129","17.322","19.218","14.607","23.669","26.652","27.326","29.57","29.62","25.995","33.324","27.608","23.062","19.19","21.231","24.231","23.691","20.693","26.982","30.782","28.29","28.745","32.254","30.631","33.254"
EnterprisesValueEBITDARatio,"9.794","39.356","38.487","37.087","37.885","36.6","36.149","29.249","31.334","-4.731","35.238","33.556","35.358","34.573","31.917","38.947","24.129","96.686","54.833","54.768","62.519","62.04","59.854","77.17","54.933","42.601","-9.85","40.572","158.337","42.469","40.207","59.311","59.397","59.706","58.859","68.057","58.294","62.606"
