name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,03/31/2007
					AmortizationOfIntangibles,"322,000","80,000","81,000","80,000","81,000","80,000","81,000","80,000","81,000","80,000","26,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DeferredTax,,,,,,,,,,,,,,,,,,,,,,,"0",,"0","0","155,232,000","-7,890,000","-202,000","2,956,000","2,152,000","-3,000","2,750,000","-2,778,000","13,793,000","773,000","7,145,000","8,381,000","9,423,000","7,105,000","11,441,000","10,042,000","6,414,000","12,597,000","14,637,000","15,380,000","11,310,000","12,191,000","2,631,000","4,533,000","2,966,000","8,064,000","11,303,000","6,730,000","12,799,000","7,071,000","8,853,000","-4,000",,"0"
			DeferredIncomeTax,,,,,,,,,,,,,,,,,,,,,,,"0",,"0","0","155,232,000","-7,890,000","-202,000","2,956,000","2,152,000","-3,000","2,750,000","-2,778,000","13,793,000","773,000","7,145,000","8,381,000","9,423,000","7,105,000","11,441,000","10,042,000","6,414,000","12,597,000","14,637,000","15,380,000","11,310,000","12,191,000","2,631,000","4,533,000","2,966,000","8,064,000","11,303,000","6,730,000","12,799,000","7,071,000","8,853,000","-4,000",,"0"
		AmortizationOfSecurities,,,,,,,,,,,,,,,,"183,000","184,000","183,000","182,000","246,000","529,000","821,000","-115,000","562,000","883,000","783,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AssetImpairmentCharge,"2,360,000",,,,,,,,,"550,000","348,000",,,,,,,,,,,,"0",,,,"323,796,000",,,"360,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ProvisionandWriteOffofAssets,,,"2,108,000","0","0","0","-200,000","0","492,000","275,000","21,000","50,000","0","4,000","930,000","-279,000","470,000","705,000","4,053,000","1,067,000","317,000","3,824,000","3,080,000","5,088,000","3,016,000","9,539,000","21,709,000","4,427,000","5,276,000","360,000","76,000","3,404,000","1,140,000","3,566,000","1,558,000","2,080,000",,,,,,,,,,,,,,,,,,,,,,,,
		UnrealizedGainLossOnInvestmentSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","-280,000",,,"-224,000","-376,000",,,,,,,,,,,,,,,,,
		StockBasedCompensation,"3,289,000","1,167,000","723,000","634,000","765,000","890,000","840,000","986,000","963,000","1,032,000","1,044,000","975,000","1,231,000","1,031,000","586,000","1,299,000","1,347,000","947,000","944,000","993,000","696,000","989,000","1,047,000","852,000","654,000","1,046,000","1,300,000","1,185,000","1,533,000","1,062,000","1,017,000","689,000","1,503,000","1,028,000","1,242,000","1,204,000","1,537,000","1,140,000","1,438,000","973,000","1,386,000","1,319,000","1,208,000","1,104,000","1,560,000","1,112,000","923,000","978,000","1,128,000","987,000","887,000","735,000","953,000","334,000",,,,,,
		OtherNonCashItems,"2,213,000","550,000","595,000","501,000","567,000","509,000","503,000","1,854,000","-7,441,000","11,146,000","846,000","2,055,000","486,000","485,000","1,831,000","183,000","184,000","183,000","3,190,000","246,000","-2,477,000","3,827,000","-105,000","597,000","1,075,000","1,026,000","254,000","545,000","670,000","378,000","154,000","224,000","-275,000","223,000","2,282,000","751,000","928,000","433,000","888,000","-38,188,000","19,762,000","21,365,000","13,372,000","27,162,000","58,726,000","171,000","-27,301,000","11,876,000","15,723,000","92,000","-49,178,000","48,879,000","-464,000","-174,000","5,834,000","2,938,000",,,"113,616","-8,320,000"
		ChangeInWorkingCapital,"-215,164,000","-8,107,000","-216,868,000","-5,686,000","15,497,000","5,696,000","2,542,000","-6,575,000","15,277,000","4,745,000","-1,593,000","-5,442,000","8,196,000","-8,319,000","-6,812,000","2,036,000","15,302,000","1,414,000","-12,598,000","-6,305,000","8,790,000","-4,028,000","-2,149,000","-11,009,000","309,000","-8,646,000","-32,262,000","-22,114,000","783,000","113,000","-7,469,000","25,802,000","7,971,000","-4,009,000","-27,380,000","-7,724,000","558,000","-27,393,000","16,636,000","-20,680,000","17,249,000","-6,318,000","1,395,000","1,558,000","-4,674,000","-12,351,000","8,939,000","-23,291,000","17,757,000","11,818,000","7,748,000","-16,210,000","4,335,000","-18,523,000","-21,492,000","2,754,000","4,043,000","11,000","138,447","1,545,000"
			ChangeInReceivables,"-13,786,000","-16,583,000","-218,000","-10,680,000","13,695,000","-14,823,000","1,674,000","-4,608,000","12,179,000","-8,696,000","8,092,000","-6,880,000","2,894,000","-3,419,000","-3,668,000","1,492,000","6,711,000","-9,191,000","-228,000","-4,904,000","7,159,000","-9,180,000","7,703,000","-8,611,000","14,962,000","-14,840,000","13,239,000","-1,570,000","18,669,000","-9,595,000","6,474,000","14,125,000","1,865,000","-10,722,000","-5,750,000","11,554,000","7,174,000","-13,056,000","13,518,000","-14,700,000","11,336,000","-13,394,000","11,552,000","1,302,000","-10,353,000","-11,730,000","13,730,000","-29,672,000","16,389,000","-2,914,000","11,564,000","-14,389,000","21,625,000","-22,345,000","22,103,000","-6,951,000",,,"-5,860,887","-4,642,000"
				ChangesInAccountReceivables,"-14,711,000","-16,199,000","-2,679,000","-9,701,000","13,868,000","-14,103,000","955,000","-4,015,000","12,606,000","-8,388,000","7,363,000","-6,633,000","3,664,000","-3,057,000","-6,872,000","3,198,000","8,018,000","-11,828,000","2,345,000","-6,810,000","7,642,000","-8,776,000","6,786,000","-8,143,000","15,446,000","-14,689,000","11,615,000","-5,716,000","22,874,000","-9,955,000","3,998,000","478,000","-2,769,000","-9,431,000","4,557,000","10,428,000","8,401,000","-12,715,000","16,287,000","-15,848,000","11,744,000","-14,387,000","4,858,000","1,556,000","2,344,000","-14,295,000","13,272,000","-24,776,000","14,519,000","-7,613,000","11,593,000","-11,828,000","18,668,000","-22,495,000",,,,,,"-4,642,000"
			ChangeInInventory,"-1,088,000","847,000","-4,320,000","-2,089,000","4,474,000","9,293,000","-3,391,000","-5,761,000","3,885,000","4,976,000","-8,298,000","-3,317,000","4,181,000","-4,091,000","-5,698,000","-7,096,000","6,718,000","6,009,000","-4,654,000","-7,070,000","3,341,000","1,643,000","3,961,000","438,000","-8,893,000","-7,745,000","-20,803,000","-23,482,000","-18,857,000","7,954,000","-6,612,000","2,936,000","5,767,000","6,743,000","-18,274,000","-20,775,000","-9,817,000","-8,781,000","475,000","2,396,000","-5,654,000","4,247,000","-2,738,000","-2,401,000","-3,153,000","-1,442,000","-1,925,000","4,553,000","-8,566,000","19,821,000","4,125,000","-5,763,000","-7,787,000","-6,382,000","-25,125,000","-1,043,000",,,"-2,536,211","1,673,000"
			ChangeInPrepaidAssets,,"-76,000",,"-1,643,000","137,000","358,000",,"-1,743,000","573,000","857,000",,"-1,978,000","1,088,000","103,000",,"-779,000","514,000","914,000","-4,933,000","276,000","3,723,000","4,393,000",,"-2,703,000","7,374,000","7,303,000","-12,110,000","-2,180,000","397,000","666,000","717,000","-1,855,000","847,000","1,005,000","1,123,000","-2,765,000","778,000","714,000","1,303,000","-3,608,000","828,000","1,099,000","1,924,000","-1,788,000","296,000","951,000","891,000","-2,903,000","-267,000","861,000","166,000","-252,000","1,541,000","187,000","862,000","-3,723,000",,,"-1,766,601","-1,138,000"
			ChangeInPayablesAndAccruedExpense,"4,658,000","-862,000","-1,756,000","9,231,000","-1,955,000","7,978,000","-1,740,000","2,494,000","-6,592,000","8,119,000","-3,492,000","4,402,000","-1,950,000","2,455,000","-632,000","6,311,000","-3,026,000","1,000","-3,666,000","5,417,000","-5,495,000","-65,000","-7,230,000","244,000","-11,997,000","6,596,000","-11,195,000","5,398,000","-936,000","1,180,000","-8,017,000","10,702,000","-372,000","-335,000","-4,005,000","4,658,000","890,000","-4,295,000","608,000","-6,234,000","11,212,000","1,738,000","-8,018,000","4,529,000","8,524,000","190,000","-3,704,000","4,999,000","10,068,000","-4,702,000","-7,108,000","2,448,000","-803,000","-689,000","-3,065,000","-4,371,000","7,803,000","11,000","10,076,948","-1,919,000"
				ChangeInPayable,"4,658,000","-862,000","-1,756,000","9,231,000","-1,955,000","7,978,000","-1,740,000","2,494,000","-6,592,000","8,119,000","-3,492,000","4,402,000","-1,950,000","2,455,000","-632,000","6,311,000","-3,026,000","1,000",,,,,,,,,,,,,,,"-1,408,000","1,690,000","-15,223,000","3,535,000",,,,,,,,,,,,,,,,"2,448,000",,,,,,,,
					ChangeInTaxPayable,,,"2,000",,,,"0","-49,000","-1,000",,"49,000","-816,000",,,"704,000","38,000",,,,,,,,,,,,,,,,,"-1,036,000","2,025,000","-11,218,000","-1,123,000",,,,,,,,,,,,,,,,"0",,,,,,,,
						ChangeInIncomeTaxPayable,,,"2,000",,,,"0","-49,000","-1,000",,"49,000","-816,000",,,"704,000","38,000",,,,,,,,,,,,,,,,,"-1,036,000","2,025,000","-11,218,000","-1,123,000",,,,,,,,,,,,,,,,"0",,,,,,,,
					ChangeInAccountPayable,"4,616,000","-862,000","-1,798,000","9,231,000","-1,955,000","7,978,000","-1,740,000","2,543,000","-6,591,000","8,119,000","-3,541,000","5,218,000","-1,852,000","2,455,000","-1,336,000","6,273,000","-3,198,000","1,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentAssets,,,"-826,000",,,,"2,618,000",,,,"-232,000",,,,"1,113,000",,,,"-4,933,000",,,,"-6,604,000",,,,"-12,110,000",,,,,,,,,,,,,,,,,,,,,,,"4,835,000",,,,"8,431,000",,,,,,
			ChangeInOtherCurrentLiabilities,"-2,465,000","-433,000","-673,000","-505,000","-854,000","2,890,000","3,381,000","3,043,000","5,232,000","-511,000","2,337,000","2,331,000","1,983,000","-3,367,000","2,073,000","2,108,000","4,385,000","3,681,000","883,000","-24,000","62,000","-819,000","21,000","-377,000","-1,137,000","40,000","-1,393,000","-280,000","1,510,000","-92,000","-31,000","-106,000","-136,000","-700,000","-474,000","-396,000","1,533,000","-1,975,000","732,000",,,,,,,,,,,,,,"-1,810,000","2,275,000","-16,267,000",,,,"225,198","-485,000"
			ChangeInOtherWorkingCapital,,"9,000,000","-209,075,000",,,,"-539,000","-645,000","-498,000","-552,000","-616,000","-504,000","-491,000","-479,000","2,073,000","2,108,000","4,385,000","3,681,000","882,000","-24,000","62,000","-819,000","21,000","-377,000","-1,137,000","40,000","-1,393,000","-280,000","1,510,000","-92,000","-31,000",,"-136,000","-700,000","-474,000","-396,000","1,533,000","-1,975,000","732,000","1,466,000","-473,000","-8,000","-1,325,000","-84,000","12,000","-320,000","-53,000","-268,000","133,000","-1,248,000","-999,000",,,,,,,,,"8,056,000"
InvestingCashFlow,"-20,184,000","-7,674,000","-8,428,000","-5,811,000","1,729,000","-2,313,000","-2,356,000","-3,442,000","-8,435,000","-924,000","-3,888,000","-7,723,000","-61,822,000","-7,208,000","-4,205,000","-3,790,000","-2,350,000","-6,436,000","-7,180,000","-2,667,000","-1,136,000","3,131,000","1,269,000","7,141,000","6,484,000","17,616,000","5,888,000","-3,997,000","-49,028,000","-32,440,000","-25,839,000","-9,222,000","-10,690,000","-13,873,000","-12,748,000","-51,605,000","-142,534,000","-39,552,000","-20,324,000","-45,389,000","-53,990,000","-50,480,000","-38,311,000","-52,673,000","-48,152,000","-35,666,000","-37,383,000","-39,886,000","-33,915,000","-25,100,000","-20,488,000","-38,042,000","-18,215,000","-29,776,000","-44,319,000","-17,747,000","-5,895,000","0","-6,084,412","1,731,000"
	CashFlowFromContinuingInvestingActivities,"-20,184,000","-7,674,000","-8,428,000","-5,811,000","1,729,000","-2,313,000","-2,356,000","-3,442,000","-8,435,000","-924,000","-3,888,000","-7,723,000","-61,822,000","-7,208,000","-4,205,000","-3,790,000","-2,350,000","-6,436,000","-7,180,000","-2,667,000","-1,136,000","3,131,000","1,269,000","7,141,000","6,484,000","17,616,000","5,888,000","-3,997,000","-49,028,000","-32,440,000","-25,839,000","-9,222,000","-10,690,000","-13,873,000","-12,748,000","-51,605,000","-142,534,000","-39,552,000","-20,324,000","-45,389,000","-53,990,000","-50,480,000","-38,311,000","-52,673,000","-48,152,000","-35,666,000","-37,383,000","-39,886,000","-33,915,000","-25,100,000","-20,488,000","-38,042,000","-18,215,000","-29,776,000","-44,319,000","-17,747,000","-5,895,000","0","-6,084,412","1,731,000"
		CapitalExpenditureReported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-28,603,000",,,,,,,,,,,,,,
		NetPPEPurchaseAndSale,"-18,182,000","-6,795,000","-1,310,000","-5,811,000","-4,266,000","-2,360,000","2,430,000","-3,442,000","-4,935,000","-5,710,000","-3,888,000","-4,431,000","-51,491,000","-3,958,000","-4,205,000","-3,790,000","-2,350,000","-6,436,000","-7,180,000","-2,667,000","-1,136,000","3,130,000","-3,636,000","-2,481,000","-5,757,000","-6,018,000","-9,034,000","-17,993,000","-10,311,000","-8,678,000","-6,428,000","-10,186,000","-13,220,000","-31,919,000","-58,170,000","-62,468,000","-62,611,000","-61,148,000","-86,374,000","-72,857,000","-48,698,000","-38,477,000","-35,398,000","-37,180,000","-35,391,000","-29,145,000","-30,327,000","-20,002,000","-24,114,000","-13,950,000","-18,969,000","-33,207,000","-19,462,000","-29,778,000","-44,348,000","-17,719,000",,,"-9,455,403","-5,195,000"
			PurchaseOfPPE,"-24,224,000","-6,795,000","-7,352,000","-5,811,000","-4,266,000","-2,360,000","-2,356,000","-3,442,000","-4,935,000","-5,710,000","-3,888,000","-4,431,000","-51,559,000","-3,958,000","-4,223,000","-3,790,000","-2,408,000","-6,470,000","-7,279,000","-2,667,000","-1,136,000","-2,423,000","-3,636,000","-2,481,000","-5,757,000","-6,018,000","-9,034,000","-17,993,000","-10,311,000","-8,678,000","-6,445,000","-10,186,000","-13,220,000","-31,919,000","-64,258,000","-62,468,000","-62,611,000","-61,148,000","-86,374,000","-72,857,000","-48,698,000","-38,477,000","-35,398,000","-37,180,000","-35,391,000","-29,145,000","-30,327,000","-20,002,000","-24,114,000","-13,950,000","-18,969,000","-33,207,000","-19,462,000","-29,778,000","-44,795,000","-17,710,000",,,"-9,955,122","-5,195,000"
			SaleOfPPE,,,"0",,,,,,,,"0","0","68,000","0","18,000","0","58,000","34,000","99,000","0","0","5,553,000",,,,,,,,,"17,000","0","0","0","5,980,000",,,,,,,,,,,,,,,,,,,,,,,,,
		NetIntangiblesPurchaseAndSale,,,,,,,"0","0","0",,"0","-3,292,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PurchaseOfIntangibles,,,,,,,"0","0","0",,"0","-3,292,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetInvestmentPurchaseAndSale,"-1,979,000","-903,000","-1,076,000","0","0",,"0","0","-3,500,000",,,,,,,,,,"0","0","0","1,000","4,905,000","9,622,000","12,241,000","23,634,000","14,922,000","13,996,000","-38,717,000","-23,762,000","-19,411,000","964,000","2,530,000","18,046,000","45,530,000","10,823,000","-79,981,000","21,586,000","66,050,000","27,468,000","-5,292,000","-12,005,000","-2,913,000","-15,493,000","-13,567,000","-6,521,000","-7,068,000","-21,460,000","-9,801,000","-11,150,000","-9,645,000","-4,846,000","-751,000","0",,,,,,
			PurchaseOfInvestment,,,"-1,076,000","0","0",,"0","0","-3,500,000",,,,,,,,,,,"0",,,"0","-8,825,000","-1,500,000","0","3,000","-6,344,000","-44,627,000","-27,600,000","-20,190,000","0","-2,000","-5,000","0","-1,000","-80,234,000","0","-2,034,000","-17,691,000","-34,907,000","-30,727,000","-23,671,000","-25,901,000","-30,160,000","-22,299,000","-19,242,000","-38,271,000","-12,002,000","-11,636,000","-10,784,000","-6,944,000",,,,,,,,
			SaleOfInvestment,,,,,,,,,,,,,,,,,,,"0","0","0","1,000","4,905,000","18,447,000","13,741,000","23,634,000","14,919,000","20,340,000","5,910,000","3,838,000","779,000","964,000","2,532,000","18,051,000","45,530,000","10,824,000","253,000","21,586,000","68,084,000","45,159,000","29,615,000","18,722,000","20,758,000","10,408,000","16,593,000","15,778,000","12,174,000","16,811,000","2,201,000","486,000","1,139,000",,,"0",,,,,,
		NetOtherInvestingChanges,,"24,000",,"0","5,995,000","47,000",,"0","0","4,786,000",,,,"-3,250,000",,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","40,000","58,000","10,000","0","0","0","2,000","0","0","-27,797,000","28,603,000","12,000","1,576,000","0","0","8,126,000","11,000","1,998,000","2,000","447,000","-456,000",,,"3,370,991","6,926,000"
FinancingCashFlow,"-49,714,000","-2,724,000","-401,000","-29,789,000","-16,800,000","-292,000","-42,000","-16,791,000","-10,161,000","9,951,000","-296,000","-640,000","19,834,000","-103,000","-11,077,000","0","-1,773,000","-2,451,000","3,397,000","-4,378,000","-23,137,000","11,359,000","-15,068,000","-1,189,000","-1,419,000","-1,407,000","-1,000","-364,000","7,000","-1,037,000","-56,000","0","0","-611,000","-75,000","-429,000","149,397,000","-577,000","-56,686,000","219,000","-488,000","-449,000","-61,000","-1,417,000","-489,000","139,000","39,000","-45,000","-487,000","-176,000","-41,000","0","-403,000","-880,000","-85,000","-132,000","52,780,000","0","-5,060,049","-3,232,000"
	CashFlowFromContinuingFinancingActivities,"-49,714,000","-2,724,000","-401,000","-29,789,000","-16,800,000","-292,000","-42,000","-16,791,000","-10,161,000","9,951,000","-296,000","-640,000","19,834,000","-103,000","-11,077,000","0","-1,773,000","-2,451,000","3,397,000","-4,378,000","-23,137,000","11,359,000","-15,068,000","-1,189,000","-1,419,000","-1,407,000","-1,000","-364,000","7,000","-1,037,000","-56,000","0","0","-611,000","-75,000","-429,000","149,397,000","-577,000","-56,686,000","219,000","-488,000","-449,000","-61,000","-1,417,000","-489,000","139,000","39,000","-45,000","-487,000","-176,000","-41,000","0","-403,000","-880,000","-85,000","-132,000","52,780,000","0","-17,168,212","-3,232,000"
		NetIssuancePaymentsOfDebt,"-45,946,000","0","0","-29,817,000","-16,129,000","-129,000","-74,000","-15,000,000","-10,000,000","10,000,000","0","-183,000","20,000,000","0","-10,000,000","0","-1,500,000","-2,400,000","3,900,000","-6,000,000","-23,000,000","-46,000,000","-15,000,000",,,,,,,,"0","0","0",,"0","0",,,,,,,,,,,,,,,"0","0","0","0","1,000","0",,,"10,533,876","-1,743,000"
			NetLongTermDebtIssuance,"-16,129,000","0","0","0","-16,129,000","-129,000","-74,000","-15,000,000","-10,000,000","10,000,000","0","-500,000","-10,000,000","0","-10,000,000","0","-1,500,000","0","0","-6,000,000","-23,000,000","-46,000,000","-15,000,000",,,,,,,,"0","0","0",,"0","0",,,,,,,,,,,,,,,"0","0","0","0",,,,,,"-1,743,000"
				LongTermDebtIssuance,,,"0","0","0","0","0","0","10,000,000","10,000,000","0","317,000","30,000,000","0","0","0","0","13,500,000","13,000,000",,,,,,,,,,,,"0","0","0",,"0","0",,,,,,,,,,,,,,,"0",,,"0",,,,,,"101,921,000"
				LongTermDebtPayments,"-16,129,000","0","0","0","-16,129,000","-129,000","-74,000","-15,000,000","-20,000,000",,"0","-500,000","-10,000,000","0","-10,000,000","0","-1,500,000","0","0","-6,000,000","-23,000,000","-46,000,000","-15,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-103,664,000"
			NetShortTermDebtIssuance,"9,817,000",,"0","-29,817,000","0","0","0","0","0","10,000,000","0","-183,000","20,000,000","0","0","0","-1,500,000","-2,400,000","3,900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ShortTermDebtIssuance,"10,317,000",,"0","0","0","0","0","0","0","10,000,000","0","317,000","30,000,000","0","0","0","0","13,500,000","13,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ShortTermDebtPayments,"-500,000",,"0","-29,817,000",,,"0","0","0",,"0","-500,000","-10,000,000","0","0","0","-1,500,000","-15,900,000","-9,100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetCommonStockIssuance,,,,,,,,,,,"0",,,,"0",,,"0","0","1,651,000","11,000","57,468,000","-15,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-86,000","-132,000",,,"-3,915",
			CommonStockIssuance,,,,,,,,,,,,,,,"0","0","0","0","0","1,651,000","11,000","57,468,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-86,000","-132,000",,,"-3,915",
			CommonStockPayments,,,,,,,,,,,"0",,,,"-10,000,000",,,"0","0","-6,000,000","-23,000,000","-46,000,000","-15,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CashDividendsPaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"-56,474,000",,,,,,,,,,,,,,,,,,,,,
			CommonStockDividendPaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"-56,474,000",,,,,,,,,,,,,,,,,,,,,
		ProceedsFromStockOptionExercised,"136,000","90,000","8,000","30,000","8,000","43,000","108,000","0","0","0","12,000","0","0","9,000","67,000","0","36,000","11,000","121,000",,,,,,,,,,,,,,,,"0","0",,,"0","34,000","0","0","0","31,000","45,000","254,000","83,000",,,,,,,,,,,,,
