name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004
TotalRevenue,"1,775,865,000","410,592,000","494,280,000","412,237,000","458,757,000","754,323,000","502,920,000","387,735,000","418,840,000","313,809,000","281,135,000","252,047,000","292,164,000","224,097,000","259,931,000","221,028,000","234,573,000","251,384,000","204,450,000","178,830,000","160,530,000","114,971,000","122,268,000","131,027,000","117,231,000","101,039,000","110,611,000","113,254,000","119,608,000","121,094,000","121,096,000","107,101,000","92,902,000","106,677,000","97,438,000","81,360,000","81,207,000","67,241,000","65,933,000","57,598,000","59,470,000","57,480,000","49,526,000","62,828,000","58,679,000","64,245,000","69,730,000","52,202,000","55,000,000","56,258,000","69,682,000","16,462,000","49,785,000","43,733,000","41,627,000","58,037,000","62,670,000","54,990,000","59,300,000","57,505,000","71,223,000","73,541,000","97,357,000","60,200,000","83,617,000","128,398,000",,"77,915,000","53,480,000",,,,,
	OperatingRevenue,"1,773,263,000","411,541,000","491,681,000","413,315,000","456,726,000","745,866,000","498,725,000","386,097,000","417,076,000","311,067,000","278,738,000","250,515,000","290,961,000","222,733,000","259,293,000","219,032,000","233,361,000","249,666,000","200,854,000","175,080,000","158,403,000","111,572,000","138,726,000","103,782,000","101,089,000","93,952,000","98,433,000","108,558,000","114,996,000","116,770,000","108,964,000","103,459,000","89,134,000","103,552,000","86,517,000","79,228,000","79,506,000","65,203,000","56,653,000","57,598,000","59,470,000","57,480,000","49,526,000","62,828,000","58,679,000","58,827,000","87,294,000","46,168,000","55,000,000","56,258,000","39,922,000","12,096,000","49,785,000","41,012,000","24,966,000","53,449,000","61,751,000","54,990,000","59,300,000","57,505,000","71,223,000","75,316,000","49,622,000","60,200,000","83,617,000","128,398,000",,"58,484,000","41,096,000",,,,,
CostOfRevenue,"1,213,175,000","274,657,000","325,517,000","285,653,000","327,348,000","498,679,000","383,548,000","229,348,000","399,908,000","202,460,000","220,775,000","207,967,000","211,273,000","189,531,000","174,723,000","182,619,000","192,987,000","196,372,000","176,183,000","145,943,000","131,148,000","99,889,000","111,206,000","116,806,000","72,586,000","80,098,000","110,498,000","70,817,000","88,157,000","107,904,000","127,856,000","83,995,000","80,853,000","80,590,000","73,174,000","64,230,000","60,125,000","55,553,000","222,154,000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,
GrossProfit,"562,690,000","135,935,000","168,763,000","126,584,000","131,409,000","255,644,000","119,372,000","158,387,000","18,932,000","111,349,000","60,360,000","44,080,000","80,891,000","34,566,000","85,208,000","38,409,000","41,586,000","55,012,000","28,267,000","32,887,000","29,382,000","15,082,000","11,062,000","14,221,000","44,645,000","20,941,000","113,000","42,437,000","31,451,000","13,190,000","-6,760,000","23,106,000","12,049,000","26,087,000","24,264,000","17,130,000","21,082,000","11,688,000","-156,221,000","57,598,000","59,470,000","57,480,000","49,526,000","62,828,000","58,679,000","64,245,000","69,730,000","52,202,000","55,000,000","56,258,000","69,682,000","16,462,000","49,785,000","43,733,000","41,627,000","58,037,000","62,670,000",,,,,,,,,,,,,,,,,
OperatingExpense,"271,418,000","61,716,000","76,118,000","75,975,000","57,609,000","57,655,000","64,991,000","49,777,000","53,603,000","63,257,000","73,459,000","63,198,000","65,629,000","56,327,000","74,835,000","49,195,000","49,144,000","49,833,000","51,040,000","43,223,000","45,990,000","37,223,000","61,501,000","29,555,000","30,522,000","30,029,000","32,955,000","26,367,000","25,990,000","26,092,000","27,910,000","25,341,000","23,823,000","22,280,000","23,808,000","23,912,000","23,484,000","23,575,000","-137,391,000","77,095,000","74,214,000","74,999,000","124,549,000","81,698,000","78,073,000","79,576,000","98,570,000","78,837,000","71,241,000","79,227,000","95,659,000","36,286,000","54,301,000","50,475,000","50,521,000","63,865,000","64,974,000","52,682,000","76,028,000","63,171,000","70,844,000","70,917,000","91,789,000","70,867,000","76,833,000","-24,441,000",,"72,164,000","55,518,000",,,,,
	SellingGeneralAndAdministration,"249,583,000","54,531,000","70,829,000","71,179,000","53,044,000","53,301,000","59,638,000","44,095,000","47,403,000","57,815,000","67,989,000","58,116,000","60,677,000","51,371,000","71,957,000","46,056,000","45,950,000","46,608,000","47,574,000","39,771,000","42,858,000","34,195,000","58,442,000","26,381,000","27,109,000","26,962,000","30,041,000","24,066,000","23,845,000","23,954,000","24,758,000","23,067,000","21,441,000","19,900,000","21,367,000","21,288,000","20,875,000","21,022,000","-117,451,000","67,314,000","64,087,000","65,528,000","99,239,000","74,836,000","71,970,000","68,424,000","84,974,000","68,735,000","59,519,000","64,979,000","61,341,000","31,772,000","48,337,000","46,272,000","33,284,000","56,459,000","57,895,000","3,626,000","3,125,000","2,323,000","4,129,000","3,215,000","3,416,000","2,975,000","3,287,000","65,641,000",,"3,162,000","3,093,000",,,,,
		GeneralAndAdministrativeExpense,"249,583,000","54,531,000","70,829,000","71,179,000","53,044,000","53,301,000","59,638,000","44,095,000","47,403,000","57,815,000","67,989,000","58,116,000","60,677,000","51,371,000","71,957,000","46,056,000","45,950,000","46,608,000","47,574,000","39,771,000","42,858,000","34,195,000","58,442,000","26,381,000","27,109,000","26,962,000","30,041,000","24,066,000","23,845,000","23,954,000","24,758,000","23,067,000","21,441,000","19,900,000","21,367,000","21,288,000","20,875,000","21,022,000","-117,451,000","67,314,000","64,087,000","65,528,000","99,239,000","74,836,000","71,970,000","68,424,000","84,974,000","68,735,000","59,519,000","64,979,000","61,341,000","31,772,000","45,928,000","43,418,000","30,655,000","53,882,000","54,018,000",,,,,,,,,"62,738,000",,,,,,,,
			SalariesAndWages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"47,322,000","43,097,000","46,683,000","69,103,000","46,002,000","43,575,000","45,087,000","64,914,000","47,994,000","38,547,000","43,433,000","45,723,000","22,083,000","31,388,000","29,145,000","27,056,000","39,121,000","38,905,000","28,809,000","51,108,000","37,850,000","43,823,000","45,167,000","59,132,000","44,999,000","48,838,000","62,738,000",,"42,434,000","29,673,000",,,,,
			RentAndLandingFees,"41,468,000","10,316,000","11,506,000","9,700,000","9,946,000","9,540,000","8,960,000","9,096,000","8,973,000","9,530,000","9,566,000","9,784,000","10,454,000","9,922,000","11,217,000","10,140,000","10,384,000","9,861,000","9,932,000","9,656,000","8,533,000","7,063,000","8,375,000","8,033,000","7,873,000","8,005,000","8,031,000","7,286,000","6,910,000","6,828,000","6,654,000","6,650,000","6,324,000","6,397,000","5,710,000","6,752,000","6,548,000","5,719,000","5,493,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			InsuranceAndClaims,"34,826,000","7,343,000","9,095,000","13,172,000","5,216,000","6,455,000","12,189,000","4,852,000","6,434,000","10,430,000","18,931,000","8,195,000","10,782,000","6,162,000","13,658,000","8,773,000","9,924,000","8,731,000","9,876,000","7,157,000","7,275,000","6,178,000","8,980,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
