name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,09/30/1995
			DeferredIncomeTax,"-20,000","10,000","77,000","31,000","-138,000","64,000","-770,000","140,000","727,000","399,000","899,000","225,000","379,000","-175,000","271,000","1,010,000","-43,000","148,000","-196,000","450,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AmortizationOfSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"209,000","210,000","208,000","253,000","338,000","336,000","257,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"6,812,000","1,661,000","2,001,000","1,683,000","1,467,000","1,453,000","1,179,000","1,107,000","1,149,000","1,124,000","908,000","1,049,000","839,000","1,396,000","1,832,000","1,455,000","1,256,000","1,499,000","2,247,000","1,662,000","1,638,000","1,616,000","1,729,000","1,785,000","1,948,000","1,935,000","1,574,000","1,624,000","1,677,000","1,648,000","1,174,000","1,196,000","1,271,000","1,259,000","967,000","867,000","778,000","683,000",,,"848,000","651,000","-977,000","415,000","463,000","401,000",,,,,,"396,000","433,000","436,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"4,580,000","1,169,000","1,457,000","1,005,000","949,000","995,000","1,031,000","946,000","884,000","1,025,000","1,027,000","1,027,000","943,000","903,000","949,000","891,000","890,000","891,000","1,793,000","833,000","831,000","832,000","830,000","823,000","7,679,000","356,000","296,000","296,000","296,000","296,000","323,000","212,000","212,000","195,000","194,000","218,000","213,000","209,000","-1,308,000",,,,,,,,,,,,"1,017,000",,,,"499,000","397,000","356,000","1,032,000","-181,000","-5,205,000","988,000","898,000","915,000","791,000","1,074,000","477,000","432,000","514,000","479,000","420,000","465,000","421,000","429,000","431,000","413,000","1,208,000","551,000","556,000","532,000","564,000","596,000","743,000","826,000","513,000","441,000","363,000","-1,392,000","481,000","447,000","429,000","1,890,000","-1,300,000","700,000","-600,000","3,431,000","1,400,000","-300,000","-1,800,000","3,197,000","200,000","-2,100,000","-1,300,000","1,535,000","-1,100,000","-300,000","-100,000","300,000"
		ChangeInWorkingCapital,"11,868,000","-21,222,000","3,735,000","16,650,000","12,705,000","-17,697,000","7,491,000","11,969,000","10,986,000","-24,664,000","7,953,000","10,008,000","13,407,000","-28,618,000","11,665,000","1,286,000","13,699,000","-32,812,000","13,093,000","5,596,000","22,701,000","-33,222,000","12,811,000","16,950,000","-1,372,000","-9,393,000","-54,000","8,746,000","4,438,000","-8,120,000","221,000","8,498,000","6,570,000","-11,730,000","2,302,000","4,036,000","8,447,000","-16,239,000","5,980,000","2,664,000","7,531,000","-14,183,000","2,799,000","8,772,000","3,657,000","-6,949,000","730,000","4,125,000","848,000","-3,730,000","-2,880,000","4,328,000","423,000","-3,088,000","-1,529,000","5,185,000","2,109,000","-5,223,000","1,980,000","8,914,000","1,338,000","2,132,000","-5,208,000","322,000","4,242,000","-1,030,000","-1,751,000","474,000","2,755,000","109,000","-1,790,000","-642,000","4,643,000","-683,000","-1,278,000","866,000","2,984,000","-630,000","-2,339,000","-723,000","2,243,000","301,000","216,000","-370,000","978,000","-1,269,000","2,068,000","-1,711,000","-78,000","-1,007,000","-4,111,000","2,800,000","400,000","2,000,000","-5,980,000","-1,800,000","800,000","4,200,000","-6,362,000","200,000","4,400,000","2,800,000","-2,925,000","1,800,000","800,000","200,000","-600,000"
			ChangeInReceivables,"-3,535,000","-877,000","-1,613,000","-1,676,000","631,000","1,249,000","-1,353,000","-2,245,000","142,000","541,000","-1,402,000","-1,232,000","-380,000","-1,520,000","128,000","-53,000","-649,000","45,000","-226,000","-916,000","-439,000","-281,000","506,000","2,115,000","-452,000","2,645,000","-323,000","-311,000","-417,000","13,000","-92,000","-325,000","-545,000","356,000","-1,537,000","-122,000","-340,000","340,000","-143,000","-253,000","292,000","-347,000","-591,000","-164,000","-231,000","463,000","-79,000","-23,000","-474,000","555,000","-68,000","-195,000","-357,000","1,129,000","165,000","-561,000","-157,000","382,000","123,000","-434,000","-639,000","351,000","-232,000","-243,000","-201,000","269,000","-92,000","-302,000","-534,000","854,000","-82,000","61,000","-177,000","301,000","-92,000","-60,000","-71,000","367,000","-351,000","-156,000","-62,000","-18,000","177,000","219,000","-192,000","-113,000","1,684,000","-523,000","-475,000","-666,000","627,000","-500,000","-300,000","100,000","288,000","-200,000","300,000","-1,200,000","138,000","-600,000","500,000","-200,000","455,000","-200,000","-300,000","-100,000",
				ChangesInAccountReceivables,"-3,251,000","-406,000","-1,869,000","-1,722,000","746,000","705,000","-1,353,000","-2,245,000","142,000","541,000","-1,402,000","-1,232,000","-380,000","-1,520,000","128,000","-53,000","-649,000","45,000","-226,000","-916,000","-439,000","-281,000","506,000","2,115,000","-452,000","2,645,000","-323,000","-311,000","-417,000","13,000","-92,000","-325,000","-545,000","356,000","-1,537,000","-122,000","-340,000","340,000","-143,000","-253,000","292,000","-347,000","-591,000","-164,000","-231,000","463,000","-79,000","-23,000","-474,000","555,000","-68,000","-195,000","-357,000","1,129,000","165,000","-561,000","1,753,000","-1,528,000","1,274,000","-628,000","-1,439,000","1,016,000","3,998,000","-4,013,000","-356,000","-36,000","562,000","-1,065,000","-247,000","859,000","-55,000","-828,000","356,000","459,000","301,000","-699,000","-269,000","391,000","584,000","-926,000","42,000","-274,000","2,047,000","-1,122,000","-51,000","-544,000","2,509,000","-1,703,000","-416,000","-1,151,000","200,000","-500,000","-300,000","100,000","-800,000","-200,000","300,000","-1,200,000","-100,000","-600,000","500,000","-200,000","300,000","-200,000","-300,000","-100,000",
			ChangeInPrepaidAssets,"-103,000","-2,396,000","1,993,000","-1,381,000","1,681,000","-3,862,000","2,463,000","-424,000","1,618,000","-3,904,000","1,940,000","-355,000","1,165,000","-3,106,000","3,372,000","6,113,000","678,000","-10,578,000","2,659,000","-522,000","1,584,000","-3,883,000","850,000","-239,000","948,000","-1,789,000","368,000","-17,000","1,236,000","-443,000","729,000","1,019,000","-617,000","-1,588,000","-329,000","167,000","1,530,000","-2,178,000","48,000","238,000","1,390,000","-2,653,000","961,000","448,000","972,000","-1,947,000","1,044,000","-185,000","702,000","-1,633,000","752,000","-191,000","-1,226,000","1,078,000","1,176,000","296,000","556,000","-1,910,000","1,151,000","-194,000","-800,000","665,000","2,201,000","-3,770,000","-155,000","-305,000","654,000","-763,000","287,000","5,000","27,000","-889,000","533,000","158,000","393,000","-639,000","-198,000","24,000","935,000","-770,000","104,000","-256,000","1,159,000","-1,341,000","141,000","-431,000","1,536,000","-1,180,000","59,000","-485,000",,,,,,,,,,,,,,,,,
			ChangeInPayablesAndAccruedExpense,"11,604,000","-19,233,000","3,486,000","18,389,000","8,962,000","-16,949,000","3,391,000","15,972,000","7,916,000","-22,492,000","6,263,000","10,302,000","12,555,000","-23,825,000","8,192,000","-4,002,000","14,031,000","-23,749,000","11,310,000","7,405,000","21,010,000","-29,033,000","12,707,000","16,873,000","-1,006,000","-10,080,000","24,000","9,752,000","3,958,000","-7,887,000","-493,000","8,658,000","7,816,000","-10,794,000","4,610,000","4,403,000","6,809,000","-14,743,000","6,482,000","3,630,000","5,833,000","-11,705,000","2,093,000","8,663,000","2,806,000","-5,574,000","-100,000","4,566,000","648,000","-2,857,000","-3,505,000","4,982,000","2,229,000","-5,383,000","-2,806,000","5,849,000","1,582,000","-4,006,000","-192,000","3,911,000","2,721,000","642,000","-6,940,000","4,587,000","4,549,000","-1,185,000","-2,391,000","1,756,000","3,107,000","-1,027,000","-1,902,000","401,000","4,287,000","-1,142,000","-1,487,000","1,565,000","3,253,000","-1,021,000","-2,759,000","397,000","2,007,000","575,000","-1,682,000","752,000","1,029,000","-725,000","-271,000","-8,000","338,000","144,000","-2,312,000","1,900,000","500,000","900,000","-2,217,000","-700,000","100,000","3,300,000","-3,200,000","700,000","1,700,000","1,600,000","-1,843,000","1,100,000","700,000","200,000","-300,000"
				ChangeInPayable,"11,604,000","-19,233,000","3,486,000","18,389,000","8,962,000","-16,949,000","3,391,000","15,972,000","7,916,000","-22,492,000","6,263,000","10,302,000","12,555,000","-23,825,000","8,192,000","-4,002,000","14,031,000","-23,749,000","11,310,000","7,405,000","21,010,000","-29,033,000","12,707,000","16,873,000","-1,006,000","-10,080,000","24,000","9,752,000","3,958,000","-7,887,000","-493,000","8,658,000","7,816,000","-10,794,000","4,610,000","4,403,000","6,809,000","-14,743,000","6,482,000","3,630,000","5,833,000","-11,705,000","2,093,000","8,663,000","2,806,000","-5,574,000","-100,000","4,566,000","648,000","-2,857,000","-3,505,000","4,982,000","2,229,000","-5,383,000","-2,806,000","5,849,000","1,582,000","-4,006,000","-192,000","3,911,000","2,721,000","642,000","-6,940,000","4,587,000","4,549,000","-1,185,000","-2,391,000","1,756,000","3,107,000","-1,027,000","-1,902,000","401,000","4,287,000","-1,142,000","-1,487,000","1,565,000","3,253,000","-1,021,000","-2,759,000","397,000","2,007,000","575,000","-1,682,000","752,000","1,029,000","-725,000","-271,000","-8,000","338,000","144,000","-2,312,000","1,900,000","500,000","900,000","-2,217,000","-700,000","100,000","3,300,000","-3,200,000","700,000","1,700,000","1,600,000","-1,843,000","1,100,000","700,000","200,000","-300,000"
					ChangeInAccountPayable,"11,604,000","-19,233,000","3,486,000","18,389,000","8,962,000","-16,949,000","3,391,000","15,972,000","7,916,000","-22,492,000","6,263,000","10,302,000","12,555,000","-23,825,000","8,192,000","-4,002,000","14,031,000","-23,749,000","11,310,000","7,405,000","21,010,000","-29,033,000","12,707,000","16,873,000","-1,006,000","-10,080,000","24,000","9,752,000","3,958,000","-7,887,000","-493,000","8,658,000","7,816,000","-10,794,000","4,610,000","4,403,000","6,809,000","-14,743,000","6,482,000","3,630,000","5,833,000","-11,705,000","2,093,000","8,663,000","2,806,000","-5,574,000","-100,000","4,566,000","648,000","-2,857,000","-3,505,000","4,982,000","2,229,000","-5,383,000","-2,806,000","5,410,000","1,710,000","-3,695,000","-376,000","3,319,000","2,777,000","1,116,000","-6,928,000","4,335,000","4,598,000","-994,000","-2,313,000","1,539,000","3,002,000","-750,000","-1,735,000","186,000","4,287,000","-1,142,000","-1,579,000","1,565,000","3,253,000","-1,021,000","-2,923,000","203,000","2,201,000","575,000","-1,831,000","752,000","1,029,000","-725,000","-441,000","-8,000","338,000","144,000","-2,200,000","1,900,000","500,000","900,000","-2,200,000","-700,000","100,000","3,300,000","-3,200,000","700,000","1,700,000","1,600,000","-1,800,000","1,100,000","700,000","200,000","-300,000"
			ChangeInOtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,528,000","1,274,000","-628,000","-1,439,000","1,016,000","3,998,000","-4,013,000","-356,000","-36,000","562,000","-1,065,000","-247,000","859,000","-55,000","-828,000","356,000","459,000","301,000","-699,000","-269,000","391,000","584,000","-926,000","42,000","-274,000","2,047,000","-1,122,000","-51,000","-544,000","2,509,000","-1,703,000","-416,000","-1,151,000","200,000","-500,000","-300,000","100,000","-800,000","-200,000","300,000","-1,200,000","-100,000","-600,000","500,000","-200,000","300,000","-200,000","-300,000","-100,000",
			ChangeInOtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-3,695,000","-376,000","3,319,000","2,777,000","1,116,000","-6,928,000","4,335,000","4,598,000","-994,000","-2,313,000","1,539,000","3,002,000","-750,000","-1,735,000","186,000","4,287,000","-1,142,000","-1,579,000","1,565,000","3,253,000","-1,021,000","-2,923,000","203,000","2,201,000","575,000","-1,831,000","752,000","1,029,000","-725,000","-441,000","-8,000","338,000","144,000","-2,200,000","1,900,000","500,000","900,000","-2,200,000","-700,000","100,000","3,300,000","-3,200,000","700,000","1,700,000","1,600,000","-1,800,000","1,100,000","700,000","200,000","-300,000"
			ChangeInOtherWorkingCapital,"3,902,000","1,284,000","-131,000","1,318,000","1,431,000","1,865,000","2,990,000","-1,334,000","1,310,000","1,191,000","1,152,000","1,293,000","67,000","-167,000","-27,000","-772,000","-361,000","1,470,000","-650,000","-371,000","546,000","-25,000","-1,252,000","-1,799,000","-862,000","-169,000","-123,000","-678,000","-339,000","197,000","77,000","-854,000","-84,000","296,000","-442,000","-412,000","448,000","342,000","-407,000","-951,000","16,000","522,000","336,000","-175,000","110,000","109,000","-135,000","-233,000","-28,000","205,000","-59,000","-268,000","-223,000","88,000","-64,000","-399,000","-5,095,000","5,534,000",,,"-1,282,000","-1,658,000","2,693,000","-574,000","-4,193,000","1,221,000","1,829,000","-691,000","-2,860,000","168,000","1,957,000","427,000","-4,643,000","683,000","1,186,000","-866,000","-2,984,000","630,000","2,175,000","529,000","-2,049,000","-301,000","346,000","370,000","-978,000","1,269,000","-2,949,000","1,711,000","78,000","1,007,000",,,,,,,,,,,,,,,,,
		DividendReceivedCFO,"15,343,000","4,024,000","3,507,000","3,587,000","4,225,000","2,547,000","4,852,000","3,160,000","2,475,000","3,611,000","2,746,000","2,554,000","2,461,000","2,404,000","2,285,000","2,173,000","2,066,000","2,037,000","1,984,000","2,219,000","1,495,000","1,357,000","1,332,000","1,327,000","1,263,000","1,285,000","1,571,000","1,272,000","961,000","1,017,000","843,000","793,000","869,000","618,000","732,000","738,000","605,000","555,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InvestingCashFlow,"-1,774,870,000","-368,837,000","-820,165,000","-302,926,000","-282,942,000","-274,701,000","-126,460,000","-302,805,000","-16,405,000","-130,325,000","-71,619,000","-88,528,000","-67,415,000","-74,960,000","3,789,000","-29,609,000","-20,448,000","-9,432,000","-13,164,000","-22,494,000","-68,150,000","-52,702,000","-41,069,000","-1,339,535,000","-72,903,000","-342,562,000","-29,901,000","-76,774,000","-81,970,000","-140,044,000","-79,931,000","-52,062,000","-108,107,000","-94,893,000","-45,528,000","-38,100,000","-9,911,000","-20,806,000","-94,475,000","-23,673,000","-50,831,000","-6,927,000","-14,415,000","-159,199,000","-12,108,000","-4,570,000","-41,387,000","-5,278,000","16,572,000","-2,512,000","-550,000","8,091,000","-5,271,000","-6,718,000","-21,654,000","-24,918,000","-11,143,000","-24,996,000","-28,802,000","-12,596,000","-99,117,000","-49,752,000","-21,456,000","-41,519,000","-85,503,000","-28,089,000","-10,009,000","-22,521,000","-28,335,000","-18,291,000","-5,402,000","-16,803,000","-37,248,000","-11,534,000","-13,629,000","-8,830,000","-5,358,000","-3,454,000","-33,966,000","-4,001,000","-29,477,000","-31,800,000","7,523,000","-6,066,000","-4,266,000","-14,942,000","-7,893,000","-3,125,000","-4,735,000","-9,521,000","-3,936,000","-5,900,000","-23,700,000","-17,300,000","-11,567,000","-25,600,000","-61,500,000","-54,700,000","-6,365,000","-15,900,000","-28,000,000","-48,500,000","-2,746,000","-24,400,000","-13,300,000","-18,700,000","-144,000,000"
