name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,08/31/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998
MarketCap,"45,553,389,363","57,522,975,000","53,815,875,444","48,232,913,000","44,450,912,000","48,224,616,000","42,794,848,000","30,023,694,000","27,802,239,000","24,253,402,000","49,508,103,073","40,656,553,000","46,715,003,521","42,117,070,472","37,033,105,368","45,812,843,728","44,734,790,601","48,531,226,509","49,484,617,541","41,063,042,651","37,515,940,000","35,882,580,000","32,284,871,517","26,292,365,000","16,907,424,000","18,088,649,459","17,182,352,000","17,561,500,000","19,884,447,000","22,192,416,000","22,110,644,082","20,054,310,000","18,633,870,000","16,492,288,000","14,706,598,000","12,634,824,000","12,398,821,790","13,239,707,495","11,587,243,000","12,337,616,932","12,162,026,917","12,652,639,468","12,581,340,000","9,775,628,716","9,128,835,318","12,527,970,000","12,919,098,000","15,130,749,969","13,050,909,278","10,859,238,000","11,381,872,000","9,734,739,996","9,822,705,546","7,841,609,157","5,791,439,999","6,790,037,629","9,108,076,183","9,231,135,805","12,147,657,599","12,205,677,980","15,986,661,511","16,255,789,481","18,915,428,293","18,586,939,968","15,277,897,476","15,409,495,273","14,087,215,783","13,789,122,986","13,127,283,285","14,783,994,865","14,910,649,152","14,220,883,997","11,618,879,509","11,417,132,951","9,624,710,421","10,649,212,925","9,950,050,218","8,948,978,499","7,440,358,990","7,754,032,987","6,892,947,650","9,200,528,046","11,123,711,986","9,951,119,988","8,066,701,198","11,540,652,311","10,033,716,261","10,342,799,987","8,744,500,546","8,657,644,407","7,684,653,579","7,773,966,896","8,012,744,058","9,298,264,619","8,389,706,497","7,229,699,993","6,102,449,992","8,275,049,989","9,473,174,988"
EnterpriseValue,"55,046,389,363","67,365,975,000","63,583,875,444","58,501,913,000","54,805,912,000","58,546,616,000","53,029,848,000","40,368,694,000","39,121,239,000","35,850,402,000","60,879,103,073","51,679,553,000","57,602,003,521","51,148,070,472","45,987,105,368","54,437,843,728","52,879,790,601","56,386,226,509","57,645,617,541","48,878,042,651","45,247,940,000","43,530,580,000","40,028,871,517","29,973,365,000","20,967,424,000","22,099,649,459","21,391,352,000","21,338,500,000","23,792,447,000","25,869,416,000","25,488,644,082","23,266,310,000","21,751,870,000","19,519,288,000","17,718,598,000","15,613,824,000","15,432,821,790","16,086,707,495","14,434,243,000","14,792,616,932","14,617,026,917","14,889,639,468","14,650,340,000","12,658,628,716","12,011,835,318","15,332,970,000","15,632,098,000","17,454,749,969","15,553,909,278","13,670,238,000","14,532,872,000","11,917,739,996","12,352,705,546","10,565,609,157","8,600,439,999","9,751,037,629","12,037,076,183","12,154,135,805","15,228,657,599","14,838,677,980","18,119,661,511","18,549,789,481","20,555,428,293","20,086,939,968","16,474,897,476","16,606,495,273","15,792,215,783","15,445,122,986","14,783,283,285","15,744,994,865","15,857,649,152","14,775,883,997","12,791,879,509","12,687,132,951","11,150,710,421","11,875,212,925","11,517,050,218","10,509,978,499","9,075,358,990","9,351,032,987","8,389,947,650","11,192,528,046","13,121,711,986","11,949,119,988","9,706,701,198","13,182,652,311","11,715,716,261","11,720,799,987","10,292,500,546","10,205,644,407","9,380,653,579","8,960,966,896","9,146,744,058","10,236,264,619","9,320,706,497","8,106,699,993","6,625,449,992","8,625,049,989","9,750,174,988"
PeRatio,"30.86","52.62","116.366","139.708",,,"248.906","67.087","30.618","19.687","39.028","29.969","26.42","23.251","25.364","31.586","33.76","37.668","37.085","38.552","36.744","35.674","29.423","20.039","20.324","22.597","21.908","23.356","27.552","31.622","33.204","31.486","29.953","28.01","23.841","21.136","21.822","24.552","21.669","61.094","58.875","66.441","68.818","48.617","45.4","27.3","28.464","34.331","33.802",,,,,"79.112","27.729","19.847","16.205","17.039","20.452","19.531","24.15","25.287","29.494","28.661","23.347","23.033","22.492","25.659","24.138","27.071","25.618","25.498","21.832","22.57","20.757","23.861","25.017","21.344","17.873","18.891","36.696","49.41","49.391","44.185","16.784","23.79","21.788","25.606","23.062","22.825","21.003","20.903","20.43","23.958","22.268","19.863","20.063","27.206","31.145"
ForwardPeRatio,"23.202","31.546","30.03","30.121","62.112","59.524","44.248","28.818","87.719","12.376","23.31","18.797","23.202","20.661","17.065","20.747","23.202","25.641","27.778","23.256","24.938","23.753","20.704","17.007","17.271","16.779","17.986","18.215","20.408","21.978","26.247","23.981","22.676","20","20.534","17.637","16.695","17.271","18.382","19.048","18.349","19.342","19.685","18.282","16.051","19.96","19.57","29.762",,,,,"33.898",,"20.04",,,,"41.841",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,"0.86","1.148","0.244","0.251","0.512","0.483","5.585","4.286","10.148","1.015","2.712","1.748","1.954","1.74","1.065","1.315","0.841","0.891","1.099","0.926","0.937","0.938","1.522","1.346","1.342","1.35","1.337","1.308","1.6","1.756","2.056","1.916","1.813","1.527","1.316","1.132","1.07","1.108","0.481","0.484","0.466","0.491","1.119","1.271","1.288","1.844","1.822","2.378",,,,,"2.893",,"1.669",,,,"3.488",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"2.919","4.177","4.684","4.904","5.426","4.565","3.132","1.81","1.377","1.197","2.62","2.201","2.504","2.261","1.694","2.094","2.055","2.256","2.332","1.91","1.747","1.631","1.418","1.179","1.202","1.34","1.306","1.374","1.549","1.728","1.753","1.642","1.53","1.372","1.14","1.017","1.032","1.154","1.019","1.134","1.093","1.144","1.113","0.888","0.829","1.116","1.143","1.344","1.166","0.963","1.031","0.89","0.862","0.658","0.462","0.531","0.745","0.763","1.017","1.046","1.424","1.483","1.736","1.748","1.451","1.432","1.327","1.435","1.35","1.533","1.543","1.499","1.279","1.261","1.126","1.258","1.18","1.081","0.915","0.981","0.716","0.971","1.148","1.027","0.826","1.164","1.042","1.114","1.003","0.992","0.92","0.957","1.023","1.199","1.096","0.972","0.719","0.974","1.116"
PbRatio,"25.707","40.681","58.623","60.594","189.961","112.15","186.877",,,"34.5","59.079","32.788","28.933","18.783","15.935","16.126","12.38","12.931","10.967","8.243","7.259","6.698","5.527",,,,,,,,,,,,,,,,,,,,,"22.734","21.23","11.028","9.321","9.546","9.632","8.872","10.637","8.524","9.972","5.512","4.31","4.92","6.378","6.433","9.203","8.541","8.111","7.316","7.225","6.879","5.163","5.208","4.628","4.175","3.974","4.047","3.792","3.485","3.093","2.969","2.62","2.775","2.728","2.433","2.1","2.17","1.832","2.522","3.198","2.861","2.24","3.336","3.071","3.415","3.047","3.017","2.754","2.673","2.83","3.236","3.014","2.813","2.388","3.119","3.52"
EnterprisesValueRevenueRatio,"3.497","16.043","14.301","14.826","17.404","25.279","24.415","17.91","26.722","7.659","11.335","9.78","10.858","10.205","8.584","10.782","9.891","11.264","9.812","8.631","7.808","7.828","7.337","7.604","5.374","5.859","5.772","5.964","6.45","7.364","7.162","6.724","6.243","5.928","5.504","4.941","4.73","5.12","3.842","5.421","5.356","5.364","5.741","3.428","4.179","5.159","5.627","4.793","5.874","4.933","5.526","3.526","4.999","4.124","3.447","2.577","4.062","3.816","5.168","3.868","5.96","5.779","7.078","5.203","6.095","5.825","5.838","4.242","5.447","5.917","6.258","4.704","5.552","5.282","4.951","4.151","5.482","5.157","4.506","9.017","3.419","4.328","5.551","4.166","4.09","5.381","4.761","3.714","4.469","4.268","4.329","3.192","4.585","5.013","4.919","8.323","2.928","3.397","4.448"
EnterprisesValueEBITDARatio,"23.061","105.095","88.557","124.472","98.218","392.93","-570.213","118.383","-501.554","124.914","98.67","74.359","118.279","85.675","70.858","75.713","55.604","86.748","43.572","67.792","60.331","70.211","75.669","135.015","48.648","54.702","59.092","55.714","55.46","66.846","74.967","66.097","60.088","65.722","69.213","53.841","46.908","59.802","40.432","52.087","58.235","52.988","70.097","42.055","-100.099","54.957","68.562","80.437","74.421","50.631","68.229","44.304","-20.284","70.91","113.164","51.593","48.931","33.856","64.528","26.171","80.175","53.612","83.559","54.733","60.348","60.168","-8.405","55.359","78.634","204.48","81.321","92.349","92.695","81.852","58.688","72.854","82.856","73.496","98.645","58.081","65.546","63.594","83.578","919.163","44.938","50.703","48.412","40.839","43.985","38.081","45.099","41.679","47.639","45.698","47.313","34.644","38.973","44.459","58.037"
