name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009
TotalRevenue,"4,125,000,000","1,051,000,000","1,049,000,000","984,000,000","1,041,000,000","1,015,000,000","556,267,000","981,510,000","637,484,000","940,195,000","1,253,390,000","1,153,247,000","1,234,253,000","1,144,916,000","1,266,132,000","1,155,830,000","1,202,338,000","1,206,956,000","1,345,670,000","1,221,201,000","1,219,504,000","1,152,584,000","1,321,216,000","1,265,650,000","1,285,469,000","1,281,561,000","1,316,390,000","1,215,313,000","1,290,080,000","874,661,858.506","864,795,199.247","923,491,269.922","1,024,760,566.455","1,074,478,063.54","1,139,641,687.453","985,292,887.312","991,392,589.509","1,021,308,011.474","1,161,666,889.092","950,406,389.235","940,298,016.179","1,040,862,825.661","940,143,440.28","1,006,254,414.082","1,017,205,935.577","991,265,919.295","799,842,613.618","752,570,252.664","700,052,395.574","731,179,100.27","787,373,834.166","722,710,499.341","724,511,757.113","772,466,998.342"
	OperatingRevenue,"4,125,000,000","1,051,000,000","1,049,000,000","984,000,000","1,041,000,000","1,015,000,000","556,267,000","981,510,000","637,484,000","940,195,000","1,253,390,000","1,153,247,000","1,234,253,000","1,144,916,000","1,266,132,000","1,155,830,000","1,202,338,000","1,206,956,000","1,345,670,000","1,221,201,000","1,219,504,000","1,152,584,000","1,321,216,000","1,265,650,000","1,285,469,000","1,281,561,000","1,316,390,000","1,215,313,000","1,290,080,000","874,661,858.506","864,795,199.247","923,491,269.922","1,024,760,566.455","1,074,478,063.54","1,139,641,687.453","985,292,887.312","991,392,589.509","1,021,308,011.474","1,161,666,889.092","950,406,389.235","940,298,016.179","1,040,862,825.661","940,143,440.28","1,006,254,414.082","1,017,205,935.577","991,265,919.295","799,842,613.618","752,570,252.664","700,052,395.574","731,179,100.27","787,373,834.166","722,710,499.341","724,511,757.113","772,466,998.342"
CostOfRevenue,"2,167,000,000","550,000,000","576,000,000","515,000,000","526,000,000","514,000,000","260,272,000","622,634,000","483,867,000","612,926,000","770,912,000","711,840,000","755,384,000","695,512,000","796,070,000","694,122,000","730,087,000","721,409,000","863,177,000","775,605,000","755,102,000","738,630,000","820,889,000","761,937,000","782,472,000","770,539,000","805,755,000","761,351,000","809,899,000","604,627,313.386","640,564,393.719","643,710,029.439","700,237,387.105","700,416,723.972","844,340,670.491","724,743,951.314","677,170,066.611","666,521,104.395","1,439,529,775.083","468,774,155.442","442,385,648.635","500,616,304.043","1,290,528,139.949","514,035,421.307","500,024,610.93","466,098,607.856","404,885,699.013","330,480,525.498","316,712,969.732","322,145,551.692","399,937,027.156","333,079,513.838","312,883,719.625","305,773,797.678"
GrossProfit,"1,958,000,000","501,000,000","473,000,000","469,000,000","515,000,000","501,000,000","295,995,000","358,876,000","153,617,000","327,269,000","482,478,000","441,407,000","478,869,000","449,404,000","470,062,000","461,708,000","472,251,000","485,547,000","482,493,000","445,596,000","464,402,000","413,954,000","500,327,000","503,713,000","502,997,000","511,022,000","510,635,000","453,962,000","480,181,000","270,034,545.12","224,230,805.528","279,781,240.483","324,523,179.35","374,061,339.568","295,301,016.962","260,548,935.998","314,222,522.898","354,786,907.079","-277,862,885.992","481,632,233.793","497,912,367.545","540,246,521.617","-350,384,699.669","492,218,992.774","517,181,324.647","525,167,311.439","394,956,914.605","422,089,727.166","383,339,425.842","409,033,548.578","387,436,807.01","389,630,985.503","411,628,037.488","466,693,200.663"
OperatingExpense,"1,058,000,000","250,000,000","281,000,000","258,000,000","269,000,000","241,000,000","242,487,000","230,472,000","204,294,000","228,548,000","304,377,000","271,373,000","281,100,000","271,252,000","303,437,000","257,382,000","260,034,000","286,536,000","279,410,000","276,498,000","261,067,000","285,466,000","324,759,000","329,993,000","323,486,000","313,707,000","331,252,000","312,652,000","348,863,000","97,469,218.024","95,535,752.645","115,281,443.508","113,176,348.604","125,343,143.997","126,558,675.162","122,463,464.99","106,787,312.656","109,488,013.523","-470,483,874.162","308,962,391.341","304,203,116.89","314,077,611.622","-471,217,706.248","316,465,203.455","314,840,390.879","309,615,113.094","283,655,628.931","269,980,103.028","246,201,930.107","250,500,073.836","259,580,212.429","266,289,354.225","262,687,300.073","260,793,366.501"
	SellingGeneralAndAdministration,"817,000,000","193,000,000","222,000,000","195,000,000","207,000,000","186,000,000","191,037,000","180,315,000","171,950,000","163,593,000","229,531,000","201,416,000","213,263,000","205,134,000","238,654,000","194,099,000","196,088,000","215,218,000","208,522,000","196,862,000","210,185,000","200,524,000","236,547,000","242,510,000","239,241,000","227,526,000","242,999,000","224,487,000","232,586,000",,,,,,,,,,,"166,479,629.178","169,985,694.211","172,675,853.421",,"173,453,034.172","163,785,740.138","165,985,654.985","142,561,970.086","151,533,157.077","141,403,470.293","144,566,311.804","149,246,436.035","149,156,538.293","144,643,358.213","148,839,800.995"
		GeneralAndAdministrativeExpense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"166,479,629.178","169,985,694.211","172,675,853.421",,"173,453,034.172","163,785,740.138","165,985,654.985","142,561,970.086","151,533,157.077","141,403,470.293","144,566,311.804","149,246,436.035","149,156,538.293","144,643,358.213","148,839,800.995"
			SalariesAndWages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"166,479,629.178","169,985,694.211","172,675,853.421",,"173,453,034.172","163,785,740.138","165,985,654.985","142,561,970.086","151,533,157.077","141,403,470.293","144,566,311.804","149,246,436.035","149,156,538.293","144,643,358.213","148,839,800.995"
	ResearchAndDevelopment,"240,000,000","57,000,000","59,000,000","63,000,000","61,000,000","55,000,000","50,837,000","48,039,000","31,335,000","60,737,000","65,936,000","68,804,000","65,383,000","66,118,000","64,782,000","63,277,000","63,957,000","71,263,000","70,946,000","79,009,000","80,512,000","82,621,000","87,182,000","87,354,000","84,288,000","84,707,000","84,552,000","85,864,000","83,933,000",,,,,,,,,,,,,,,,,,,,,,,,,
	DepreciationAmortizationDepletionIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"129,892,899.299","129,698,098.61","147,265,506.04","146,731,152.282","152,650,254.435","168,703,336.592","153,097,548.14","140,605,485.012","138,424,597.89","161,674,497.362","142,482,762.163","134,217,422.679","141,401,758.201","132,623,538.614","143,012,169.283","151,054,650.742","143,629,458.109","141,093,658.845","118,446,945.951","104,798,459.814","105,933,762.032","110,333,776.393","117,132,815.932","118,043,941.86","111,953,565.506"
