name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021
MarketCap,"579,933,400","467,052,178","674,052,452","982,724,410","1,120,540,218","1,813,316,928"
EnterpriseValue,"267,138,400","176,586,178","353,008,452","646,019,410","679,666,218","1,603,110,928"
ForwardPeRatio,"3.618"
PsRatio,,"23.809","35.564","51.86","59.153",
PbRatio,"1.385","1.107","1.541","2.163","2.401",
EnterprisesValueRevenueRatio,,,,,,"84.628"
EnterprisesValueEBITDARatio,"-2.621","-5.409","-10.281","-35.182","-40.966","1,155.812"
