name,ttm,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016,07/31/2016,04/30/2016,01/31/2016,10/31/2015,07/31/2015,04/30/2015,01/31/2015,10/31/2014,07/31/2014,04/30/2014,01/31/2014,10/31/2013,07/31/2013,04/30/2013,01/31/2013,10/31/2012,07/31/2012,04/30/2012,01/31/2012,10/31/2011,07/31/2011,04/30/2011,01/31/2011,10/31/2010,07/31/2010,04/30/2010,01/31/2010,10/31/2009,07/31/2009,04/30/2009,01/31/2009,10/31/2008,07/31/2008,04/30/2008,01/31/2008,10/31/2007,07/31/2007,04/30/2007,01/31/2007,10/31/2006,07/31/2006,04/30/2006,01/31/2006,10/31/2005,07/31/2005,04/30/2005,01/31/2005,10/31/2004,07/31/2004,04/30/2004,01/31/2004,10/31/2003,07/31/2003,04/30/2003,01/31/2003,10/31/2002,07/31/2002,04/30/2002,01/31/2002,10/31/2001,07/31/2001,04/30/2001,01/31/2001,10/31/2000,07/31/2000,04/30/2000,01/31/2000,10/31/1999,07/31/1999,04/30/1999,01/31/1999,10/31/1998,07/31/1998,04/30/1998,01/31/1998,10/31/1997,07/31/1997,04/30/1997,01/31/1997,10/31/1996,07/31/1996,04/30/1996,01/31/1996,10/31/1995,07/31/1995,04/30/1995,01/31/1995,10/31/1994,07/31/1994,04/30/1994,01/31/1994,10/31/1993,07/31/1993,04/30/1993,01/31/1993,10/31/1992,07/31/1992,04/30/1992,01/31/1992,10/31/1991,07/31/1991,04/30/1991,01/31/1991,10/31/1990,07/31/1990,04/30/1990,01/31/1990,10/31/1989,07/31/1989
		StockBasedCompensation,"11,642,000","3,241,000","3,614,000","2,704,000","2,083,000","2,042,000","2,229,000","2,359,000","2,500,000","2,629,000","2,646,000","2,660,000","2,687,000","2,548,000","2,439,000","2,350,000","2,474,000","2,291,000","2,168,000","2,208,000","2,097,000","1,659,000","1,451,000","1,529,000","1,619,000","1,606,000","1,680,000","1,654,000","1,616,000","1,356,000","1,422,000","552,000","1,685,000","1,589,000","2,600,000","1,662,000","1,301,000","1,060,000","1,094,000","1,060,000","1,005,000","941,000","942,000","834,000","685,000","585,000","543,000","432,000","311,000","302,000","308,000","166,000","8,000","3,000","4,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ExcessTaxBenefitFromStockBasedCompensation,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","-13,000","0","0","0","0","0","0","0","0","0","0","0","0","0","65,000","20,000","12,091,000","10,000","1,043,000","1,000","11,000","-7,694,000","1,336,000","-951,000","0","1,000","281,000","0","-26,000","0","343,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"1,525,000","69,000","335,000","350,000","771,000","39,000","2,330,000","1,301,000","1,387,000","1,055,000","963,000","307,000","-1,265,000","-955,000","1,928,000","2,424,000","-377,000","-217,000","-3,195,000","-127,000","79,000","611,000","537,000","-203,000","956,000","832,000","847,000","705,000","646,000","-1,078,000","20,000","-8,610,000","-10,221,000","-2,380,000","-6,915,000","-337,000","123,000","-1,357,000","584,000","1,660,000","-11,595,000","-59,000","98,000","-1,823,000","11,000","-6,590,000","435,000",,"144,000","41,000","-69,000","3,566,000","4,140,000","3,667,000","4,212,000","1,829,000","8,000","44,000","2,020,000","114,000","116,000","167,000","1,872,000","-5,267,000",,,,,,,,,,"185,000","-482,000",,,,,,,,"21,000",,"35,000","-167,000","-66,000",,,,,"-700,000","600,000",,,"200,000",,,"-100,000","100,000",,,"-100,000","100,000",,,"-100,000",,"-300,000","300,000","-100,000","0","-400,000",,,"0",,,,"-400,000",,,,,"0","-100,000","200,000",,,,"-200,000","200,000",
		ChangeInWorkingCapital,"-67,993,000","-27,735,000","-46,286,000","-14,679,000","20,707,000","-619,000","8,894,000","10,100,000","11,263,000","-4,319,000","-50,753,000","7,327,000","24,941,000","17,202,000","-68,815,000","22,567,000","12,603,000","-43,555,000","-29,330,000","18,534,000","9,968,000","-26,696,000","-7,938,000","12,450,000","8,995,000","-5,321,000","-10,059,000","-7,406,000","6,265,000","-12,591,000","-16,558,000","20,892,000","29,710,000","-23,867,000","-5,432,000","-5,402,000","2,144,000","-5,265,000","-22,387,000","21,391,000","-4,819,000","16,925,000","-36,625,000","7,387,000","2,128,000","552,000","-5,944,000","6,516,000","3,667,000","-2,355,000","-953,000","13,689,000","-1,052,000","4,083,000","-14,228,000","-9,358,000","-271,000","3,747,000","-11,243,000","1,313,000","-4,115,000","-1,457,000","-11,697,000","8,475,000","84,000","-12,504,000","-8,034,000","4,689,000","-1,449,000","-1,695,000","-6,948,000","3,134,000","1,938,000","1,293,000","101,000","3,669,000","-1,412,000","1,940,000","496,000","459,000","-1,082,000","-244,000","-2,560,000","-704,000","-527,000","-4,473,000","-7,234,000","9,703,000","-8,489,000","-9,336,000","-3,400,000","-7,000,000","-900,000","-7,500,000","-2,400,000","200,000","-1,200,000","-3,300,000","-600,000","-400,000","-2,000,000","-2,700,000","-1,100,000","-2,800,000","-600,000","200,000","-500,000","600,000","1,100,000","400,000","-800,000","1,100,000","-1,000,000","-300,000","-300,000","700,000","500,000","300,000","-1,800,000","1,400,000","100,000","-1,400,000","-700,000",,,,,"-1,400,000","-100,000","-1,300,000","0","1,700,000","500,000"
			ChangeInReceivables,"-42,210,000","-32,896,000","14,411,000","-28,501,000","4,776,000","-15,056,000","11,857,000","-25,173,000","48,856,000","9,419,000","22,015,000","-10,002,000","2,694,000","-22,337,000","12,252,000","-2,254,000","-11,978,000","-28,800,000","14,463,000","-10,497,000","11,985,000","-24,640,000","25,998,000","-12,981,000","-10,849,000","-4,473,000","12,348,000","-27,054,000","2,443,000","-43,000","2,082,000","-910,000","16,022,000","-14,699,000","6,586,000","-8,210,000","-3,702,000","-16,815,000","12,142,000","-6,994,000","435,000","-3,412,000","4,189,000","-1,859,000","129,000","-8,433,000","4,836,000","-7,696,000","-4,851,000","-1,538,000","3,401,000","-4,993,000","4,142,000","2,446,000","13,619,000","-12,616,000","7,177,000","-8,746,000","9,436,000","-4,318,000","-6,735,000","-1,408,000","-1,329,000","1,672,000","-2,171,000","-5,963,000","1,444,000","-4,092,000","1,229,000","-6,882,000","2,893,000","-5,296,000","301,000","-3,789,000","2,591,000","-1,501,000","-1,845,000","-2,181,000","5,426,000","-3,186,000","887,000","2,471,000","3,249,000","-587,000","943,000","-980,000","1,818,000","3,773,000","-3,612,000","-8,130,000","-3,600,000","-4,300,000","300,000","-2,500,000","1,100,000","-2,200,000","900,000","-2,800,000","300,000","-2,100,000",,,"300,000","300,000","500,000","-500,000","-100,000","100,000","0","-600,000","-500,000","100,000","-300,000","-400,000","-100,000","700,000","-200,000","-300,000","-300,000",,,"-800,000","500,000",,,,,"700,000","-1,100,000","200,000","-100,000","-500,000","900,000"
				ChangesInAccountReceivables,"-43,768,000","-36,454,000","16,191,000","-30,837,000","7,332,000","-13,029,000","9,234,000","-24,743,000","51,839,000","20,685,000","23,734,000","-14,156,000","964,000","-20,766,000","4,982,000","-2,254,000","-11,978,000","-28,800,000","14,463,000","-10,497,000","11,985,000","-24,640,000","25,998,000","-12,981,000","-10,849,000","-4,473,000","12,348,000","-27,054,000","2,443,000","-43,000","2,082,000","-910,000","16,022,000","-14,699,000","6,586,000","-8,210,000","-3,702,000","-16,815,000","12,142,000","-6,994,000","435,000","-3,412,000","4,189,000","-1,859,000","129,000","-8,433,000","4,836,000","-7,696,000","-4,851,000","-1,538,000","3,401,000","-4,993,000","4,142,000","2,446,000","13,619,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInInventory,"-55,819,000","-15,799,000","-26,967,000","-17,850,000","4,797,000","330,000","2,602,000","19,762,000","-10,287,000","-17,341,000","-20,449,000","-3,058,000","-295,000","-2,440,000","-24,284,000","-8,490,000","-11,151,000","-11,513,000","-18,301,000","1,211,000","-8,164,000","738,000","-14,989,000","-507,000","-4,059,000","-7,529,000","-2,326,000","466,000","-5,691,000","-2,111,000","-2,851,000","2,415,000","3,910,000","-663,000","-5,536,000","746,000","-5,927,000","-4,736,000","-4,960,000","5,687,000","-6,190,000","-1,096,000","-5,885,000","-1,352,000","-1,900,000","-4,108,000","-2,045,000","2,734,000","3,809,000","3,898,000","-4,082,000","9,195,000","360,000","-1,812,000","-7,830,000","-3,535,000","-6,470,000","-5,815,000","-777,000","-1,569,000","-4,104,000","-6,897,000","-2,131,000","-2,110,000","-2,101,000","-4,780,000","-4,157,000","-1,280,000","-4,362,000","-1,665,000","-2,806,000","1,117,000","41,000","274,000","2,144,000","2,447,000","1,086,000","288,000","-116,000","1,438,000","-99,000","-1,063,000","-3,272,000","-2,473,000","-669,000","-1,461,000","-2,170,000","-2,877,000","-1,218,000","-1,876,000","-1,500,000","-3,400,000","-3,600,000","-3,600,000","-1,600,000","2,000,000","-1,900,000","-2,500,000","-2,200,000","-300,000","400,000","-2,100,000","-900,000","-2,100,000","-400,000","-600,000","-200,000","-300,000","400,000","-300,000","100,000","100,000","-100,000","-300,000","-300,000","300,000","500,000","200,000","500,000",,,,,,,,,"200,000","1,300,000","300,000","-500,000","-100,000","-800,000"
			ChangeInPrepaidAssets,"-1,737,000","31,000","-9,005,000","7,647,000","-410,000","-5,418,000","-6,614,000","15,195,000","2,879,000","-12,300,000","-3,303,000","1,952,000","-1,370,000","7,948,000","-7,921,000","-625,000","5,292,000","1,137,000","-5,403,000","3,856,000","-3,497,000","1,338,000","-1,563,000","-413,000","673,000","414,000","-3,030,000","1,981,000","5,074,000","-3,517,000","-2,105,000","985,000","11,384,000","-7,211,000","2,875,000","-2,446,000","146,000","-162,000","-2,456,000","703,000","950,000","4,941,000","-7,666,000","1,740,000","694,000","-243,000","-2,534,000","1,600,000","384,000","-83,000","-1,352,000","7,487,000","-2,611,000","1,940,000","-1,600,000","1,098,000","306,000","457,000","-1,211,000","473,000","379,000","1,067,000","-2,185,000","579,000","-43,000","335,000","-440,000","233,000","-115,000","254,000","-491,000","1,130,000","-428,000","-33,000","-406,000","892,000","-39,000","1,079,000","-279,000","-840,000","228,000","-1,373,000","-982,000","774,000","385,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInPayablesAndAccruedExpense,"17,462,000","19,176,000","-36,328,000","23,456,000","11,158,000","19,721,000","-10,973,000","-3,925,000","-26,829,000","13,267,000","-60,331,000","16,810,000","23,221,000","32,570,000","-58,005,000","22,347,000","29,983,000","-4,755,000","-20,581,000","24,711,000","10,306,000","-2,766,000","-18,000,000","26,020,000","24,371,000","7,037,000","-16,632,000","17,607,000","4,878,000","-6,678,000","-13,148,000","19,048,000","-1,520,000","-7,288,000","-9,357,000","4,508,000","11,627,000","16,448,000","-27,113,000","21,995,000","-14,000","16,492,000","-27,263,000","8,858,000","3,205,000","13,336,000","-6,201,000","9,630,000","4,325,000","-4,632,000","1,080,000","2,000,000","-2,943,000","1,509,000","-18,417,000","352,000","948,000","4,796,000","-5,288,000","640,000","-880,000","5,449,000","-944,000","1,585,000","6,527,000","1,335,000","-5,751,000","5,412,000","3,346,000","3,626,000","-2,836,000","6,403,000","3,106,000","2,919,000","-3,441,000","1,479,000","-100,000","1,807,000","-4,576,000","2,866,000","-2,116,000","-347,000","-991,000","1,579,000","258,000","-60,000","-623,000","-664,000","-2,669,000","2,592,000","1,900,000","100,000","1,900,000","-300,000","-1,500,000","1,700,000","-1,700,000","4,100,000","600,000","2,000,000","-1,800,000","200,000","-500,000","-1,200,000","-600,000","900,000","-100,000","600,000","1,100,000","1,300,000","-400,000","600,000","-100,000","300,000","200,000","300,000","200,000","300,000","-1,800,000",,,,,,,,,"200,000","100,000","-600,000","-1,100,000","2,200,000","500,000"
				ChangeInPayable,"1,755,000","-3,603,000","2,397,000","2,360,000","601,000","-1,501,000","8,268,000","-12,010,000","-28,512,000","12,621,000","-12,012,000","8,456,000","-2,172,000","14,629,000","-23,468,000","8,304,000","7,371,000","-8,698,000","-2,104,000","21,441,000","606,000","-10,498,000","908,000","6,371,000","-1,483,000","2,474,000","-1,845,000","10,513,000","-3,445,000","-4,550,000","1,024,000","9,682,000","-7,216,000","-9,949,000","11,456,000","-5,587,000","4,256,000","4,543,000","-10,508,000","10,922,000","-7,818,000","9,756,000","-6,832,000","4,593,000","-5,924,000","8,295,000","1,809,000","-100,000","331,000","-6,868,000","5,566,000","-2,480,000","2,431,000","-3,218,000","-3,288,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
