name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016
MarketCap,"4,075,518,335","7,508,105,587","9,294,535,508","8,934,480,511","9,270,363,144","9,261,707,718","7,281,302,352","4,783,889,422","4,216,317,779","3,915,987,124","9,203,928,949","8,589,280,258","10,713,231,119","8,974,865,284","7,586,815,977","9,046,628,283","9,681,854,432","6,790,706,110","6,127,150,070","6,943,968,722","9,240,021,326","8,381,166,808","11,874,876,356","15,887,520,734","16,730,004,916","26,074,958,064"
EnterpriseValue,"4,542,481,335","7,342,958,587","9,574,375,508","9,291,862,511","9,893,787,144","9,749,877,718","8,442,716,352","5,983,302,422","5,493,792,779","4,427,137,124","10,087,256,949","9,442,834,258","11,716,799,119","9,146,296,284","8,221,588,977","9,629,119,283","10,318,915,432","7,395,269,110","6,937,530,070","7,733,000,722","9,928,945,326","8,948,084,808","12,768,690,356","16,781,420,734","17,507,528,916","26,614,106,064"
PeRatio,"17.787","20.208","18.989","22.177","71.423",,,,,"40.3","76.72","95.421","1,110",,,,,,"41.625","30.04","50.4","40.667","56.562","87.948","68.037","78.907"
ForwardPeRatio,"12.3","21.739","26.954","27.397","61.728","112.36","116.279","65.79",,"60.606","42.553","40.323","64.516","58.824","49.02","58.824","117.647","80","56.818","33.333","48.544","44.643","37.037","43.478","61.35",
PegRatio,"0.956","3.323",,,,,"4.136","2.398",,"1.641","1.152","1.089",,"1.536","1.263","1.331","2.642","2.292","2.997","1.545","1.943","1.785","1.481","1.74","2.447",
PsRatio,"0.689","1.283","1.501","1.473","1.762","1.873","1.498","0.991","0.804","0.695","1.665","1.563","1.91","1.62","1.392","1.681","1.846","1.271","1.214","1.336","1.828","1.687","2.381","3.395","3.832","4.617"
PbRatio,"2.232","3.438","4.344","4.517","4.912","5.034","4.605","3.143","2.59","1.702","4.023","3.997","4.887","4.219","3.616","4.535","4.648","3.157","2.803","3.278","4.4","3.967","5.738","8.375","9.141","15.393"
EnterprisesValueRevenueRatio,"0.793","5.644","6.261","6.012","7.32","7.755","6.014","4.175","7.764","4.759","6.999","6.606","9.832","7.592","5.915","6.673","8.783","6.239","5.081","5.502","9.124","8.008","9.782","11.404","17.494","25.402"
EnterprisesValueEBITDARatio,"8.052","160.755","71.684","41.131","62.239","72.103","30.667","67.504","-40.347","-8.713","86.518","50.984","338.176","112.839","224.861","60.778","-152.262","363.851","1,167.934","72.794","286.26","175.044","63.35","71.053","335.786","382.354"
