name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003
OperatingCashFlow,"131,200,000","-18,600,000","80,500,000","47,900,000","21,400,000","56,700,000","46,400,000","38,000,000","27,900,000","-9,800,000","36,500,000","97,800,000","19,000,000","7,000,000","-10,500,000","29,300,000","111,500,000","58,200,000","57,800,000","116,700,000","60,000,000","41,600,000","20,900,000","52,100,000","31,900,000","-15,300,000","2,000,000","41,800,000","18,300,000","-10,000,000","61,200,000","6,700,000","22,300,000","-2,500,000","69,600,000","75,900,000","24,200,000","-39,300,000","19,400,000","124,500,000","37,700,000","-104,700,000","52,200,000","163,200,000","59,000,000","21,200,000","58,300,000","71,100,000","12,600,000","-16,000,000","22,800,000","19,000,000","62,000,000","-17,500,000","-10,900,000","45,000,000","-2,300,000","-29,100,000","21,300,000","68,800,000","16,200,000","-16,300,000","21,594,000","69,290,000","-1,115,000","-17,842,000","28,533,000","66,888,000","7,362,000","-4,957,000","31,177,000","52,371,000","48,343,000","19,114,000","24,235,000","54,115,000","35,370,000","-6,039,000"
	CashFlowFromContinuingOperatingActivities,"131,200,000","-18,600,000","80,500,000","47,900,000","21,400,000","56,700,000","46,400,000","38,000,000","27,900,000","-9,800,000","36,500,000","97,800,000","19,000,000","7,000,000","-10,500,000","29,300,000","111,500,000","58,200,000","57,800,000","116,700,000","60,000,000","41,600,000","20,900,000","52,100,000","31,900,000","-15,300,000","2,000,000","41,800,000","18,300,000","-10,000,000","61,200,000","6,700,000","22,300,000","-2,500,000","69,600,000","76,200,000","23,900,000","-39,300,000","19,400,000","124,500,000","37,700,000","-104,700,000","52,200,000","163,200,000","59,000,000","21,200,000","58,300,000","71,100,000","12,600,000","-16,000,000","22,800,000","19,000,000","62,000,000","-17,500,000","-10,900,000","45,000,000","-2,300,000","-29,100,000","21,300,000","68,800,000","16,200,000","-16,300,000","21,594,000","69,290,000","-1,115,000","-17,842,000","28,533,000","66,888,000","7,362,000","-4,957,000","31,177,000","52,371,000","48,343,000","19,114,000","24,235,000","54,115,000","35,370,000","-6,039,000"
		NetIncomeFromContinuingOperations,"150,800,000","57,500,000","31,600,000","36,000,000","25,700,000","19,600,000","10,200,000","8,100,000","18,600,000","27,000,000","9,400,000","17,900,000","29,500,000","30,300,000","24,000,000","32,600,000","77,700,000","70,700,000","47,400,000","73,800,000","196,500,000","36,800,000","23,200,000","22,200,000","1,700,000","-3,800,000","-20,400,000","-11,800,000","-159,800,000","18,400,000","19,900,000","31,900,000","33,100,000","14,300,000","2,900,000","-29,900,000","-33,900,000","-41,100,000","-18,100,000","35,200,000","64,500,000","136,900,000",,,"89,000,000","60,300,000","117,200,000","-48,700,000","19,300,000","42,800,000","5,200,000","8,500,000","-21,800,000","-26,600,000","7,200,000","-3,600,000","5,800,000","-400,000","1,600,000","-81,200,000","0","12,900,000","41,766,000","11,602,000","13,570,000","15,031,000","8,788,000","7,952,000","32,865,000","21,401,000","27,514,000","10,048,000","267,483,000","9,808,000","13,135,000","15,951,000","41,798,000","16,665,000"
		OperatingGainsLosses,"8,500,000","1,500,000","1,900,000","4,200,000","900,000","2,900,000","3,000,000","4,500,000","4,800,000","4,500,000","5,800,000","7,100,000",,,"1,000,000","7,500,000","4,800,000","6,400,000","-7,000,000","6,600,000","12,900,000","600,000","2,100,000","-1,100,000","7,200,000","1,200,000","-300,000","17,200,000","-4,500,000","11,200,000","-2,200,000","700,000","10,000,000","2,600,000","13,600,000","-5,900,000","3,500,000","17,800,000","9,600,000","-9,800,000","6,200,000","-18,900,000","1,800,000","200,000","3,100,000","2,300,000","-2,600,000","2,200,000","700,000","800,000",,"-3,000,000","6,300,000","-1,800,000","-1,600,000","5,300,000","-800,000","2,200,000","-1,400,000","-2,500,000","-600,000","3,000,000","24,496,000","961,000","-16,273,000","-4,264,000","-2,115,000","2,500,000","-5,898,000","-2,032,000","-1,217,000","2,793,000","6,374,000","3,919,000",,,,
			GainLossOnInvestmentSecurities,"-1,300,000","-100,000","-800,000","100,000","-500,000","-800,000","-200,000","-400,000","200,000","1,500,000","1,800,000","4,500,000","-4,800,000","-1,400,000","-900,000","5,000,000","1,700,000","5,500,000","-9,800,000","-4,600,000","11,500,000","-3,100,000","500,000","-3,500,000","7,400,000","-800,000","-1,100,000","15,000,000","-6,600,000","11,200,000","-2,600,000","-500,000","9,200,000","4,500,000","6,900,000","-10,700,000","4,900,000","9,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			EarningsLossesFromEquityInvestments,,,,,,,,,,,,,,"-800,000","-1,500,000","700,000","-700,000","5,500,000","-9,800,000","-4,600,000","11,500,000","-3,100,000","500,000","-3,500,000","7,400,000","-800,000","-1,100,000","3,000,000","-6,600,000","11,200,000","-2,600,000",,"9,200,000","4,500,000","6,900,000","-10,700,000","4,900,000","9,800,000","9,400,000","-10,700,000","-600,000","-18,800,000","1,700,000","-900,000","1,900,000","1,100,000","600,000",,,,,"-3,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,
			PensionAndEmployeeBenefitExpense,"9,800,000","1,600,000","2,700,000","4,100,000","1,400,000","3,700,000","3,200,000","4,900,000","4,600,000","3,000,000","4,000,000","2,600,000","3,100,000","1,400,000","1,900,000","2,500,000","3,100,000","900,000","2,800,000","4,100,000","1,400,000","3,700,000","1,600,000","2,400,000","-200,000","2,000,000","800,000","2,200,000","2,100,000","0","400,000","1,200,000","800,000","-1,900,000","6,700,000","2,200,000","-1,100,000","1,400,000","-3,700,000","900,000","-400,000","-100,000","200,000","1,200,000","1,200,000","-2,100,000","-3,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"57,800,000","14,300,000","14,800,000","14,300,000","14,400,000","14,400,000","16,500,000","15,500,000","16,100,000","16,500,000","15,500,000","13,500,000","13,600,000","12,300,000","12,800,000","12,400,000","12,200,000","12,300,000","10,500,000","10,500,000","10,100,000","10,100,000","9,800,000","9,900,000","10,600,000","10,200,000","10,000,000","10,500,000","10,600,000","11,000,000","11,600,000","12,300,000","12,700,000","12,600,000","12,600,000","12,600,000","12,400,000","12,600,000","12,400,000","11,500,000","12,000,000","11,900,000","11,600,000","12,100,000","12,200,000","11,600,000","11,300,000","10,800,000","11,000,000","11,600,000","12,700,000","12,000,000","11,300,000","11,000,000","11,100,000","13,500,000","13,700,000","13,000,000","12,800,000","12,100,000","12,200,000","11,800,000","11,391,000","11,121,000","11,116,000","10,625,000","10,828,000","10,575,000","10,954,000","11,182,000","11,465,000","10,782,000","10,768,000","11,038,000","10,294,000","9,840,000","9,767,000","9,520,000"
			DepreciationAndAmortization,"57,800,000","14,300,000","14,800,000","14,300,000","14,400,000","14,400,000","16,500,000","15,500,000","16,100,000","16,500,000","15,500,000","13,500,000","13,600,000","12,300,000","12,800,000","12,400,000","12,200,000","12,300,000","10,500,000","10,500,000","10,100,000","10,100,000","9,800,000","9,900,000","10,600,000","10,200,000","10,000,000","10,500,000","10,600,000","11,000,000","11,600,000","12,300,000","12,700,000","12,600,000","12,600,000","12,600,000","12,400,000","12,600,000","12,400,000","11,500,000","12,000,000","11,900,000","11,600,000","12,100,000","12,200,000","11,600,000","11,300,000","10,800,000","11,000,000","11,600,000","12,700,000","12,000,000","11,300,000","11,000,000","11,100,000","13,500,000","13,700,000","13,000,000","12,800,000","12,100,000","12,200,000","11,800,000","11,391,000","11,121,000","11,116,000","10,625,000","10,828,000","10,575,000","10,954,000","11,182,000","11,465,000","10,782,000","10,768,000","11,038,000","10,294,000","9,840,000","9,767,000","9,520,000"
				Depreciation,"57,800,000","14,300,000","14,800,000","14,300,000","14,400,000","14,400,000","16,500,000","15,500,000","16,100,000","16,500,000","15,500,000","13,500,000","13,600,000","12,300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
