name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012
TotalRevenue,"63,118,000","18,414,000","17,069,000","14,225,000","13,412,000","11,142,000","15,896,000","7,558,000","5,465,000","2,515,000","2,802,000","2,429,000","2,817,000","2,632,000","1,661,000","1,026,000","1,027,000","1,026,000","1,027,000","1,026,000","1,026,000","1,027,000","1,027,000","1,026,000","1,027,000","1,322,000","1,076,000","1,026,000","329,000","0","0","0","0","0","0","209,000","290,000","472,000","643,000","528,000"
	OperatingRevenue,"63,118,000","18,414,000","17,069,000","14,225,000","13,412,000","11,142,000","15,896,000","7,558,000","5,465,000","2,515,000","2,802,000","2,429,000","2,817,000","2,632,000","1,661,000","1,026,000","1,027,000","1,026,000","1,027,000","1,026,000","1,026,000","1,027,000","1,027,000","1,026,000","1,027,000","1,322,000","1,076,000","1,026,000","329,000","0","0","0","0","0","0","209,000","290,000","472,000","643,000","528,000"
CostOfRevenue,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0",,"0","0","0","0","0","0","0","0"
OperatingExpense,"308,369,000","92,881,000","86,451,000","68,848,000","60,191,000","57,352,000","49,295,000","39,045,000","34,172,000","37,007,000","31,880,000","29,548,000","26,901,000","23,078,000","18,402,000","17,718,000","20,632,000","15,080,000","13,271,000","11,366,000","10,596,000","10,998,000","8,681,000","9,415,000","9,031,000","9,238,000","7,988,000","7,354,000","7,547,000","7,324,000","5,943,000","5,984,000","6,040,000","6,937,000","4,902,000","5,357,000","4,559,000","3,828,000","4,687,000","4,178,000"
	SellingGeneralAndAdministration,"65,563,000","20,742,000","16,936,000","15,718,000","12,168,000","12,500,000","10,313,000","8,351,000","7,503,000","7,729,000","6,671,000","6,346,000","5,270,000","5,350,000","4,307,000","4,081,000","3,816,000","3,604,000","3,384,000","2,788,000","2,669,000","3,032,000","2,451,000","2,611,000","2,249,000","2,602,000","2,555,000","2,351,000","2,690,000","2,756,000","2,078,000","1,904,000","2,072,000","2,415,000","1,871,000","1,979,000","1,492,000","1,297,000","1,284,000","863,000"
		GeneralAndAdministrativeExpense,"65,563,000","20,742,000","16,936,000","15,718,000","12,168,000","12,500,000","10,313,000","8,351,000","7,503,000","7,729,000","6,671,000","6,346,000","5,270,000","5,350,000","4,307,000","4,081,000","3,816,000","3,604,000","3,384,000","2,788,000","2,669,000","3,032,000","2,451,000","2,611,000","2,249,000","2,602,000","2,555,000","2,351,000","2,690,000","2,756,000","2,078,000","1,904,000","2,072,000","2,415,000","1,871,000","1,979,000","1,492,000","1,297,000","1,284,000","863,000"
			OtherGandA,"65,563,000","20,742,000","16,936,000","15,718,000","12,168,000","12,500,000","10,313,000","8,351,000","7,503,000","7,729,000","6,671,000","6,346,000","5,270,000","5,350,000","4,307,000","4,081,000","3,816,000","3,604,000","3,384,000","2,788,000","2,669,000","3,032,000","2,451,000","2,611,000","2,249,000","2,602,000","2,555,000","2,351,000","2,690,000","2,756,000","2,078,000","1,904,000","2,072,000","2,415,000","1,871,000","1,979,000","1,492,000","1,297,000","1,284,000","863,000"
	ResearchAndDevelopment,"242,806,000","72,139,000","69,515,000","53,130,000","48,023,000","44,852,000","38,982,000","30,694,000","26,669,000","29,278,000","25,209,000","23,202,000","21,631,000","17,728,000","14,095,000","13,637,000","16,816,000","11,476,000","9,887,000","8,578,000","7,927,000","7,966,000","6,230,000","6,804,000","6,782,000","6,636,000","5,433,000","5,003,000","4,857,000","4,568,000","3,865,000","4,080,000","3,968,000","4,522,000","3,031,000","3,378,000","3,067,000","2,531,000","3,403,000","3,315,000"
OperatingIncome,"-245,251,000","-74,467,000","-69,382,000","-54,623,000","-46,779,000","-46,210,000","-33,399,000","-31,487,000","-28,707,000","-34,492,000","-29,078,000","-27,119,000","-24,084,000","-20,446,000","-16,741,000","-16,692,000","-19,605,000","-14,054,000","-12,244,000","-10,340,000","-9,570,000","-9,971,000","-7,654,000","-8,389,000","-8,004,000","-7,916,000","-6,912,000","-6,328,000","-7,218,000","-7,324,000","-5,943,000","-5,984,000","-6,040,000","-6,937,000","-4,902,000","-5,148,000","-4,269,000","-3,356,000","-4,044,000","-3,650,000"
NetNonOperatingInterestIncomeExpense,"1,350,000","418,000","297,000","289,000","346,000","377,000","346,000","447,000","635,000","972,000","776,000","510,000","606,000","686,000","714,000","-90,000","-49,000","-81,000","-253,000","-226,000","-75,000","-155,000","-286,000","-348,000","-404,000","-461,000","-534,000","-558,000","-561,000","-557,000","-290,000","-187,000","-27,000","-43,000",,,"-88,000","-99,000",,
	InterestIncomeNonOperating,"1,350,000","418,000","297,000","289,000","346,000","377,000","346,000","447,000","635,000","972,000","1,314,000","910,000","1,015,000","1,091,000","1,144,000","339,000","376,000","331,000","159,000","152,000","137,000","111,000","43,000","37,000","31,000","27,000","3,000","4,000","2,000","1,000","1,000","0","1,000","0",,,"0","1,000",,
	InterestExpenseNonOperating,,,"0",,,,"0","0","0",,"538,000","400,000","409,000","405,000","430,000","429,000","425,000","412,000","412,000","378,000","212,000","266,000","329,000","385,000","435,000","488,000","537,000","562,000","563,000","558,000","291,000","187,000","28,000","43,000",,,"88,000","100,000",,
OtherIncomeExpense,"11,149,000","8,359,000","464,000","11,026,000","-8,700,000","744,000","-20,058,000","-27,644,000",,,,,,,,,,,"0","-118,000","0","0","0","0","0","0","0","0","0","0","0","-432,000","0","0","-47,000","-925,000","-1,177,000","-93,000","375,000","-463,000"
	GainOnSaleOfSecurity,,,"464,000","11,026,000","-8,700,000","744,000","-20,058,000","-27,644,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,177,000","-93,000",,
	SpecialIncomeCharges,,,,,,,,,,,,,,,"0","0",,,"0","-118,000",,,,,,,,"0",,,"0","-432,000",,"0","2,382,000","-925,000",,"0","248,000","-463,000"
		OtherSpecialCharges,,,,,,,,,,,,,,,,,,,"0","118,000",,,,,,,,,,,"0","432,000",,,,,,,,
	OtherNonOperatingIncomeExpenses,,"8,359,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-925,000",,,,"-463,000"
PretaxIncome,"-232,752,000","-65,690,000","-68,621,000","-43,308,000","-55,133,000","-45,089,000","-53,111,000","-58,684,000","-28,072,000","-33,520,000","-28,302,000","-26,609,000","-23,478,000","-19,760,000","-16,027,000","-16,782,000","-19,654,000","-14,135,000","-12,497,000","-10,684,000","-9,645,000","-10,126,000","-7,940,000","-8,737,000","-8,408,000","-8,377,000","-7,446,000","-6,886,000","-7,779,000","-7,881,000","-6,233,000","-6,603,000","-6,067,000","-6,980,000","-5,739,000","-6,073,000","-5,534,000","-3,548,000","-4,155,000","-4,113,000"
NetIncomeCommonStockholders,"-232,752,000","-65,690,000","-68,621,000","-43,308,000","-55,133,000","-45,089,000","-53,111,000","-58,684,000","-28,072,000","-33,520,000","-28,302,000","-26,609,000","-23,478,000","-19,760,000","-16,027,000","-16,782,000","-19,654,000","-14,135,000","-12,497,000","-10,684,000","-9,645,000","-10,126,000","-7,940,000","-8,737,000","-8,408,000","-8,377,000","-7,446,000","-6,886,000","-7,779,000","-7,881,000","-6,233,000","-6,603,000","-6,067,000","-6,980,000","-5,739,000","-6,073,000","-5,534,000","-3,548,000","-4,282,000","-4,113,000"
	NetIncome,"-232,752,000","-65,690,000","-68,621,000","-43,308,000","-55,133,000","-45,089,000","-53,111,000","-58,684,000","-28,072,000","-33,520,000","-28,302,000","-26,609,000","-23,478,000","-19,760,000","-16,027,000","-16,782,000","-19,654,000","-14,135,000","-12,497,000","-10,684,000","-9,645,000","-10,126,000","-7,940,000","-8,737,000","-8,408,000","-8,377,000","-7,446,000","-6,886,000","-7,779,000","-7,881,000","-6,233,000","-6,603,000","-6,067,000","-6,980,000","-5,739,000","-6,073,000","-5,534,000","-3,548,000","-4,155,000","-4,113,000"
		NetIncomeIncludingNoncontrollingInterests,"-232,752,000","-65,690,000","-68,621,000","-43,308,000","-55,133,000","-45,089,000","-53,111,000","-58,684,000","-28,072,000","-33,520,000","-28,302,000","-26,609,000","-23,478,000","-19,760,000","-16,027,000","-16,782,000","-19,654,000","-14,135,000","-12,497,000","-10,684,000","-9,645,000","-10,126,000","-7,940,000","-8,737,000","-8,408,000","-8,377,000","-7,446,000","-6,886,000","-7,779,000","-7,881,000","-6,233,000","-6,603,000","-6,067,000","-6,980,000","-5,739,000","-6,073,000","-5,534,000","-3,548,000","-4,155,000","-4,113,000"
