name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000
OperatingCashFlow,"459,591,000","89,036,000","114,225,000","152,761,000","103,569,000","54,647,000","108,857,000","121,620,000","91,449,000","78,719,000","106,477,000","106,715,000","157,997,000","143,706,000","115,078,000","206,023,000","149,066,000","224,178,000","100,037,000","161,601,000","117,467,000","177,011,000","209,016,000","282,186,000","131,748,000","80,594,000","187,447,000","190,015,000","177,258,000","161,622,000","152,808,000","207,004,000","239,290,000","140,099,000","154,267,000","176,562,000","174,345,000","199,478,000","124,228,000","176,157,000","140,667,000","114,804,000","141,647,000","170,951,000","140,537,000","120,848,000","126,345,000","135,376,000","152,221,000","106,646,000","44,392,000","74,088,000","88,983,000","75,278,000","68,321,000","41,921,000","84,373,000","66,426,000","32,688,000","69,952,000","72,367,000","69,005,000","66,473,000","55,630,000","61,180,000","67,640,000","42,049,000","55,173,000","67,892,000","28,504,000","19,151,000","50,437,000","40,934,000","34,533,000","47,821,000","18,764,000","30,680,000","13,047,000","41,059,000","13,381,000","19,402,000","13,737,000","18,162,000","15,087,000","8,661,000","21,741,000","31,587,000","23,847,000","8,392,000","7,547,000"
	CashFlowFromContinuingOperatingActivities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"124,228,000","176,157,000","140,667,000","114,804,000","141,647,000","170,951,000","140,537,000","120,848,000","126,345,000","135,376,000","152,221,000","106,646,000","44,392,000","74,088,000","88,983,000","75,278,000","68,321,000","41,921,000","84,373,000","66,426,000","32,688,000","69,952,000","72,367,000","69,005,000","66,473,000","55,630,000","61,180,000","67,640,000","42,049,000","55,173,000","67,892,000","28,504,000","19,151,000","50,437,000","40,934,000","34,533,000","47,821,000","18,764,000","30,680,000","13,047,000","41,059,000","13,381,000","19,402,000","13,737,000","18,162,000","15,087,000","8,661,000","21,741,000","31,587,000","23,847,000","8,392,000","7,547,000"
		NetIncomeFromContinuingOperations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"24,784,000","29,532,000","13,434,000","66,426,000","39,928,000","38,685,000","46,237,000","45,540,000","45,392,000","38,736,000","40,662,000","48,137,000","45,658,000","34,481,000","40,792,000","39,079,000","10,214,000","25,321,000","22,861,000","18,225,000","15,443,000","10,803,000","8,528,000","13,128,000","6,048,000","4,801,000","11,703,000","13,737,000","-3,232,000","7,816,000","7,877,000","4,639,000","-443,000","11,560,000","2,098,000","2,366,000"
		DepreciationAmortizationDepletion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"35,017,000",,,,"12,080,000","11,016,000","11,095,000","11,260,000","10,316,000","9,624,000","9,560,000","9,641,000"
			DepreciationAndAmortization,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"35,017,000",,,,"12,080,000","11,016,000","11,095,000","11,260,000","10,316,000","9,624,000","9,560,000","9,641,000"
		ChangeInWorkingCapital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-63,667,000","12,389,000",,,"-88,760,000","31,267,000","26,130,000","23,465,000","-51,598,000","16,894,000","20,518,000","19,503,000","-63,794,000","20,692,000","27,100,000","-10,575,000","-47,092,000","25,116,000","18,073,000","16,308,000","-21,792,000","7,961,000","22,152,000","-81,000","-1,800,000","-3,621,000",,,"16,355,000","-3,745,000","-10,311,000","5,842,000","17,231,000","2,663,000","-3,266,000","-4,460,000"
			ChangeInOtherWorkingCapital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-77,224,000","12,389,000",,,"-74,253,000","31,267,000","26,130,000","23,465,000","-41,936,000","16,894,000","20,518,000","19,503,000","-41,978,000","20,692,000","27,100,000","-10,575,000","-56,111,000","25,116,000","18,073,000","16,308,000","-34,409,000","7,961,000","22,152,000","-81,000","-6,685,000","-3,621,000",,,"5,288,000","-3,745,000","-10,311,000","5,842,000","7,429,000","2,663,000","-3,266,000","-4,460,000"
InvestingCashFlow,"-165,476,000","-45,525,000","-62,278,000","-30,163,000","-27,510,000","-22,737,000","-16,197,000","-21,464,000","-36,129,000","-51,334,000","-64,550,000","-213,793,000","-93,791,000","-115,982,000","-49,960,000","-67,287,000","-65,805,000","-62,197,000","-39,379,000","-130,068,000","-39,479,000","-35,845,000","-27,101,000","-73,715,000","-33,698,000","-57,274,000","-67,089,000","-111,186,000","-83,193,000","-94,447,000","-125,841,000","-106,541,000","-104,231,000","-104,609,000","-106,750,000","-83,234,000","-114,655,000","-121,312,000","-111,961,000","-121,094,000","-255,428,000","-134,896,000","-117,045,000","-137,038,000","-78,989,000","-68,036,000","-56,870,000","-54,494,000","-112,881,000","-70,746,000","-71,065,000","-79,443,000","-102,346,000","-67,278,000","-54,068,000","-57,912,000","-29,008,000","-43,137,000","-23,759,000","-25,042,000","-91,894,000","-37,969,000","-41,967,000","-25,615,000","-35,108,000","-35,002,000","-31,311,000","-36,045,000","-26,095,000","-16,727,000","-48,596,000","-10,169,000","-9,325,000","-9,558,000","-8,384,000","-37,242,000","-9,463,000","-22,754,000","-13,882,000","-12,442,000","-700,000","-14,291,000","-13,204,000","497,000","-9,501,000","-4,010,000","-21,013,000","-12,960,000","-8,940,000","1,913,000"
	CashFlowFromContinuingInvestingActivities,"-165,476,000","-45,525,000","-62,278,000","-30,163,000","-27,510,000","-22,737,000","-16,197,000","-21,464,000","-36,129,000","-51,334,000","-64,550,000","-213,793,000","-93,791,000","-115,982,000","-49,960,000","-67,287,000","-65,805,000","-62,197,000","-39,379,000","-130,068,000","-39,479,000","-35,845,000","-27,101,000","-73,715,000","-33,698,000","-57,274,000","-67,089,000","-111,186,000","-83,193,000","-94,447,000","-125,841,000","-106,541,000","-104,231,000","-104,609,000","-106,750,000","-83,234,000","-114,655,000","-121,312,000","-111,961,000","-121,094,000","-255,428,000","-134,896,000","-117,045,000","-137,038,000","-78,989,000","-68,036,000","-56,870,000","-54,494,000","-112,881,000","-70,746,000","-71,065,000","-79,443,000","-102,346,000","-67,278,000","-54,068,000","-57,912,000","-29,008,000","-43,137,000","-23,759,000","-25,042,000","-91,894,000","-37,969,000","-41,967,000","-25,615,000","-35,108,000","-35,002,000","-31,311,000","-36,045,000","-26,095,000","-16,727,000","-48,596,000","-10,169,000","-9,325,000","-9,558,000","-8,384,000","-37,242,000","-9,463,000","-22,754,000","-13,882,000","-12,442,000","-700,000","-14,291,000","-13,204,000","497,000","-9,501,000","-4,010,000","-21,013,000","-12,960,000","-8,940,000","1,913,000"
		CapitalExpenditureReported,"-150,700,000","-59,153,000","-34,323,000","-33,035,000","-24,189,000","-31,437,000","-18,281,000","-18,575,000","-33,881,000","-50,364,000","-64,716,000","-75,515,000","-81,584,000","-84,043,000","-49,072,000","-63,762,000","-69,121,000","-51,525,000","-39,633,000","-37,938,000","-37,171,000","-30,346,000","-20,789,000","-21,665,000","-16,869,000","-31,733,000","-53,615,000","-51,424,000","-57,428,000","-50,330,000","-73,728,000","-79,081,000","-85,115,000","-69,463,000","-86,498,000","-79,623,000","-92,724,000","-70,306,000","-92,278,000","-94,023,000","-132,991,000","-105,339,000","-105,612,000","-73,875,000","-78,651,000","-63,782,000","-56,101,000","-58,925,000",,"-77,457,000","-76,709,000","-76,768,000","-89,088,000","-85,597,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
