name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020
OperatingCashFlow,"-1,073,549","-161,057","-236,985","-238,501","-437,006","-224,019","-1,092,544","-5,000"
	CashFlowFromContinuingOperatingActivities,"-1,073,549","-161,057","-236,985","-238,501","-437,006","-224,019","-1,092,544","-5,000"
		NetIncomeFromContinuingOperations,"51,833,542","28,410,714","-4,399,826","7,286,368","20,536,286","25,074,005","-380,384","-5,000"
		OperatingGainsLosses,"-55,650,000","-29,017,500","3,577,500","-7,552,500","-22,657,500","-25,495,000",,
			GainLossOnInvestmentSecurities,"-55,650,000","-29,017,500","3,577,500","-7,552,500","-22,657,500","-25,495,000",,
		OtherNonCashItems,"-189,188","-102,529","-28,992","-28,992","-28,675","-28,360",,
		ChangeInWorkingCapital,"2,932,097","548,258","614,333","56,623","1,712,883","225,336",,
			ChangeInPrepaidAssets,"515,679","144,872","78,082","146,363","146,362","70,925",,
			ChangeInPayablesAndAccruedExpense,"2,416,418","403,386","536,251","-89,740","1,566,521","154,411",,
				ChangeInAccruedExpense,,,,,"1,566,521","154,411",,
FinancingCashFlow,"1,022,429","213,460","150,000","339,703","319,266","-1,469","1,151,333,213","130,640"
	CashFlowFromContinuingFinancingActivities,"1,022,429","213,460","150,000","339,703","319,266","-1,469","1,151,333,213","130,640"
		NetIssuancePaymentsOfDebt,"1,012,500","200,000","150,000",,,,"-500,000","500,000"
			NetLongTermDebtIssuance,"1,012,500","200,000","150,000",,,,"-500,000","500,000"
				LongTermDebtIssuance,"1,012,500","200,000","150,000",,,,"0","500,000"
			NetShortTermDebtIssuance,,,,,,,,"500,000"
				ShortTermDebtIssuance,,,,,,,,"500,000"
		NetCommonStockIssuance,,,"0",,,,"1,130,000,000","25,000"
			CommonStockIssuance,,,"0",,,,"1,130,000,000","25,000"
		NetOtherFinancingCharges,"9,929","13,460","0","-322,797","319,266","-1,469","-166,787","-394,360"
EndCashPosition,"89,701","89,701","37,298","124,283","23,081","140,821","366,309","125,640"
	ChangesInCash,"-51,120","52,403","-86,985","101,202","-117,740","-225,488","240,669","125,640"
	BeginningCashPosition,"140,821","37,298","124,283","23,081","140,821","366,309","125,640","0"
IssuanceOfCapitalStock,,,"0",,,,"1,130,000,000","25,000"
IssuanceOfDebt,"1,012,500","200,000","150,000",,,,"0","500,000"
FreeCashFlow,"-1,073,549","-161,057","-236,985","-238,501","-437,006","-224,019","-1,092,544","-5,000"
