name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014
OperatingCashFlow,"231,682,000","-42,239,000","-9,484,000","181,239,000","102,151,000","-149,745,000","169,530,000","177,865,000","147,250,000","-25,059,000","124,403,000","63,786,000","63,134,000","-39,918,000","4,669,000","98,117,000","73,118,000","-52,964,000","40,075,000","75,645,000","31,209,000","-35,714,000","19,862,000","66,581,000","19,564,000","10,844,000","-25,251,000","60,026,000","77,014,000","304,000","44,318,000","-12,162,000","26,547,000","-8,774,000"
	CashFlowFromContinuingOperatingActivities,"231,682,000","-42,239,000","-9,484,000","181,239,000","102,151,000","-149,745,000","169,530,000","177,865,000","147,250,000","-25,059,000","124,403,000","63,786,000","63,134,000","-39,918,000","4,669,000","98,117,000","73,118,000","-52,964,000","40,075,000","75,645,000","31,209,000","-35,714,000","19,862,000","66,581,000","19,564,000","10,844,000","-25,251,000","60,026,000","77,014,000","304,000","44,318,000","-12,162,000","26,547,000","-8,774,000"
		NetIncomeFromContinuingOperations,"190,627,000","44,468,000","64,118,000","39,185,000","42,856,000","43,796,000","81,393,000","58,107,000","40,917,000","32,009,000","38,043,000","14,781,000","10,026,000","937,000","12,530,000","12,279,000","11,020,000","6,729,000","-28,364,000","-2,356,000","-565,000","2,959,000","18,729,000","-10,336,000","-4,716,000","1,431,000","-24,935,000","41,890,000","-7,023,000","-16,107,000","53,309,000","-14,197,000","1,396,000","-36,016,000"
		OperatingGainsLosses,,,,,,,,,,,,,,,"-182,000","92,000","664,000","196,000",,,,"-599,000","965,000","65,000","101,000","-421,000",,,,,,,,
			NetForeignCurrencyExchangeGainLoss,,,,,,,,,,,,,,,"-182,000","92,000","664,000","196,000",,,,"-599,000","965,000","65,000","101,000","-421,000",,,,,,,,
		DepreciationAmortizationDepletion,"35,980,000","9,669,000","9,043,000","8,674,000","8,594,000","8,614,000","8,657,000","8,593,000","10,097,000","9,013,000","8,717,000","8,040,000","8,799,000","7,252,000","3,611,000","2,263,000","2,092,000","2,007,000","1,991,000","2,038,000","2,022,000","2,092,000","2,096,000","4,004,000","4,025,000","3,901,000","3,915,000","7,810,000","1,508,000","1,527,000","1,679,000","1,786,000","1,832,000","2,476,000"
			DepreciationAndAmortization,"35,980,000","9,669,000","9,043,000","8,674,000","8,594,000","8,614,000","8,657,000","8,593,000","10,097,000","9,013,000","8,717,000","8,040,000","8,799,000","7,252,000","3,611,000","2,263,000","2,092,000","2,007,000","1,991,000","2,038,000","2,022,000","2,092,000","2,096,000","4,004,000","4,025,000","3,901,000","3,915,000","7,810,000","1,508,000","1,527,000","1,679,000","1,786,000","1,832,000","2,476,000"
				Depreciation,"35,980,000","9,669,000","9,043,000","8,674,000","8,594,000","8,614,000","8,657,000","8,593,000","10,097,000","9,013,000","8,717,000","8,040,000","8,799,000","7,252,000",,,,,,,,,,"1,384,000","1,242,000","1,100,000","924,000","1,188,000","845,000","864,000","1,015,000","1,123,000","1,169,000","1,813,000"
				AmortizationCashFlow,,,,,,,,,,,,,,,,,,,,,,,,"2,620,000","2,783,000","2,801,000","2,991,000","6,622,000","663,000","663,000","664,000","663,000","663,000","663,000"
					AmortizationOfIntangibles,,,,,,,,,,,,,,,,,,,,,,,,"2,620,000","2,783,000","2,801,000","2,991,000","6,622,000","663,000","663,000","664,000","663,000","663,000","663,000"
		DeferredTax,,,"7,096,000","0","0","0","7,003,000","0","0","-92,000","6,216,000","3,973,000","2,758,000","-1,438,000","-909,000","-3,425,000","-2,896,000","-602,000","49,350,000","-17,019,000","-131,000","-1,239,000","5,288,000","-1,245,000",,,,,,,,,,
			DeferredIncomeTax,,,"7,096,000","0","0","0","7,003,000","0","0","-92,000","6,216,000","3,973,000","2,758,000","-1,438,000","-909,000","-3,425,000","-2,896,000","-602,000","49,350,000","-17,019,000","-131,000","-1,239,000","5,288,000","-1,245,000",,,,,,,,,,
		AssetImpairmentCharge,,,,,,,,,,,,,,"286,000","676,000","331,000","0","0","99,000","-82,000","408,000","199,000","1,694,000","1,253,000","1,210,000","-25,000","-1,520,000","0","-1,349,000","609,000","129,000","-499,000","1,251,000","1,000"
		ProvisionandWriteOffofAssets,"4,525,000","1,464,000","1,513,000","171,000","1,377,000","-192,000","-79,000","283,000","65,000","997,000",,,,,,,,,,,,,,,,,,,,,,,,
