name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015
		StockBasedCompensation,"650,405,000","155,275,000","186,919,000","164,043,000","144,168,000","137,155,000","123,114,000","89,410,000","79,387,000","69,025,000","66,986,000","68,268,000","70,740,000","58,324,000","31,986,000","22,741,000","21,006,000","17,540,000","13,646,000","14,188,000","12,400,000","9,385,000","8,576,000","7,648,000","4,976,000","3,025,000","3,069,000","2,241,000","1,922,000","1,645,000"
		OtherNonCashItems,"124,342,000","28,133,000","33,704,000","38,198,000","24,307,000","33,208,000","24,321,000","25,981,000","22,436,000","21,254,000","16,163,000","14,428,000","12,609,000","11,365,000","12,139,000","6,086,000","3,145,000","28,000","1,281,000","46,000","44,000","-232,000",,,,,,,,
		ChangeInWorkingCapital,"-213,107,000","-60,729,000","-43,273,000","-93,727,000","-15,378,000","-32,735,000","-10,595,000","-31,785,000","-38,807,000","-16,200,000","-11,929,000","-4,318,000","-20,909,000","-10,800,000","-10,181,000","-16,692,000","-4,853,000","16,909,000","1,790,000","1,163,000","-16,629,000","3,461,000","5,936,000","705,000","2,787,000","7,497,000","-1,030,000","3,326,000","-2,048,000","2,681,000"
			ChangeInReceivables,"-143,131,000","-19,623,000","-36,757,000","-39,499,000","-47,252,000","5,565,000","-22,963,000","-10,574,000","-24,643,000","-23,123,000","-23,738,000","-5,096,000","-22,317,000","-206,000","-18,591,000","-13,595,000","-11,436,000","-14,612,000","-6,107,000","192,000","-7,415,000","-1,950,000","3,021,000","-6,542,000","-2,327,000","-2,406,000","-2,185,000","-3,352,000","-1,915,000","-3,054,000"
				ChangesInAccountReceivables,"-143,131,000","-19,623,000","-36,757,000","-39,499,000","-47,252,000","5,565,000","-22,963,000","-10,574,000","-24,643,000","-23,123,000","-23,738,000","-5,096,000","-22,317,000","-206,000","-18,591,000","-13,595,000","-11,436,000","-14,612,000","-6,107,000","192,000","-7,415,000","-1,950,000","3,021,000","-6,542,000","-2,327,000","-2,406,000","-2,185,000","-3,352,000","-1,915,000","-3,054,000"
			ChangeInPrepaidAssets,"-62,276,000","-14,176,000","-18,083,000","-15,325,000","-14,692,000","-29,912,000","-2,903,000","3,268,000","-3,871,000","-8,130,000","427,000","-5,055,000","-6,209,000","-9,479,000","-2,139,000","-3,753,000","-5,359,000","2,512,000","7,161,000","-7,020,000","3,045,000","-972,000","-2,194,000","-1,349,000","-8,164,000","-2,048,000","-2,552,000","2,239,000","666,000","-2,481,000"
			ChangeInPayablesAndAccruedExpense,"139,108,000","19,395,000","61,680,000","-16,936,000","74,969,000","18,032,000","38,720,000","23,768,000","11,875,000","24,037,000","25,250,000","15,877,000","16,773,000","5,509,000","10,727,000","767,000","11,114,000","29,492,000","2,164,000","7,550,000","-12,963,000","5,370,000","4,954,000","7,471,000","2,229,000","11,242,000","3,128,000","4,150,000","-1,273,000","7,855,000"
				ChangeInPayable,"21,713,000","1,247,000","18,856,000","-35,743,000","37,353,000","-10,275,000","9,974,000","11,609,000","9,280,000","-20,803,000","12,922,000","-3,973,000","7,145,000","1,161,000","5,339,000","-10,925,000","5,863,000","6,703,000","4,022,000","2,693,000","-1,431,000","149,000","-603,000","-2,331,000","-2,701,000","7,349,000","-446,000","1,182,000","-4,369,000","4,291,000"
					ChangeInAccountPayable,"21,713,000","1,247,000","18,856,000","-35,743,000","37,353,000","-10,275,000","9,974,000","11,609,000","9,280,000","-20,803,000","12,922,000","-3,973,000","7,145,000","1,161,000","5,339,000","-10,925,000","5,863,000","6,703,000","4,022,000","2,693,000","-1,431,000","149,000","-603,000","-2,331,000","-2,701,000","7,349,000","-446,000","1,182,000","-4,369,000","4,291,000"
				ChangeInAccruedExpense,"117,395,000","18,148,000","42,824,000","18,807,000","37,616,000","28,307,000","28,746,000","12,159,000","2,595,000","44,840,000","12,328,000","19,850,000","9,628,000","4,348,000","5,388,000","11,692,000","5,251,000","22,789,000","-1,858,000","4,857,000","-11,532,000","5,221,000","5,557,000","9,802,000","4,930,000","3,893,000","3,574,000","2,968,000","3,096,000","3,564,000"
			ChangeInOtherCurrentAssets,"-133,392,000","-27,399,000","-54,724,000","-27,383,000","-23,886,000","-15,232,000","-17,131,000","-45,003,000","-14,015,000","-5,759,000","-7,265,000","-4,787,000","-3,010,000","-2,959,000","-1,624,000","-1,773,000","-739,000","-1,169,000","-477,000","-580,000","-754,000","-178,000","-76,000","49,000","-123,000","15,000","-81,000","5,000","-69,000","-17,000"
			ChangeInOtherCurrentLiabilities,"-54,162,000","-17,473,000","-14,019,000","-13,973,000","-8,697,000","-14,623,000","-12,343,000","-8,049,000","-10,558,000","-3,814,000","-6,528,000","-6,373,000","-7,696,000","-4,042,000","580,000","-130,000","-548,000","-499,000","-1,147,000","10,000","-10,000","306,000","-499,000","291,000","9,356,000","-51,000","48,000","-38,000","-81,000","-38,000"
			ChangeInOtherWorkingCapital,"40,746,000","-1,453,000","18,630,000","19,389,000","4,180,000","3,435,000","6,025,000","4,805,000","2,405,000","589,000","-75,000","1,116,000","1,550,000","377,000","866,000","1,792,000","2,115,000","1,185,000","196,000","1,011,000","1,468,000","885,000","730,000","785,000","1,816,000","745,000","612,000","322,000","624,000","416,000"
InvestingCashFlow,"-973,008,000","150,967,000","-38,260,000","-270,247,000","-815,468,000","-1,366,021,000","-224,910,000","-765,710,000","73,120,000","71,645,000","-103,081,000","-220,847,000","-831,663,000","-130,201,000","8,983,000","-10,285,000","-117,177,000","-20,940,000","12,165,000","-1,504,000","-32,273,000","-202,018,000","-20,611,000","-6,730,000","-4,226,000","-10,858,000","-2,942,000","-3,102,000","-2,486,000","-3,849,000"
	CashFlowFromContinuingInvestingActivities,"-973,008,000","150,967,000","-38,260,000","-270,247,000","-815,468,000","-1,366,021,000","-224,910,000","-765,710,000","73,120,000","71,645,000","-103,081,000","-220,847,000","-831,663,000","-130,201,000","8,983,000","-10,285,000","-117,177,000","-20,940,000","12,165,000","-1,504,000","-32,273,000","-202,018,000","-20,611,000","-6,730,000","-4,226,000","-10,858,000","-2,942,000","-3,102,000","-2,486,000","-3,849,000"
		CapitalExpenditureReported,"-43,789,000","-10,250,000","-8,047,000","-14,087,000","-11,405,000","-10,434,000","-7,214,000","-8,463,000","-9,025,000","-8,626,000","-5,113,000","-6,289,000","-5,169,000","-5,351,000","-4,270,000","-5,318,000","-5,163,000","-4,795,000","-4,999,000","-4,281,000","-4,351,000","-3,649,000","-3,080,000","-3,057,000","-2,897,000","-2,493,000","-2,329,000","-2,305,000","-2,190,000","-1,585,000"
		NetPPEPurchaseAndSale,"-48,042,000","-6,980,000","-12,473,000","-21,435,000","-7,154,000","-4,986,000","-6,553,000","-6,455,000","-6,478,000","-6,319,000","-26,374,000","-11,112,000","-5,229,000","-2,653,000","-1,620,000","-982,000","-1,126,000","-940,000","-635,000","-1,841,000","-1,801,000","-4,971,000","-8,892,000","-3,337,000","-1,163,000","-782,000","-472,000","-557,000","-296,000","-390,000"
			PurchaseOfPPE,"-48,042,000","-6,980,000","-12,473,000","-21,435,000","-7,154,000","-4,986,000","-6,553,000","-6,455,000","-6,478,000","-6,319,000","-26,374,000","-11,112,000","-5,229,000","-2,653,000","-1,620,000","-982,000","-1,126,000","-940,000","-635,000","-1,841,000","-1,801,000","-4,971,000","-8,892,000","-3,337,000","-1,163,000","-782,000","-472,000","-557,000","-296,000","-390,000"
		NetIntangiblesPurchaseAndSale,,,,,,,"-6,553,000",,,,,,,"0","-61,000","-131,000","-137,000","-112,000","-84,000","-52,000","-146,000","-8,000","-139,000","-336,000","-166,000","-144,000","-141,000","-240,000","0","-113,000"
			PurchaseOfIntangibles,,,,,,,"-6,553,000",,,,,,,"0","-61,000","-131,000","-137,000","-112,000","-84,000","-52,000","-146,000","-8,000","-139,000","-336,000","-166,000","-144,000","-141,000","-240,000","0","-113,000"
		NetBusinessPurchaseAndSale,"-452,278,000","-27,682,000","-642,000","-396,702,000","-27,252,000","-66,926,000","-330,805,000","-61,000","-348,000","-2,377,000","-24,208,000","0","-9,826,000","156,783,000","-912,000","-29,662,000","0","0","0","0","0","-22,621,000",,,"0","0","0","0","0","-1,761,000"
			PurchaseOfBusiness,,,"-642,000","-396,702,000","-27,252,000","-66,926,000",,,,"-2,377,000",,,,,"-912,000","-29,662,000","0","0","0","0","0","-22,621,000",,,"0","0","0","0","0","-1,761,000"
			SaleOfBusiness,,,,,,,,,,,"-24,208,000","0","-9,826,000","156,783,000",,,,,,,,,,,,,,,,
		NetInvestmentPurchaseAndSale,"-428,899,000","195,879,000","-17,098,000","161,977,000","-769,657,000","-1,283,675,000","119,662,000","-750,731,000","88,971,000","88,967,000","-47,386,000","-203,446,000","-811,439,000","-278,980,000","15,846,000","25,808,000","-110,751,000","-15,093,000","15,935,000","4,670,000","-27,145,000","-170,769,000",,,,"0",,,,"0"
			PurchaseOfInvestment,"-2,129,607,000","-246,874,000","-297,433,000","-418,001,000","-1,167,299,000","-1,640,499,000","-171,432,000","-1,021,342,000","-215,791,000","-228,025,000","-269,297,000","-392,053,000","-957,574,000","-419,498,000","-66,154,000","-29,169,000","-141,671,000","-42,693,000","-12,617,000","-59,655,000","-50,145,000","-170,769,000",,,,,,,,
			SaleOfInvestment,"1,700,708,000","442,753,000","280,335,000","579,978,000","397,642,000","356,824,000","291,094,000","270,611,000","304,762,000","316,992,000","221,911,000","188,607,000","146,135,000","140,518,000","82,000,000","54,977,000","30,920,000","27,600,000","28,552,000","64,325,000",,,,,,"0",,,,"0"
		NetOtherInvestingChanges,,,,,,,,,,,,,,,,,,,"1,948,000","0",,,"0","0","0","-7,439,000",,,,
FinancingCashFlow,"340,983,000","4,107,000","57,025,000","14,444,000","265,407,000","2,759,449,000","16,752,000","1,413,270,000","58,686,000","4,603,000","14,116,000","-1,093,000","994,311,000","12,811,000","11,829,000","7,689,000","489,994,000","6,307,000","7,435,000","4,185,000","12,475,000","12,342,000","68,379,000","-1,737,000","163,201,000","-679,000","185,000","-421,000","106,285,000","1,300,000"
	CashFlowFromContinuingFinancingActivities,"340,983,000","4,107,000","57,025,000","14,444,000","265,407,000","2,759,449,000","16,752,000","1,413,270,000","58,686,000","4,603,000","14,116,000","-1,093,000","994,311,000","12,811,000","11,829,000","7,689,000","489,994,000","6,307,000","7,435,000","4,185,000","12,475,000","12,342,000","68,379,000","-1,737,000","163,201,000","-679,000","185,000","-421,000","106,285,000","1,300,000"
		NetIssuancePaymentsOfDebt,"-12,064,000","-6,520,000","-3,443,000","1,806,000","-3,907,000","984,749,000","-4,096,000","-2,859,000","-1,875,000","-1,954,000","-1,719,000","-5,867,000","-2,005,000","-1,455,000","0","0",,,,,,,,,,,,,,
			NetLongTermDebtIssuance,"-12,064,000","-6,520,000","-3,443,000","1,806,000","-3,907,000","984,749,000","-4,096,000","-2,859,000","-1,875,000","-1,954,000","-1,719,000","-5,867,000","-2,005,000","-1,455,000","0","0",,,,,,,,,,,,,,
				LongTermDebtIssuance,"0","0","0","0","0","987,500,000",,,,,"0","0",,,"0","0",,,,,,,,,,,,,,
				LongTermDebtPayments,"-12,064,000","-6,520,000","-3,443,000","1,806,000","-3,907,000","-2,751,000","-4,096,000","-2,859,000","-1,875,000","-1,954,000","-1,719,000","-5,867,000","-2,005,000","-1,455,000",,,,,,,,,,,,,,,,
		NetCommonStockIssuance,"-687,000","0","-687,000","0","0","1,766,400,000","-204,000","1,408,317,000",,,"0","0",,,,,,,"0","0",,,"65,281,000","0",,,,,,
			CommonStockIssuance,"-687,000","0","-687,000","0","0","1,766,400,000","-204,000","1,408,317,000",,,"0","0",,,,,,,"0","0",,,"65,281,000","0",,,,,,
		NetPreferredStockIssuance,,,,,,,,,,,,,,,,,,,,,,,"0","0","-1,000","-1,000","-424,000","-793,000","105,861,000","-6,000"
			PreferredStockIssuance,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","-415,000","19,994,000","105,869,000","0"
			PreferredStockPayments,,,,,,,,,,,,,,,,,,,,,,,"0","0","-1,000","-1,000","-9,000","-20,787,000","-8,000","-6,000"
		ProceedsFromStockOptionExercised,"136,323,000","11,727,000","64,553,000","15,993,000","44,050,000","11,564,000","25,603,000","9,221,000","61,705,000","8,231,000","17,126,000","6,845,000","18,181,000","15,328,000","12,827,000","8,863,000","11,511,000","6,678,000","7,737,000","4,350,000","12,823,000","12,735,000","4,349,000","477,000","3,520,000","756,000","1,303,000","372,000","424,000","1,306,000"
		NetOtherFinancingCharges,"217,411,000","-1,100,000","-3,398,000","-3,355,000","225,264,000","-3,264,000","-4,551,000","-1,409,000","-1,144,000","-1,674,000","-1,291,000","-2,071,000","-1,865,000","-1,062,000","-998,000","-1,174,000","-71,517,000","-371,000","-202,000","-165,000","-348,000","-393,000","-1,251,000","-2,214,000","-744,000","-1,434,000",,,,
EndCashPosition,"1,619,477,000","1,619,357,000","1,481,831,000","1,501,343,000","1,803,331,000","2,331,774,000","933,885,000","1,127,102,000","475,700,000","345,518,000","253,735,000","330,676,000","536,773,000","378,831,000","505,334,000","489,314,000","499,015,000","123,239,000","115,286,000","91,906,000","92,184,000","118,440,000","305,665,000","252,225,000","261,386,000","103,320,000","108,835,000","115,994,000","121,821,000","26,555,000"
	ChangesInCash,"-712,297,000","137,499,000","-19,478,000","-301,974,000","-528,344,000","1,397,933,000","-193,257,000","651,402,000","130,182,000","91,783,000","-76,941,000","-206,097,000","157,942,000","-126,503,000","15,962,000","-8,988,000","375,106,000","2,303,000","23,394,000","-324,000","-26,287,000","-187,236,000","53,440,000","-9,161,000","158,066,000","-5,515,000","-7,159,000","-5,827,000","95,266,000","-6,072,000"
	EffectOfExchangeRateChanges,"-120,000","27,000","-34,000","-14,000","-99,000","-44,000",,,,,"0","0","0","0","58,000","-713,000","670,000","148,000","-14,000","46,000","31,000","11,000",,,,,,,,
	BeginningCashPosition,"2,331,774,000","1,481,831,000","1,501,343,000","1,803,331,000","2,331,774,000","933,885,000","1,127,102,000","475,700,000","345,518,000","253,735,000","330,676,000","536,773,000","378,831,000","505,334,000","489,314,000","499,015,000","123,239,000","120,788,000","91,906,000","92,184,000","118,440,000","305,665,000","252,225,000","261,386,000","103,320,000","108,835,000","115,994,000","121,821,000","26,555,000","32,627,000"
IncomeTaxPaidSupplementalData,"6,338,000","1,443,000","1,708,000","1,199,000","1,988,000","1,252,000","1,130,000","940,000","765,000","257,000","859,000","461,000",,,"20,000","223,000","303,000","18,000","116,000","116,000","331,000","42,000","72,000","57,000","65,000","31,000","31,000","0","3,000","12,000"
InterestPaidSupplementalData,"39,385,000","19,011,000","1,092,000","18,852,000","430,000","263,000","849,000",,,"198,000","884,000",,,,,,,,,,,,,,,,,,,
CapitalExpenditure,"-91,831,000","-17,230,000","-20,520,000","-35,522,000","-18,559,000","-15,420,000","-13,767,000","-14,918,000","-15,503,000","-14,945,000","-31,487,000","-17,401,000","-10,398,000","-8,004,000","-5,951,000","-6,431,000","-6,426,000","-5,847,000","-5,718,000","-6,174,000","-6,298,000","-8,628,000","-12,111,000","-6,730,000","-4,226,000","-3,419,000","-2,942,000","-3,102,000","-2,486,000","-2,088,000"
IssuanceOfCapitalStock,"-687,000","0","-687,000","0","0","1,766,400,000","-204,000","1,408,317,000",,,"0","0",,,,,,,"0","0",,,"65,281,000","0","160,426,000","0","-415,000","19,994,000","105,869,000","0"
IssuanceOfDebt,"0","0","0","0","0","987,500,000",,,,,"0","0",,,"0","0",,,,,,,,,,,,,,
RepaymentOfDebt,"-12,064,000","-6,520,000","-3,443,000","1,806,000","-3,907,000","-2,751,000","-4,096,000","-2,859,000","-1,875,000","-1,954,000","-1,719,000","-5,867,000","-2,005,000","-1,455,000",,,,,,,,,,,,,,,,
RepurchaseOfCapitalStock,,,,,,,,,,,,,,,,,,,,,,,"0","0","-1,000","-1,000","-9,000","-20,787,000","-8,000","-6,000"
FreeCashFlow,"-172,103,000","-34,805,000","-58,763,000","-81,693,000","3,158,000","-10,915,000","1,134,000","-11,076,000","-17,127,000","590,000","-19,463,000","-1,558,000","-15,104,000","-17,117,000","-10,801,000","-12,823,000","-4,137,000","11,089,000","-1,924,000","-9,179,000","-12,787,000","-6,188,000","-6,439,000","-7,424,000","-5,135,000","2,603,000","-7,344,000","-5,406,000","-11,019,000","-5,611,000"
