name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020
OperatingCashFlow,"-162,660,000","-52,148,000","-54,010,000","-25,366,000","-31,136,000","-15,749,000","-16,478,000","-40,508,000"
	CashFlowFromContinuingOperatingActivities,"-162,660,000","-52,148,000","-54,010,000","-25,366,000","-31,136,000","-15,749,000","-16,478,000","-40,508,000"
		NetIncomeFromContinuingOperations,"-247,922,000","-50,078,000","-45,138,000","36,321,000","-189,027,000","-52,162,000","-32,623,000","-46,860,000"
		OperatingGainsLosses,,,"-2,502,000","-72,923,000","129,926,000","16,321,000","-5,923,000","19,061,000"
			GainLossOnSaleOfPPE,,,"234,000","274,000",,,"149,000","0"
			GainLossOnInvestmentSecurities,,,"-2,736,000","-73,197,000","129,789,000","16,321,000","-6,072,000",
		DepreciationAmortizationDepletion,"15,311,000","3,381,000","4,014,000","3,938,000","3,978,000","3,759,000","4,043,000","3,696,000"
			DepreciationAndAmortization,"15,311,000","3,381,000","4,014,000","3,938,000","3,978,000","3,759,000","4,043,000","3,696,000"
		StockBasedCompensation,"17,706,000","4,642,000","4,796,000","3,178,000","5,090,000","2,997,000","2,731,000","2,680,000"
		OtherNonCashItems,"43,932,000","5,643,000","5,412,000","5,591,000","27,286,000","6,008,000","5,966,000","3,288,000"
		ChangeInWorkingCapital,"-46,188,000","-15,736,000","-20,592,000","-1,471,000","-8,389,000","7,328,000","9,207,000","-22,373,000"
			ChangeInReceivables,"-27,005,000","3,287,000","-21,705,000","5,102,000","-13,689,000","364,000","-4,608,000","-21,884,000"
				ChangesInAccountReceivables,"-27,005,000","3,287,000","-21,705,000","5,102,000","-13,689,000","364,000","-4,608,000","-21,884,000"
			ChangeInInventory,"-34,375,000","-13,830,000","-10,559,000","-7,040,000","-2,946,000","364,000","7,105,000","-2,567,000"
			ChangeInPrepaidAssets,"-4,225,000","333,000","-2,790,000","-3,731,000","1,963,000","-3,463,000","1,567,000","3,937,000"
			ChangeInPayablesAndAccruedExpense,"13,891,000","-3,485,000","5,470,000","10,580,000","1,326,000","10,071,000","-31,000","-4,142,000"
			ChangeInOtherCurrentAssets,"-1,787,000","309,000","-189,000","-801,000","-1,106,000","122,000","2,890,000","-2,294,000"
			ChangeInOtherCurrentLiabilities,"1,572,000","134,000","1,762,000","-15,000","-309,000","1,258,000","-1,988,000","1,336,000"
			ChangeInOtherWorkingCapital,"5,741,000","-2,484,000","7,419,000","-5,566,000","6,372,000","-1,388,000","4,272,000","3,241,000"
InvestingCashFlow,"-455,178,000","-71,652,000","-55,416,000","-328,457,000","347,000","-63,755,000","-9,784,000","-71,604,000"
	CashFlowFromContinuingInvestingActivities,"-455,178,000","-71,652,000","-55,416,000","-328,457,000","347,000","-63,755,000","-9,784,000","-71,604,000"
		NetPPEPurchaseAndSale,"-31,357,000","-9,173,000","-10,523,000","-7,591,000","-4,070,000","-1,251,000","-5,796,000","-6,632,000"
			PurchaseOfPPE,"-31,357,000","-9,173,000","-10,523,000","-7,591,000","-4,070,000","-1,251,000","-5,796,000","-6,632,000"
		NetInvestmentPurchaseAndSale,"-423,821,000","-62,479,000","-44,893,000","-320,866,000","4,417,000","-62,504,000","-3,988,000","-64,972,000"
			PurchaseOfInvestment,"-678,821,000","-202,479,000","-114,893,000","-335,866,000","-25,583,000","-111,504,000","-43,988,000","-64,972,000"
			SaleOfInvestment,"255,000,000","140,000,000","70,000,000","15,000,000","30,000,000","49,000,000","40,000,000","0"
FinancingCashFlow,"631,671,000","1,125,000","-1,072,000","-476,000","632,094,000","1,903,000","-2,077,000","194,354,000"
	CashFlowFromContinuingFinancingActivities,"631,671,000","1,125,000","-1,072,000","-476,000","632,094,000","1,903,000","-2,077,000","194,354,000"
		NetIssuancePaymentsOfDebt,,,"644,695,000","0",,,"-4,576,000","193,623,000"
			NetLongTermDebtIssuance,,,"644,695,000","0",,,"-4,576,000","193,623,000"
				LongTermDebtIssuance,,,"644,695,000","0",,,"-4,576,000","203,623,000"
				LongTermDebtPayments,,,"0","0",,,"0","-10,000,000"
		ProceedsFromStockOptionExercised,"6,599,000","1,833,000","1,322,000","1,666,000","1,778,000","2,024,000","2,618,000","852,000"
		NetOtherFinancingCharges,"-2,540,000","-708,000","-647,089,000","-2,142,000","647,399,000","-121,000","-119,000","-121,000"
EndCashPosition,"59,929,000","59,929,000","182,604,000","293,102,000","647,401,000","46,096,000","123,697,000","152,036,000"
	ChangesInCash,"13,833,000","-122,675,000","-110,498,000","-354,299,000","601,305,000","-77,601,000","-28,339,000","82,242,000"
	BeginningCashPosition,"46,096,000","182,604,000","293,102,000","647,401,000","46,096,000","123,697,000","152,036,000","69,794,000"
IncomeTaxPaidSupplementalData,"15,000","0","15,000","0","0","0","9,000","0"
InterestPaidSupplementalData,"8,462,000","2,094,000","4,162,000","59,000","2,147,000","2,706,000","3,778,000","1,005,000"
CapitalExpenditure,"-31,357,000","-9,173,000","-10,523,000","-7,591,000","-4,070,000","-1,251,000","-5,796,000","-6,632,000"
IssuanceOfDebt,,,"644,695,000","0",,,"-4,576,000","203,623,000"
RepaymentOfDebt,,,"0","0",,,"0","-10,000,000"
FreeCashFlow,"-194,017,000","-61,321,000","-64,533,000","-32,957,000","-35,206,000","-17,000,000","-22,274,000","-47,140,000"
