name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003
	InterestExpenseNonOperating,"73,719,000","25,514,000","23,061,000","12,878,000","12,266,000","12,242,000","12,284,000","12,550,000","13,271,000","12,293,000","12,384,000","14,302,000","16,124,000","16,459,000","17,644,000","16,058,000","16,746,000","16,337,000","16,452,000","16,372,000","16,433,000","16,445,000","17,613,000","17,139,000","15,500,000","15,325,000","15,437,000","13,881,000","13,181,000","13,933,000","15,222,000","15,386,000","7,522,000","7,383,000","7,004,658","7,600,413","7,752,529","7,131,775","6,495,927","6,481,825","6,398,553","6,604,828","6,981,496","6,567,870","5,840,521","5,901,625","7,219,072","6,978,767","7,237,738","7,096,863","6,567,135","6,815,787","6,991,624","6,776,508","7,254,291","7,512,825","7,351,499","7,253,566",,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"-79,231,000","1,826,000","-72,364,000","-7,966,000","-727,000","25,683,000","-569,000","2,793,000","538,000","536,000","11,976,000","-21,424,000","-3,972,000","1,899,000","-28,370,000","-379,000","-14,892,000","-24,221,000","-101,000","-94,000","-80,000","-7,550,000","-75,000",,"-110,000","18,000","4,147,000","-1,149,000","4,084,000","-155,000","-784,000","-19,101,000","-3,197,000","-4,573,000","-1,670,972","-200,327","-5,647,075","-129,965","-7,843,037","17,142","48,217","-1,262,847","4,434,746","280,691","185,802","-38,587","327,517","-29,168","-159,049","39,914","5,518,182","-3,669,376","143,406","42,447","-135,811","111,259","117,797","126,406",,,,,,"-936,782","-764,008","87,973",,,"-779,669",,,,,,,,
	GainOnSaleOfSecurity,"8,170,000","3,168,000","3,692,000","1,260,000","50,000","26,207,000","-160,000","3,226,000","623,000","1,043,000","14,006,000","-5,714,000","24,092,000","6,587,000","-4,725,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-764,008",,,,,,,,,,,,
	EarningsFromEquityInterest,"-412,000","-314,000","342,000","-196,000","-244,000","-318,000","-429,000","-417,000","-436,000","-403,000","49,000","-11,000","-238,000","-427,000","-303,000",,,,,,,,,,,,,,,,,,,,"0",,,,"-7,979,649","102,623","382","-11,529","89,181","239,852","92,220","-87,625","48,478","-1,847","-98,595","0","0","73,524","121,017","31,500","629,490","65,640","86,121","61,174",,,,,,,,,,,,,,,,,,,
	SpecialIncomeCharges,"-87,447,000","-925,000","-76,564,000","-9,198,000","-760,000",,"0","0","0","0","-1,950,000","-15,583,000","-27,684,000","-4,077,000","-31,513,000","0","-14,777,000","-24,070,000","0","0","0","-7,411,000","0","0","0","0","4,053,000","-1,089,000","4,218,000","-159,000","-659,000","-19,088,000","-3,280,000","-4,480,000","-1,647,741","-153,314","-5,608,041","-176,899","-11,894","-85,481","47,835","-1,251,318","4,345,565","40,839","93,582","49,038","279,039","-27,321","-60,454","39,914","5,518,182","-3,742,900","22,389","10,947","-765,301","45,619","31,676","65,232",,,,,,"-936,782",,"87,973",,,"-779,669",,,,,,,,
		RestructuringAndMergernAcquisition,"87,447,000","925,000","76,564,000","9,198,000","760,000",,,,,,,,,,,,,,,,,,,,,"0","0","1,089,000","302,000","159,000","659,000","19,088,000","3,280,000","4,480,000","1,647,741","153,314","236,613","176,899","185,262","108,169",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ImpairmentOfCapitalAssets,,,,,,,"0","0","0","0","0","8,538,000","25,107,000","4,077,000","31,513,000","0","14,777,000","24,070,000","0","0","0","7,411,000",,,,,"1,592,000",,,,,,"0",,,,"5,371,428",,,,,,,,,,,,,,,"5,384,747",,,,,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,"11,572,000",,,,,,,,,,"1,950,000","7,045,000","2,577,000",,,,,,,,,,,,,,"-5,645,000",,"-4,520,000",,,,,,,,,,"-173,368","-22,688","-47,835","1,251,318",,,,,,,"60,454",,,"-1,641,847",,,,,,,,,,,,,,,,,,,,,,,,,
		GainOnSaleOfBusiness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-98,595",,,,,,,,,,,,,,,,,,,,,,,,,,,,
		GainOnSaleOfPPE,"38,971,000",,,,,,,,"623,000","1,043,000","14,006,000","-5,714,000","24,092,000","6,587,000","-4,725,000",,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"458,000","-103,000","166,000","168,000","227,000","-206,000","20,000","-16,000","351,000","-104,000","-129,000","-116,000","-142,000","-184,000","-3,000","-379,000","-115,000","-151,000","-101,000","-94,000","-80,000","-139,000","-75,000",,"-110,000","18,000","94,000","-60,000","-134,000","4,000","-125,000","-13,000","83,000","-93,000","-23,231","-47,013","-39,034","46,934","39,881",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"-124,166,000","-16,897,000","-100,157,000","-6,919,000","-195,000","25,237,000","-7,042,000","-4,817,000","-4,988,000","26,000","15,731,000","-20,158,000","-1,763,000","5,906,000","-23,529,000","4,290,000","-8,919,000","-18,520,000","2,759,000","-237,000","4,571,000","-8,466,000","-107,000","-1,247,000","-1,352,000","2,385,000","10,606,000","2,970,000","7,304,000","4,554,000","5,774,000","-16,715,000","-3,120,000","-2,270,000","227,042","-1,810,419","-7,148,980","2,027,816","-7,615,546","-1,477,930","-1,041,348","-1,569,894","5,239,633","861,796","73,308","-793,384",,,,,,"-3,356,341",,,,"3,052,587","2,711,147","3,860,527","4,015,674","3,924,184","2,774,118","1,892,665","11,145,182","4,854,767","1,690,674","2,321,291","5,736,641","2,180,041",,,,,,,,,
TaxProvision,"-263,000","-71,000","-2,000","-91,000","-100,000","-118,000","-200,000","-190,000","-202,000","-104,000","-93,000","-41,000","-66,000","-82,000","-149,000","-27,000","-28,000","-23,000","-36,000","-33,000","3,000","-33,000","51,000","15,000","338,000","410,000","52,000","9,000","69,000","55,000","-13,000","14,000","76,000","-53,000","155,927","30,596","104,833","-28,952","-99,989","-13,385","-30,174","37,564","-74,022","119,561","-30,760","-16,073",,,,,,"-80,714",,,,"131,691","251,858","1,153,228","466,233","32,789","7,991","254,615","1,606,116","777,600","150,303","13,287","809,178","197,800",,,,,,,,,
NetIncomeCommonStockholders,"-122,187,000","-16,804,000","-98,181,000","-6,960,000","-242,000","24,577,000","-6,794,000","-4,587,000","-4,769,000","-74,000","15,282,000","-19,735,000","-1,796,000","5,715,000","-31,221,000","3,938,000","-1,366,000","-17,917,000","2,309,000","-622,000","10,180,000","5,000","3,359,000","-1,682,000","-1,895,000","1,402,000","5,353,000","412,000","4,613,000","5,065,000","5,113,000","-16,398,000","-5,090,000","2,218,000","-1,659,157","-857,813","-8,706,867","-82,149","-6,466,915","-3,038,160","-2,717,700","-31,074","3,057,562","-643,584","-1,057,137","-2,150,567","-1,162,620","-2,389,954","-4,020,555","-1,074,680","643,277","-3,383,370","257,085","701,242","-1,994,358","2,920,896","2,459,289","2,707,299","5,227,111","3,891,395","2,766,127","1,638,050","3,657,079","3,209,653","1,540,371","1,772,547","7,888,000","1,982,241","1,750,939","1,814,660","821,475","-1,295,791","-381,462","1,561,000","587,863","1,529,766","-522,854"
	NetIncome,"-122,187,000","-16,804,000","-98,181,000","-6,960,000","-242,000","24,577,000","-6,794,000","-4,587,000","-4,769,000","-74,000","15,282,000","-19,735,000","-1,796,000","5,715,000","-31,221,000","3,938,000","-1,366,000","-17,917,000","2,309,000","-622,000","10,180,000","5,000","3,359,000","-1,682,000","-1,895,000","1,402,000","10,685,000","2,526,000","6,727,000","7,179,000","7,227,000","-14,284,000","-2,976,000","4,332,000","454,906","1,256,250","-6,592,804","2,031,914","-4,352,852","-924,097","-603,637","1,546,739","4,501,312","800,166","386,613","-706,817","-785,641","-2,389,954","-4,020,555","-1,074,680","643,277","-3,383,370","257,085","701,242","-1,994,358","2,920,896","2,459,289","2,707,299","5,227,111","3,891,395","2,766,127","1,638,050","3,657,079","3,209,653","1,540,371","1,772,547","7,888,000","1,982,241","1,750,939","1,814,660","821,475","-1,295,791","-381,462","1,561,000","587,863","1,529,766","-522,854"
		NetIncomeIncludingNoncontrollingInterests,"-123,903,000","-16,826,000","-100,155,000","-6,828,000","-95,000","25,355,000","-6,842,000","-4,627,000","-4,786,000","130,000","15,824,000","-20,117,000","-1,697,000","5,988,000","-31,709,000","4,317,000","-1,062,000","-17,997,000","2,795,000","-204,000","10,858,000","437,000","3,901,000","-1,262,000","-1,496,000","1,975,000","11,257,000","2,961,000","7,235,000","7,862,000","8,028,000","-13,980,000","-3,196,000","4,471,000","420,713","1,241,076","-7,253,813","2,056,768","-5,237,380","-1,236,305","-874,858","3,643,759","4,915,746","742,235","104,068","-777,311","-859,868","-2,644,975","-4,550,173","-1,131,124","906,259","-3,275,627","305,387","885,978","-1,970,481","2,943,126","2,479,045","2,707,299","5,550,522","3,906,176","3,013,592","1,639,806","3,696,045","3,212,646","1,578,357","1,810,071","8,438,599","2,605,815","1,802,869","1,855,679","923,625","-1,559,071","-325,407","696,000","595,157","1,567,899","-565,050"
			NetIncomeContinuousOperations,"-123,903,000","-16,826,000","-100,155,000","-6,828,000","-95,000","25,355,000","-6,842,000","-4,627,000","-4,786,000","130,000","15,824,000","-20,117,000","-1,697,000","5,988,000","-23,380,000","4,317,000","-8,891,000","-18,497,000","2,795,000","-204,000","4,568,000","-8,433,000","-158,000","-1,262,000","-1,690,000","1,975,000","10,554,000","2,961,000","7,235,000","4,499,000","5,787,000","-16,729,000","-3,196,000","-2,217,000","71,115","-1,841,015","-7,253,813","2,056,768","-7,515,557","-1,464,545","-1,011,174","-1,607,458","5,313,655","742,235","104,068","-777,311","-859,868","-2,644,975","-4,550,173","-1,131,124","7,023,627","-3,275,627","305,387","885,978","-733,541","2,920,896","2,459,289","2,707,299","3,549,441","3,891,395","2,766,127","1,638,050","3,657,079","3,209,653","1,540,371","2,308,004","4,927,463","1,982,241","1,750,939","1,814,660","821,475","-1,295,791","-381,462","1,561,000","595,157","1,567,899","-565,050"
			NetIncomeDiscontinuousOperations,,,,,,,,,,,,,,,,"0","7,829,000","500,000","0","0","6,290,000","8,870,000","4,059,000","0","194,000","0","703,000","0","0","3,363,000","2,241,000","2,749,000","0","6,688,000","349,598","3,082,091","0","0","2,278,177","228,240","136,316","5,251,217",,,,,"0","0","0","0","-6,117,368","0","0","0","-1,260,817","0","0","0",,,,,,,,"0",,,,,,,,,,,
		MinorityInterests,"1,716,000","22,000","1,974,000","-132,000","-147,000","-778,000","48,000","40,000","17,000","-204,000","-542,000","382,000","-99,000","-273,000","488,000","-379,000","-304,000","80,000","-486,000","-418,000","-678,000","-432,000","-542,000","-420,000","-399,000","-573,000","-572,000","-435,000","-508,000","-683,000","-801,000","-304,000","220,000","-139,000","34,193","15,174","661,009","-24,854","884,528","312,208","271,221","-2,097,020","-414,434","57,931","282,545","70,494","74,227","255,021","529,618","56,444","-262,982","-107,743","-48,302","-184,736","-23,877","-22,230","-19,756",,"-323,411","-14,781","-247,465","-1,756","-38,966","-2,993","-37,986","-37,524","-550,599","-623,574","-51,930","-41,019","-102,150","263,280","-56,055","865,000",,"-38,133","42,196"
	PreferredStockDividends,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,535,000","2,114,000","2,114,000","2,114,000","2,114,000","2,114,000","2,114,000","2,114,000","2,114,063","2,114,063","2,114,063","2,114,063","2,114,063","2,114,063","2,114,063","1,577,813","1,443,750","1,443,750","1,443,750","1,443,750",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherunderPreferredStockDividend,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,797,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"-122,187,000","-16,804,000","-98,181,000","-6,960,000","-242,000","24,577,000","-6,794,000","-4,587,000","-4,769,000","-74,000","15,282,000","-19,735,000","-1,796,000","5,715,000","-31,221,000","3,938,000","-1,366,000","-17,917,000","2,309,000","-622,000","10,180,000","5,000","3,359,000","-1,682,000","-1,895,000","1,402,000","5,353,000","412,000","4,613,000","5,065,000","5,113,000","-16,398,000","-5,090,000","2,218,000","-1,659,157","-857,813","-8,706,867","-82,149","-6,466,915","-3,038,160","-2,717,700","-31,074","3,057,562","-643,584","-1,057,137","-2,150,567","-1,162,620","-2,389,954","-4,020,555","-1,074,680","643,277","-3,383,370","257,085","701,242","-1,994,358","2,920,896","2,459,289","2,707,299","5,227,111","3,891,395","2,766,127","1,638,050","3,657,079","3,209,653","1,540,371","1,772,547","7,888,000","1,982,241","1,750,939","1,814,660","821,475","-1,295,791","-381,462","1,561,000","587,863","1,529,766","-522,854"
BasicEPS,,"-0.08","-0.52","-0.08","-0.003","0.29","-0.08","-0.05","-0.06","-0.001","0.18","-0.24","-0.02","0.07","-0.37","0.05","-0.02","-0.21","0.03","-0.01","0.12","0",,"-0.02","-0.02","0.02","0.06","0.005","0.06","0.06","0.06","-0.2","-0.16","0.08","-0.04","-0.04","-0.4","-0.004","-0.36","-0.2","-0.16","0",,"-0.04","-0.08","-0.12",,"-0.16","-0.24","-0.08",,"-0.2","0.04","0.08",,"0.4","0.32","0.36",,"0.52","0.4","0.24",,"0.44","0.2","0.24",,"0.4","0.36","0.36",,"-0.271","-0.08","0.36",,"0.357","-0.122"
