name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000
OperatingCashFlow,"282,100,000","236,800,000","122,000,000","31,800,000","-108,500,000","197,500,000","107,600,000","-132,000,000","606,000,000","-140,200,000","73,600,000","84,200,000","56,900,000","190,500,000","37,700,000","32,300,000","137,400,000","197,000,000","16,600,000","16,000,000","99,700,000","127,500,000","49,700,000","-75,200,000","117,300,000","106,900,000","36,600,000","-25,900,000","99,009,000","77,891,000","33,200,000","-82,700,000","60,429,000","14,047,000","8,029,000","135,000","8,055,000","40,670,000","20,441,000","-13,552,000","28,872,000","29,912,000","8,433,000","-51,353,000","55,127,000","63,963,000","30,653,000","-10,909,000","44,617,000","51,613,000","-13,658,000","40,087,000","36,374,000","64,234,000","10,931,000","38,704,000","34,836,000","33,562,000","36,427,000","81,967,000","12,176,000","34,651,000","3,793,000","-3,107,000","3,686,000","10,214,000"
	CashFlowFromContinuingOperatingActivities,"282,100,000","236,800,000","122,000,000","31,800,000","-108,500,000","197,500,000","107,600,000","-132,000,000","606,000,000","-140,200,000","73,600,000","84,200,000","56,900,000","190,500,000","37,700,000","32,300,000","137,400,000","197,000,000","16,600,000","16,000,000","99,700,000","127,500,000","49,700,000","-75,200,000","117,300,000","106,900,000","36,600,000","-25,900,000","99,009,000","77,891,000","33,200,000","-82,700,000","60,429,000","14,047,000","8,029,000","135,000","8,055,000","40,670,000","20,441,000","-13,552,000","28,872,000","29,912,000","8,433,000","-51,353,000","55,127,000","63,963,000","30,653,000","-10,909,000","44,617,000","51,613,000","-13,658,000","40,087,000","36,374,000","64,234,000","10,931,000","38,704,000","34,836,000","33,562,000","36,427,000","81,967,000","12,176,000","34,651,000","3,793,000","-3,107,000","3,686,000","10,214,000"
		NetIncomeFromContinuingOperations,"67,900,000","23,400,000","8,400,000","4,700,000","31,400,000","-7,600,000","17,600,000","-700,000","-151,200,000","-40,200,000","41,200,000","36,100,000","63,200,000","32,300,000","43,100,000","28,200,000","64,400,000","33,700,000","78,000,000","22,600,000","40,400,000","20,800,000","22,900,000","12,200,000","29,200,000","9,400,000","17,500,000","12,200,000","34,250,000","2,850,000","12,800,000","6,600,000","12,411,000","4,292,000","15,092,000","16,081,000","13,081,000","6,873,000","12,883,000","12,175,000","12,168,000","5,674,000","218,298,000","-169,047,000","193,204,000","4,683,000","12,324,000","17,763,000","18,796,000","7,476,000","12,223,000","21,604,000","23,944,000","16,420,000","17,454,000","15,988,000","22,278,000","10,756,000","10,391,000","12,921,000","10,872,000","6,299,000","7,948,000","8,329,000","6,733,000","3,871,000"
		OperatingGainsLosses,,"0","0","3,200,000",,,,,,,,,"100,000","-900,000","900,000","100,000","-100,000","100,000","-100,000","-100,000","-100,000","100,000","-1,100,000","-600,000","3,300,000","-900,000","200,000","1,200,000","-1,054,000","-146,000","2,800,000","-700,000","-71,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnInvestmentSecurities,,,,,,,,,,,,,"100,000","-900,000","900,000","100,000","-100,000","100,000","-100,000","-100,000","-100,000","100,000","-1,100,000","-700,000","-1,300,000","-900,000","200,000","1,200,000","-1,068,000","-132,000","2,800,000","200,000","-71,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"431,100,000","124,100,000","116,500,000","98,700,000","91,800,000","80,800,000","84,200,000","82,100,000","90,500,000","99,300,000","43,800,000","42,700,000","42,700,000","39,700,000","37,100,000","35,500,000","34,300,000","32,100,000","32,300,000","31,400,000","33,500,000","32,700,000","30,400,000","29,500,000","32,400,000","29,400,000","28,600,000","28,200,000","29,618,000","30,682,000","30,800,000","30,200,000","34,157,000","8,659,000","7,539,000","7,331,000","7,333,000","7,485,000","7,570,000","7,283,000","7,153,000","6,863,000","6,764,000","6,582,000","6,605,000","6,429,000","15,764,000","14,731,000","14,220,000","13,984,000","13,664,000","12,828,000","12,504,000","12,233,000","12,080,000","11,912,000","10,778,000","10,092,000","11,840,000","7,239,000","6,912,000","5,990,000","4,924,000","4,672,000","4,149,000","4,132,000"
			DepreciationAndAmortization,"431,100,000","124,100,000","116,500,000","98,700,000","91,800,000","80,800,000","84,200,000","82,100,000","90,500,000","99,300,000","43,800,000","42,700,000","42,700,000","39,700,000","37,100,000","35,500,000","34,300,000","32,100,000","32,300,000","31,400,000","33,500,000","32,700,000","30,400,000","29,500,000","32,400,000","29,400,000","28,600,000","28,200,000","29,618,000","30,682,000","30,800,000","30,200,000","34,157,000","8,659,000","7,539,000","7,331,000","7,333,000","7,485,000","7,570,000","7,283,000","7,153,000","6,863,000","6,764,000","6,582,000","6,605,000","6,429,000","15,764,000","14,731,000","14,220,000","13,984,000","13,664,000","12,828,000","12,504,000","12,233,000","12,080,000","11,912,000","10,778,000","10,092,000","11,840,000","7,239,000","6,912,000","5,990,000","4,924,000","4,672,000","4,149,000","4,132,000"
				Depreciation,"258,700,000","75,800,000","70,400,000","57,000,000","55,500,000","50,700,000","54,900,000","52,800,000","60,200,000","49,300,000","35,100,000","33,900,000","32,500,000","29,300,000","27,500,000","26,900,000","26,600,000","24,600,000","24,300,000","24,800,000","24,900,000","23,300,000","22,500,000","20,800,000","22,200,000","20,100,000","19,300,000","18,900,000","19,193,000","19,307,000","19,200,000","18,600,000","20,359,000","7,392,000","6,819,000","6,603,000","6,586,000","6,671,000","6,781,000","6,466,000","6,308,000","6,002,000","5,895,000","5,700,000","5,701,000","5,522,000","13,747,000","12,702,000","12,180,000","11,953,000","11,556,000","10,762,000","10,438,000","10,155,000","9,784,000","9,703,000","8,725,000","8,310,000","8,436,000","4,635,000","4,522,000","4,123,000","3,774,000","3,700,000","3,224,000","3,181,000"
				AmortizationCashFlow,"172,400,000","48,300,000","46,100,000","41,700,000","36,300,000","30,100,000","29,300,000","29,300,000","30,300,000","50,000,000","8,700,000","8,800,000","10,200,000","10,400,000","9,600,000","8,600,000","7,700,000","7,500,000","8,000,000","6,600,000","8,600,000","9,400,000","7,900,000","8,700,000","10,200,000","9,300,000","9,300,000","9,300,000","10,425,000","11,375,000","11,600,000","11,600,000","13,798,000","1,267,000","720,000","728,000","747,000","814,000","789,000","817,000","845,000","861,000","869,000","882,000","904,000","907,000","2,017,000","2,029,000","2,040,000","2,031,000","2,108,000","2,066,000","2,066,000","2,078,000","2,296,000","2,209,000","2,053,000","1,782,000","3,404,000","2,604,000","2,390,000","1,867,000","1,150,000","972,000","925,000","951,000"
					AmortizationOfIntangibles,"172,400,000","48,300,000","46,100,000","41,700,000","36,300,000","30,100,000","29,300,000","29,300,000","30,300,000","50,000,000","8,700,000","8,800,000","10,200,000","10,400,000","9,600,000","8,600,000","7,700,000","7,500,000","8,000,000","6,600,000","8,600,000","9,400,000","7,900,000","8,700,000","10,200,000","9,300,000","9,300,000","9,300,000","10,425,000","11,375,000","11,600,000","11,600,000","13,798,000","1,267,000","720,000","728,000","747,000","814,000","789,000","817,000","845,000","861,000","869,000","882,000","904,000","907,000","2,017,000","2,029,000","2,040,000","2,031,000","2,108,000","2,066,000","2,066,000","2,078,000","2,296,000","2,209,000","2,053,000","1,782,000","3,404,000","2,604,000","2,390,000","1,867,000","1,150,000","972,000","925,000","951,000"
