name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016
					ChangeInAccountPayable,"4,330,000","1,248,000","-78,000","782,000","2,378,000","623,000","-1,770,000","891,000","-452,000","-292,000","567,000","-837,000","-662,000","1,965,000","-1,761,000","-5,859,000","8,045,000","-951,000","-111,000","764,000","272,000","-718,000","-1,431,000"
				ChangeInAccruedExpense,"7,230,000","-8,306,000","7,768,000","6,491,000","1,277,000","-10,804,000","17,226,000","7,095,000","1,612,000","-3,827,000","-1,376,000","4,763,000","2,706,000","-4,593,000","6,474,000","4,042,000","1,854,000","-3,257,000","2,694,000","-1,539,000","3,366,000","-943,000","2,280,000"
			ChangeInOtherCurrentLiabilities,"1,253,000",,,,,,,,,"-642,000",,,,,"379,000",,,"0","-226,000","-154,000","-585,000","412,000","-99,000"
			ChangeInOtherWorkingCapital,"-45,880,000","-30,141,000","-2,515,000","-5,286,000","-7,938,000","77,000","251,231,000","35,578,000","-5,575,000","-3,069,000","-5,822,000","-588,000","-364,000","488,000","16,287,000","-1,038,000","-2,762,000","59,728,000","-226,000","-154,000","-663,000","78,000","0"
InvestingCashFlow,"-114,099,000","-117,878,000","-40,750,000","-53,008,000","97,537,000","-25,405,000","-367,340,000","-212,122,000","-30,411,000","-13,333,000","42,385,000","49,493,000","63,881,000","-8,047,000","-61,403,000","44,727,000","30,528,000","-301,274,000","-95,149,000","16,526,000","22,074,000","15,383,000","-18,947,000"
	CashFlowFromContinuingInvestingActivities,"-114,099,000","-117,878,000","-40,750,000","-53,008,000","97,537,000","-25,405,000","-367,340,000","-212,122,000","-30,411,000","-13,333,000","42,385,000","49,493,000","63,881,000","-8,047,000","-61,403,000","44,727,000","30,528,000","-301,274,000","-95,149,000","16,526,000","22,074,000","15,383,000","-18,947,000"
		NetPPEPurchaseAndSale,"-9,741,000","-4,041,000","-3,053,000","-1,875,000","-772,000","-2,800,000","-1,195,000","-706,000","-315,000","-879,000","-2,773,000","-2,847,000","-10,271,000","-2,028,000","-1,437,000","-847,000","-572,000","-537,000","-1,071,000","-367,000","-569,000","-868,000","-2,313,000"
			PurchaseOfPPE,"-9,741,000","-4,041,000","-3,053,000","-1,875,000","-772,000","-2,800,000","-1,195,000","-706,000","-315,000","-879,000","-2,773,000","-2,847,000","-10,271,000","-2,028,000","-1,437,000","-847,000","-572,000","-537,000","-1,071,000","-367,000","-569,000","-868,000","-2,313,000"
		NetInvestmentPurchaseAndSale,"-104,358,000","-113,837,000","-37,697,000","-51,133,000","98,309,000","-22,605,000","-366,145,000","-211,416,000","-30,096,000","-12,454,000","45,158,000","52,340,000","74,152,000","-6,019,000","-59,966,000","45,574,000","31,100,000","-300,737,000","-94,078,000","16,893,000","22,643,000","16,251,000","-16,634,000"
			PurchaseOfInvestment,"-1,324,170,000","-364,337,000","-231,447,000","-344,195,000","-384,191,000","-463,105,000","-597,945,000","-363,916,000","-170,452,000","-153,155,000","-150,557,000","-75,110,000","-34,219,000","-109,810,000","-157,293,000","-38,951,000","-33,650,000","-328,036,000","-133,138,000","-18,495,000","-11,207,000","-16,949,000","-30,634,000"
			SaleOfInvestment,"1,219,812,000","250,500,000","193,750,000","293,062,000","482,500,000","440,500,000","231,800,000","152,500,000","140,356,000","140,701,000","195,715,000","127,450,000","108,371,000","103,791,000","97,327,000","84,525,000","64,750,000","27,299,000","39,060,000","35,388,000","33,850,000","33,200,000","14,000,000"
FinancingCashFlow,"16,989,000","1,463,000","5,168,000","3,315,000","7,043,000","3,822,000","9,522,000","425,899,000","3,415,000","195,913,000","2,034,000","679,000","2,569,000","908,000","1,690,000","658,000","1,432,000","93,239,000","295,591,000","357,000","51,000","324,000","-4,000"
	CashFlowFromContinuingFinancingActivities,"16,989,000","1,463,000","5,168,000","3,315,000","7,043,000","3,822,000","9,522,000","425,899,000","3,415,000","195,913,000","2,034,000","679,000","2,569,000","908,000","1,690,000","658,000","1,432,000","93,239,000","295,591,000","357,000","51,000","324,000","-4,000"
		NetCommonStockIssuance,,,"0","0","0","0","0","420,146,000","0","193,948,000","0","0","0","0","0","0","0","94,406,000",,,,"0",
			CommonStockIssuance,,,"0","0","0","0","0","420,146,000","0","193,948,000","0","0","0","0","0","0","0","94,406,000",,,,"0",
		NetPreferredStockIssuance,"0",,,,,,,,,,,,,,,,,,"29,971,000",,,,"-1,000"
			PreferredStockIssuance,"0",,,,,,,,,,,,,,,,,,"29,971,000",,,,"-1,000"
		ProceedsFromStockOptionExercised,"16,989,000","1,463,000","5,168,000","3,315,000","7,043,000","3,822,000","9,522,000","5,753,000","3,415,000","1,965,000","2,034,000","679,000","2,569,000","908,000","1,690,000","658,000","1,432,000","219,000","1,000","357,000","51,000","324,000","-3,000"
		NetOtherFinancingCharges,,,,,,,,,,,,,,,"0","0","0","-1,386,000",,,,,
EndCashPosition,"106,453,000","106,453,000","294,977,000","396,053,000","487,180,000","436,821,000","508,644,000","352,547,000","138,684,000","209,037,000","80,949,000","84,173,000","64,436,000","41,161,000","78,623,000","45,151,000","34,588,000","44,452,000","218,375,000","36,269,000","41,842,000","37,286,000","39,853,000"
	ChangesInCash,"-330,368,000","-188,524,000","-101,076,000","-91,127,000","50,359,000","-71,823,000","156,097,000","213,863,000","-70,353,000","128,088,000","-3,224,000","19,737,000","23,275,000","-37,462,000","33,472,000","10,563,000","-9,864,000","-174,458,000","182,106,000","-5,038,000","4,556,000","-3,102,000","-37,317,000"
	BeginningCashPosition,"436,821,000","294,977,000","396,053,000","487,180,000","436,821,000","508,644,000","352,547,000","138,684,000","209,037,000","80,949,000","84,173,000","64,436,000","41,161,000","78,623,000","45,151,000","34,588,000","44,452,000","218,910,000","36,269,000","41,842,000","37,286,000","40,388,000","77,170,000"
CapitalExpenditure,"-9,741,000","-4,041,000","-3,053,000","-1,875,000","-772,000","-2,800,000","-1,195,000","-706,000","-315,000","-879,000","-2,773,000","-2,847,000","-10,271,000","-2,028,000","-1,437,000","-847,000","-572,000","-537,000","-1,071,000","-367,000","-569,000","-868,000","-2,313,000"
IssuanceOfCapitalStock,,,"0","0","0","0","0","420,146,000","0","193,948,000","0","0","0","0","0","0","0","94,406,000","295,590,000",,,"0","-1,000"
FreeCashFlow,"-242,999,000","-76,150,000","-68,547,000","-43,309,000","-54,993,000","-53,040,000","512,720,000","-620,000","-43,672,000","-55,371,000","-50,416,000","-33,282,000","-53,446,000","-32,351,000","91,748,000","-35,669,000","-42,396,000","33,040,000","-19,407,000","-22,288,000","-18,138,000","-19,677,000","-20,679,000"
