name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017
TotalRevenue,"5,056,100,000","1,156,400,000","1,410,500,000","1,228,900,000","1,260,300,000","1,098,400,000","1,305,700,000","1,162,000,000","1,005,700,000","897,300,000","0","0","0","0","0","0","0","0","0","0","0","0"
	OperatingRevenue,"5,056,100,000","1,156,400,000","1,410,500,000","1,228,900,000","1,260,300,000","1,098,400,000","1,305,700,000","1,162,000,000","1,005,700,000","897,300,000","0","0","0","0","0","0","0","0","0","0","0","0"
CostOfRevenue,"3,587,800,000","852,800,000","1,036,800,000","847,200,000","851,000,000","740,400,000","878,300,000","749,000,000","659,300,000","610,300,000","784,300,000",,,,,,,,,,,
GrossProfit,"1,468,300,000","303,600,000","373,700,000","381,700,000","409,300,000","358,000,000","427,400,000","413,000,000","346,400,000","287,000,000","387,200,000",,,,,,,,,,,
OperatingExpense,"1,315,700,000","349,300,000","374,400,000","290,100,000","301,900,000","283,100,000","297,100,000","284,200,000","258,500,000","297,200,000","6,009,726","850,575","433,713","448,988","660,801","252,407","122,900","788","1,276","0","0","0"
	SellingGeneralAndAdministration,"1,151,100,000","292,200,000","329,400,000","257,800,000","271,700,000","250,100,000","265,500,000","251,700,000","226,300,000","264,800,000","6,009,726","850,575","433,713","448,988","660,801","252,407","122,900","788","1,276","0","0","0"
		GeneralAndAdministrativeExpense,,,,,,,,,,,"6,009,726","850,575","433,713","448,988","660,801","252,407","122,900","788",,,,
			OtherGandA,,,,,,,,,,,"6,009,726","850,575","433,713","448,988","660,801","252,407","122,900","788",,,,
	DepreciationAmortizationDepletionIncomeStatement,"170,200,000","57,700,000","49,000,000","31,600,000","31,900,000","31,800,000","31,600,000","32,500,000","32,200,000","32,400,000",,,,,,,,,,,,
		DepreciationAndAmortizationInIncomeStatement,"170,200,000","57,700,000","49,000,000","31,600,000","31,900,000","31,800,000","31,600,000","32,500,000","32,200,000","32,400,000",,,,,,,,,,,,
			Amortization,"170,200,000","57,700,000","49,000,000","31,600,000","31,900,000","31,800,000","31,600,000","32,500,000","32,200,000","32,400,000",,,,,,,,,,,,
				AmortizationOfIntangiblesIncomeStatement,"170,200,000","57,700,000","49,000,000","31,600,000","31,900,000","31,800,000","31,600,000","32,500,000","32,200,000","32,400,000",,,,,,,,,,,,
	OtherOperatingExpenses,"-5,600,000","-600,000","-4,000,000","700,000","-1,700,000","1,200,000",,,,"34,400,000","47,500,000",,,,,,,,,,,
OperatingIncome,"152,600,000","-45,700,000","-700,000","91,600,000","107,400,000","74,900,000","130,300,000","128,800,000","87,900,000","-10,200,000","-6,009,726","-850,575","-433,713","-448,988","-660,801","-252,407","-122,900","-788","-1,276","0","0","0"
NetNonOperatingInterestIncomeExpense,"-95,800,000","-29,300,000","-24,100,000","-22,400,000","-20,000,000","-24,100,000","-25,000,000","-26,400,000","-30,100,000","-68,900,000","-76,200,000",,,,,,,,,,,
	InterestExpenseNonOperating,"95,800,000","29,300,000","24,100,000","22,400,000","20,000,000","24,100,000","25,000,000","26,400,000","30,100,000","68,900,000","76,200,000",,,,,,,,,,,
	TotalOtherFinanceCost,,,,,,,,,,"68,900,000","76,200,000",,,,,,,,,,,
OtherIncomeExpense,"88,100,000","95,400,000","46,400,000","22,700,000","-76,400,000","-9,100,000","-10,200,000","-93,700,000","-17,300,000","-176,000,000","2,934,235","3,539,155","3,912,187","3,860,055","3,637,474","3,155,923","613,686",,,,,
	GainOnSaleOfSecurity,"37,800,000","96,200,000","-10,700,000","27,600,000","-75,300,000","-6,700,000","-9,700,000","-11,700,000","-2,800,000","-1,800,000","2,934,235","3,539,155","3,912,187","3,860,055","3,637,474","3,155,923","613,686",,,,,
	SpecialIncomeCharges,"-8,900,000","-800,000","-2,100,000","-4,900,000","-1,100,000","-2,400,000","-200,000","-81,100,000","-14,700,000","-172,900,000",,,,,,,,,,,,
