name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020
TotalAssets,"619,279,000","613,439,000","601,531,000","626,384,000","617,564,000","606,900,000"
	CurrentAssets,"79,455,000","75,307,000","58,851,000","78,821,000","64,736,000","57,333,000"
		CashCashEquivalentsAndShortTermInvestments,"44,204,000","43,301,000","25,366,000","35,235,000","28,687,000","36,720,000"
			CashAndCashEquivalents,"44,204,000","43,301,000","25,366,000","35,235,000","28,687,000","36,720,000"
				CashFinancial,"44,204,000",,,,,
		Receivables,"7,479,000","6,656,000","7,312,000","10,514,000","12,274,000","5,070,000"
			AccountsReceivable,"7,479,000","6,656,000","7,312,000","10,514,000","12,274,000","5,070,000"
		Inventory,"21,007,000","19,423,000","18,945,000","19,800,000","14,654,000","10,280,000"
			FinishedGoods,,"24,478,000",,,,"16,879,000"
			InventoriesAdjustmentsAllowances,,"-5,055,000",,,,"-6,599,000"
		PrepaidAssets,"6,765,000","5,927,000","7,228,000","6,089,000","7,082,000","5,263,000"
		CurrentDeferredAssets,,,,"7,183,000","2,039,000",
	TotalNonCurrentAssets,"539,824,000","538,132,000","542,680,000","547,563,000","552,828,000","549,567,000"
		NetPPE,"10,115,000","3,863,000","3,996,000","4,513,000","4,835,000","5,039,000"
			GrossPPE,"10,115,000","11,905,000",,,,"12,684,000"
				Properties,,"0",,,,"0"
				MachineryFurnitureEquipment,,"9,203,000",,,,"10,251,000"
				OtherProperties,"10,115,000",,,,,
				ConstructionInProgress,,"269,000",,,,"0"
				Leases,,"2,433,000",,,,"2,433,000"
			AccumulatedDepreciation,,"-8,042,000",,,,"-7,645,000"
		GoodwillAndOtherIntangibleAssets,"525,798,000","530,546,000","535,298,000","539,835,000","544,693,000","541,818,000"
			Goodwill,"328,551,000","328,551,000","328,551,000","328,551,000","328,551,000","328,551,000"
			OtherIntangibleAssets,"197,247,000","201,995,000","206,747,000","211,284,000","216,142,000","213,267,000"
		OtherNonCurrentAssets,"3,911,000","3,723,000","3,386,000","3,215,000","3,300,000","2,710,000"
TotalLiabilitiesNetMinorityInterest,"273,251,000","272,198,000","256,533,000","298,948,000","298,922,000","288,877,000"
	CurrentLiabilities,"27,956,000","31,966,000","24,928,000","29,199,000","28,929,000","18,449,000"
		PayablesAndAccruedExpenses,"15,725,000","17,754,000","14,475,000","20,154,000","21,879,000","11,320,000"
			Payables,"7,833,000","9,116,000","5,891,000","9,155,000","10,996,000","2,347,000"
				AccountsPayable,"6,380,000","7,684,000","4,201,000","7,393,000","9,283,000","615,000"
