name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006
MarketCap,"689,872,303","748,363,871","1,002,820,600","951,575,841","1,190,277,631","943,859,434","697,717,871","432,283,080","448,070,336","266,887,610","450,613,122","446,512,178","508,589,236","427,049,700","379,361,052","482,634,393","408,526,081","388,837,416","424,346,791","553,118,463","504,953,653","408,321,770","415,931,433","389,550,386","317,331,607","404,157,957","404,465,832","488,367,190","703,956,864","578,078,259","536,117,740","426,130,500","485,159,896","508,704,719","449,754,131","403,895,656","335,408,440","327,048,710","275,497,335","309,217,844","303,395,758","310,024,000","299,356,167","311,884,035","437,087,907","303,221,747","354,049,075","248,144,512","307,358,910","423,046,285","442,479,507","107,683,050","126,286,669","69,340,657","90,555,766","119,817,323","110,914,629","102,303,254","137,788,069","220,037,672","285,882,357","274,827,942","317,006,182","237,150,000"
EnterpriseValue,"2,988,231,303","2,263,300,871","3,871,614,600","3,881,651,841","3,831,358,631","3,321,298,434","2,074,207,871","2,237,803,080","1,755,360,336","2,098,477,610","2,087,592,122","2,292,178,178","1,610,517,236","942,090,700","1,120,386,052","1,100,651,393","1,153,241,081","1,008,589,416","947,780,791","736,891,463","625,647,653","485,606,770","535,059,433","554,716,386","452,270,607","427,500,957","484,764,832","530,687,190","796,899,864","1,316,180,259","2,915,904,740","2,722,390,500","1,853,157,896","1,373,077,719","1,307,208,131","952,290,656","759,352,440","654,524,710","602,973,335","-239,524,156","-378,057,242","-863,294,000","-878,356,833","-865,828,965","-446,246,093","-275,914,253","-522,925,925","-750,497,488","-194,932,090","276,071,285","263,072,507","8,853,050","27,456,669","-25,120,343","-9,999,234","-8,805,677","-2,595,371","-12,775,746","-25,984,931","-52,743,328","17,371,357","-168,277,058","-58,057,818","-29,285,000"
PeRatio,"4.468","3.062","3.661","3.677","3.464","4.951","6.293","4.557",,"16.947","28.125","16.372","18.484","12.385",,,,,"68.25",,,,"96.875",,"19.733","11.206","2.992","3.167","4.384","3.714","20.87","18.75","30.143","110.25",,,,,,,,,,,"34.182",,,,,,,,,,,,,,,,"66.333","5.955","9.59","5.088"
ForwardPeRatio,"5.123","3.878","5.596","5.319","4.294","5.139",,,,,,,,,,,,,,,,,,,,,,,,,,,"18.587","19.418","17.212","15.504","12.407","12.255","10.163","11.312","10.941","5.647","6.817","6.378","6.481","6.916","12.346",,,,,,"12.87",,,,,,,,,,,
PegRatio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.859","1.943","1.723","1.55","1.24","1.226","1.017","1.132","1.095","0.565","0.682","0.638","0.81","0.864","1.543",,,,,,"1.33",,,,,,,,,,,
PsRatio,"0.45","0.419","0.558","0.543","0.577","0.637","0.556","0.39","0.434","0.288","0.48","0.483","0.567","0.461","0.439","0.57","0.525","0.591","0.692","0.94","0.914","0.851","0.916","0.907","0.753","0.953","0.947","1.151","1.714","1.452","1.448","1.226","1.42","1.632","1.565","1.454","1.32","1.342","1.166","1.356","1.229","1.1","0.865","0.905","1.153","1.228","1.467","0.95","1.216","1.766","2.118","2.301","0.493","0.267","0.329","0.411","0.394","0.362","0.466","0.606","0.745","0.654","0.967","0.686"
PbRatio,"0.666","0.737","0.926","0.867","1.075","0.974","0.766","0.479","0.571","0.33","0.552","0.546","0.622","0.54","0.469","0.599","0.54","0.521","0.48","0.664","0.649","0.528","0.537","0.506","0.405","0.512","0.53","0.622","1.02","0.853","0.995","0.796","0.912","1.002","0.88","0.798","0.677","0.659","0.556","0.602","0.587","0.607","0.505","0.533","0.685","0.664","0.788","0.562","0.685","0.911","0.934","0.778","0.913","0.53","0.637","0.802","0.536","0.503","0.66","0.955","1.27","1.26","1.525","0.599"
EnterprisesValueRevenueRatio,"1.683","5.512","7.833","9.416","8.352","4.403","4.124","5.771","4.191","6.687","7.426","9.094","5.512","4.204","4.31","4.98","4.916","4.012","4.636","4.121","3.897","4.224","4.376","4.234","3.858","4.231","4.383","4.686","6.663","10.869","24.079","25.419","19.947","12.871","13.416","11.705","9.351","9.734","9.145","-4.159","-6.357","-15.019","-17.735","-13.781","-7.605","-4.295","-7.499","-14.377","-3.544","4.907","3.775","0.538","0.552","-0.574","-0.24","-0.152","-0.041","-0.232","-0.438","-0.917","0.244","-2.288","-0.596","-0.486"
EnterprisesValueEBITDARatio,"9.544","27.803","39.533","70.06","48.891","16.414","34.724","19.58","-61.654","39.199","-273.639","-163.307","79.673","-56.06","84.551","-143.932","-264.262","120.013","-49.09","-107.044","-46.427","-25.407","-11.293","-45.618","25.791","-71.002","-16.198","28.887","104.773","-122.276","-92.516","69,804.885","-197.312","221.929","451.228","-229.026","3,668.369","-70.123","-10.093","33.884","81.919","-84.035","25.401","19.838","-45.972","-47.935","-578.458","79.781","9.595","-407.185","-9.566","3.091","-7.201","4.229","1.248","1.723","1.568","-4.337","1.62","10.612","12.462","-49.639","-9.178","2.914"
