name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,11/30/1999,08/31/1999,05/31/1999,02/28/1999,11/30/1998,08/31/1998,05/31/1998,02/28/1998,11/30/1997,08/31/1997,05/31/1997,02/28/1997,11/30/1996,08/31/1996,05/31/1996,02/29/1996,11/30/1995,08/31/1995,05/31/1995,02/28/1995,11/30/1994,08/31/1994,05/31/1994,02/28/1994,11/30/1993
TotalAssets,"23,992,705,000","23,621,613,000","23,872,331,000","23,437,248,000","23,179,929,000","23,078,754,000","22,780,876,000","22,992,467,000","21,969,440,000","21,812,121,000","21,335,907,000","19,751,594,000","18,934,325,000","18,231,671,000","17,911,314,000","16,913,720,000","16,432,347,000","16,845,937,000","16,764,841,000","16,672,923,000","16,067,558,000","16,138,751,000","15,982,035,000","15,822,900,000","15,501,149,000","15,446,111,000","15,508,298,000","15,651,180,000","15,533,073,000","15,304,560,000","14,312,196,000","14,384,538,000","13,653,134,000","17,707,558,000","17,610,343,000","15,842,274,000","15,446,219,000","15,855,275,000","15,364,307,000","13,817,191,000","14,252,076,000","13,696,635,000","13,171,124,000","13,036,333,000","13,039,596,000","12,499,175,000","11,929,753,000","12,119,911,000","12,329,192,000","12,827,683,000","12,029,470,000","11,833,723,000","11,939,964,000","13,126,062,000","12,222,063,000","12,169,072,000","11,239,834,000","11,062,034,000","10,922,384,000","9,988,530,000","10,348,911,000","10,504,721,000","10,188,518,000","10,176,104,000","10,731,432,000","10,013,466,000","10,362,455,000","6,696,870,000","6,849,919,000","7,192,649,000","6,424,336,000","6,068,855,000","5,957,908,000","6,314,048,000","5,549,491,000","5,618,675,000","5,990,126,000","5,730,858,000","5,693,836,000","5,706,131,000","5,527,111,000","5,879,159,000","5,691,940,000","5,935,697,000","6,293,215,000","7,369,136,000","6,346,951,000","5,372,104,000","3,574,548,000","3,174,887,000","3,024,945,000","2,935,163,000","2,696,786,000","2,496,155,000","2,422,487,000","2,309,007,000","2,334,845,000","2,294,242,000","1,237,400,000","1,220,100,000","1,333,400,000","1,287,100,000","1,219,900,000","1,233,800,000","1,259,500,000","1,197,200,000","1,169,500,000","1,189,400,000","1,264,900,000","1,207,300,000","1,137,000,000","1,095,500,000","1,164,100,000","1,162,200,000"
	CurrentAssets,"2,641,321,000","2,374,374,000","2,666,861,000","2,235,623,000","1,997,594,000","1,869,775,000","1,721,362,000","2,179,859,000","1,488,282,000","1,470,334,000","1,967,585,000","1,401,170,000","1,342,779,000","1,398,632,000","1,807,908,000","1,433,687,000","1,290,745,000","1,764,458,000","1,518,865,000","1,447,811,000","1,378,447,000","1,429,684,000","1,369,291,000","1,281,188,000","991,021,000","975,210,000","952,790,000","1,263,796,000","1,321,949,000","1,307,244,000","1,712,787,000","2,059,655,000","1,656,327,000","2,370,802,000","2,882,024,000","1,889,589,000","1,949,663,000","2,764,660,000","2,956,030,000","1,807,319,000","2,609,275,000","2,318,812,000","2,312,043,000","2,529,261,000","2,795,774,000","2,379,045,000","1,988,776,000","1,878,255,000","2,108,728,000","2,588,464,000","1,856,962,000","1,793,915,000","2,038,729,000","3,377,602,000","3,020,650,000","3,268,527,000","2,742,664,000","2,951,475,000","3,278,256,000","2,591,169,000","3,080,348,000","3,238,600,000","3,076,898,000","3,224,327,000","2,811,196,000","4,405,793,000","4,482,959,000","2,020,779,000","2,181,246,000","2,518,817,000","1,942,581,000","1,587,717,000","1,503,960,000","1,879,739,000","1,414,705,000","1,457,480,000","1,914,741,000","1,626,648,000","1,450,453,000","1,505,219,000","1,353,225,000","1,561,969,000","1,543,291,000","1,801,207,000","2,271,417,000","3,324,959,000","2,405,842,000","1,786,863,000","612,423,000","541,131,000","439,267,000","374,168,000","457,494,000","404,358,000","338,073,000","351,342,000","539,948,000","532,681,000","207,300,000","203,700,000","317,600,000","304,100,000","233,100,000","244,700,000","290,700,000","227,900,000","194,100,000","206,700,000","276,900,000","221,600,000","169,300,000","136,300,000","212,800,000","218,800,000"
		CashCashEquivalentsAndShortTermInvestments,"14,610,000","146,391,000","224,337,000","374,377,000","402,413,000","524,496,000","447,129,000","945,732,000","531,630,000","20,958,000","673,309,000","273,397,000","27,814,000","11,975,000","84,464,000","15,295,000","17,474,000","37,193,000","11,676,000","332,371,000","310,808,000","248,875,000","237,410,000","180,854,000","137,219,000","97,619,000","38,371,000","226,193,000","239,411,000","172,812,000","151,403,000","358,560,000","210,227,000","149,313,000","779,524,000","33,681,000","143,947,000","583,618,000","1,036,128,000","152,636,000","945,131,000","129,405,000","254,291,000","536,334,000","926,517,000","92,974,000","148,757,000","191,434,000","323,519,000","142,438,000","180,057,000","215,495,000","179,108,000","510,058,000","72,944,000","98,744,000","268,740,000","19,105,000","833,745,000","303,288,000","225,510,000","68,268,000","247,475,000","645,349,000","36,800,000","7,915,000","86,160,000","16,603,000","35,495,000","9,458,000","17,759,000","18,960,000","22,237,000","12,172,000","12,115,000","157,993,000","282,988,000","73,522,000","5,909,000","43,778,000","150,705,000","28,229,000","106,000","242,000","249,000","249,000","137,000","7,137,000","50,001,000",,"4,402,000","6,759,000","18,357,000","40,000","86,000","26,734,000","86,701,000","12,895,000","14,400,000","12,900,000","6,100,000","13,000,000","600,000","36,000,000","3,400,000","6,600,000","12,500,000","25,600,000","14,900,000","5,700,000","4,500,000",,"13,400,000","15,800,000"
			CashAndCashEquivalents,"14,610,000","146,391,000","224,337,000","374,377,000","402,413,000","524,496,000","447,129,000","945,732,000","531,630,000","20,958,000","673,309,000","273,397,000","27,814,000","11,975,000","84,464,000","15,295,000","17,474,000","37,193,000","11,676,000","332,371,000","310,808,000","248,875,000","237,410,000","180,854,000","137,219,000","97,619,000","38,371,000","226,193,000","239,411,000","172,812,000","151,403,000","358,560,000","210,227,000","149,313,000","779,524,000","33,681,000","143,947,000","583,618,000","978,825,000","114,920,000","781,192,000","65,953,000","148,407,000","477,573,000","870,086,000","31,034,000","50,483,000","103,251,000","167,433,000","29,399,000","52,180,000","47,038,000","179,108,000","510,058,000","72,944,000","98,744,000","268,740,000","19,105,000","833,745,000","303,288,000","225,510,000","68,268,000","247,475,000","645,349,000","36,800,000","7,915,000","86,160,000","16,603,000","35,495,000","9,458,000","17,759,000","18,960,000","22,237,000","12,172,000","12,115,000","157,993,000","282,988,000","73,522,000","5,909,000","43,778,000","150,705,000","28,229,000","106,000","242,000","249,000","249,000","137,000","7,137,000","50,001,000",,"4,402,000","6,759,000","18,357,000","40,000","86,000","26,734,000","86,701,000","12,895,000","14,400,000","12,900,000","6,100,000","13,000,000","600,000","36,000,000","3,400,000","6,600,000","12,500,000","25,600,000","14,900,000","5,700,000","4,500,000",,"13,400,000","15,800,000"
			OtherShortTermInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"57,303,000","37,716,000","163,939,000","63,452,000","105,884,000","58,761,000","56,431,000","61,940,000","98,274,000","88,183,000","156,086,000","113,039,000","127,877,000","168,457,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Receivables,"1,682,459,000","1,441,786,000","1,497,549,000","1,091,982,000","909,972,000","829,796,000","717,852,000","608,923,000","497,556,000","835,121,000","718,708,000","669,289,000","812,869,000","818,958,000","1,085,075,000","934,664,000","844,218,000","1,202,951,000","939,595,000","749,345,000","734,844,000","872,430,000","737,224,000","672,059,000","521,436,000","593,979,000","586,157,000","684,899,000","628,064,000","745,494,000","971,285,000","1,097,008,000","883,673,000","1,549,563,000","1,166,994,000","1,158,738,000","1,261,804,000","1,349,371,000","984,724,000","793,842,000","1,154,951,000","1,339,933,000","1,141,132,000","1,125,338,000","1,280,125,000","1,332,726,000","858,819,000","904,325,000","1,202,293,000","1,437,994,000","726,719,000","771,196,000","1,014,142,000","1,265,300,000","1,066,606,000","1,507,639,000","1,723,572,000","1,723,212,000","923,445,000","1,028,968,000","1,286,444,000","1,348,490,000","944,732,000","971,855,000","1,501,651,000","2,202,895,000","1,471,986,000","930,074,000","1,262,960,000","1,432,425,000","696,907,000","815,657,000","944,341,000","970,141,000","601,931,000","666,218,000","1,256,552,000","773,017,000","487,998,000","561,753,000","719,842,000","677,796,000","539,456,000","671,416,000","1,354,772,000","1,627,714,000","1,147,918,000","841,290,000","394,444,000","284,055,000","228,336,000","222,287,000","332,214,000","216,837,000","177,649,000","212,196,000","368,899,000","322,826,000","100,900,000","110,300,000","232,900,000","169,000,000","119,300,000","103,300,000","209,000,000","105,600,000","81,800,000","90,200,000","164,400,000","84,200,000","51,000,000","71,700,000","138,100,000","93,100,000"
			AccountsReceivable,"1,682,459,000","1,441,786,000","1,497,549,000","1,091,982,000","909,972,000","829,796,000","717,852,000","608,923,000","497,556,000","835,121,000","718,708,000","669,289,000","812,869,000","818,958,000","1,085,075,000","934,664,000","844,218,000","1,202,951,000","939,595,000","749,345,000","734,844,000","872,430,000","737,224,000","672,059,000","521,436,000","593,979,000","586,157,000","684,899,000","628,064,000","745,494,000","971,285,000","1,097,008,000","883,673,000","1,549,563,000","1,166,994,000","1,158,738,000","1,261,804,000","1,349,371,000","984,724,000","793,842,000","1,154,951,000","1,339,933,000","1,141,132,000","1,125,338,000","1,280,125,000","1,332,726,000","858,819,000","904,325,000","1,202,293,000","1,437,994,000","726,719,000","771,196,000","1,014,142,000","1,265,300,000","1,066,606,000","1,507,639,000","1,723,572,000","1,723,212,000","923,445,000","1,028,968,000","1,286,444,000","1,348,490,000","944,732,000","971,855,000","1,501,651,000","2,202,895,000","1,471,986,000","930,074,000","1,262,960,000","1,432,425,000","696,907,000","815,657,000","944,341,000","970,141,000","601,931,000","666,218,000","1,256,552,000","773,017,000","487,998,000","561,753,000","719,842,000","677,796,000","539,456,000","671,416,000","1,354,772,000","1,627,714,000","1,147,918,000","841,290,000","394,444,000","284,055,000","228,336,000","222,287,000","332,214,000","216,837,000","177,649,000","212,196,000","368,899,000","322,826,000","100,900,000","110,300,000","232,900,000","169,000,000","119,300,000","103,300,000","209,000,000","105,600,000","81,800,000","90,200,000","164,400,000","84,200,000","51,000,000","71,700,000","138,100,000","93,100,000"
		Inventory,"732,406,000","580,899,000","775,910,000","599,584,000","513,187,000","370,988,000","459,527,000","515,255,000","386,112,000","506,675,000","476,478,000","362,467,000","406,954,000","437,841,000","554,867,000","399,607,000","283,993,000","432,594,000","391,632,000","275,305,000","193,339,000","200,946,000","299,470,000","331,073,000","239,219,000","204,780,000","204,912,000","150,137,000","218,691,000","134,134,000","338,345,000","335,116,000","231,237,000","417,077,000","664,213,000","434,996,000","302,473,000","517,014,000","644,719,000","561,802,000","299,130,000","549,915,000","658,059,000","574,173,000","407,671,000","708,933,000","703,677,000","572,941,000","397,254,000","583,127,000","657,403,000","564,530,000","443,244,000","858,966,000","1,120,077,000","902,129,000","329,307,000","841,362,000","971,788,000","787,650,000","499,058,000","925,194,000","1,028,007,000","905,098,000","625,029,000","911,393,000","902,667,000","573,051,000","323,377,000","615,503,000","656,814,000","466,145,000","277,489,000","519,401,000","532,136,000","350,782,000","94,237,000","75,493,000","64,913,000","75,206,000","58,982,000","148,102,000","114,231,000","95,841,000","51,949,000","75,919,000","322,983,000","161,018,000","61,345,000","155,905,000","118,951,000","102,209,000","84,016,000","173,142,000","138,380,000","99,814,000","67,170,000","143,801,000","78,300,000","64,600,000","50,900,000","102,300,000","91,500,000","63,900,000","53,300,000","102,600,000","82,100,000","82,800,000","81,400,000","111,100,000","94,500,000","54,000,000","37,500,000","91,100,000"
			RawMaterials,"148,302,000","153,019,000","147,800,000","144,824,000","143,583,000","143,178,000","158,950,000","313,372,000","255,071,000","201,749,000","192,933,000","177,517,000","163,731,000","141,174,000","128,574,000","113,831,000","98,695,000","90,301,000","77,366,000","75,172,000",,"60,912,000","81,701,000","85,127,000","83,144,000","76,696,000","62,604,000",,,,,,,,,,,,,,,,"658,059,000",,,,"703,677,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			FinishedGoods,"584,104,000","427,880,000","628,110,000","454,760,000","369,604,000","227,810,000","300,577,000","201,883,000","131,041,000","304,926,000","283,545,000","184,950,000","243,223,000","296,667,000","426,293,000","285,776,000","185,298,000","342,293,000","314,266,000","200,133,000","193,339,000","140,034,000","217,769,000","245,946,000","156,075,000","128,084,000","142,308,000","150,137,000","218,691,000","134,134,000","338,345,000","335,116,000","231,237,000","417,077,000","664,213,000","434,996,000","302,473,000","517,014,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
