name,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016,07/31/2016,04/30/2016,01/31/2016,10/31/2015,07/31/2015,04/30/2015
		NetPPE,"503,950,000","489,757,000","459,542,000","462,246,000","429,739,000","424,578,000","414,342,000","412,425,000","420,724,000","424,564,000","399,760,000","398,748,000","282,349,000","280,225,000","277,626,000","272,806,000","163,582,000","158,013,000","157,893,000","156,993,000","154,465,000","154,553,000","157,995,000","154,368,000","153,260,000","152,156,000","149,895,000","154,872,000","158,824,000"
			GrossPPE,"731,238,000","706,298,000","671,085,000","663,687,000","623,103,000","608,988,000","589,174,000","579,839,000","579,278,000","574,488,000","540,368,000","531,563,000","405,932,000","394,123,000","381,052,000","366,821,000","249,343,000","158,013,000","235,749,000","231,261,000","225,874,000","222,768,000","222,098,000","213,320,000","207,637,000","152,156,000","149,895,000","154,872,000","194,130,000"
				Properties,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0"
				LandAndImprovements,"62,185,000",,,,"56,841,000",,,,"52,581,000",,,,"52,031,000",,,,"50,795,000",,,,"50,009,000",,,,"50,001,000",,,,"49,984,000"
				BuildingsAndImprovements,"130,824,000",,,,"120,616,000",,,,"110,322,000",,,,"99,300,000",,,,"87,837,000",,,,"81,872,000",,,,"77,049,000",,,,"75,153,000"
				MachineryFurnitureEquipment,"381,090,000",,,,"324,375,000",,,,"300,133,000",,,,"252,504,000",,,,"108,444,000",,,,"90,303,000",,,,"78,142,000",,,,"66,946,000"
				OtherProperties,"153,271,000","706,298,000","671,085,000","663,687,000","118,413,000","608,988,000","589,174,000","579,839,000","115,257,000","574,488,000","540,368,000","531,563,000",,,,,,"158,013,000",,,"154,465,000",,,,"153,260,000","152,156,000","149,895,000","154,872,000",
				ConstructionInProgress,"3,868,000",,,,"2,858,000",,,,"985,000",,,,"2,097,000",,,,"2,267,000",,,,"3,690,000",,,,"2,445,000",,,,"2,047,000"
			AccumulatedDepreciation,"-227,288,000","-216,541,000","-211,543,000","-201,441,000","-193,364,000","-184,410,000","-174,832,000","-167,414,000","-158,554,000","-149,924,000","-140,608,000","-132,815,000","-123,583,000","-113,898,000","-103,426,000","-94,015,000","-85,761,000",,"-77,856,000","-74,268,000","-71,409,000","-68,215,000","-64,103,000","-58,952,000","-54,377,000",,,,"-35,306,000"
		GoodwillAndOtherIntangibleAssets,"1,150,644,000","1,174,254,000","971,893,000","982,978,000","927,199,000","895,970,000","897,404,000","911,789,000","914,990,000","1,010,416,000","1,023,825,000","1,041,282,000","1,046,673,000","1,072,365,000","1,096,418,000","1,117,786,000","650,360,000","659,024,000","665,946,000","665,711,000","675,937,000","688,466,000","695,614,000","617,234,000","608,096,000","590,195,000","540,646,000","549,000,000","558,173,000"
			Goodwill,"695,897,000","693,942,000","589,561,000","587,331,000","576,330,000","562,204,000","557,486,000","557,247,000","553,073,000","624,070,000","621,916,000","622,032,000","617,327,000","619,554,000","622,732,000","623,200,000","427,645,000","426,810,000","426,288,000","423,773,000","423,644,000","425,933,000","423,735,000","393,640,000","386,306,000","373,566,000","342,218,000","342,030,000","342,411,000"
			OtherIntangibleAssets,"454,747,000","480,312,000","382,332,000","395,647,000","350,869,000","333,766,000","339,918,000","354,542,000","361,917,000","386,346,000","401,909,000","419,250,000","429,346,000","452,811,000","473,686,000","494,586,000","222,715,000","232,214,000","239,658,000","241,938,000","252,293,000","262,533,000","271,879,000","223,594,000","221,790,000","216,629,000","198,428,000","206,970,000","215,762,000"
		InvestmentsAndAdvances,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"213,000"
			OtherInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"213,000"
		FinancialAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,160,000"
		NonCurrentNoteReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,108,000"
		NonCurrentDeferredAssets,"17,883,000","20,536,000","19,206,000","17,584,000","15,715,000","13,488,000","12,651,000","11,056,000","8,904,000","8,014,000","10,199,000","7,410,000","4,676,000","5,219,000",,,,,,,,,,,,,,,"2,949,000"
			NonCurrentDeferredTaxesAssets,"17,883,000","20,536,000","19,206,000","17,584,000","15,715,000","13,488,000","12,651,000","11,056,000","8,904,000","8,014,000","10,199,000","7,410,000","4,676,000","5,219,000",,,,,,,,,,,,,,,
		NonCurrentPrepaidAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,076,000"
		OtherNonCurrentAssets,"8,795,000","9,997,000","9,249,000","8,744,000","8,993,000","11,616,000","12,074,000","11,697,000","13,247,000","13,274,000","17,890,000","15,942,000","13,583,000","14,250,000","13,302,000","10,916,000","6,766,000","7,682,000","7,523,000","7,458,000","7,677,000","8,180,000","7,150,000","7,346,000","7,815,000","7,992,000","8,691,000","9,925,000","3,093,000"
TotalLiabilitiesNetMinorityInterest,"2,039,901,000","2,082,904,000","1,873,632,000","1,786,838,000","1,661,436,000","1,490,745,000","1,492,977,000","1,543,959,000","1,654,801,000","1,537,951,000","1,585,311,000","1,612,099,000","1,520,378,000","1,543,388,000","1,594,994,000","1,626,590,000","875,060,000","850,066,000","883,044,000","878,867,000","878,659,000","895,443,000","924,459,000","809,431,000","940,701,000","888,502,000","821,275,000","849,134,000","857,104,000"
	CurrentLiabilities,"689,198,000","587,480,000","636,575,000","578,272,000","562,501,000","380,199,000","376,936,000","367,775,000","427,873,000","350,523,000","375,924,000","353,999,000","358,575,000","282,850,000","308,377,000","273,899,000","233,921,000","203,936,000","228,438,000","206,885,000","210,502,000","205,588,000","199,651,000","176,457,000","220,575,000","154,148,000","179,973,000","197,838,000","206,784,000"
		PayablesAndAccruedExpenses,"416,819,000","423,412,000","485,021,000","446,559,000","353,145,000","239,805,000","252,097,000","254,206,000","237,960,000","217,448,000","248,802,000","235,463,000","208,216,000","190,068,000","223,908,000","206,505,000","131,495,000","138,944,000","161,234,000","163,126,000","118,368,000","144,124,000","149,063,000","138,984,000","112,416,000","105,281,000","119,265,000","126,191,000","90,984,000"
			Payables,"407,866,000","293,485,000","351,226,000","329,452,000","353,145,000","157,892,000","163,927,000","180,558,000","237,960,000","143,689,000","168,768,000","164,794,000","208,216,000","129,580,000","157,181,000","145,865,000","127,855,000","98,924,000","118,918,000","112,329,000","113,734,000","106,779,000","106,889,000","95,999,000","107,943,000","72,009,000","79,522,000","80,396,000","86,601,000"
				AccountsPayable,"367,315,000","293,485,000","351,226,000","329,452,000","322,965,000","157,892,000","163,927,000","180,558,000","213,230,000","143,689,000","168,768,000","164,794,000","173,751,000","129,580,000","157,181,000","145,865,000","116,168,000","98,924,000","118,918,000","112,329,000","102,688,000","106,779,000","106,889,000","95,999,000","91,500,000","72,009,000","79,522,000","80,396,000","77,834,000"
				TotalTaxPayable,"23,827,000",,,,"17,457,000",,,,"14,519,000",,,,"26,521,000",,,,"11,687,000",,,,"11,046,000",,,,"16,443,000",,,,"8,767,000"
					IncomeTaxPayable,"7,125,000",,,,"5,928,000",,,,"2,844,000",,,,"14,063,000",,,,,,,,"216,000",,,,"5,444,000",,,,
				OtherPayable,"16,724,000",,,,"12,723,000",,,,"10,211,000",,,,"7,944,000",,,,,,,,,,,,,,,,
			CurrentAccruedExpenses,"8,953,000","129,927,000","133,795,000","117,107,000","87,138,000","81,913,000","88,170,000","73,648,000","63,812,000","73,759,000","80,034,000","70,669,000","79,848,000","60,488,000","66,727,000","60,640,000","3,640,000","40,020,000","42,316,000","50,797,000","4,634,000","37,345,000","42,174,000","42,985,000","4,473,000","33,272,000","39,743,000","45,795,000","4,383,000"
				InterestPayable,"8,953,000",,,,,,,,,,,,,,,,,,,,"721,000",,,,"678,000",,,,"1,420,000"
		CurrentProvisions,"9,772,000",,,,"6,028,000",,,,"4,081,000",,,,"4,701,000",,,,,,,,,,,,,,,,
		PensionandOtherPostRetirementBenefitPlansCurrent,"107,925,000","79,031,000","69,298,000","48,589,000","72,906,000","55,995,000","43,843,000","31,655,000","67,590,000","51,256,000","49,981,000","36,606,000","62,858,000","52,454,000","46,744,000","33,077,000","56,323,000","49,043,000","39,418,000","30,823,000","58,393,000","50,229,000","39,420,000","27,959,000","51,680,000","37,585,000","30,981,000","21,863,000","48,069,000"
		CurrentDebtAndCapitalLeaseObligation,"86,020,000","85,037,000","82,256,000","83,124,000","79,492,000","84,399,000","80,996,000","81,914,000","83,241,000","81,819,000","77,141,000","81,930,000","42,118,000","40,328,000","37,725,000","34,317,000","16,284,000","15,949,000","27,786,000","12,936,000","11,530,000","11,235,000","11,168,000","9,514,000","35,581,000","11,282,000","29,727,000","49,784,000","23,709,000"
			CurrentDebt,"47,605,000","44,624,000","46,082,000","46,687,000","46,018,000","51,552,000","49,302,000","49,133,000","50,201,000","48,688,000","45,963,000","49,308,000","42,118,000","40,328,000","37,725,000","34,317,000","16,284,000","15,949,000","27,786,000","12,936,000","11,530,000","11,235,000","11,168,000","9,514,000","35,581,000","11,282,000","29,727,000","49,784,000","23,709,000"
				LineOfCredit,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","26,914,000","3,081,000","21,493,000","41,796,000","16,950,000"
				OtherCurrentBorrowings,"47,605,000","44,624,000","46,082,000","46,687,000","46,018,000","51,552,000","49,302,000","49,133,000","50,201,000","48,688,000","45,963,000","49,308,000","42,118,000",,,,"16,284,000",,,,"11,530,000","11,235,000","11,168,000","9,514,000","8,667,000","8,201,000","8,234,000","7,988,000","6,759,000"
			CurrentCapitalLeaseObligation,"38,415,000","40,413,000","36,174,000","36,437,000","33,474,000","32,847,000","31,694,000","32,781,000","33,040,000","33,131,000","31,178,000","32,622,000",,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,,,,,,,,,,,,,,,,,"1,402,000",,,,"573,000",,,,"626,000",,,,"784,000"
			CurrentDeferredRevenue,,,,,,,,,,,,,,,,,"1,402,000",,,,"573,000",,,,"626,000",,,,"784,000"
		OtherCurrentLiabilities,"68,662,000",,,,"50,930,000",,,,"35,001,000",,,,"40,682,000",,,,"28,417,000",,,,"21,638,000",,,,"20,272,000",,,,"43,238,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"1,350,703,000","1,495,424,000","1,237,057,000","1,208,566,000","1,098,935,000","1,110,546,000","1,116,041,000","1,176,184,000","1,226,928,000","1,187,428,000","1,209,387,000","1,258,100,000","1,161,803,000","1,260,538,000","1,286,617,000","1,352,691,000","641,139,000","646,130,000","654,606,000","671,982,000","668,157,000","689,855,000","724,808,000","632,974,000","720,126,000","734,354,000","641,302,000","651,296,000","650,320,000"
		LongTermDebtAndCapitalLeaseObligation,"1,248,746,000","1,388,739,000","1,159,632,000","1,118,232,000","1,022,699,000","1,034,707,000","1,034,843,000","1,082,997,000","1,136,884,000","1,110,642,000","1,135,981,000","1,195,081,000","1,099,077,000","1,193,522,000","1,207,503,000","1,269,323,000","579,602,000","581,535,000","582,755,000","589,921,000","583,390,000","601,044,000","633,325,000","537,220,000","609,029,000","614,999,000","533,405,000","532,989,000","533,275,000"
			LongTermDebt,"1,136,585,000","1,281,737,000","1,062,291,000","1,016,036,000","932,409,000","942,598,000","946,721,000","995,390,000","1,047,279,000","1,020,306,000","1,054,085,000","1,111,697,000","1,099,077,000","1,193,522,000","1,207,503,000","1,269,323,000","579,602,000","581,535,000","582,755,000","589,921,000","583,390,000","601,044,000","633,325,000","537,220,000","609,029,000","614,999,000","533,405,000","532,989,000","533,275,000"
			LongTermCapitalLeaseObligation,"112,161,000","107,002,000","97,341,000","102,196,000","90,290,000","92,109,000","88,122,000","87,607,000","89,605,000","90,336,000","81,896,000","83,384,000",,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,"46,802,000","47,174,000","17,184,000","15,055,000","12,728,000","8,965,000","7,837,000","9,373,000","12,018,000","12,977,000","10,382,000","9,647,000","10,226,000","9,743,000","19,933,000","24,508,000","10,742,000","14,256,000","21,651,000","24,084,000","26,820,000","32,327,000","34,662,000","37,908,000","52,250,000","61,748,000","50,903,000","61,598,000","65,371,000"
			NonCurrentDeferredTaxesLiabilities,"46,802,000","47,174,000","17,184,000","15,055,000","12,728,000","8,965,000","7,837,000","9,373,000","12,018,000","12,977,000","10,382,000","9,647,000","10,226,000","9,743,000","19,933,000","24,508,000","10,742,000","14,256,000","21,651,000","24,084,000","26,820,000","32,327,000","34,662,000","37,908,000","52,250,000","61,748,000","50,903,000","61,598,000","65,371,000"
		OtherNonCurrentLiabilities,"55,155,000","59,511,000","60,241,000","75,279,000","63,508,000","66,874,000","73,361,000","83,814,000","78,026,000","63,809,000","63,024,000","53,372,000","52,500,000","57,273,000","59,181,000","58,860,000","50,795,000","50,339,000","50,200,000","57,977,000","57,947,000","56,484,000","56,821,000","57,846,000","58,847,000","57,607,000","56,994,000","56,709,000","51,674,000"
TotalEquityGrossMinorityInterest,"1,064,498,000","1,003,276,000","951,351,000","877,243,000","822,462,000","761,014,000","717,897,000","681,871,000","633,981,000","707,326,000","696,039,000","662,295,000","629,176,000","633,760,000","641,258,000","619,280,000","579,451,000","568,285,000","547,683,000","530,528,000","514,606,000","499,284,000","490,254,000","472,565,000","311,160,000","298,905,000","299,891,000","290,760,000","297,472,000"
	StockholdersEquity,"1,064,498,000","1,003,276,000","951,351,000","877,243,000","822,462,000","761,014,000","717,897,000","681,871,000","633,981,000","707,326,000","696,039,000","662,295,000","629,176,000","633,760,000","641,258,000","619,280,000","579,451,000","568,285,000","547,683,000","530,528,000","514,606,000","499,284,000","490,254,000","472,565,000","311,160,000","298,905,000","299,891,000","290,760,000","297,472,000"
		CapitalStock,"428,000","431,000","431,000","431,000","431,000","428,000","427,000","427,000","426,000","423,000","422,000","416,000","404,000","406,000","412,000","411,000","411,000","410,000","410,000","410,000","410,000","409,000","409,000","409,000","329,000","329,000","32,000","32,000","328,000"
			PreferredStock,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0",,,,
			CommonStock,"428,000","431,000","431,000","431,000","431,000","428,000","427,000","427,000","426,000","423,000","422,000","416,000","404,000","406,000","412,000","411,000","411,000","410,000","410,000","410,000","410,000","409,000","409,000","409,000","329,000","329,000","32,000","32,000","328,000"
		AdditionalPaidInCapital,"522,136,000","536,635,000","534,931,000","542,587,000","542,737,000","539,289,000","534,646,000","533,092,000","529,662,000","524,313,000","520,855,000","512,244,000","480,113,000","482,635,000","492,260,000","490,670,000","489,007,000","488,289,000","487,774,000","488,884,000","488,459,000","487,436,000","486,859,000","486,494,000","334,244,000","333,635,000","332,647,000","331,783,000","329,884,000"
		RetainedEarnings,"547,977,000","471,481,000","410,098,000","335,737,000","274,535,000","240,789,000","224,663,000","196,194,000","168,975,000","210,431,000","199,552,000","170,414,000","145,594,000","128,969,000","123,154,000","98,242,000","89,592,000","79,673,000","59,987,000","41,965,000","26,621,000","12,349,000","4,122,000","-13,102,000","-22,265,000","-33,980,000","-31,435,000","-37,711,000","-32,750,000"
		TreasuryStock,,,,,,,,,,,,,,,,,,,,,,,,,,,"659,000","3,173,000",
		GainsLossesNotAffectingRetainedEarnings,"-6,043,000","-5,271,000","5,891,000","-1,512,000","4,759,000","-19,492,000","-41,839,000","-47,842,000","-65,082,000","-27,841,000","-24,790,000","-20,779,000","3,065,000","21,750,000","25,432,000","29,957,000","441,000","-87,000","-488,000","-731,000","-884,000","-910,000","-1,136,000","-1,236,000","-1,148,000","-1,079,000","-694,000","-171,000","10,000"
			ForeignCurrencyTranslationAdjustments,,,,,,,,,"0","0","0","0","29,639,000","29,639,000","33,194,000","33,194,000",,,,,,,,,,,,,
			OtherEquityAdjustments,,,,,"4,759,000","-19,492,000","-41,839,000",,"-65,082,000","-27,841,000","-24,790,000","-20,779,000","-26,574,000","-7,889,000","-7,762,000","-3,237,000",,,,,,,,,,,,,
TotalCapitalization,"2,201,083,000","2,285,013,000","2,013,642,000","1,893,279,000","1,754,871,000","1,703,612,000","1,664,618,000","1,677,261,000","1,681,260,000","1,727,632,000","1,750,124,000","1,773,992,000","1,728,253,000","1,827,282,000","1,848,761,000","1,888,603,000","1,159,053,000","1,149,820,000","1,130,438,000","1,120,449,000","1,097,996,000","1,100,328,000","1,123,579,000","1,009,785,000","920,189,000","913,904,000","833,296,000","823,749,000","830,747,000"
CommonStockEquity,"1,064,498,000","1,003,276,000","951,351,000","877,243,000","822,462,000","761,014,000","717,897,000","681,871,000","633,981,000","707,326,000","696,039,000","662,295,000","629,176,000","633,760,000","641,258,000","619,280,000","579,451,000","568,285,000","547,683,000","530,528,000","514,606,000","499,284,000","490,254,000","472,565,000","311,160,000","298,905,000","299,891,000","290,760,000","297,472,000"
CapitalLeaseObligations,"150,576,000","147,415,000","133,515,000","138,633,000","123,764,000","124,956,000","119,816,000","120,388,000","122,645,000","123,467,000","113,074,000","116,006,000",,,,,,,,,,,,,,,,,
NetTangibleAssets,"-86,146,000","-170,978,000","-20,542,000","-105,735,000","-104,737,000","-134,956,000","-179,507,000","-229,918,000","-281,009,000","-303,090,000","-327,786,000","-378,987,000","-417,497,000","-438,605,000","-455,160,000","-498,506,000","-70,909,000","-90,739,000","-118,263,000","-135,183,000","-161,331,000","-189,182,000","-205,360,000","-144,669,000","-296,936,000","-291,290,000","-240,755,000","-258,240,000","-260,701,000"
WorkingCapital,"733,929,000","804,156,000","728,518,000","614,257,000","539,751,000","525,908,000","497,467,000","511,088,000","503,077,000","438,486,000","453,752,000","457,013,000","443,731,000","522,239,000","540,529,000","570,463,000","399,915,000","389,696,000","370,927,000","372,348,000","344,684,000","337,940,000","354,303,000","326,591,000","262,115,000","282,916,000","241,961,000","228,259,000","220,196,000"
InvestedCapital,"2,248,688,000","2,329,637,000","2,059,724,000","1,939,966,000","1,800,889,000","1,755,164,000","1,713,920,000","1,726,394,000","1,731,461,000","1,776,320,000","1,796,087,000","1,823,300,000","1,770,371,000","1,867,610,000","1,886,486,000","1,922,920,000","1,175,337,000","1,165,769,000","1,158,224,000","1,133,385,000","1,109,526,000","1,111,563,000","1,134,747,000","1,019,299,000","955,770,000","925,186,000","863,023,000","873,533,000","854,456,000"
TangibleBookValue,"-86,146,000","-170,978,000","-20,542,000","-105,735,000","-104,737,000","-134,956,000","-179,507,000","-229,918,000","-281,009,000","-303,090,000","-327,786,000","-378,987,000","-417,497,000","-438,605,000","-455,160,000","-498,506,000","-70,909,000","-90,739,000","-118,263,000","-135,183,000","-161,331,000","-189,182,000","-205,360,000","-144,669,000","-296,936,000","-291,290,000","-240,755,000","-258,240,000","-260,701,000"
TotalDebt,"1,334,766,000","1,473,776,000","1,241,888,000","1,201,356,000","1,102,191,000","1,119,106,000","1,115,839,000","1,164,911,000","1,220,125,000","1,192,461,000","1,213,122,000","1,277,011,000","1,141,195,000","1,233,850,000","1,245,228,000","1,303,640,000","595,886,000","597,484,000","610,541,000","602,857,000","594,920,000","612,279,000","644,493,000","546,734,000","644,610,000","626,281,000","563,132,000","582,773,000","556,984,000"
NetDebt,"1,082,274,000","1,239,386,000","1,049,063,000","1,019,133,000","811,415,000","843,577,000","877,855,000","904,814,000","886,571,000","1,028,045,000","1,063,779,000","1,136,882,000","1,093,857,000","1,159,503,000","1,192,350,000","1,266,775,000","559,449,000","568,545,000","590,760,000","583,121,000","580,359,000","601,677,000","628,106,000","536,906,000","625,538,000","618,898,000","553,712,000","569,606,000","544,700,000"
ShareIssued,"42,773,000","43,095,000","43,052,000","43,083,000","43,073,000","42,854,000","42,690,000","42,673,000","42,554,000","42,310,000","42,169,000","41,589,000","40,375,000","40,561,000","41,157,000","41,138,634","41,069,000","41,041,000","41,031,000","40,970,905","40,970,905","40,942,905","40,942,905","40,942,905","32,892,905","32,892,905","32,892,905","32,892,905","32,892,905"
OrdinarySharesNumber,"42,773,000","43,095,000","43,052,000","43,083,000","43,073,000","42,854,000","42,690,000","42,673,000","42,554,000","42,310,000","42,169,000","41,589,000","40,375,000","40,561,000","41,157,000","41,138,634","41,069,000","41,041,000","41,031,000","40,970,905","40,970,905","40,942,905","40,942,905","40,942,905","32,892,905","32,892,905","32,892,905","32,892,905","32,892,905"
