name,ttm,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989
OperatingCashFlow,"1,046,400,000"
	CashFlowFromContinuingOperatingActivities,"1,046,400,000"
		NetIncomeFromContinuingOperations,"811,200,000"
		OperatingGainsLosses,"-9,200,000"
			EarningsLossesFromEquityInvestments,"-9,200,000"
		DepreciationAmortizationDepletion,"217,900,000"
			DepreciationAndAmortization,"217,900,000"
				Depreciation,"68,200,000"
				AmortizationCashFlow,"149,700,000"
					AmortizationOfIntangibles,"149,700,000"
		DeferredTax,"11,200,000"
			DeferredIncomeTax,"11,200,000"
		StockBasedCompensation,"23,500,000"
		OtherNonCashItems,"-78,600,000"
		ChangeInWorkingCapital,"47,000,000"
			ChangeInReceivables,"8,900,000"
				ChangesInAccountReceivables,"8,900,000"
			ChangeInInventory,"-46,500,000"
			ChangeInPayablesAndAccruedExpense,"107,000,000"
				ChangeInPayable,"107,000,000"
					ChangeInTaxPayable,"-13,400,000"
						ChangeInIncomeTaxPayable,"-13,400,000"
					ChangeInAccountPayable,"120,400,000"
			ChangeInOtherCurrentAssets,"-4,900,000"
			ChangeInOtherWorkingCapital,"-17,500,000"
		DividendReceivedCFO,"8,500,000"
InvestingCashFlow,"-667,700,000"
	CashFlowFromContinuingInvestingActivities,"-667,700,000"
		NetPPEPurchaseAndSale,"-108,100,000"
			PurchaseOfPPE,"-108,100,000"
		NetOtherInvestingChanges,"-3,600,000"
FinancingCashFlow,"-329,700,000"
	CashFlowFromContinuingFinancingActivities,"-329,700,000"
		NetIssuancePaymentsOfDebt,"319,800,000"
			NetShortTermDebtIssuance,"-179,400,000"
		CashDividendsPaid,"-249,300,000"
		ProceedsFromStockOptionExercised,"103,800,000"
EndCashPosition,"176,500,000"
	ChangesInCash,"49,000,000"
	EffectOfExchangeRateChanges,"-2,100,000"
	BeginningCashPosition,"127,500,000"
IncomeTaxPaidSupplementalData,"200,600,000"
InterestPaidSupplementalData,"52,100,000"
CapitalExpenditure,"-108,100,000"
RepaymentOfDebt,"-380,900,000"
FreeCashFlow,"938,300,000"
