name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003
		StockBasedCompensation,"18,193,000","4,542,000","4,656,000","4,012,000","4,983,000","3,652,000","4,965,000","3,452,000","4,884,000","2,980,000","3,064,000","3,035,000","3,998,000","2,954,000","2,721,000","2,613,000","3,116,000","2,726,000","2,317,000","2,289,000","2,965,000","1,990,000","2,037,000","1,915,000","2,383,000","1,710,000","1,670,000","1,590,000","1,653,000","1,142,000","1,129,000","1,056,000","1,678,000","1,121,000","1,165,000","1,069,000","1,562,000","1,023,000","1,038,000","997,000","1,364,000","957,000","1,862,000","1,184,000","1,585,000","1,126,000","1,123,000","1,055,000","1,483,000","919,000","857,000","792,000","1,261,000","899,000","696,000","820,000",,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"-23,827,000","-7,493,000","-4,275,000","-6,321,000","-5,738,000","-5,760,000","-5,655,000","4,012,000","3,426,000","4,392,000","5,350,000","4,092,000","4,157,000","4,196,000","6,218,000","4,306,000","4,219,000","4,230,000","4,319,000","4,431,000","4,270,000","4,372,000","4,754,000","4,882,000","3,692,000","3,702,000","3,652,000","2,389,000","1,091,000","1,548,000","3,311,000","-3,652,000","5,915,000","1,408,000","-41,431,000","1,787,000","1,430,000","-1,611,000","-19,051,000","631,000","-631,000","444,000",,"440,000","-9,700,000","10,568,000","428,000","416,000","416,000","404,000","-889,000","452,000","20,846,000","841,000",,,,"3,256,000","3,703,000","4,017,000","2,549,000","1,517,000","2,884,000","1,810,000","2,083,000","1,492,000","6,296,000","262,000","-48,000","13,000","-1,454,000","1,120,000","1,356,000","748,000","4,171,000","1,714,000"
		ChangeInWorkingCapital,"-14,344,000","1,998,000","-48,783,000","4,939,000","27,502,000","-6,092,000","-18,114,000","2,621,000","25,517,000","7,908,000","-21,820,000","468,000","18,421,000","3,638,000","-24,179,000","19,583,000","4,080,000","15,972,000","-19,623,000","3,577,000","20,702,000","-33,530,000","9,694,000","2,285,000","11,471,000","-14,781,000","22,705,000","-8,956,000","-262,000","-4,059,000","-2,611,000","2,397,000","18,912,000","-8,565,000","4,435,000","2,630,000","11,787,000","-6,406,000","10,150,000","8,739,000","8,690,000","-2,172,000","2,599,000","1,141,000","1,570,000","2,308,000","1,614,000","476,000","5,189,000","-5,507,000","-7,426,000","-8,281,000","4,747,000","-6,347,000","-6,171,000","-2,786,000","23,000","1,247,000","-2,098,000","2,554,000","4,948,000","8,247,000","-5,405,000","9,082,000","7,002,000","3,524,000","11,858,000","-24,046,000","-3,756,000","-1,847,000","4,335,000","-7,451,000","-1,000,000","-902,000","1,890,000","-9,001,000"
			ChangeInReceivables,,,,,,,,,,,,,,,,,,,"1,771,000","58,000","1,575,000","-1,438,000","444,000","-797,000","4,598,000","-2,878,000","811,000","-945,000","1,065,000","-2,367,000","505,000","357,000","633,000","-1,424,000","386,000","-4,670,000","5,838,000","-277,000","-148,000","5,046,000","-561,000","3,102,000","-8,333,000","-1,694,000","844,000","549,000","4,248,000","-4,004,000","2,415,000","352,000","-1,737,000","-6,304,000","-631,000","-3,675,000","-1,501,000","-2,623,000","291,000","-2,143,000","1,070,000","-2,724,000","-2,355,000","9,914,000","-8,816,000","4,729,000","4,797,000","7,093,000","7,418,000","-25,346,000","-1,010,000","247,000","361,000","-5,146,000","2,881,000","-669,000","222,000","-6,332,000"
				ChangesInAccountReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-3,090,000","614,000","-1,032,000","-3,097,000","14,009,000","-11,505,000","3,552,000","8,049,000","10,736,000","9,035,000","-21,349,000","-7,037,000","-469,000","310,000","-3,552,000","2,668,000","-669,000",,
			ChangeInPayablesAndAccruedExpense,"5,977,000","-7,665,000","-22,956,000","14,844,000","21,754,000","-2,691,000","-23,806,000","21,817,000","16,236,000","3,727,000","-13,788,000","7,678,000","15,214,000","6,418,000","-24,941,000","19,789,000","-2,546,000","10,434,000","-16,940,000","24,515,000","11,979,000","-30,069,000","-863,000","11,340,000","5,240,000","-5,642,000","-10,674,000","6,925,000","-2,175,000","6,032,000","-8,007,000","7,989,000","12,653,000","-7,715,000","2,353,000","11,266,000","1,547,000","-6,864,000","2,690,000","2,486,000","7,294,000","-5,250,000","4,156,000","7,179,000","-1,621,000","123,000","-1,235,000","3,252,000","-1,705,000","512,000","-5,851,000","5,938,000","-281,000","-1,481,000","-1,703,000","2,875,000","-1,178,000","3,441,000","-2,605,000","8,588,000","3,558,000","-3,899,000","4,064,000","2,290,000","-2,840,000","-5,935,000","2,547,000","1,925,000","-338,000","-1,825,000","405,000","1,962,000","-565,000","218,000","-171,000","-3,176,000"
				ChangeInPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,441,000","-2,605,000","8,588,000","3,558,000","-3,899,000","4,064,000","2,290,000","-2,840,000","-5,935,000","2,547,000","1,925,000","-338,000","-1,825,000","405,000","1,962,000","-565,000","218,000","-171,000",
					ChangeInAccountPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,337,000","-2,712,000","3,586,000","8,045,000","-5,762,000","6,100,000","5,530,000","-1,047,000","-7,212,000","2,823,000","-2,697,000","3,281,000","-1,378,000","4,025,000","-3,899,000","-4,119,000","218,000",,
			ChangeInOtherCurrentAssets,"-27,363,000","-6,209,000","-13,279,000","-16,131,000","8,256,000","-2,737,000","-1,697,000","-7,792,000","-12,675,000","2,490,000","-1,329,000","-13,043,000","2,195,000","-305,000","-1,025,000","-7,908,000","8,006,000","-737,000","804,000","-30,564,000","10,730,000","4,336,000","13,078,000","-14,873,000","4,090,000","-5,276,000","18,850,000","-17,061,000","-324,000","-2,637,000","-1,965,000","-3,306,000","2,325,000","1,448,000","10,028,000","-3,251,000","897,000","1,051,000",,,,"2,979,000",,"-3,852,000","1,850,000","3,110,000","1,838,000","-2,097,000","5,408,000","-5,473,000","-2,650,000","-4,399,000","148,000","317,000","-6,102,000","-2,537,000","2,565,000","-3,090,000","614,000","-1,032,000","-3,097,000","14,009,000","-11,505,000","3,552,000","8,049,000","10,736,000","9,035,000","-21,349,000","-7,037,000","-469,000","310,000","-3,552,000","2,668,000","-669,000",,
			ChangeInOtherCurrentLiabilities,"7,042,000","15,872,000","-12,548,000","6,226,000","-2,508,000","-664,000","7,389,000","-11,404,000","21,956,000","1,691,000","-6,703,000","5,833,000","1,012,000","-2,475,000","1,787,000","7,702,000","-1,380,000","6,275,000","-5,258,000","9,568,000","-3,582,000","-6,359,000","-2,965,000","6,615,000","-2,457,000","-985,000","13,718,000","2,125,000","1,172,000","-5,087,000","6,856,000","-2,643,000","3,301,000","-874,000","-8,332,000","-715,000","3,505,000","-316,000",,,,"-3,003,000",,"-492,000","497,000","-1,474,000","-3,237,000","3,325,000","-929,000","-898,000","2,812,000","-3,516,000","5,511,000","-1,508,000","3,135,000","-501,000","-2,953,000","4,337,000","-2,712,000","3,586,000","8,045,000","-5,762,000","6,100,000","5,530,000","-1,047,000","-7,212,000","2,823,000","-2,697,000","3,281,000","-1,378,000","4,025,000","-3,899,000","-4,119,000","218,000",,
			ChangeInOtherWorkingCapital,,,,,,,"5,692,000","-19,196,000","9,281,000","4,181,000","-8,032,000","-7,210,000","3,207,000","-2,780,000","762,000","-206,000","6,626,000","5,538,000","-4,454,000","-20,996,000","7,148,000","-2,023,000","10,113,000","-8,258,000","1,633,000","-6,261,000","32,568,000","-14,936,000","848,000","-7,724,000","4,891,000","-5,949,000","5,626,000","574,000","1,696,000","-3,966,000","4,402,000","735,000","7,608,000","1,207,000",,,,,,,,,,,,,,,,,,"-1,298,000","1,535,000","-5,864,000","-1,203,000","-6,015,000","4,752,000","-7,019,000","-1,957,000","-1,158,000","-9,965,000","23,421,000","1,348,000","1,578,000","-766,000","3,184,000",,,,"507,000"
		DividendReceivedCFO,"7,967,000","2,795,000","2,395,000","1,614,000","1,163,000","1,863,000","1,796,000","843,000","1,715,000","2,539,000","1,606,000","1,418,000","1,602,000","1,732,000","1,632,000","1,620,000","2,114,000","1,501,000","1,069,000","1,133,000","1,242,000","1,123,000","463,000","1,135,000","938,000","998,000","511,000","561,000","858,000","2,601,000","521,000","562,000","2,403,000","1,024,000","1,300,000","1,614,000","770,000","1,154,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InvestingCashFlow,"-1,001,507,000","-121,372,000","-419,748,000","-272,490,000","-187,897,000","42,595,000","-591,582,000","-251,977,000","-51,295,000","-60,573,000","-265,253,000","84,052,000","-193,454,000","-246,975,000","-126,869,000","-87,934,000","-198,167,000","-30,928,000","-281,812,000","-38,710,000","-48,944,000","-90,000","-327,725,000","-298,318,000","-147,324,000","-258,668,000","-1,139,230,000","-233,645,000","-161,278,000","-91,511,000","-208,007,000","-43,499,000","-56,834,000","-256,608,000","-266,673,000","-33,237,000","-43,721,000","-23,345,000","-231,869,000","-309,154,000","-49,520,000","-16,395,000","-82,731,000","-73,553,000","-74,978,000","-20,657,000","-49,211,000","-10,814,000","-35,502,000","11,821,000","-17,050,000","-20,853,000","-32,864,000","-33,643,000","-93,817,000","-77,902,000","-49,055,000","-1,980,000","-32,572,000","-15,378,000","130,020,000","-335,649,000","-81,632,000","-50,296,000","-61,806,000","-46,044,000","3,242,000","-541,471,000","-18,926,000","-57,679,000","-25,186,000","-82,276,000","-68,971,000","-84,865,000","-10,487,000","-12,873,000"
	CashFlowFromContinuingInvestingActivities,"-1,001,507,000","-121,372,000","-419,748,000","-272,490,000","-187,897,000","42,595,000","-591,582,000","-251,977,000","-51,295,000","-60,573,000","-265,253,000","84,052,000","-193,454,000","-246,975,000","-126,869,000","-87,934,000","-198,167,000","-30,928,000","-281,812,000","-38,710,000","-48,944,000","-90,000","-327,725,000","-298,318,000","-147,324,000","-258,668,000","-1,139,230,000","-233,645,000","-161,278,000","-91,511,000","-208,007,000","-43,499,000","-56,834,000","-256,608,000","-266,673,000","-33,237,000","-43,721,000","-23,345,000","-231,869,000","-309,154,000","-49,520,000","-16,395,000","-82,731,000","-73,553,000","-74,978,000","-20,657,000","-49,211,000","-10,814,000","-35,502,000","11,821,000","-17,050,000","-20,853,000","-32,864,000","-33,643,000","-93,817,000","-77,902,000","-49,055,000","-1,980,000","-32,572,000","-15,378,000","130,020,000","-335,649,000","-81,632,000","-50,296,000","-61,806,000","-46,044,000","3,242,000","-541,471,000","-18,926,000","-57,679,000","-25,186,000","-82,276,000","-68,971,000","-84,865,000","-10,487,000","-12,873,000"
		CapitalExpenditureReported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,325,000","-866,000","-946,000",,"-1,821,000","-1,063,000","-3,431,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetPPEPurchaseAndSale,"-10,947,000","-7,985,000","-601,000","-981,000","-1,380,000","-697,000","-3,686,000","-642,000","-1,670,000","-1,095,000","-2,805,000","-2,936,000","-841,000","-1,182,000","-1,271,000","-806,000","-1,089,000","-1,131,000","-2,184,000","-1,525,000","-2,818,000","-1,292,000","-2,150,000","-690,000","-1,220,000","-908,000","-2,559,000","-2,229,000","-1,408,000","-1,184,000","-1,194,000","-1,300,000","-1,062,000","-1,274,000","-4,175,000","-871,000","-657,000","-821,000","363,869,000","-321,328,000","-27,828,000","-18,080,000","-87,079,000","-27,362,000","-81,414,000","-4,120,000","-70,083,000","-335,000","-978,000","-137,000","-349,000","-328,000","-264,000","-207,000","-974,000","-483,000","22,377,000","-23,262,000","-53,720,000","-56,648,000","-76,136,000","-41,894,000","-55,437,000","-51,494,000","-55,156,000","-47,966,000","-21,697,000","-6,691,000","-16,726,000","-56,591,000","-27,723,000","-70,472,000","-54,960,000","-86,241,000","-62,748,000","32,353,000"
			PurchaseOfPPE,"-10,947,000","-7,985,000","-601,000","-981,000","-1,380,000","-697,000","-3,686,000","-642,000","-1,670,000","-1,095,000","-2,805,000","-2,936,000","-841,000","-1,182,000","-1,271,000","-806,000","-1,089,000","-1,131,000","-2,184,000","-1,525,000","-2,818,000","-1,292,000","-2,150,000","-690,000","-1,220,000","-908,000","-2,559,000","-2,229,000","-1,408,000","-1,184,000","-1,194,000","-1,300,000","-1,062,000","-1,274,000","-4,175,000","-871,000","-657,000","-821,000","363,869,000","-321,328,000","-27,828,000","-18,080,000","-87,079,000","-27,362,000","-81,414,000","-4,120,000","-70,083,000","-335,000","-978,000","-137,000","-349,000","-328,000","-264,000","-207,000","-974,000","-483,000","22,377,000","-23,262,000","-53,720,000","-58,647,000","-76,136,000","-41,894,000","-55,437,000","-51,494,000","-55,156,000","-48,694,000","-21,697,000","-6,691,000","-16,726,000","-56,591,000","-27,723,000","-71,962,000","-61,366,000","-86,241,000","-62,803,000","32,353,000"
			SaleOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","1,999,000","0","0","0","0","0","728,000","0","0","0","0","0","1,490,000",,,"55,000","0"
		NetBusinessPurchaseAndSale,"-57,966,000","-3,979,000","-33,768,000","-13,660,000","-6,559,000","30,919,000","-50,855,000","-4,025,000","-3,100,000","-6,441,000","-164,098,000","-2,317,000","-9,967,000","-17,395,000","-11,528,000","-18,034,000","-34,314,000","47,506,000","-14,923,000","-351,000","-1,151,000","-938,000","2,411,000","4,292,000","-13,515,000","-4,476,000","-1,158,719,000",,,,"0","0","0","0","-390,000","-171,000","-366,000","-589,000",,,,,"0","0","0","0",,"0","0","15,750,000",,,,,,,,,"-39,343,000","-46,199,000",,,,,,,"-2,272,000","-458,739,000","-14,634,000","-55,327,000","-27,523,000",,,,,
			PurchaseOfBusiness,"-58,673,000","-4,321,000","-33,768,000","-13,660,000","-6,924,000","-250,000","-50,855,000","-4,396,000","-3,100,000","-6,441,000","-164,098,000","-2,317,000","-13,949,000","-17,395,000","-12,694,000","-18,054,000","-34,314,000","-438,000","-14,923,000","-351,000","-1,151,000","-1,519,000","-2,551,000","-6,381,000","-14,515,000","-4,794,000","-1,203,738,000",,,,"0","0","0","0","-390,000","-171,000","-366,000","-589,000",,,,,,,,,,,,,,,,,,,,,"-39,343,000","-46,199,000",,,,,,,"-2,272,000","-458,739,000","-14,634,000","-55,327,000","-27,523,000",,,,,
			SaleOfBusiness,"707,000","342,000","0","0","365,000","31,169,000","0","371,000",,,"0","0","3,982,000","0","1,166,000","20,000","0","47,944,000","0","0","0","581,000","4,962,000","10,673,000","1,000,000","318,000","45,019,000",,,,,,,,"0","0","0","0",,,,,"0","0","0","0",,"0","0","15,750,000",,,,,,,,,,,,,,,,,,,,,,,,,,
		NetInvestmentPropertiesPurchaseAndSale,"-884,212,000","-210,521,000","-280,936,000","-229,074,000","-163,681,000","-43,105,000","-146,302,000","-121,885,000","-29,700,000","-45,537,000","-81,684,000","-51,828,000","-30,047,000","-228,398,000","-114,109,000","-55,205,000","-178,818,000","-86,475,000","-251,621,000","-36,321,000","-40,442,000","-44,382,000","-324,037,000","-292,836,000","-190,753,000","-241,363,000","-98,287,000","-27,723,000","-169,796,000","-80,222,000","-187,543,000","-36,645,000","-46,119,000","-256,759,000","-263,460,000","-24,894,000","-42,353,000","-18,754,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PurchaseOfInvestmentProperties,"-1,324,207,000","-210,521,000","-657,423,000","-231,110,000","-225,153,000","-175,838,000","-190,092,000","-122,119,000","-29,700,000","-45,537,000","-81,684,000","-51,828,000","-41,301,000","-228,398,000","-114,678,000","-106,341,000","-178,818,000","-87,228,000","-545,221,000","-54,785,000","-40,543,000","-44,382,000","-328,064,000","-332,040,000","-208,335,000","-241,363,000","-98,287,000","-27,723,000","-170,596,000","-80,222,000","-187,543,000","-36,645,000","-46,119,000","-256,759,000","-269,535,000","-24,854,000","-43,282,000","-18,754,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			SaleOfInvestmentProperties,"439,995,000","0","376,487,000","2,036,000","61,472,000","132,733,000","43,790,000","234,000",,,"0","0","11,254,000","0","569,000","51,136,000","0","753,000","293,600,000","18,464,000",,,"4,027,000","39,204,000",,,"0","0",,,"0","0",,,"6,075,000","-40,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetInvestmentPurchaseAndSale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-351,000","10,000","1,136,000","-351,000","4,282,000","-328,000","-3,077,000","54,213,000","-11,285,000","-33,787,000","-10,038,000","-19,599,000","-19,369,000","-26,550,000","-37,247,000","-92,878,000","-76,306,000","-46,681,000","-766,000","35,491,000","-55,083,000","10,566,000","-1,812,000","-31,176,000","6,179,000","-6,650,000","1,922,000","22,965,000","1,756,000","-2,200,000","-1,088,000","3,000","1,229,000",,,"1,283,000","-211,000"
			PurchaseOfInvestment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-351,000","-346,000","-356,000","-351,000","-332,000","-328,000","-3,077,000","52,843,000","-18,717,000","-33,787,000","-10,038,000","-20,914,000","-19,369,000","-31,202,000","-37,247,000","-95,029,000","-77,070,000","-47,021,000","-22,578,000","43,131,000","42,384,000","195,590,000","-291,943,000","-26,432,000","-258,000","-4,789,000","-57,000","-2,765,000","1,548,000","-2,200,000","-1,088,000","3,000","1,229,000",,,"1,283,000","-211,000"
			SaleOfInvestment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","356,000","1,492,000","0",,,,"1,370,000",,,,"1,315,000","0","4,652,000","0","2,151,000","764,000","340,000","21,812,000","-7,640,000","-97,467,000","-185,024,000","290,131,000","-4,744,000","6,437,000","-1,861,000","1,979,000","25,730,000",,,,,,,,,
		NetOtherInvestingChanges,"-48,382,000","101,113,000","-104,443,000","-28,775,000","-16,277,000","55,478,000","-90,739,000","-125,425,000","-16,825,000","-7,500,000","-16,666,000","141,133,000",,,"39,000","-13,889,000","16,054,000","9,172,000","-13,084,000","-513,000","-4,533,000","46,522,000","-3,949,000","-9,084,000","58,164,000","-11,921,000","120,335,000","-203,205,000","9,926,000","-10,105,000","-19,270,000","-5,554,000","-9,653,000","1,425,000","1,352,000","-7,301,000","-345,000","-3,181,000","6,408,000","13,850,000","-20,836,000","1,495,000","-1,616,000","-48,652,000","7,827,000","-10,029,000","18,471,000","806,000","-737,000","6,246,000","2,898,000","-1,156,000","-6,050,000","3,811,000","35,000","-1,113,000","-24,751,000","22,048,000","25,000,000","142,552,000","293,738,000","-291,943,000","179,286,000","-92,945,000",,,"4,246,000","-77,797,000","14,634,000","55,327,000","30,057,000","205,161,000","-6,378,000","1,376,000","165,356,000","-45,015,000"
