name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009
			LoansReceivable,,"170,000,000",,,,"231,873,000",,,,"226,979,000",,,,"170,273,000",,,,"151,360,000",,,,"109,773,000",,,,"137,136,000",,,,,,,,,,,,,,,,,,,,,,,,
			TaxesReceivable,,"92,000,000",,,,"91,669,000",,,,"110,005,000","49,214,000","45,576,000","35,911,000","99,307,000","50,298,000","49,544,000","83,483,000","144,130,000","26,919,000","21,474,000","25,542,000","28,792,000","35,372,000","30,906,000","36,304,000","35,514,000","87,615,000","79,174,000","5,682,076.606","24,033,270.101","26,551,872.906","29,717,045.486","33,447,943.887","32,025,187.108","56,094,565.965","60,107,462.531","56,989,550.251","58,278,890.153","80,318,691.337","78,528,655.889","53,493,056.575","46,703,389.281","57,129,081.328","59,971,045.965","12,731,200.407","12,670,567.895","99,236,828.477","25,609,250.865","11,978,949.912","11,559,401.685"
			DuefromRelatedPartiesCurrent,,,,,,,,,,,,,,,,,,,,,,"12,638,000",,,,"20,727,000",,,,"47,654,311.98","1,539,183.839","30,602,472.1","30,411,222.665","33,182,357.977","1,720,485.244","33,757,025.396","34,461,120.787","43,074,033.909","3,582,388.516","32,599,475.876","34,046,129.424","35,879,722.636","3,300,374.857","31,232,718.06",,"28,816,331.959","9,821,744.937",,,
			OtherReceivables,,"207,000,000",,,,"61,640,000",,,,"114,594,000",,,,"119,794,000",,,,"65,891,000","948,993,000","824,527,000","818,944,000","106,616,000","880,943,000","930,748,000","975,383,000","104,257,000","929,939,000","1,050,491,000","841,045,883.283","83,942,555.572","68,448,634.656","53,611,285.438","103,221,014.991","85,554,696.346","71,106,643.097","46,838,572.023","88,414,353.038","83,745,073.664","30,796,985.144","12,961,298.409","67,680,055.494","62,300,563.8","17,849,187.809","312,298,226.565",,"246,623,221.173","215,388,808.635",,,
			ReceivablesAdjustmentsAllowances,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,333.991",,"-101,756,125.387","-104,819,399.204",,"-84,902,247.639","-89,874,349.26",,,
		Inventory,"208,000,000","183,000,000","181,000,000","167,000,000","167,000,000","169,207,000","183,220,000","173,022,000","181,959,000","161,790,000","253,949,000","264,911,000","294,791,000","282,698,000","332,921,000","324,684,000","320,512,000","319,545,000","370,911,000","380,307,000","361,067,000","347,494,000","324,415,000","284,096,000","274,212,000","269,982,000","307,460,000","288,720,000","193,082,312.682","184,884,965.222","196,863,262.613","190,460,858.414","186,905,515.06","202,167,969.289","203,933,501.559","212,074,573.272","220,076,068.026","217,293,093.872","235,942,014.098","235,065,642.051","204,846,390.886","188,682,522.196","252,401,260.39","266,265,653.275","236,277,638.155","219,861,683.735","236,370,574.287","193,947,701.906","190,492,555.948","192,102,699.295"
			RawMaterials,"125,000,000","107,000,000","100,000,000","86,000,000","89,000,000","86,089,000","90,691,000","83,738,000",,"86,877,000",,"113,543,000","133,737,000","140,143,000",,"154,761,000","159,190,000","156,336,000",,,,"161,911,000",,,,"110,367,000",,,,"30,824,699.645","29,766,013.603","37,554,912.822","31,831,935.085","28,150,459.83","29,379,140.972","29,402,581.182","35,264,061.059","32,296,929.14","35,909,913.843","38,619,301.422","27,553,593.106","24,023,070.443","24,163,361.765","31,649,656.171","29,904,272.442","33,999,202.022","19,969,200.578",,,"36,354,518.884"
			WorkInProcess,"26,000,000","25,000,000","32,000,000","34,000,000","24,000,000","23,211,000","29,396,000","14,784,000",,"11,663,000",,"32,517,000","44,666,000","32,835,000",,"21,659,000","18,680,000","33,588,000",,,,"39,744,000",,,,"56,841,000",,,,"54,000,680.967","60,368,236.727","47,145,897.569","39,055,150.598","49,595,404.457","54,271,526.307","57,431,307.244","65,035,600.861","68,411,934.298","109,612,100.512","116,389,623.872","105,477,368.835","96,850,495.755","137,033,465.529","141,133,550.489","129,058,537.825","112,185,131.001","132,147,237.592",,,"69,724,626.053"
			FinishedGoods,"85,000,000","78,000,000","84,000,000","82,000,000","95,000,000","102,674,000","105,572,000","103,489,000",,"96,895,000",,"118,851,000","116,388,000","109,720,000",,"148,264,000","142,642,000","129,621,000",,,,"145,839,000",,,,"102,774,000",,,,"100,059,584.61","106,729,012.283","105,760,048.023","116,018,429.377","124,422,105.002","120,282,834.28","125,240,684.846","119,776,406.106","116,584,230.434","90,419,999.743","80,056,716.758","71,815,428.945","67,808,955.998","91,204,433.096","93,482,446.616","77,314,827.888","73,677,350.712","84,254,136.117",,,"86,023,554.358"
			OtherInventories,"-1,000,000","1,000,000",,"1,000,000",,,,,,,,,,,,,,"0",,,,"0",,,,"0",,,,"154,060,265.577",,,"155,073,579.975","0","0","0","0","0","200,032,100.256","0","0",,"0","0","206,373,365.713","0","0",,,"155,748,180.411"
			InventoriesAdjustmentsAllowances,"-27,000,000","-28,000,000","-35,000,000","-36,000,000","-41,000,000","-42,767,000","-42,439,000","-28,989,000",,"-33,645,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PrepaidAssets,,"54,000,000",,,,"48,140,000",,,,"66,519,000",,,,"100,493,000",,,,"90,573,000",,,,"102,213,000",,,,"87,003,000",,,,"20,874,069.75","26,866,561.77","28,807,061.584","30,507,495.53","20,641,277.031","21,342,113.431","22,180,734.804","21,760,065.567","22,239,267.86","21,423,710.533","20,491,460.836","21,905,473.367","16,656,081.913","15,790,188.515","16,626,854.868",,,"27,326,991.741",,,
		RestrictedCash,"85,000,000","218,000,000","152,000,000","180,000,000","184,000,000","199,246,000","196,252,000","183,021,000","160,677,000","231,317,000","221,233,000","256,105,000","245,235,000","261,108,000","255,470,000","252,814,000","246,653,000","248,012,000","236,731,000","229,858,000","262,696,000","247,222,000","135,340,000","137,614,000","165,894,000","169,101,000","159,891,000","152,254,000",,"108,285,908.848","110,445,640.037","114,421,948.757","114,450,557.007","122,280,372.283","116,708,273.173","110,018,994.588","104,968,753.202","98,562,435.528","97,297,158.485","88,664,244.388","12,121,980.177","13,367,895.794","14,611,289.183","16,188,201.231",,,,,,
		CurrentDeferredAssets,,,,,,"33,117,000",,,,"27,108,000",,,,,,,,,,,,,,,,,"158,438,000","153,259,000",,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,"33,117,000",,,,"27,108,000",,,,,,,,,,,,,,,,,"158,438,000","153,259,000",,,,,,,,,,,,,,,,,,,,,,
		AssetsHeldForSaleCurrent,"672,000,000","4,000,000","4,000,000","4,000,000","808,000,000","838,840,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,"0","39,087,947.883","38,121,593.765","35,909,030.456","5,670,636.976","5,639,226.008","8,377,075.81","8,438,879.019"
		OtherCurrentAssets,"594,000,000","67,000,000","607,000,000","627,000,000","489,000,000","46,327,000","556,607,000","574,549,000","614,690,000","53,772,000","471,239,000","489,440,000","528,581,000","53,269,000","469,741,000","471,449,000","471,095,000","49,734,000","400,991,000","381,877,000","435,275,000","108,052,000","454,666,000","436,475,000","442,816,000","96,977,000","408,915,000","439,702,000","317,093,878.258","80,760,250.985","68,522,231.246","11,090,343.529","13,395,681.474","8,529,647.325","8,614,570.823","11,426,675.687","9,678,823.891","5,881,186.024","5,879,482.801","5,704,591.779","5,087,843.336","4,624,457.261","5,171,945.456","8,541,440.463","91,997,289.131","85,342,465.753","4,271,034.915","75,283,910.903","90,037,455.195","79,785,374.52"
	TotalNonCurrentAssets,"8,376,000,000","8,838,000,000","8,980,000,000","9,299,000,000","9,252,000,000","9,552,403,000","10,283,482,000","10,355,600,000","10,474,840,000","11,010,553,000","11,162,530,000","11,431,377,000","11,518,660,000","11,361,806,000","11,605,235,000","11,741,135,000","12,060,202,000","12,094,691,000","11,162,315,000","11,900,765,000","12,564,354,000","12,770,596,000","13,114,515,000","13,199,315,000","12,530,080,000","12,629,318,000","13,214,202,000","13,482,596,000","6,606,801,814.972","6,912,683,009.874","7,134,950,766.42","7,358,724,658.244","7,385,043,322.789","7,521,939,296.86","7,482,656,159.337","7,415,933,336.803","7,289,577,143.735","7,454,802,020.79","7,362,252,667.531","7,432,667,839.826","7,610,247,722.21","7,618,757,047.502","7,830,802,140.49","8,017,258,052.841","7,917,434,275.549","7,747,825,508.711","7,928,768,840.797","7,578,080,372.374","6,657,664,890.118","6,784,218,293.312"
		NetPPE,"1,285,000,000","1,369,000,000","1,357,000,000","1,385,000,000","1,420,000,000","1,520,658,000","1,642,268,000","1,691,098,000","1,743,189,000","1,831,119,000","1,781,248,000","1,850,629,000","1,872,185,000","1,589,775,000","1,575,132,000","1,580,211,000","1,614,766,000","1,627,917,000","1,602,968,000","1,565,407,000","1,485,288,000","1,557,515,000","1,522,344,000","1,466,501,000","1,468,509,000","1,477,195,000","1,473,369,000","1,488,409,000","1,151,901,064.509","1,200,798,920.181","1,239,679,981.728","1,268,825,888.837","1,295,134,094.347","1,347,617,995.526","1,356,588,446.436","1,329,151,488.343","1,349,699,057.474","1,366,885,761.896","1,340,285,820.675","1,356,614,212.105","1,389,376,092.205","1,399,164,020.478","1,419,305,155.647","1,442,808,541.44","1,380,303,843.221","1,301,540,098.417","1,276,461,609.747","123,463,469.318","124,728,483.4","126,829,617.743"
			GrossPPE,"1,285,000,000","3,328,000,000","1,357,000,000","1,385,000,000","1,420,000,000","3,508,625,000","1,642,268,000","1,691,098,000","1,743,189,000","4,000,671,000","1,781,248,000","1,850,629,000","1,872,185,000","3,794,816,000","1,575,132,000","1,580,211,000","1,614,766,000","3,804,378,000","1,602,968,000","1,565,407,000","1,485,288,000","3,625,935,000","1,522,344,000","1,466,501,000","1,468,509,000","3,435,245,000","1,473,369,000","1,488,409,000","1,151,901,064.509","3,197,899,946.495","3,374,767,790.072","3,396,781,631.15","3,373,839,911.979","1,461,505,426.828","1,467,835,697.033","1,436,522,949.625","1,454,555,117.304","1,468,072,050.149","3,121,647,128.311","3,062,925,217.435","3,057,605,752.171","1,483,846,801.892","3,059,427,120.117","3,088,056,460.369","2,847,419,026.911","2,728,805,692.246","2,640,186,431.901",,,"177,454,295.375"
				Properties,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","78,097,719.87","0","0","0",,,"0"
				LandAndImprovements,,"1,000,000",,,,"964,000",,,,"2,614,000",,,,"2,765,000",,,,"3,089,000",,,,"19,361,000",,,,"19,419,000",,,,"3,157,984.338","3,235,712.11","3,331,605.228","3,329,665.796","2,593,277.914","2,581,402.567","2,538,249.376","2,545,845.713","2,582,855.027","3,262,669.971","3,256,149.59","3,318,970.692","2,555,893.98","3,342,478.405","2,663,771.263","75,640,301.584","120,937,624.684","119,155,605.222",,,"50,841,022.408"
				BuildingsAndImprovements,,"58,000,000",,,,"71,104,000",,,,"178,011,000",,,,"227,410,000",,,,"222,351,000",,,,"340,988,000",,,,"328,952,000",,,,"165,803,297.826","169,410,465.943","172,494,474.61","164,691,239.169","48,337,429.921","48,367,900.468","47,963,936.303","48,417,170.372","48,793,874.15","121,472,502.921","119,695,147.426","122,899,296.987","48,609,941.028","121,949,530.07","49,188,563.156",,,,,,
				MachineryFurnitureEquipment,,"393,000,000",,,,"409,186,000",,,,"438,699,000","1,298,394,000","1,350,575,000","1,356,294,000","462,749,000","1,390,707,000","1,391,662,000","1,425,976,000","439,242,000","1,405,335,000","1,368,878,000","1,277,898,000","407,124,000","1,175,954,000","1,123,496,000","1,122,456,000","407,692,000","1,162,208,000","1,169,361,000","1,061,511,971.671","356,581,059.39","360,160,136.027","364,203,661.764","362,029,982.121","166,761,026.264","165,924,946.361","162,825,249.792","161,314,158.385","160,687,174.333","2,940,070,106.958","2,894,561,268.025","2,878,067,846.804","148,313,135.895","2,863,421,524.42","2,746,256,967.065","2,476,848,897.298","2,518,466,551.403","2,419,740,249.121",,,"125,975,700.613"
				OtherProperties,"1,285,000,000","2,791,000,000","1,357,000,000","1,385,000,000","1,420,000,000","2,935,804,000","1,642,268,000","1,691,098,000","1,743,189,000","3,310,773,000","1,781,248,000","1,850,629,000","1,872,185,000","3,014,733,000","1,575,132,000","1,580,211,000","1,614,766,000","2,969,848,000","1,602,968,000","1,565,407,000","1,485,288,000","2,652,742,000","1,522,344,000","1,466,501,000","1,468,509,000","2,574,369,000","1,473,369,000","1,488,409,000","1,151,901,064.509","2,593,532,029.768","2,738,293,066.694","2,779,062,184.507","2,770,290,193.921","1,242,144,218.288","1,249,400,191.615","1,221,754,007.077","1,240,903,852.064","1,254,804,665.803","3,064,805,279.85","0","0","1,281,489,210.032","0","0","125,637,477.762","0","0",,,"176,816,723.021"
				ConstructionInProgress,,"85,000,000",,,,"91,567,000",,,,"70,574,000",,,,"87,159,000",,,,"169,848,000",,,,"205,720,000",,,,"104,813,000",,,,"78,825,575.174","103,668,409.299","77,689,705.04","73,498,830.972","1,669,474.44","1,561,256.022","1,441,507.077","1,374,090.769","1,203,480.837","56,841,848.461","45,412,652.395","53,319,637.688","2,878,620.958","70,713,587.222","211,849,439.016","169,292,350.267","89,401,516.159","101,290,577.557",,,"637,572.354"
			AccumulatedDepreciation,,"-1,959,000,000",,,,"-1,987,967,000",,,,"-2,169,552,000",,,,"-2,205,041,000",,,,"-2,176,461,000",,,,"-2,068,420,000",,,,"-1,958,050,000",,,,"-1,997,101,026.315","-2,135,087,808.344","-2,127,955,742.312","-2,078,705,817.632","-113,887,431.302","-111,247,250.597","-107,371,461.282","-104,856,059.83","-101,186,288.253","-1,781,361,307.636","-1,706,311,005.33","-1,668,229,659.966","-84,682,781.414","-1,640,121,964.47","-1,645,247,918.929","-1,467,115,183.69","-1,427,265,593.829","-1,363,724,822.154",,,"-50,624,677.632"
		GoodwillAndOtherIntangibleAssets,"5,718,000,000","6,069,000,000","6,123,000,000","6,187,000,000","6,210,000,000","6,290,843,000","6,861,407,000","6,873,256,000","6,904,312,000","7,287,496,000","7,408,126,000","7,512,873,000","7,559,248,000","7,624,950,000","7,785,603,000","7,853,028,000","7,960,235,000","7,997,275,000","8,041,845,000","8,795,022,000","9,583,021,000","9,684,043,000","9,853,800,000","9,950,817,000","10,085,632,000","10,166,132,000","11,654,788,000","11,908,142,000","5,303,702,500.46","5,537,323,070.188","5,713,786,671.404","5,888,549,482.933","5,924,872,782.286","6,010,609,240.796","5,985,290,188.511","5,945,390,559.95","5,844,850,681.283","5,989,188,510.064","5,945,201,011.8","6,000,598,817.557","6,147,835,598.895","6,150,042,122.999","6,332,323,300.918","6,505,266,739.052","6,470,128,201.508","6,379,142,173.161","6,587,421,297.937","6,291,811,668.373","5,375,134,583.63","5,486,946,243.338"
			Goodwill,"4,358,000,000","4,656,000,000","4,670,000,000","4,688,000,000","4,679,000,000","4,713,489,000","5,188,657,000","5,150,931,000","5,131,178,000","5,451,494,000","5,535,003,000","5,572,217,000","5,563,630,000","5,580,227,000","5,697,030,000","5,700,992,000","5,739,554,000","5,723,815,000","5,715,885,000","6,391,819,000","6,819,062,000","6,810,012,000","6,843,725,000","6,838,652,000","6,857,478,000","6,830,499,000","7,043,671,000","7,027,810,000","4,041,044,800.364","4,137,118,780.096","4,217,382,753.02","4,270,052,388.878","4,257,678,448.632","4,274,442,818.084","4,242,794,877.677","4,185,582,327.227","4,175,418,758.324","4,217,725,553.469","4,157,545,486.062","4,178,076,694.223","4,214,312,394.114","4,190,025,273.799","4,250,415,602.76","4,315,063,336.953","4,263,156,185.582","4,199,067,695.172","4,283,052,140.969","4,132,404,835.015","4,241,122,850.354","4,307,958,908.82"
			OtherIntangibleAssets,"1,360,000,000","1,413,000,000","1,453,000,000","1,499,000,000","1,531,000,000","1,577,354,000","1,672,750,000","1,722,325,000","1,773,134,000","1,836,002,000","1,873,123,000","1,940,656,000","1,995,618,000","2,044,723,000","2,088,573,000","2,152,036,000","2,220,681,000","2,273,460,000","2,325,960,000","2,403,203,000","2,763,959,000","2,874,031,000","3,010,075,000","3,112,165,000","3,228,154,000","3,335,633,000","4,611,117,000","4,880,332,000","1,262,657,700.096","1,400,204,290.092","1,496,403,918.384","1,618,497,094.054","1,667,194,333.654","1,736,166,422.713","1,742,495,310.834","1,759,808,232.723","1,669,431,922.959","1,771,462,956.595","1,787,655,525.738","1,822,522,123.334","1,933,523,204.781","1,960,016,849.2","2,081,907,698.158","2,190,203,402.099","2,206,972,015.926","2,180,074,477.989","2,304,369,156.968","2,159,406,833.358","1,134,011,733.276","1,178,987,334.518"
		InvestmentsAndAdvances,,,,,,,,,,,,,,,,,,,,,,"3,491,000",,,,"124,809,000",,,"52,131,726.281","55,974,269.177","67,200,030.454","75,614,614.314","79,968,367.487","77,025,049.021","56,230,855.385","50,144,410.908","46,096,711.403","31,996,720.184","28,648,836.045","23,760,270.417","21,630,671.131","19,442,680.319","30,382,463.193","21,864,639.884","20,836,980.77","21,097,220.375","30,957,507.7","24,853,779.792","22,611,392.286","11,106,653.676"
			LongTermEquityInvestment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"26,715,614.611","29,760,688.749","30,644,097.046","30,595,650.632","37,082,932.196","37,137,175.84","12,114,914.92","12,127,914.238","13,519,362.77","1,056,682.625","772,974.153","44,309.967","42,687.726","42,771.045","10,865.432","13,029.316","12,707.198","315,201.49","301,180.19","271,725.886","299,373.062","634,706.86"
				InvestmentsinAssociatesatCost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"26,715,614.611","29,760,688.749",,"30,595,650.632","37,082,932.196",,"12,114,914.92",,,"1,056,682.625","772,974.153","44,309.967","42,687.726","42,771.045","10,865.432","13,029.316","12,707.198","315,201.49","301,180.19","271,725.886","299,373.062","634,706.86"
			InvestmentinFinancialAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"25,416,111.671","26,213,580.427","36,555,933.408","45,018,963.683","42,885,435.291","39,887,873.181","44,115,940.464","38,016,496.669","32,577,348.632","30,940,037.559","27,875,861.892","23,715,960.45","21,587,983.405","19,399,909.274","30,371,597.762","21,851,610.568","20,824,273.572","20,782,018.885","30,656,327.51",,,
			OtherInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"24,582,053.907","22,312,019.224","10,471,946.816"
		NonCurrentAccountsReceivable,,"161,000,000",,,,"158,638,000",,,,"76,188,000",,,,"69,691,000",,,,"74,898,000",,,,"53,962,000",,,,"498,583,000",,,,"6,923,974.902","8,019,490.407","8,801,058.692","9,086,783.111","9,914,662.101","9,212,355.108","10,756,661.116","12,085,083.496","13,768,614.278","11,237,657.452","13,158,794.262","10,642,583.675","9,238,545.784","8,392,187.755","8,312,703.583",,"7,854,767.921","6,568,726.321",,,
		NonCurrentNoteReceivables,,,,,,,,,,"122,124,000",,,,"88,354,000",,,,"74,898,000",,,,"53,962,000",,,,"62,709,000",,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,,"39,000,000",,,,"33,117,000",,,,"27,108,000","33,819,000","37,738,000","34,405,000","38,117,000","37,706,000","37,810,000","42,579,000","41,546,000","32,303,000","32,872,000","33,020,000","31,376,000","47,556,000","47,202,000","47,741,000","48,074,000","86,045,000","86,045,000","10,044,074.808","34,376,672.017","22,566,236.93","30,094,954.842","27,694,952.551","25,865,116.408","21,089,775.595","21,461,282.265","22,137,844.483","23,441,426.191","22,883,630.154","23,332,362.734","24,513,426.624","24,562,244.832","21,569,239.963","21,743,032.935","12,916,160.732","21,925,788.004","13,842,023.495","12,979,480.431","8,998,644.095","8,639,463.58"
