name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993
			OtherReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"173,152,000","173,500,000","144,544,000","158,150,000","100,767,000","63,981,000","42,209,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Inventory,"1,676,972,000","1,581,801,000","1,501,602,000","1,408,071,000","1,383,616,000","1,413,990,000","1,350,738,000","1,511,560,000","1,595,300,000","1,574,280,000","1,504,248,000","1,702,724,000","1,634,399,000","1,722,120,000","1,692,284,000","1,767,983,000","1,677,361,000","1,626,721,000","1,542,807,000","1,655,853,000","1,631,072,000","1,618,544,000","1,569,279,000","1,731,850,000","1,750,652,000","1,729,937,000","1,697,590,000","1,822,090,000","1,757,036,000","1,677,611,000","1,557,496,000","1,587,954,000","1,480,360,000","1,374,987,000","1,304,694,000","1,265,112,000","1,143,737,000","1,141,691,000","1,111,552,000","1,200,895,000","1,205,977,000","1,192,862,000","1,204,133,000","1,313,357,000","1,268,886,000","1,245,849,000","1,153,703,000","1,196,426,000","1,228,158,000","1,291,242,000","1,265,441,000","1,397,181,000","1,484,168,000","1,586,898,000","1,651,661,000","2,028,543,000","2,268,175,000","2,483,386,000","2,775,173,000","3,319,222,000","3,371,581,000","3,574,361,000","3,520,332,000","3,752,862,000","3,481,162,000","3,263,679,000","2,901,165,000","2,986,994,000","2,715,191,000","2,585,479,000","2,344,095,000","2,352,869,000","2,273,855,000","1,960,408,000","1,723,483,000","1,654,356,000","1,541,815,000","1,418,540,000","1,364,133,000","1,343,660,000","923,831,000","918,509,000","844,737,000","785,234,000","719,254,000","668,368,000","629,663,000","669,787,000","611,604,000","575,700,000","532,600,000","563,100,000","553,000,000","540,200,000","405,100,000","435,500,000","399,600,000","423,900,000","361,900,000","388,100,000","349,500,000","347,600,000","321,000,000","359,400,000","322,000,000","324,800,000","285,300,000","325,900,000","307,800,000","291,800,000","253,400,000","271,000,000","261,800,000","252,500,000","225,900,000"
			RawMaterials,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"377,251,000","397,205,000","399,504,000","396,992,000","397,598,000","421,623,000","414,445,000","420,395,000","419,148,000","420,053,000","448,171,000","448,415,000","460,304,000","475,231,000","493,205,000",,,,"8,536,000","10,133,000","11,101,000","11,240,000","12,095,000",,"12,213,000","13,867,000","63,922,000","46,049,000","44,809,000","93,599,000","100,779,000","81,127,000","57,563,000","30,009,000","59,865,000","35,773,000","33,583,000","29,293,000","25,359,000","25,806,000","43,829,000","39,987,000","777,000","19,968,000","22,417,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			WorkInProcess,,,,,,,,"1,255,314,000","1,341,071,000","1,312,960,000","1,245,743,000","1,432,229,000","1,372,868,000","1,404,267,000","1,384,545,000","1,447,399,000","1,352,457,000","1,292,012,000","1,205,089,000","1,264,667,000","1,234,681,000","1,200,571,000","1,119,608,000","1,256,900,000","1,224,067,000","1,194,632,000","1,187,181,000","1,301,515,000","1,245,370,000","1,136,095,000","1,068,863,000","1,075,352,000","1,001,423,000","872,095,000","840,929,000","822,982,000","692,796,000","683,324,000","642,847,000","701,108,000","699,876,000","687,210,000","701,386,000","773,634,000","725,267,000","699,272,000","691,050,000","730,054,000","727,020,000","690,295,000","745,519,000","849,358,000","859,096,000","918,027,000","957,223,000","1,227,065,000","1,785,186,000","2,001,802,000","2,333,491,000","2,686,953,000","2,834,227,000",,"2,991,875,000","3,412,207,000","3,037,827,000","2,825,280,000","2,559,747,000","2,605,039,000","2,345,438,000","2,167,027,000","1,953,450,000","1,997,064,000","1,846,128,000","1,788,817,000","1,578,166,000","1,513,984,000","1,433,629,000","1,319,435,000","1,250,515,000","1,236,309,000","867,738,000","846,922,000","774,257,000","730,496,000","659,618,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			FinishedGoods,"1,564,286,000","1,471,285,000","1,394,617,000","1,298,128,000","1,270,202,000","1,294,842,000","1,231,079,000","1,379,464,000","1,460,607,000","1,437,270,000","1,367,683,000","1,553,899,000","1,489,643,000","1,570,234,000","1,547,639,000","1,615,801,000","1,528,327,000","1,481,874,000","1,403,604,000","1,507,523,000","1,484,156,000","1,474,245,000","1,431,171,000","1,589,452,000","1,610,513,000","1,597,475,000","1,574,133,000","1,698,378,000","1,644,560,000","1,577,743,000","1,469,877,000","1,503,871,000","1,408,104,000","1,313,151,000","1,252,132,000","1,215,093,000","1,098,236,000","1,099,769,000","40,844,000","43,131,000","44,950,000","47,525,000","47,423,000","44,299,000","46,092,000","44,841,000","43,505,000","46,319,000","52,967,000","51,483,000","59,618,000","72,592,000","78,821,000","82,966,000","85,736,000",,"280,429,000","278,151,000","193,199,000","208,496,000","62,963,000",,"44,803,000","53,535,000","42,891,000","45,906,000","66,526,000","64,324,000","86,161,000","81,708,000","78,317,000","78,613,000","83,666,000","79,262,000","76,060,000","82,542,000","82,827,000","73,299,000","69,789,000","67,364,000","55,316,000","51,619,000","48,063,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherInventories,"112,686,000","110,516,000","106,985,000","109,943,000","113,414,000","119,148,000","119,659,000","132,096,000","134,693,000","137,010,000","136,565,000","148,825,000","144,756,000","151,886,000","144,645,000","152,182,000","149,034,000","144,847,000","139,203,000","148,330,000","146,916,000","144,299,000","138,108,000","142,398,000","140,139,000","132,462,000","123,457,000","123,712,000","112,476,000","99,868,000","87,619,000","84,083,000","72,256,000","61,836,000","52,562,000","50,019,000","45,501,000","41,922,000","50,610,000","59,451,000","61,647,000","61,135,000","57,726,000","73,801,000","83,082,000","81,341,000",,,,"101,049,000",,,"53,046,000","585,905,000","608,702,000","801,478,000","194,024,000","193,300,000","237,382,000","412,533,000","462,296,000",,"471,441,000","273,253,000","336,522,000","346,444,000","230,083,000","224,032,000","182,813,000","255,617,000","254,765,000","247,183,000","284,196,000","56,556,000","35,674,000","28,537,000",,,,,,,,"54,738,000","59,636,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		RestrictedCash,"33,343,000","29,196,000","27,428,000","24,690,000","18,162,000","17,420,000","14,835,000","13,086,000","18,282,000","18,759,000","16,053,000","16,293,000","12,197,000","12,637,000","13,443,000","12,167,000","12,783,000","12,082,000","12,462,000","12,735,000","14,696,000","15,963,000","14,405,000","18,846,000","17,279,000","39,351,000","38,901,000","37,811,000","43,169,000","64,092,000","62,941,000","57,963,000","50,765,000","49,155,000","48,978,000","246,013,000","246,742,000","251,455,000","253,260,000","271,782,000","277,395,000","277,241,000","277,058,000","284,324,000","71,018,000","70,624,000","39,200,000","42,608,000","43,254,000","47,736,000","49,461,000","11,902,000","11,530,000","18,987,000","297,000","903,000","3,592,000","95,987,000","5,171,000","5,492,000","5,641,000","4,699,000","9,873,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,864,000",,,,,,,,,,,,,,,,,"95,062,000",,"68,911,000",,"92,009,000","101,329,000",,,,,,,,,,,,,"19,527,000","18,689,000","19,110,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,864,000",,,,,,,,,,,,,,,,,"95,062,000",,"68,911,000",,"92,009,000","101,329,000",,,,,,,,,,,,,"19,527,000","18,689,000","19,110,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"49,958,000","81,932,000","90,132,000",,"53,015,000","58,542,000",,,,"93,000","93,000","93,000","781,000","24,354,000","10,337,000","19,004,000","92,157,000",,"27,775,000","98,192,000","78,571,000",,,,,,,,,,,,,,,,,,,,,,,,"5,600,000",,,,"100,000",,,,,,,,,,,,,,,"6,800,000","5,600,000","6,400,000","7,000,000","7,400,000","7,700,000"
	TotalNonCurrentAssets,"251,629,000","261,087,000","267,451,000","269,004,000","271,899,000","280,634,000","285,145,000","298,181,000","301,350,000","309,737,000","299,272,000","312,484,000","303,818,000","264,885,000","257,923,000","232,455,000","228,277,000","229,475,000","337,168,000","344,460,000","346,555,000","342,928,000","347,085,000","374,596,000","375,053,000","373,703,000","380,331,000","56,375,000","49,861,000","76,641,000","87,154,000","91,242,000","88,915,000","102,244,000","103,503,000","104,300,000","102,988,000","105,685,000","98,640,000","95,047,000","93,444,000","100,182,000","92,757,000","97,723,000","94,199,000","99,690,000","82,589,000","88,315,000","96,551,000","114,195,000","115,827,000","135,873,000","150,178,000","160,387,000","185,452,000","604,994,000","601,237,000","691,631,000","585,077,000","603,115,000","518,531,000","391,103,000","440,928,000","419,141,000","460,959,000","259,433,000","230,473,000","338,957,000","325,523,000","451,118,000","413,913,000","376,853,000","359,511,000","358,726,000","349,176,000","353,504,000","343,665,000","348,389,000","349,396,000","322,301,000","52,429,000","43,981,000","69,953,000","49,455,000","43,905,000","45,888,000","46,129,000","41,494,000","42,593,000","43,100,000","34,900,000","37,800,000","35,400,000","36,700,000","35,900,000","37,500,000","45,000,000","36,800,000","29,300,000","24,700,000","19,300,000","18,600,000","16,200,000","18,700,000","20,200,000","17,900,000","16,700,000","20,000,000","21,300,000","11,700,000","11,600,000","12,100,000","12,500,000","9,600,000","8,600,000"
		NetPPE,"34,469,000","35,027,000","35,229,000","35,070,000","34,708,000","35,703,000","35,383,000","38,138,000","40,929,000","39,598,000","27,421,000","28,276,000","26,662,000","24,408,000","20,843,000","22,212,000","20,166,000","18,742,000","17,566,000","18,658,000","18,981,000","19,335,000","19,138,000","21,008,000","20,699,000","20,236,000","22,230,000","22,683,000","21,153,000","19,315,000","18,673,000","17,183,000","18,142,000","17,437,000","17,000,000","16,734,000","16,928,000","18,054,000","18,974,000","20,849,000","21,895,000","22,589,000","33,960,000","29,239,000","25,010,000","24,499,000","23,995,000","23,266,000","23,450,000","23,933,000","25,939,000","30,071,000","33,067,000","37,853,000","39,822,000","51,581,000","56,342,000","67,124,000","71,682,000","77,123,000","25,936,000","28,066,000","29,465,000","29,980,000","30,659,000","30,605,000","28,367,000","27,861,000","25,514,000","24,939,000","24,671,000","23,677,000","22,120,000","18,937,000","19,185,000","19,723,000","18,922,000","19,510,000","19,096,000","17,767,000","12,781,000","12,937,000","12,586,000","11,786,000","12,053,000","11,727,000","12,206,000","12,595,000","12,995,000","13,000,000","13,100,000","12,700,000","12,900,000","12,600,000","12,300,000","12,000,000","11,100,000","10,600,000","11,600,000","3,800,000","3,300,000","3,000,000","2,800,000","2,600,000","2,000,000","1,700,000","1,300,000","1,300,000","1,200,000","1,200,000","1,200,000","1,300,000","1,300,000","1,200,000","1,200,000"
			GrossPPE,"34,469,000","35,027,000","67,152,000","35,070,000","34,708,000","35,703,000","62,554,000","38,138,000","40,929,000","39,598,000","53,034,000",,,,"55,214,000",,,,"57,584,000",,,,"58,678,000",,,,"58,616,000",,,,"59,413,000",,,,"62,334,000",,,,"74,172,000",,,,"90,092,000",,,,"92,853,000",,,,"25,939,000",,,"124,946,000","126,915,000","176,255,000","181,016,000","191,798,000","196,356,000","125,960,000","74,773,000","76,903,000","78,302,000","74,305,000","74,984,000","74,930,000","72,692,000","66,746,000","64,399,000","63,824,000","63,556,000","58,454,000","56,897,000","53,714,000","53,962,000","47,680,000","46,879,000","47,467,000","47,053,000","37,037,000","32,051,000","32,207,000","31,856,000","26,043,000","26,310,000","25,984,000","26,463,000","22,595,000","22,995,000","23,000,000","23,100,000",,"20,300,000","20,000,000","19,700,000","16,900,000","16,000,000","15,500,000","16,500,000",,,,"7,000,000","7,600,000","7,000,000","6,700,000","6,300,000","6,600,000","6,500,000","6,500,000","6,500,000","7,000,000","7,000,000","6,900,000","6,900,000"
				Properties,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LandAndImprovements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,572,000",,,,"5,502,000",,,,"5,464,000",,,,"1,011,000",,,,"1,133,000",,,,"967,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				BuildingsAndImprovements,,,"1,671,000",,,,"1,671,000",,,,"1,671,000",,,,,,,,,,,,"0",,,,"2,329,000",,,,"2,329,000",,,,"2,329,000",,,,"33,517,000",,,,"50,108,000",,,,"2,378,000",,,,"0",,,,"76,240,000",,,,"133,905,000",,,,"11,260,000",,,,"8,157,000",,,,"7,100,000",,,,"5,429,000",,,,"4,558,000",,,,"2,962,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				MachineryFurnitureEquipment,,,"48,858,000",,,,"42,821,000",,,,"46,227,000",,,,"50,826,000",,,,"53,886,000",,,,"54,609,000",,,,"51,265,000",,,,"52,887,000",,,,"55,793,000",,,,"36,199,000",,,,"35,375,000",,,,"20,375,000",,,,"0",,,,"28,050,000",,,,"39,645,000",,,,"40,382,000",,,,"39,592,000",,,,"33,766,000",,,,"32,914,000",,,,"28,172,000",,,,"14,918,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
