name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989
TotalAssets,"17,104,015,000","16,927,125,000","16,892,111,000","16,966,867,000","17,057,788,000","16,425,610,000","16,552,140,000","16,755,395,000","15,995,572,000","15,720,112,000","12,593,887,000","12,494,653,000","12,601,408,000","12,458,632,000","12,599,479,000","10,946,584,000","10,245,419,000","9,816,178,000","9,918,277,000","9,874,010,000","9,800,881,000","9,790,877,000","9,812,384,000","8,397,424,000","8,569,381,000","8,470,298,000","8,452,430,000","8,375,419,000","8,233,279,000","6,296,565,000","6,278,494,000","6,277,020,000","6,237,577,000","6,144,773,000","6,138,360,000","6,084,011,000","6,085,448,000","6,078,717,000","5,576,959,000","5,525,405,000","5,600,643,000","5,536,030,000","5,502,158,000","5,425,907,000","5,368,852,000","5,361,458,000","5,362,623,000","5,356,261,000","5,380,441,000","5,397,352,000","5,561,091,000","5,736,941,000","5,940,073,000","5,222,041,000","5,149,937,000","5,270,942,000","5,302,784,000","5,384,326,000","3,960,593,000","3,987,187,000","4,060,534,000","4,098,143,000","4,096,087,000","4,089,003,000","4,347,310,000","4,422,115,000","4,422,435,000","4,496,760,000","4,557,613,000","4,011,399,000","3,902,651,000","3,495,823,000","3,376,512,000","3,445,006,000","3,412,846,000","3,410,982,000","3,356,427,000","3,297,231,000","3,232,761,000","3,206,861,000","3,164,625,000","2,474,454,000","2,465,947,000","2,398,110,000","2,384,910,000","2,310,137,000","2,292,985,000","2,307,407,000","2,264,775,000","2,269,700,000","2,277,500,000","2,261,900,000","2,230,900,000","2,242,700,000","2,224,300,000","2,243,300,000","2,280,700,000","1,789,300,000","1,762,400,000","1,735,600,000","1,685,300,000","1,677,800,000","1,600,800,000","1,396,600,000","1,380,100,000","1,371,800,000","1,359,400,000","1,346,800,000","1,331,500,000","1,351,000,000","1,346,600,000","1,349,600,000","1,348,100,000","1,038,900,000","1,038,100,000","1,043,400,000","1,018,900,000","1,010,100,000","1,002,000,000","852,500,000","844,500,000","824,700,000","718,000,000","706,000,000","705,500,000","714,700,000","702,300,000","696,200,000","691,200,000","659,800,000"
TotalLiabilitiesNetMinorityInterest,"14,556,699,000","14,233,959,000","14,168,128,000","14,186,031,000","14,272,266,000","13,668,873,000","13,819,174,000","14,185,874,000","13,409,512,000","13,126,191,000","10,492,618,000","10,420,537,000","10,578,269,000","10,479,805,000","10,672,210,000","9,422,478,000","8,842,393,000","8,420,857,000","8,523,719,000","8,496,473,000","8,441,728,000","8,449,469,000","8,465,233,000","7,233,004,000","7,423,471,000","7,348,166,000","7,336,688,000","7,280,766,000","7,141,895,000","5,508,375,000","5,489,710,000","5,498,395,000","5,476,460,000","5,398,178,000","5,401,672,000","5,357,779,000","5,361,039,000","5,364,533,000","4,917,637,000","4,876,293,000","4,958,642,000","4,902,240,000","4,867,756,000","4,802,870,000","4,756,874,000","4,754,595,000","4,754,336,000","4,751,547,000","4,783,968,000","4,808,636,000","4,968,756,000","5,083,221,000","5,279,872,000","4,562,670,000","4,564,551,000","4,687,470,000","4,714,835,000","4,804,007,000","3,549,287,000","3,581,636,000","3,650,835,000","3,681,268,000","3,676,830,000","3,672,372,000","3,931,139,000","4,006,885,000","4,006,260,000","4,076,558,000","4,133,567,000","3,641,218,000","3,536,348,000","3,177,195,000","3,050,889,000","3,126,570,000","3,068,000,000","3,062,243,000","3,022,764,000","2,959,410,000","2,888,884,000","2,875,686,000","2,837,208,000","2,216,253,000","2,207,137,000","2,146,436,000","2,128,303,000","2,051,631,000","2,038,207,000","2,050,286,000","2,003,547,000","2,000,000,000","2,003,100,000","1,978,600,000","1,940,600,000","1,946,200,000","1,920,400,000","1,945,700,000","1,987,100,000","1,539,700,000","1,515,800,000","1,494,100,000","1,460,400,000","1,450,300,000","1,386,400,000","1,224,300,000","1,209,600,000","1,201,800,000","1,192,100,000","1,180,200,000","1,168,200,000","1,192,500,000","1,188,100,000","1,188,400,000","1,185,400,000","913,700,000","915,300,000","922,100,000","900,000,000","893,100,000","886,700,000","756,300,000","750,000,000","732,300,000","637,200,000","626,700,000","627,700,000","638,600,000","627,700,000","623,100,000","619,600,000","589,400,000"
TotalEquityGrossMinorityInterest,"2,547,316,000","2,693,166,000","2,723,983,000","2,780,836,000","2,785,522,000","2,756,737,000","2,732,966,000","2,569,521,000","2,586,060,000","2,593,921,000","2,101,269,000","2,074,116,000","2,023,139,000","1,978,827,000","1,927,269,000","1,524,106,000","1,403,026,000","1,395,321,000","1,394,558,000","1,377,537,000","1,359,153,000","1,341,408,000","1,347,151,000","1,164,420,000","1,145,910,000","1,122,132,000","1,115,742,000","1,094,653,000","1,091,384,000","788,190,000","788,784,000","778,625,000","761,117,000","746,595,000","736,688,000","726,232,000","724,409,000","714,184,000","659,322,000","649,112,000","642,001,000","633,790,000","634,402,000","623,037,000","611,978,000","606,863,000","608,287,000","604,714,000","596,473,000","588,716,000","592,335,000","653,720,000","660,201,000","659,371,000","585,386,000","583,472,000","587,949,000","580,319,000","411,306,000","405,551,000","409,699,000","416,875,000","419,257,000","416,631,000","416,171,000","415,230,000","416,175,000","420,202,000","424,046,000","370,181,000","366,303,000","318,628,000","325,623,000","318,436,000","344,846,000","348,739,000","333,663,000","337,821,000","343,877,000","331,175,000","327,417,000","258,201,000","258,810,000","251,674,000","256,607,000","258,506,000","254,778,000","257,121,000","261,228,000","269,700,000","274,400,000","283,300,000","290,300,000","296,500,000","303,900,000","297,600,000","293,600,000","249,600,000","246,600,000","241,500,000","224,900,000","227,500,000","214,400,000","172,300,000","170,500,000","170,000,000","167,300,000","166,600,000","163,300,000","158,500,000","158,500,000","161,200,000","162,700,000","125,200,000","122,800,000","121,300,000","118,900,000","117,000,000","115,300,000","96,200,000","94,500,000","92,400,000","80,800,000","79,300,000","77,800,000","76,100,000","74,600,000","73,100,000","71,600,000","70,400,000"
	StockholdersEquity,"2,547,316,000","2,693,166,000","2,723,983,000","2,780,836,000","2,785,522,000","2,756,737,000","2,732,966,000","2,569,521,000","2,586,060,000","2,593,921,000","2,101,269,000","2,074,116,000","2,023,139,000","1,978,827,000","1,927,269,000","1,524,106,000","1,403,026,000","1,395,321,000","1,394,558,000","1,377,537,000","1,359,153,000","1,341,408,000","1,347,151,000","1,164,420,000","1,145,910,000","1,122,132,000","1,115,742,000","1,094,653,000","1,091,384,000","788,190,000","788,784,000","778,625,000","761,117,000","746,595,000","736,688,000","726,232,000","724,409,000","714,184,000","659,322,000","649,112,000","642,001,000","633,790,000","634,402,000","623,037,000","611,978,000","606,863,000","608,287,000","604,714,000","596,473,000","588,716,000","592,335,000","653,720,000","660,201,000","659,371,000","585,386,000","583,472,000","587,949,000","580,319,000","411,306,000","405,551,000","409,699,000","416,875,000","419,257,000","416,631,000","416,171,000","415,230,000","416,175,000","420,202,000","424,046,000","370,181,000","366,303,000","318,628,000","325,623,000","318,436,000","314,846,000","318,739,000","321,013,000","325,171,000","331,227,000","331,175,000","327,417,000","258,201,000","258,810,000","251,674,000","256,607,000","258,506,000","254,778,000","257,121,000","261,228,000","269,700,000","274,400,000","283,300,000","290,300,000","296,500,000","303,900,000","297,600,000","293,600,000","249,600,000","246,600,000","241,500,000","224,900,000","227,500,000","214,400,000","172,300,000","170,500,000","170,000,000","167,300,000","166,600,000","163,300,000","158,500,000","158,500,000","161,200,000","162,700,000","125,200,000","122,800,000","121,300,000","118,900,000","117,000,000","115,300,000","96,200,000","94,500,000","92,400,000","80,800,000","79,300,000","77,800,000","76,100,000","74,600,000","73,100,000","71,600,000","70,400,000"
		CapitalStock,"286,318,000","286,318,000","286,318,000","286,318,000","286,318,000","286,318,000","286,363,000","141,827,000","141,827,000","141,827,000","113,954,000","113,952,000","113,758,000","113,758,000","113,758,000","97,197,000","91,793,000","91,756,000","91,753,000","91,753,000","91,568,000","91,524,000","91,377,000","80,304,000","80,304,000","80,304,000","80,304,000","80,304,000","80,304,000","61,182,000","61,182,000","61,182,000","61,182,000","61,182,000","61,144,000","61,005,000","60,862,000","60,863,000","55,558,000","55,558,000","55,487,000","55,487,000","55,487,000","55,487,000","55,487,000","55,487,000","55,487,000","55,487,000","55,487,000","55,487,000","55,487,000","128,047,000","127,928,000","127,819,000","55,487,000","55,487,000","55,487,000","55,487,000","49,200,000","49,200,000","49,200,000","49,200,000","49,200,000","49,200,000","49,200,000","49,200,000","49,200,000","49,200,000","49,200,000","44,415,000","44,415,000","44,415,000","44,415,000","44,415,000","44,415,000","44,415,000","44,415,000","44,415,000","44,415,000","44,415,000","44,415,000","43,742,000","43,742,000","43,742,000","43,742,000","43,742,000","43,742,000","43,742,000","43,742,000","43,700,000",,,,,,,,,,,,,,,,,"1,900,000","1,900,000","1,900,000","1,900,000","1,900,000","1,800,000","1,800,000",,,,,,,,,,,,,,,,,
			PreferredStock,"144,484,000","144,484,000","144,484,000","144,484,000","144,484,000","144,484,000","144,529,000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","72,560,000","72,441,000","72,332,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,900,000","1,900,000","1,900,000","1,900,000","1,900,000","1,800,000","1,800,000",,,,,,,,,,,,,,,,,
			CommonStock,"141,834,000","141,834,000","141,834,000","141,834,000","141,834,000","141,834,000","141,834,000","141,827,000","141,827,000","141,827,000","113,954,000","113,952,000","113,758,000","113,758,000","113,758,000","97,197,000","91,793,000","91,756,000","91,753,000","91,753,000","91,568,000","91,524,000","91,377,000","80,304,000","80,304,000","80,304,000","80,304,000","80,304,000","80,304,000","61,182,000","61,182,000","61,182,000","61,182,000","61,182,000","61,144,000","61,005,000","60,862,000","60,863,000","55,558,000","55,558,000","55,487,000","55,487,000","55,487,000","55,487,000","55,487,000","55,487,000","55,487,000","55,487,000","55,487,000","55,487,000","55,487,000","55,487,000","55,487,000","55,487,000","55,487,000","55,487,000","55,487,000","55,487,000","49,200,000","49,200,000","49,200,000","49,200,000","49,200,000","49,200,000","49,200,000","49,200,000","49,200,000","49,200,000","49,200,000","44,415,000","44,415,000","44,415,000","44,415,000","44,415,000","44,415,000","44,415,000","44,415,000","44,415,000","44,415,000","44,415,000","44,415,000","43,742,000","43,742,000","43,742,000","43,742,000","43,742,000","43,742,000","43,742,000","43,742,000","43,700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AdditionalPaidInCapital,"1,636,705,000","1,635,642,000","1,634,086,000","1,632,460,000","1,636,103,000","1,634,815,000","1,634,172,000","1,633,079,000","1,638,122,000","1,636,966,000","1,169,595,000","1,168,212,000","1,167,761,000","1,166,701,000","1,165,006,000","789,038,000","686,169,000","684,730,000","683,348,000","682,443,000","681,471,000","680,507,000","678,007,000","515,156,000","516,260,000","516,294,000","515,783,000","516,990,000","520,596,000","244,661,000","244,358,000","244,029,000","245,085,000","244,974,000","244,352,000","242,640,000","241,880,000","241,672,000","192,159,000","191,926,000","191,891,000","191,679,000","191,471,000","191,263,000","191,919,000","191,987,000","191,902,000","191,817,000","192,268,000","192,268,000","193,211,000","193,196,000","193,182,000","193,221,000","190,471,000","190,321,000","190,235,000","190,222,000","123,438,000","123,293,000","123,202,000","123,170,000","123,227,000","122,511,000","122,406,000","122,345,000","121,276,000","121,329,000","120,676,000","61,451,000","61,106,000","52,975,000","52,994,000","52,900,000","52,886,000","52,878,000","52,868,000","52,855,000","52,860,000","52,830,000","52,799,000","58,663,000","58,884,000","58,999,000","59,338,000","59,464,000","59,761,000","59,857,000","60,061,000","60,100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		RetainedEarnings,"998,315,000","977,765,000","946,746,000","925,977,000","879,786,000","831,688,000","802,892,000","782,990,000","800,064,000","824,694,000","809,332,000","788,900,000","761,002,000","737,581,000","709,477,000","692,820,000","673,174,000","651,357,000","641,329,000","626,421,000","611,528,000","597,071,000","583,392,000","576,483,000","563,592,000","549,921,000","535,777,000","522,388,000","509,622,000","504,578,000","494,511,000","482,786,000","470,352,000","460,351,000","450,833,000","441,168,000","429,715,000","419,246,000","411,853,000","403,746,000","396,281,000","388,818,000","382,442,000","375,689,000","367,766,000","361,513,000","354,925,000","349,497,000","344,978,000","340,788,000","337,211,000","338,610,000","341,361,000","344,403,000","346,313,000","342,239,000","338,364,000","336,317,000","332,967,000","328,895,000","322,307,000","316,457,000","311,510,000","305,692,000","300,226,000","300,452,000","295,628,000","291,551,000","286,140,000","281,013,000","277,189,000","272,370,000","267,887,000","263,080,000","258,127,000","253,096,000","250,169,000","246,148,000","241,861,000","237,814,000","234,098,000","230,924,000","227,752,000","224,876,000","221,707,000","218,539,000","215,845,000","213,626,000","211,101,000","208,500,000","204,700,000","204,600,000","200,500,000","198,800,000","197,100,000","194,000,000","190,600,000","168,800,000","166,800,000","164,100,000","172,600,000","170,100,000","167,900,000","137,000,000","134,200,000","131,500,000","129,400,000","127,100,000","124,300,000","121,600,000","117,100,000","117,000,000","114,100,000","95,000,000","92,800,000","90,200,000","87,800,000","85,500,000","83,900,000","67,300,000","65,600,000","63,400,000","53,100,000","51,700,000","50,100,000","48,600,000","47,300,000","45,800,000","44,200,000","42,800,000"
		TreasuryStock,"261,012,000","199,759,000","146,102,000","74,996,000","24,989,000","25,949,000","27,403,000","27,518,000","33,714,000","9,463,000","252,000","2,000","229,000","274,000","15,000","555,000","0","0","300,000","385,000","0","0","0","3,868,000","5,335,000","2,640,000","890,000","867,000","3,061,000","2,151,000","2,601,000","2,748,000","4,822,000","5,969,000","0","0","0","0","44,000","61,000","127,000","96,000","96,000","96,000","919,000","1,063,000","1,063,000","1,064,000","1,498,000","1,498,000","1,498,000","1,498,000","1,498,000","1,661,000","1,661,000","1,969,000","1,983,000","1,983,000","88,442,000","85,142,000","79,244,000","61,855,000","59,929,000","53,041,000","48,772,000","47,769,000","41,460,000","36,526,000","23,209,000","12,711,000","13,053,000","41,278,000","40,588,000","38,383,000","36,319,000","31,043,000","26,679,000","20,482,000","12,092,000","6,552,000","803,000","76,183,000","74,693,000","73,525,000","67,368,000","62,009,000","58,699,000","51,012,000","44,263,000","34,300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
