name,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016,07/31/2016,04/30/2016,01/31/2016,10/31/2015,07/31/2015,04/30/2015,01/31/2015,10/31/2014,07/31/2014,04/30/2014,01/31/2014,10/31/2013,07/31/2013,04/30/2013,01/31/2013,10/31/2012,07/31/2012,04/30/2012,01/31/2012,10/31/2011,07/31/2011,04/30/2011,10/31/2010,07/31/2010,04/30/2010,01/31/2010,10/31/2009,07/31/2009,04/30/2009,01/31/2009,10/31/2008,07/31/2008,04/30/2008,01/31/2008,10/31/2007,07/31/2007,04/30/2007,01/31/2007,10/31/2006,07/31/2006,04/30/2006,01/31/2006,10/31/2005,07/31/2005,04/30/2005,01/31/2005,10/31/2004,07/31/2004,04/30/2004,01/31/2004,10/31/2003,07/31/2003,04/30/2003,01/31/2003,10/31/2002,07/31/2002,04/30/2002,01/31/2002,10/31/2001,07/31/2001,04/30/2001,01/31/2001,10/31/2000,07/31/2000,04/30/2000,01/31/2000,10/31/1999,07/31/1999,04/30/1999,01/31/1999
TotalAssets,"3,464,546,000","3,336,096,000","3,117,488,000","2,942,481,000","3,056,526,000","2,863,467,000","2,692,642,000","2,618,103,000","2,743,828,000","2,739,649,000","2,486,281,000","2,406,558,000","2,334,852,000","2,217,553,000","2,134,467,000","2,079,470,000","2,287,914,000","2,166,532,000","2,062,101,000","2,014,327,000","2,062,898,000","1,996,551,000","1,950,073,000","1,925,363,000","1,898,600,000","1,873,300,000","1,272,188,000","1,222,544,000","1,317,801,000","1,232,536,000","1,207,903,000","1,167,438,000","1,233,666,000","1,152,833,000","1,100,446,000","1,048,192,000","1,115,229,000","1,063,390,000","983,875,000","930,974,000","1,014,689,000","952,084,000","936,627,000","912,768,000","971,680,000","864,279,000","799,320,000","827,098,000","768,239,000","761,369,000","738,585,000","740,879,000","735,070,000","751,707,000","802,787,000","880,214,000","795,662,000","743,821,000","713,136,000","761,491,000","716,161,000","650,885,000","589,825,000","635,491,000","595,876,000","536,792,000","505,860,000","534,168,000","494,163,000","440,000,000","398,738,000","394,686,000","367,650,000","346,037,000","336,466,000","369,013,000","353,759,000","352,238,000","359,632,000","377,574,000","386,173,000","403,488,000","422,876,000","500,329,000","495,600,000","491,102,000","479,565,000","475,994,000","403,300,000","337,400,000","291,600,000","304,100,000","201,600,000"
	CurrentAssets,"1,759,970,000","1,667,750,000","1,549,236,000","1,366,927,000","1,487,132,000","1,315,586,000","1,170,888,000","1,093,282,000","1,237,083,000","1,197,127,000","1,049,498,000","975,123,000","1,136,810,000","1,017,082,000","931,688,000","884,008,000","1,014,259,000","892,036,000","800,791,000","765,887,000","843,674,000","774,389,000","715,356,000","671,400,000","664,274,000","622,853,000","574,251,000","542,875,000","640,985,000","576,873,000","536,759,000","503,995,000","561,954,000","485,773,000","428,800,000","385,527,000","447,100,000","415,830,000","428,836,000","413,446,000","500,067,000","451,316,000","410,702,000","378,649,000","441,597,000","370,141,000","343,803,000","386,451,000","341,403,000","345,346,000","333,587,000","371,597,000","357,612,000","366,841,000","386,476,000","526,268,000","473,235,000","422,326,000","409,966,000","464,760,000","435,171,000","374,393,000","345,254,000","394,500,000","355,745,000","301,126,000","272,790,000","304,468,000","262,200,000","222,170,000","186,182,000","182,712,000","154,098,000","139,832,000","129,642,000","161,635,000","150,627,000","148,233,000","149,564,000","171,895,000","168,360,000","178,138,000","184,876,000","226,402,000","216,464,000","219,326,000","217,733,000","267,838,000","223,000,000","223,900,000","191,100,000","207,800,000","109,300,000"
		CashCashEquivalentsAndShortTermInvestments,"1,035,314,000","919,615,000","802,887,000","717,551,000","914,445,000","740,059,000","600,828,000","592,656,000","731,195,000","604,730,000","470,931,000","433,145,000","634,648,000","495,923,000","394,365,000","376,681,000","535,141,000","404,797,000","296,296,000","293,670,000","415,245,000","355,444,000","279,799,000","247,548,000","284,590,000","216,460,000","282,852,000","296,373,000","406,595,000","332,742,000","274,163,000","256,206,000","343,283,000","254,121,000","189,159,000","160,146,000","244,413,000","191,553,000","223,158,000","227,393,000","322,941,000","260,275,000","218,073,000","178,169,000","267,724,000","167,307,000","158,935,000","223,347,000","179,739,000","186,721,000","191,994,000","259,263,000","219,580,000","201,605,000","208,814,000","368,787,000","298,345,000","241,997,000","245,328,000","324,267,000","282,621,000","229,374,000","210,841,000","278,197,000","232,128,000","188,505,000","162,054,000","206,948,000","156,909,000","122,311,000","93,553,000","108,102,000","76,906,000","64,403,000","53,883,000","82,685,000","68,403,000","60,496,000","58,792,000","66,128,000","58,294,000","56,489,000","67,115,000","104,860,000","72,884,000","198,799,000","66,665,000","146,953,000","117,100,000","125,100,000","103,200,000","113,700,000","30,000,000"
			CashAndCashEquivalents,"978,070,000","846,505,000","725,391,000","649,304,000","850,778,000","694,128,000","553,109,000","542,786,000","689,244,000","563,708,000","464,423,000","424,637,000","626,360,000","489,509,000","387,679,000","365,729,000","520,848,000","389,990,000","282,625,000","282,019,000","410,882,000","351,305,000","250,033,000","244,073,000","273,252,000","207,342,000","270,743,000","276,514,000","380,838,000","304,451,000","248,190,000","238,573,000","333,717,000","247,784,000","182,628,000","150,426,000","224,066,000","168,235,000","192,916,000","196,372,000","282,005,000","218,196,000","192,169,000","156,937,000","246,856,000","151,118,000","146,016,000","219,233,000","175,811,000","182,938,000","187,569,000","255,000,000","217,486,000","199,228,000","205,949,000","318,918,000","223,654,000","166,908,000","199,576,000","289,106,000","248,795,000","201,263,000","185,419,000","257,543,000","212,285,000","170,866,000","146,015,000","199,133,000","149,341,000","116,219,000","86,287,000","108,102,000","76,906,000","64,403,000","53,883,000","82,685,000","68,403,000","60,496,000","58,792,000","66,128,000","57,749,000","55,944,000","63,726,000","88,463,000","65,238,000","66,824,000","66,665,000","86,975,000","110,900,000","92,500,000","88,200,000","113,700,000","30,000,000"
				CashFinancial,,"754,823,000",,"554,698,000","752,737,000","603,382,000","463,916,000","451,359,000","611,795,000",,"459,313,000","378,070,000","579,998,000","468,275,000",,,"519,818,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				CashEquivalents,,"91,682,000",,"94,606,000","98,041,000","90,746,000","89,193,000","91,427,000","77,449,000",,"5,110,000","46,567,000","46,362,000","21,234,000",,,"1,030,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherShortTermInvestments,"57,244,000","73,110,000","77,496,000","68,247,000","63,667,000","45,931,000","47,719,000","49,870,000","41,951,000","41,022,000","6,508,000","8,508,000","8,288,000","6,414,000","6,686,000","10,952,000","14,293,000","14,807,000","13,671,000","11,651,000","4,363,000","4,139,000","29,766,000","3,475,000","11,338,000","9,118,000","12,109,000","19,859,000","25,757,000","28,291,000","25,973,000","17,633,000","9,566,000","6,337,000","6,531,000","9,720,000","20,347,000","23,318,000","30,242,000","31,021,000","40,936,000","42,079,000","25,904,000","21,232,000","20,868,000","16,189,000","12,919,000","4,114,000","3,928,000","3,783,000","4,425,000","4,263,000","2,094,000","2,377,000","2,865,000","49,869,000","74,691,000","75,089,000","45,752,000","35,161,000","33,826,000","28,111,000","25,422,000","20,654,000","19,843,000","17,639,000","16,039,000","7,815,000","7,568,000","6,092,000","7,266,000",,,,,,,,,,"545,000","545,000","3,389,000","16,397,000","7,646,000","131,975,000",,"59,978,000","6,200,000","32,600,000","15,000,000",,
		Receivables,"622,144,000","645,054,000","645,656,000","547,034,000","488,757,000","493,602,000","488,388,000","417,400,000","435,920,000","510,917,000","498,769,000","463,287,000","431,624,000","451,314,000","462,566,000","434,558,000","414,085,000","423,830,000","437,686,000","409,692,000","376,887,000","366,933,000","384,243,000","370,656,000","336,554,000","363,236,000","251,398,000","209,368,000","199,509,000","208,861,000","226,035,000","210,550,000","184,230,000","199,961,000","205,922,000","188,629,000","170,452,000","185,793,000","167,221,000","149,025,000","138,481,000","153,659,000","150,402,000","156,997,000","133,997,000","153,519,000","136,972,000","113,507,000","114,564,000","109,377,000","95,063,000","76,309,000","104,447,000","131,206,000","145,232,000","127,023,000","145,952,000","152,196,000","136,820,000","114,108,000","127,286,000","119,890,000","108,389,000","92,615,000","100,530,000","89,702,000","88,848,000","74,946,000","83,105,000","78,601,000","72,127,000","55,162,000","57,934,000","56,293,000","56,998,000","59,385,000","61,276,000","66,396,000","69,088,000","85,100,000","91,404,000","104,178,000","101,237,000","102,812,000","127,314,000","5,471,000","136,858,000","101,506,000","95,700,000","86,900,000","80,300,000","66,500,000","69,300,000"
			AccountsReceivable,"590,260,000","603,346,000","608,141,000","512,921,000","448,733,000","448,448,000","435,393,000","375,157,000","397,165,000","472,261,000","458,263,000","432,758,000","404,857,000","421,812,000","433,557,000","397,559,000","384,996,000","397,845,000","397,374,000","365,657,000","345,314,000","343,105,000","360,788,000","341,984,000","315,975,000","330,687,000","230,442,000","199,533,000","188,543,000","201,486,000","211,718,000","202,387,000","175,986,000","190,982,000","199,247,000","182,177,000","161,508,000","164,870,000","153,544,000","137,358,000","136,016,000","136,090,000","144,502,000","152,250,000","138,836,000","145,043,000",,,,,,,,"125,453,000","138,716,000","119,952,000","139,965,000","144,803,000","130,931,000","107,751,000","121,374,000","114,320,000","103,084,000","87,287,000","89,809,000","84,182,000","82,341,000","68,942,000","77,122,000","71,858,000","67,413,000","52,306,000","51,845,000","49,923,000","48,497,000","46,737,000","48,368,000","51,583,000","55,153,000","54,960,000","59,726,000","73,338,000","79,691,000","91,513,000",,,,,,,,,
				GrossAccountsReceivable,"626,644,000","637,963,000","641,629,000","544,960,000","478,057,000","477,622,000","463,246,000","401,726,000","420,960,000","497,429,000","481,428,000","454,490,000","426,439,000","443,858,000","453,754,000","416,760,000","402,841,000","415,835,000","413,304,000","381,745,000","360,769,000","357,130,000","373,689,000","354,658,000","327,267,000","342,462,000","241,733,000","209,877,000","198,501,000","212,075,000","222,045,000","212,758,000","185,499,000","201,107,000","209,022,000","191,155,000","170,605,000","175,897,000","163,167,000","146,957,000",,"147,113,000","155,534,000",,"138,836,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
