name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997
OperatingCashFlow,"1,324,000,000","26,300,000","-192,000,000","725,700,000","767,100,000","496,400,000","-258,400,000","10,600,000","668,300,000","121,700,000","46,000,000","209,100,000","167,200,000","77,200,000","140,414,000","142,955,000","187,458,000","48,873,000","-111,680,000","81,981,000","51,881,000","126,674,000","-103,275,000","123,381,000","31,817,000","34,593,000","-32,713,000","77,592,000","-8,899,000","38,229,000","-57,383,000","91,896,000","18,193,000","-22,387,000","-80,615,000","88,225,000","-25,308,000","49,757,000","-36,141,000","-24,293,000","-111,055,000","-40,987,000","-4,193,000","20,663,000","-5,996,000","-11,240,000","-4,570,000","-10,002,000","3,691,000","-10,449,000","-63,549,000","-833,000","58,590,000","15,726,000","3,120,000","66,709,000","24,648,000","-9,312,000","-18,064,000","41,828,000","-15,057,000","-57,918,000","-2,907,000","55,685,000","-5,065,000","-9,774,000","20,912,000","45,530,000","-2,427,000","8,603,000","30,474,000","23,887,000","7,903,000","13,283,000","13,199,000","21,846,000","33,148,000","20,120,000","12,622,000","11,183,000","9,137,000","14,724,000","9,902,000","18,658,000","12,001,000","8,698,000","10,723,000","6,649,000","10,250,000","8,665,000","7,300,000","1,900,000","3,000,000","10,200,000","300,000","34,300,000","-6,900,000","-18,400,000","14,800,000","8,600,000","3,800,000","-7,400,000"
	CashFlowFromContinuingOperatingActivities,"1,324,000,000","26,300,000","-192,000,000","725,700,000","767,100,000","496,400,000","-258,400,000","10,600,000","668,300,000","121,700,000","46,000,000","209,100,000","167,200,000","77,200,000","140,414,000","142,955,000","187,458,000","48,873,000","-111,680,000","81,981,000","51,881,000","126,674,000","-103,275,000","123,381,000","31,817,000","34,593,000","-32,713,000","77,592,000","-8,899,000","38,229,000","-57,383,000","91,896,000","18,193,000","-22,387,000","-80,615,000","88,225,000","-25,308,000","49,757,000","-36,141,000","-24,293,000","-111,055,000","-40,987,000","-4,193,000","20,663,000","-5,996,000","-11,240,000","-4,570,000","-10,002,000","3,691,000","-10,449,000","-63,549,000","-833,000","58,590,000","15,726,000","-69,929,000","66,709,000","24,648,000","-9,312,000","-17,814,000","41,827,000","-15,306,000","-57,918,000","-2,907,000","55,685,000","-5,065,000","-9,774,000","20,912,000","45,530,000","-2,427,000","8,603,000","30,474,000","23,887,000","7,903,000","13,283,000","13,199,000","21,846,000","33,148,000","20,120,000","12,622,000","11,183,000","9,137,000","14,724,000","9,902,000","18,658,000","12,001,000","8,698,000","10,723,000","6,649,000","10,250,000","8,665,000","7,300,000","1,900,000","3,000,000","10,200,000","300,000","34,300,000","-6,900,000","-18,400,000","14,800,000","8,600,000","3,800,000","-7,400,000"
		NetIncomeFromContinuingOperations,"1,250,100,000","343,600,000","292,600,000","309,000,000","304,900,000","156,200,000","187,600,000","158,800,000","77,700,000","46,200,000","68,000,000","85,200,000","61,900,000","56,400,000","59,872,000","93,107,000","60,660,000","52,061,000","89,404,000","51,886,000","53,200,000","50,727,000","51,319,000","54,041,000","51,428,000","40,270,000","47,732,000","43,391,000","51,223,000","40,653,000","41,140,000","34,537,000","38,309,000","24,734,000","27,372,000","31,018,000","25,555,000","22,055,000",,,,"16,796,000",,,,"8,705,000","4,379,000","9,792,000","-1,719,000","1,267,000","-1,554,000","5,713,000","3,663,000","1,329,000","-4,278,000","-2,363,000","-243,784,000","-2,161,000","-4,706,000","11,237,000","7,943,000","7,075,000","5,529,000","10,800,000","11,667,000","9,308,000","9,503,000","17,632,000","12,675,000","9,990,000","9,882,000","14,470,000","10,840,000","7,479,000","9,982,000","12,881,000","8,519,000","4,165,000","7,261,000","10,729,000","7,935,000","6,391,000","6,132,000","7,696,000","5,071,000","2,855,000","5,632,000","7,523,000","6,194,000","4,964,000","5,700,000","5,900,000","4,600,000","3,000,000","3,400,000","3,700,000","2,200,000","1,500,000","1,900,000","1,600,000","1,400,000","1,100,000"
		OperatingGainsLosses,"-2,300,000","-9,100,000","-5,200,000","7,700,000","4,300,000","1,000,000","-16,400,000","-200,000",,,"-700,000","-9,400,000","200,000","100,000","587,000","-15,789,000","327,000","-25,000","-5,166,000","-638,000","-23,000","279,000","-44,000","213,000","-1,136,000","-4,478,000","176,000","-17,000","-2,534,000","-3,341,000","-36,000","245,000","-5,702,000","20,000","-2,446,000","74,000","52,000","-19,000","252,000","605,000","5,000","-988,000","-10,641,000","-113,000","-242,000","105,000","-41,000","142,000","376,000","-283,000","-8,617,000","-735,000","4,678,000","-6,033,000","-80,684,000","66,928,000","5,096,000","-134,000","197,000","3,518,000","78,000","73,000","986,000","33,000","-241,000","326,000","199,000","330,000","293,000","165,000","0","496,000","187,000","-312,000","-542,000","357,000","-1,095,000","100,000","148,000","156,000","94,000","-148,000","-401,000","222,000","28,000","44,000","-56,000","39,000","-14,000","147,000",,,,"100,000","0",,,"-100,000","-100,000","100,000","-100,000","-100,000"
			GainLossOnSaleOfBusiness,,"-10,000,000",,,,,"-15,200,000","0","-1,300,000","-100,000","-600,000","-9,400,000","200,000","100,000","296,000","-15,776,000","361,000","19,000",,"0","0","0","0","0","-15,000","-1,087,000",,"0","-2,570,000","-3,349,000","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnSaleOfPPE,,"-10,000,000","-5,200,000","0","4,500,000","700,000","-15,200,000","0","-1,300,000","-100,000","-600,000","-9,400,000","200,000","100,000","296,000","-15,776,000","361,000","19,000",,"0","0","0","0","0","-15,000","-1,087,000",,"0","-2,570,000","-3,349,000",,,,,,,,,,,"5,000","-988,000",,"56,000",,"105,000",,"142,000","99,000","-300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PensionAndEmployeeBenefitExpense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"174,100,000","42,800,000","47,800,000","44,900,000","38,600,000","35,000,000","54,000,000","23,000,000","22,300,000","22,000,000","21,500,000","20,900,000","20,200,000","19,800,000","20,076,000","19,649,000","18,821,000","16,854,000","16,124,000","14,828,000","14,031,000","12,739,000","12,997,000","12,206,000","12,503,000","11,663,000","11,056,000","10,531,000","10,287,000","9,726,000","8,964,000","6,067,000","5,825,000","5,507,000","5,316,000","5,099,000","4,899,000","4,721,000","4,441,000","4,413,000","4,261,000","4,199,000","4,195,000","4,247,000","4,313,000","4,193,000","4,189,000","4,238,000","4,406,000","4,753,000","6,369,000","4,003,000","4,121,000","4,328,000","1,141,000","5,703,000","5,066,000","5,822,000","6,035,000","5,340,000","5,014,000","4,953,000","4,799,000","4,411,000","4,212,000","4,046,000","3,871,000","3,678,000","3,461,000","3,488,000","3,846,000","3,240,000","3,103,000","2,954,000","2,889,000","2,681,000","2,438,000","2,287,000","2,206,000","2,044,000","1,895,000","1,668,000","2,462,000","2,372,000","2,226,000","2,215,000","2,066,000","1,932,000","1,887,000","1,720,000","1,600,000","1,600,000","1,300,000","1,100,000","1,100,000","900,000","800,000","700,000","800,000","700,000","500,000","500,000"
			DepreciationAndAmortization,"174,100,000","42,800,000","47,800,000","44,900,000","38,600,000","35,000,000","54,000,000","23,000,000","22,300,000","22,000,000","21,500,000","20,900,000","20,200,000","19,800,000","20,076,000","19,649,000","18,821,000","16,854,000","16,124,000","14,828,000","14,031,000","12,739,000","12,997,000","12,206,000","12,503,000","11,663,000","11,056,000","10,531,000","10,287,000","9,726,000","8,964,000","6,067,000","5,825,000","5,507,000","5,316,000","5,099,000","4,899,000","4,721,000","4,441,000","4,413,000","4,261,000","4,199,000","4,195,000","4,247,000","4,313,000","4,193,000","4,189,000","4,238,000","4,406,000","4,753,000","6,369,000","4,003,000","4,121,000","4,328,000","1,141,000","5,703,000","5,066,000","5,822,000","6,035,000","5,340,000","5,014,000","4,953,000","4,799,000","4,411,000","4,212,000","4,046,000","3,871,000","3,678,000","3,461,000","3,488,000","3,846,000","3,240,000","3,103,000","2,954,000","2,889,000","2,681,000","2,438,000","2,287,000","2,206,000","2,044,000","1,895,000","1,668,000","2,462,000","2,372,000","2,226,000","2,215,000","2,066,000","1,932,000","1,887,000","1,720,000","1,600,000","1,600,000","1,300,000","1,100,000","1,100,000","900,000","800,000","700,000","800,000","700,000","500,000","500,000"
				Depreciation,"174,100,000","42,800,000","47,800,000","44,900,000","38,600,000","35,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,655,000","5,016,000","5,771,000","5,983,000","5,289,000","4,961,000","4,899,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AmortizationCashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"48,000","50,000","51,000","52,000","51,000","53,000","54,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					AmortizationOfIntangibles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"48,000","50,000","51,000","52,000","51,000","53,000","54,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DeferredTax,"44,000,000","11,300,000","17,500,000","-6,200,000","21,400,000","10,400,000","10,400,000","11,700,000","-13,100,000","8,200,000","600,000","31,900,000","2,400,000","5,200,000","13,554,000","19,101,000","-2,343,000","2,688,000","-10,196,000","8,554,000","-739,000","-417,000","356,000","4,078,000","-4,557,000","10,261,000","20,296,000","-6,810,000","-5,008,000","3,863,000","8,630,000","1,885,000","974,000","1,866,000","5,973,000","7,679,000","1,031,000","-206,000","7,321,000","6,549,000","1,172,000","-870,000","4,768,000","1,265,000","2,454,000","-394,000","479,000","2,174,000","480,000","-5,264,000","4,621,000","-1,202,000","983,000","1,225,000","5,277,000","923,000","-115,230,000","3,997,000","1,746,000","2,153,000","2,404,000","8,147,000","2,105,000","436,000","2,638,000","1,133,000","3,312,000","447,000","-300,000","1,827,000","6,110,000","2,244,000","1,414,000","2,371,000","5,947,000","2,538,000","176,000","1,574,000","2,989,000","1,398,000","-1,625,000","2,201,000","-384,000","299,000","211,000","-223,000","618,000","-85,000","-2,587,000","2,250,000","-300,000","0","-1,600,000","200,000","700,000","0","100,000","-200,000","200,000",,,"700,000"
			DeferredIncomeTax,"44,000,000","11,300,000","17,500,000","-6,200,000","21,400,000","10,400,000","10,400,000","11,700,000","-13,100,000","8,200,000","600,000","31,900,000","2,400,000","5,200,000","13,554,000","19,101,000","-2,343,000","2,688,000","-10,196,000","8,554,000","-739,000","-417,000","356,000","4,078,000","-4,557,000","10,261,000","20,296,000","-6,810,000","-5,008,000","3,863,000","8,630,000","1,885,000","974,000","1,866,000","5,973,000","7,679,000","1,031,000","-206,000","7,321,000","6,549,000","1,172,000","-870,000","4,768,000","1,265,000","2,454,000","-394,000","479,000","2,174,000","480,000","-5,264,000","4,621,000","-1,202,000","983,000","1,225,000","5,277,000","923,000","-115,230,000","3,997,000","1,746,000","2,153,000","2,404,000","8,147,000","2,105,000","436,000","2,638,000","1,133,000","3,312,000","447,000","-300,000","1,827,000","6,110,000","2,244,000","1,414,000","2,371,000","5,947,000","2,538,000","176,000","1,574,000","2,989,000","1,398,000","-1,625,000","2,201,000","-384,000","299,000","211,000","-223,000","618,000","-85,000","-2,587,000","2,250,000","-300,000","0","-1,600,000","200,000","700,000","0","100,000","-200,000","200,000",,,"700,000"
		AmortizationOfSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","48,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AssetImpairmentCharge,"1,900,000","0","0","1,900,000",,,"0","0","7,900,000","0","2,100,000","0","0","500,000",,,,,,"0","0","0","3,498,000","3,498,000","3,498,000","3,498,000","5,733,000","4,131,000","6,130,000","4,130,000",,,,,"0","0","0","0","0","0","0","115,000","504,000","0","490,000","382,000","550,000","0","13,260,000","1,491,000","6,976,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		UnrealizedGainLossOnInvestmentSecurities,"81,000,000","14,900,000","44,100,000","23,200,000","-1,200,000","300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"37,200,000","10,500,000","9,100,000","8,400,000","9,200,000","8,000,000","6,000,000","7,200,000","4,900,000","5,100,000","4,400,000","4,400,000","3,900,000","3,500,000","3,524,000","2,939,000","3,263,000","3,574,000","2,876,000","2,964,000","2,813,000","2,619,000","2,382,000","2,647,000","2,869,000","3,149,000","3,292,000","2,757,000","3,095,000","2,727,000","2,382,000","1,795,000","1,721,000","1,538,000","2,404,000","1,558,000","1,463,000","1,140,000","787,000","817,000","936,000","576,000","315,000","652,000","543,000","491,000","969,000","502,000","507,000","441,000","470,000","462,000","558,000","564,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ExcessTaxBenefitFromStockBasedCompensation,,,,,,,,,,,,,,,,,,,,,,,"-1,000","-4,000","-5,000","-4,379,000","-89,000","-58,000","-132,000","-4,733,000","-26,000","-102,000","-212,000","-5,846,000","-38,000","-548,000","-2,471,000","-2,937,000","-1,173,000","-603,000","-277,000","-749,000","-165,000","-82,000","-257,000","-21,000",,,"-329,000","329,000",,,,"77,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,,"-339,200,000","-511,200,000",,,"321,800,000",,,"590,900,000","62,200,000","-29,100,000","87,600,000","99,000,000","11,600,000","62,164,000","27,808,000","125,878,000","-9,450,000",,"18,577,000",,,"-160,828,000",,,,,,,"-8,411,000",,,,,,,,,,"23,243,000","20,491,000","16,796,000","18,766,000","16,563,000",,,,,,,,,,,"1,722,000","-62,786,000","357,979,000","544,000","2,727,000","-3,360,000","5,201,000","582,000","758,000","1,081,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-100,000",,"100,000","-200,000","300,000","500,000","-2,100,000","500,000","-400,000"
