name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007
OperatingCashFlow,"93,566,000","27,557,000","24,613,000","23,205,000","18,191,000","15,690,000","19,105,000","11,507,000","12,144,000","9,697,000","9,456,000","11,174,000","9,015,000","9,804,000","6,504,000","6,632,000","6,946,000","3,795,000","9,632,000","2,459,000","7,169,000","-611,000","4,436,000","5,491,000","5,871,000","2,365,000","8,763,000","1,528,000","2,528,000","-1,556,000","5,315,000","4,664,000","9,390,000","-1,152,000","1,507,000","7,366,000","3,844,000","-4,442,000","6,301,000","7,040,000","6,789,000","-1,494,000","5,286,000","3,211,000","6,683,000","678,000","4,285,000","7,749,000","-1,460,000","2,305,000","6,188,000","4,564,000","6,443,000","2,538,000","4,799,000","900,000","4,478,000","388,000","1,496,000","6,855,000","2,738,000","2,213,000"
	CashFlowFromContinuingOperatingActivities,"93,566,000","27,557,000","24,613,000","23,205,000","18,191,000","15,690,000","19,105,000","11,507,000","12,144,000","9,697,000","9,456,000","11,174,000","9,015,000","9,804,000","6,504,000","6,632,000","6,946,000","3,795,000","9,632,000","2,459,000","7,169,000","-611,000","4,436,000","5,491,000","5,871,000","2,365,000","8,763,000","1,528,000","2,528,000","-1,556,000","5,315,000","4,664,000","9,390,000","-1,152,000","1,507,000","7,366,000","3,844,000","-4,442,000","6,301,000","7,040,000","6,789,000","-1,494,000","5,286,000","3,211,000","6,683,000","678,000","4,285,000","7,749,000","-1,460,000","2,305,000","6,188,000","4,564,000","6,443,000","2,538,000","4,799,000","900,000","4,478,000","388,000","1,496,000","6,855,000","2,738,000","2,213,000"
		NetIncomeFromContinuingOperations,"6,303,000","7,164,000","-15,965,000","9,984,000","5,120,000","1,810,000","3,306,000","6,782,000","4,773,000","2,207,000","4,083,000","5,351,000","4,151,000","3,290,000","2,672,000","3,769,000","4,420,000","2,094,000","3,397,000","2,074,000","1,361,000","-29,000","90,000","-22,000","2,399,000","-48,000","1,969,000","2,041,000","2,829,000","347,000","1,705,000","938,000","1,303,000","135,000","-1,000","577,000","-871,000","-1,542,000",,,,,,,,"-75,000","1,324,000","-612,000","446,000","-2,340,000","-827,000","-1,438,000","-543,000","-2,308,000","459,000","-315,000","1,732,000","-112,000","3,593,000","1,542,000","2,714,000","317,000"
		DepreciationAmortizationDepletion,"21,497,000","5,044,000","7,493,000","4,692,000","4,268,000","3,997,000","2,021,000","1,726,000","1,674,000","1,516,000","1,355,000","1,299,000","1,202,000","1,143,000","1,144,000","1,156,000","1,140,000","1,108,000","1,263,000","1,107,000","1,135,000","1,131,000","1,188,000","1,134,000","1,249,000","1,322,000","1,287,000","1,336,000","1,360,000","1,381,000","1,441,000","1,475,000","1,466,000","1,440,000","1,472,000","1,435,000","1,533,000","1,606,000","1,548,000","1,692,000","1,686,000","1,704,000","1,704,000","1,647,000","1,657,000","1,727,000","1,752,000","1,718,000","1,782,000","1,660,000","1,827,000","1,676,000","1,679,000","1,751,000","1,757,000","1,838,000","1,913,000","2,204,000","2,284,000","1,572,000","1,405,000","1,089,000"
			DepreciationAndAmortization,"21,497,000","5,044,000","7,493,000","4,692,000","4,268,000","3,997,000","2,021,000","1,726,000","1,674,000","1,516,000","1,355,000","1,299,000","1,202,000","1,143,000","1,144,000","1,156,000","1,140,000","1,108,000","1,263,000","1,107,000","1,135,000","1,131,000","1,188,000","1,134,000","1,249,000","1,322,000","1,287,000","1,336,000","1,360,000","1,381,000","1,441,000","1,475,000","1,466,000","1,440,000","1,472,000","1,435,000","1,533,000","1,606,000","1,548,000","1,692,000","1,686,000","1,704,000","1,704,000","1,647,000","1,657,000","1,727,000","1,752,000","1,718,000","1,782,000","1,660,000","1,827,000","1,676,000","1,679,000","1,751,000","1,757,000","1,838,000","1,913,000","2,204,000","2,284,000","1,572,000","1,405,000","1,089,000"
				Depreciation,"8,220,000","2,287,000","2,142,000","1,957,000","1,834,000","1,602,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AmortizationCashFlow,"13,277,000","2,757,000","5,351,000","2,735,000","2,434,000","2,395,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					AmortizationOfIntangibles,"13,277,000","2,757,000","5,351,000","2,735,000","2,434,000","2,395,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DeferredTax,"1,723,000","-1,420,000","10,000","1,611,000","1,522,000","-294,000","-361,000","1,394,000","-1,510,000","274,000","-685,000","-332,000","282,000","-362,000",,,,,,,,,,,,,"1,743,000","164,000",,,"-104,000","0","0","0","-418,000","1,951,000","22,000","-1,000","198,000","34,000","4,000","-5,000","-483,000","-674,000","2,000","-219,000","57,000","-1,390,000","-79,000","-336,000","-240,000","-903,000","40,000","-150,000","2,148,000","-162,000","-116,000","-124,000","-1,491,000","92,000","246,000","232,000"
			DeferredIncomeTax,"1,723,000","-1,420,000","10,000","1,611,000","1,522,000","-294,000","-361,000","1,394,000","-1,510,000","274,000","-685,000","-332,000","282,000","-362,000",,,,,,,,,,,,,"1,743,000","164,000",,,"-104,000","0","0","0","-418,000","1,951,000","22,000","-1,000","198,000","34,000","4,000","-5,000","-483,000","-674,000","2,000","-219,000","57,000","-1,390,000","-79,000","-336,000","-240,000","-903,000","40,000","-150,000","2,148,000","-162,000","-116,000","-124,000","-1,491,000","92,000","246,000","232,000"
