name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003
TotalRevenue,"138,542,000","35,531,000","35,307,000","34,334,000","33,371,000","34,677,000","32,865,000","33,142,000","33,525,000","33,619,000","29,386,000","28,667,000","28,197,000","28,137,000","27,260,000","26,591,000","26,593,000","26,353,000","25,252,000","24,365,000","22,867,000","22,314,000","22,009,000","21,589,000","21,247,000","21,527,000","21,783,000","21,375,000","20,688,000","19,880,000","19,216,000","19,014,000","18,390,000","17,136,000","16,861,000","16,190,000","14,258,000","14,035,000","13,792,000","12,970,000","12,410,000","12,100,000","11,468,000","11,173,000","10,816,000","10,519,000","10,227,293","10,334,413","10,681,387","10,684,976","10,642,171","10,657,094","10,651,489","10,684,054","10,714,919","10,457,143","10,225,458","9,513,481","8,969,692","8,360,508","8,079,568","7,383,771","7,153,896","6,735,976","6,630,062","5,580,021","4,508,304","4,035,953","2,776,443","2,144,633","1,947,805","1,350,735","682,670","331,192","316,277","91,532",,
	OperatingRevenue,"138,542,000","35,531,000","35,307,000","34,334,000","33,371,000","34,677,000","32,865,000","33,142,000","33,525,000","33,619,000","29,386,000","28,667,000","28,197,000","28,137,000","27,260,000","26,591,000","26,593,000","26,353,000","25,252,000","24,365,000","22,867,000","22,314,000","22,009,000","21,589,000","21,247,000","21,527,000","21,783,000","21,375,000","20,688,000","19,880,000","19,216,000","19,014,000","18,390,000","17,136,000","16,861,000","16,190,000","14,258,000","14,035,000","13,792,000","12,970,000","12,410,000","12,100,000","11,468,000","11,173,000","10,816,000","10,519,000","10,227,293","10,334,413","10,681,387","10,684,976","10,642,171","10,657,094","10,651,489","10,684,054","10,714,919","10,457,143","10,225,458","9,513,481","8,969,692","8,360,508","8,209,112","7,383,771","7,638,051","6,779,328","6,673,108","5,604,741","4,528,825","4,048,601","2,794,871","2,243,747","1,947,805","1,350,735","682,670","331,192","316,277","91,532",,
CostOfRevenue,"27,160,000","6,623,000","6,820,000","6,807,000","6,910,000","6,561,000","6,906,000","6,590,000","6,295,000","6,213,000","3,262,000","3,202,000","3,060,000","3,068,000","3,211,000","2,638,000","2,816,000","2,792,000","2,626,000","2,178,000","1,505,000","1,380,000","1,434,000","1,410,000","1,434,000","1,610,000","1,544,000","1,612,000","1,178,000","962,000","877,000","1,202,000","1,302,000","1,330,000","1,184,000","864,000","564,000","737,000","557,000","345,000","353,000","333,000","236,000","251,000","202,000","297,000","233,147","262,686","229,733","244,354","227,991","219,537","230,785","0",,,,,,,,,,,,,,,,,,,,,,,,
GrossProfit,"111,382,000","28,908,000","28,487,000","27,527,000","26,461,000","28,116,000","25,959,000","26,552,000","27,230,000","27,406,000","26,124,000","25,465,000","25,137,000","25,069,000","24,049,000","23,953,000","23,777,000","23,561,000","22,626,000","22,187,000","21,362,000","20,934,000","20,575,000","20,179,000","19,813,000","19,917,000","20,239,000","19,763,000","19,510,000","18,918,000","18,339,000","17,812,000","17,088,000","15,806,000","15,677,000","15,326,000","13,694,000","13,298,000","13,235,000","12,625,000","12,057,000","11,767,000","11,232,000","10,922,000","10,614,000","10,222,000","9,994,146","10,071,727","10,451,654","10,440,622","10,414,180","10,437,557","10,420,704","10,684,054",,,,,,,,,,,,,,,,,,,,,,,,
OperatingExpense,"74,410,000","19,035,000","18,592,000","18,691,000","18,093,000","20,343,000","17,034,000","17,480,000","17,837,000","17,879,000","17,386,000","16,243,000","15,998,000","16,198,000","15,559,000","14,784,000","14,726,000","14,610,000","14,947,000","13,689,000","12,599,000","12,582,000","12,314,000","11,827,000","11,695,000","11,595,000","11,393,000","11,271,000","11,162,000","10,599,000","9,856,000","9,742,000","9,082,000","8,338,000","8,213,000","7,612,000","6,531,000","6,536,000","4,620,000","6,290,000","6,348,000","6,049,000","3,899,000","5,760,000","5,498,000","4,640,000","5,188,619","7,019,533","5,120,468","5,116,032","3,766,699","5,250,009","5,210,298","5,173,092","33,996,931","-5,117,484","-5,106,596","4,380,935","4,176,428","3,984,969","3,948,741","4,297,261","3,900,119","3,620,149","3,523,818","3,074,993","1,034,193","2,959,628","1,642,630","1,708,563","1,072,594","820,663","712,918","696,959","350,754","195,740","0","-5,549"
	SellingGeneralAndAdministration,"16,120,000","4,346,000","3,942,000","3,931,000","3,902,000","3,633,000","3,686,000","3,682,000","3,655,000","3,783,000","3,958,000","3,264,000","3,376,000","3,188,000","3,105,000","2,977,000","2,953,000","3,024,000","2,825,000","2,860,000","2,673,000","2,661,000","2,593,000","2,368,000","2,490,000","2,462,000","2,265,000","2,265,000","2,215,000","2,392,000","2,099,000","2,226,000","2,211,000","1,618,000","1,760,000","1,359,000","1,311,000","1,635,000","-39,000","2,014,000","2,356,000","2,145,000","2,336,000","2,131,000","2,023,000","1,756,000","2,243,812","3,739,485","1,692,119","1,756,914","1,063,927","1,965,286","1,892,193","1,858,992","7,886,853","344,240","293,077","324,489","894,131","193,304","343,532","111,902","149,476","115,349","306,698","145,958","129,146","107,059","97,836","132,828","-425,819","173,806","306,024","388,213","38,256","3,805","105","5,000"
		GeneralAndAdministrativeExpense,"16,120,000","4,346,000","3,942,000","3,931,000","3,902,000","3,633,000","3,686,000","3,682,000","3,655,000","3,783,000","3,958,000","3,264,000","3,376,000","3,188,000","3,105,000","2,977,000","2,953,000","3,024,000","2,825,000","2,860,000","2,673,000","2,661,000","2,593,000","2,368,000","2,490,000","2,462,000","2,265,000","2,265,000","2,215,000","2,392,000","2,099,000","2,226,000","2,211,000","1,618,000","1,760,000","1,359,000","1,311,000","1,635,000","-39,000","2,014,000","2,356,000","2,145,000",,"2,131,000","2,023,000",,"2,243,812","3,739,485","1,692,119","1,756,914","1,063,927","1,965,286","1,892,193","1,858,992","7,886,853","344,240","293,077","324,489","894,131","193,304","343,532","111,902","149,476","115,349","306,698",,"129,146","107,059","97,836","132,828","-425,819","173,806","306,024","388,213","38,256","3,805","105","5,000"
			SalariesAndWages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,068,181",,"634,855",,,"18,536","14,631","23,880","17,452","133,406","111,902","149,476","115,349","306,698",,"129,146","107,059","97,836","132,828","-425,819","173,806","306,024","388,213","38,256","3,805","105","5,000"
			InsuranceAndClaims,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"47,047","53,219","56,513","56,325","56,121","50,757","48,125","48,678","46,467","43,354","41,797",,,,,,,,,,,,,,,,,,,,,
			OtherGandA,"16,120,000","4,346,000","3,942,000","3,931,000","3,902,000","3,633,000","3,686,000","3,682,000","3,655,000","3,783,000","3,958,000","3,264,000","3,376,000","3,188,000","3,105,000","2,977,000","2,953,000","3,024,000","2,825,000","2,860,000","2,673,000","2,661,000","2,593,000","2,368,000","2,490,000","2,462,000","2,265,000","2,265,000","2,215,000","2,392,000","2,099,000","2,226,000","2,211,000","1,618,000","1,760,000","1,359,000","1,311,000","1,635,000","-39,000","2,014,000","2,356,000","2,145,000",,"2,131,000","2,023,000",,"2,196,765","3,686,266","1,635,606","1,700,589","4,211,525","846,348","1,844,068","1,175,459","7,840,386","300,886","232,744","309,858","870,251","175,852","210,126",,,,,,,,,,,,,,"0",,,
	DepreciationAmortizationDepletionIncomeStatement,"58,290,000","14,689,000","14,650,000","14,760,000","14,191,000","16,710,000","13,348,000","13,798,000","14,182,000","14,096,000","13,428,000","12,979,000","12,622,000","13,010,000","12,454,000","11,807,000","11,773,000","11,586,000","12,122,000","10,829,000","9,926,000","9,921,000","9,721,000","9,459,000","9,205,000","9,133,000","9,128,000","9,006,000","8,947,000","8,207,000","7,757,000","7,516,000","6,871,000","6,720,000","6,453,000","6,253,000","5,220,000","4,901,000","4,659,000","4,276,000","3,992,000","3,904,000","3,676,000","3,629,000","3,475,000","3,370,000","3,271,403","3,280,048","3,390,492","3,321,871","3,286,131","3,284,723","3,282,629","3,314,100","3,268,951","3,262,903","3,185,017","2,987,760","2,806,109","2,668,383","2,636,154","2,417,812","2,271,024","2,162,640","2,064,312","1,834,740","1,276,207","1,140,181","696,976","537,755","454,212","313,032","126,772","79,330",,,,
