name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,11/30/2005,08/31/2005,05/31/2005,02/28/2005,11/30/2004,08/31/2004,05/31/2004,02/29/2004,11/30/2003,08/31/2003,05/31/2003,02/28/2003,11/30/2002,08/31/2002,05/31/2002,02/28/2002,11/30/2001,08/31/2001,05/31/2001,02/28/2001,11/30/2000
					AmortizationOfIntangibles,"48,636,000","12,651,000","12,240,000","11,843,000","11,902,000","11,871,000","11,916,000","11,749,000","13,216,000","16,211,000","16,028,000","15,152,000","16,591,000","18,657,000","17,050,000","21,419,000","12,014,000","11,669,000","11,020,000","11,051,000","11,007,000","10,945,000","10,938,000","10,974,000","11,062,000","11,289,000","11,441,000","11,673,000","11,928,000","12,307,000","12,213,000","13,128,000","9,390,000","2,336,000","2,358,000","2,343,000","2,359,000","2,287,000","2,335,000","2,389,000","2,420,000","2,450,000","2,462,000","2,505,000","2,569,000","2,689,000","2,772,000","2,823,000","3,364,000","4,272,000","4,602,000","4,723,000","4,931,000","4,981,000","5,088,000","4,858,000","4,552,000","5,087,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DeferredTax,"-31,244,000","-11,230,000","-6,126,000","-7,387,000","-6,501,000","1,581,000","-22,208,000","15,817,000","-795,000","-64,000","-11,885,000","34,000","-2,163,000","6,000","-10,810,000","691,000","-1,036,000","-721,000","1,374,000","-2,953,000","-215,000","3,422,000","-15,950,000","597,000","-720,000","-211,000","-15,907,000","-441,000","5,868,000","-2,833,000","-15,934,000","-3,315,000","-25,797,000",,"4,950,000",,,,"12,012,000",,,,"-19,254,000",,,,,,,,"1,030,000","723,000","-5,191,000","1,759,000","30,421,000",,,,"-21,661,000","-292,000","240,000","1,279,000","10,068,000","948,000","1,090,000","-951,000","-12,237,000","345,000","-4,823,000",,,,"2,434,000",,,,"-3,312,000","-935,000","-174,000","-1,153,000","-654,000","-1,279,000","1,429,000","-287,000",,,,
			DeferredIncomeTax,"-31,244,000","-11,230,000","-6,126,000","-7,387,000","-6,501,000","1,581,000","-22,208,000","15,817,000","-795,000","-64,000","-11,885,000","34,000","-2,163,000","6,000","-10,810,000","691,000","-1,036,000","-721,000","1,374,000","-2,953,000","-215,000","3,422,000","-15,950,000","597,000","-720,000","-211,000","-15,907,000","-441,000","5,868,000","-2,833,000","-15,934,000","-3,315,000","-25,797,000",,"4,950,000",,,,"12,012,000",,,,"-19,254,000",,,,,,,,"1,030,000","723,000","-5,191,000","1,759,000","30,421,000",,,,"-21,661,000","-292,000","240,000","1,279,000","10,068,000","948,000","1,090,000","-951,000","-12,237,000","345,000","-4,823,000",,,,"2,434,000",,,,"-3,312,000","-935,000","-174,000","-1,153,000","-654,000","-1,279,000","1,429,000","-287,000",,,,
		AmortizationOfSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"169,000","170,000","1,099,000","293,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AssetImpairmentCharge,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0",,"0","24,293,000","24,293,000",,,,,,,,,,,,,,,,,,"796,000","74,000","93,000","221,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"32,031,000","9,285,000","7,760,000","7,467,000","7,519,000","7,138,000","6,368,000","5,903,000","5,655,000","4,994,000","4,714,000","5,326,000","4,936,000","4,653,000","4,385,000","4,170,000","4,429,000","4,128,000","3,849,000","3,548,000","4,039,000","3,870,000","3,373,000","3,697,000","3,505,000","2,861,000","2,913,000","2,975,000","2,887,000","2,258,000","2,374,000","2,358,000","2,278,000","1,877,000","2,069,000","2,090,000","2,081,000","1,688,000","1,851,000","4,096,000","2,171,000","1,763,000","1,735,000","1,822,000","2,040,000","1,922,000","2,154,000","1,752,000","1,888,000","1,794,000","1,803,000","2,120,000","2,369,000","1,810,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ExcessTaxBenefitFromStockBasedCompensation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-85,000","-44,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"19,943,000","11,425,000","4,772,000","5,614,000","-1,868,000","6,585,000","-1,670,000","4,393,000","8,127,000","5,627,000","9,300,000","5,954,000","2,609,000","5,688,000","5,694,000","5,944,000","3,137,000","1,503,000","4,267,000","13,898,000","6,497,000","3,633,000","3,326,000","10,463,000","4,408,000","4,796,000","-16,213,000","2,071,000","2,590,000","2,908,000","5,534,000","26,422,000","28,357,000","843,000","-950,000","1,388,000","717,000","2,043,000","5,193,000","-861,000","-785,000","2,161,000","1,472,000","-250,000","-603,000","303,000","-3,474,000","2,596,000","2,307,000","-2,499,000","660,000","2,606,000","1,763,000","5,708,000","89,153,000","414,094,000","2,982,000","1,896,000","9,066,000","2,340,000","1,469,000","2,167,000","-90,000","3,771,000",,,,,,,,,,,,,,,,,,,,,,,,
		ChangeInWorkingCapital,"-223,853,000","-107,953,000","-43,686,000","-8,335,000","-63,879,000","-80,831,000","99,244,000","-36,710,000","15,143,000","-97,019,000","32,697,000","-61,248,000","66,335,000","-80,921,000","-25,085,000","-12,678,000","9,594,000","-51,221,000","57,850,000","7,810,000","9,429,000","-34,929,000","14,991,000","10,465,000","-3,771,000","-31,308,000","43,643,000","-20,451,000","-24,880,000","-42,963,000","8,914,000","16,096,000","125,000","-14,788,000","-1,283,000","1,605,000","2,571,000","-22,276,000","2,420,000","2,305,000","10,627,000","-30,346,000","11,887,000","16,770,000","8,807,000","-30,181,000","3,008,000","9,701,000","-6,265,000","823,000","-17,724,000","-9,190,000","12,975,000","4,604,000","23,684,000","-6,541,000","11,500,000","-16,824,000","24,082,000","2,358,000","26,663,000","609,000","10,498,000","-10,793,000","-6,915,000","-25,481,000","717,000","-24,956,000","-4,147,000","8,236,000","5,059,000","-5,166,000","725,000","-4,546,000","2,845,000","-5,714,000","1,715,000","-5,788,000","3,195,000","1,781,000","2,331,000","-6,275,000","347,000","362,000","20,889,000","9,845,000","-10,800,000","-8,342,000"
			ChangeInReceivables,"-96,373,000","-31,171,000","-33,408,000","-5,127,000","-26,667,000","-21,564,000","37,906,000","-23,280,000","1,908,000","-43,995,000","27,241,000","-35,841,000","14,545,000","-9,109,000","-8,760,000","-11,400,000","8,698,000","-6,011,000","-56,000","-12,313,000","4,514,000","-7,546,000","-3,046,000","13,847,000","-29,300,000","-6,799,000","43,232,000","-9,426,000","3,652,000","-32,246,000","16,454,000","2,970,000","-17,052,000","-7,217,000","3,359,000","2,763,000","-6,592,000","-12,893,000","14,916,000","6,045,000","2,476,000","-12,811,000","3,652,000","25,811,000","3,000","-10,130,000","971,000","-1,786,000","-13,362,000","-12,612,000","-11,717,000","-17,272,000","-6,381,000","16,167,000","39,186,000","6,039,000","5,511,000","2,619,000","-5,988,000","1,940,000","10,940,000","13,162,000","2,005,000","3,047,000","-10,018,000","-11,429,000","7,617,000","-1,076,000","-94,000","-5,433,000","4,862,000","5,021,000","-1,469,000","-10,226,000","-7,022,000","-2,066,000","-1,196,000","-9,382,000","-2,636,000","1,669,000","45,000","-8,027,000","4,541,000","7,252,000","24,193,000","13,702,000","-2,553,000","-9,044,000"
				ChangesInAccountReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,476,000","-12,811,000","3,652,000","25,811,000",,"-10,130,000",,,"-13,362,000","-12,612,000","-11,717,000","-17,272,000","-6,381,000","16,167,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInInventory,"-206,511,000","-77,476,000","-53,185,000","-45,464,000","-30,386,000","-39,337,000","3,506,000","1,084,000","-37,157,000","-18,205,000","-15,665,000","-9,398,000","5,840,000","-2,131,000","-9,312,000","-6,316,000","-7,517,000","-14,955,000","-5,330,000","-1,047,000","-8,422,000","-5,415,000","-2,575,000","-5,907,000","1,609,000","-12,998,000","12,880,000","-11,050,000","-20,988,000","-7,512,000","-3,530,000","-1,075,000","542,000","-7,545,000","2,114,000","580,000","623,000","-3,758,000","3,505,000","1,374,000","-3,491,000","-7,506,000","7,836,000","-1,815,000","-3,113,000","724,000","-3,056,000","-4,635,000","-1,559,000","-5,035,000","-36,000","-735,000","9,855,000","1,595,000","-1,310,000","-464,000","3,784,000","-88,000","8,992,000","2,122,000","6,859,000","6,088,000","11,122,000","-5,364,000","-13,295,000","-15,668,000","1,912,000","1,850,000","1,451,000","-1,644,000","2,803,000","-49,000","1,674,000","-2,739,000","-4,727,000","-503,000","6,509,000","-3,105,000","-402,000","1,154,000","383,000","-202,000","4,862,000","3,330,000","2,991,000","2,998,000","-4,170,000","-5,380,000"
			ChangeInPayablesAndAccruedExpense,"59,845,000","-22,323,000","16,000,000","52,924,000","13,244,000","-28,591,000","30,086,000","4,433,000","43,663,000","-38,020,000","9,264,000","20,796,000","-7,688,000","-45,019,000","29,390,000","5,526,000","19,019,000","-33,985,000","8,377,000","20,911,000","10,177,000","-23,490,000","4,777,000","12,962,000","23,065,000","-9,510,000","-41,262,000","21,702,000","-3,164,000","-5,962,000","-13,581,000","15,330,000","16,153,000","-3,554,000","-3,438,000","4,389,000","1,656,000","-7,015,000","5,283,000","-2,441,000","8,380,000","-4,957,000","129,000","-10,132,000","13,587,000","-19,144,000","7,322,000","16,689,000","5,658,000","18,434,000","-4,918,000","4,409,000","8,097,000","-8,686,000","-25,800,000","6,590,000","-10,574,000","-5,739,000","7,235,000","917,000","5,100,000","-16,187,000","4,596,000","-15,658,000","4,039,000","-3,752,000","-3,838,000","-9,130,000","4,493,000","7,789,000","-697,000","-8,470,000","3,795,000","5,936,000","9,848,000","-4,589,000",,"2,670,000","1,558,000","-74,000","-3,327,000","442,000","-4,963,000","-13,862,000","-439,000","-5,305,000","6,668,000","-1,293,000"
				ChangeInPayable,,,,,,,,,,,"26,344,000","-15,169,000","50,576,000","-87,892,000","8,202,000","3,848,000","4,812,000","-27,293,000","71,229,000","19,618,000","14,386,000","-24,742,000","19,549,000","1,191,000","24,198,000","-10,236,000","-32,660,000","18,419,000","-6,769,000","-2,721,000","547,000","10,677,000","15,641,000","-1,542,000","-5,946,000","2,104,000","8,862,000","-6,697,000","-5,732,000","-2,441,000","8,380,000","-4,957,000","129,000","-10,132,000","13,587,000","-19,144,000","7,322,000","16,689,000","5,658,000","18,434,000","-4,918,000","4,409,000","8,097,000","-8,686,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					ChangeInTaxPayable,,,,,,,,,,,"17,080,000","-35,965,000","58,264,000","-42,873,000","-21,188,000","-1,678,000","-14,207,000","6,692,000","62,852,000","-1,293,000","4,209,000","-1,252,000","14,772,000","-11,771,000","1,133,000","-726,000","8,602,000","-3,283,000","-3,605,000","3,241,000","14,128,000","-4,653,000","-512,000","2,012,000","-2,508,000","-2,285,000","7,206,000","318,000","-10,469,000","-3,225,000","7,357,000","-4,678,000","418,000","-2,868,000","5,576,000","-3,559,000","4,813,000","1,982,000","1,090,000","5,358,000","-1,556,000","-1,803,000","9,692,000","-5,852,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
						ChangeInIncomeTaxPayable,,,,,,,,,,,"17,080,000","-35,965,000","58,264,000","-42,873,000","-21,188,000","-1,678,000","-14,207,000","6,692,000","62,852,000","-1,293,000","4,209,000","-1,252,000","14,772,000","-11,771,000","1,133,000","-726,000","8,602,000","-3,283,000","-3,605,000","3,241,000","14,128,000","-4,653,000","-512,000","2,012,000","-2,508,000","-2,285,000","7,206,000","318,000","-10,469,000","-3,225,000","7,357,000","-4,678,000","418,000","-2,868,000","5,576,000","-3,559,000","4,813,000","1,982,000","1,090,000","5,358,000","-1,556,000","-1,803,000","9,692,000","-5,852,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					ChangeInAccountPayable,,,,,,,,,,,"9,264,000","20,796,000","-7,688,000","-45,019,000","29,390,000","5,526,000","19,019,000","-33,985,000","8,377,000","20,911,000","10,177,000","-23,490,000","4,777,000","12,962,000","23,065,000","-9,510,000","-41,262,000","21,702,000","-3,164,000","-5,962,000","-13,581,000","15,330,000","16,153,000","-3,554,000","-3,438,000","4,389,000","1,656,000","-7,015,000","4,737,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentAssets,"-3,901,000","2,629,000","-7,705,000","-307,000","1,482,000","9,400,000","-14,141,000","-2,682,000","-954,000","5,825,000","-3,500,000","-1,744,000","-4,750,000","17,778,000","-15,067,000","-586,000","2,658,000","-682,000","-7,213,000","-131,000","-1,047,000","5,061,000","-7,202,000","1,694,000","3,897,000","1,796,000","-4,191,000","396,000","1,349,000","3,100,000","-1,744,000","-208,000","-574,000","827,000","-805,000","-1,962,000","383,000","1,970,000","-1,497,000","-691,000","271,000","-1,068,000","893,000","-842,000","1,070,000","132,000","-1,957,000","1,480,000","967,000","-773,000","-708,000","320,000","937,000","1,113,000","-1,176,000","967,000",,,"-1,708,000","-749,000","581,000","181,000","-1,704,000","697,000","443,000","2,692,000","-2,201,000","-893,000","-493,000","849,000","489,000","-896,000","942,000","34,000","-440,000","-439,000","5,404,000","291,000","-490,000","17,000","2,608,000","1,207,000","-1,872,000","3,122,000","-523,000","-1,416,000","-21,000","-788,000"
			ChangeInOtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-12,905,000",,"-2,205,000","3,416,000","-2,459,000",,"4,538,000","11,880,000","1,000","-2,968,000","-15,799,000","-9,504,000","6,675,000","-2,365,000","-805,000","-4,217,000","2,449,000","5,992,000","1,077,000","-3,384,000","3,550,000","5,165,000","-985,000","1,971,000","-981,000","-742,000","978,000","-5,333,000","-990,000","-9,868,000","8,163,000"
			ChangeInOtherWorkingCapital,"23,087,000","20,388,000","34,612,000","-10,361,000","-21,552,000","-739,000","41,887,000","-16,265,000","7,683,000","-2,624,000","15,357,000","-35,061,000","58,388,000","-42,440,000","-21,336,000","98,000","-13,264,000","4,412,000","62,072,000","390,000","4,207,000","-3,539,000","23,037,000","-12,131,000","-3,042,000","-3,797,000","32,984,000","-22,073,000","-5,729,000","-343,000","11,315,000","-921,000","1,056,000","2,701,000","-2,513,000","-4,165,000","6,501,000","-580,000","-19,787,000","-1,982,000","2,991,000","-4,004,000","-623,000","3,748,000","-2,740,000","-1,763,000","-272,000","-2,047,000","2,031,000","809,000","-345,000","4,088,000","467,000","-5,585,000","-9,446,000","2,557,000","-1,530,000","-711,000","14,303,000","333,000","-233,000","-176,000","10,898,000","1,947,000","36,000","2,675,000","195,000","92,000",,,,"33,000",,,,"806,000","-704,000",,,,,"1,286,000","-1,479,000","-458,000",,,,
	CashFromDiscontinuedOperatingActivities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,"-1,455,000","88,000","918,000","-324,000","2,690,000","-248,000",,,,,"-252,000","1,580,000","1,682,000","1,472,000",,,,,,,,,,,,,,,,,,,,
InvestingCashFlow,"-338,142,000","-83,282,000","-166,298,000","-44,559,000","-44,003,000","-43,258,000","-52,886,000","-68,133,000","-24,097,000","-98,210,000","-35,859,000","-240,810,000","-25,114,000","-84,057,000","-35,353,000","-24,834,000","-367,200,000","-58,557,000","-25,590,000","-24,584,000","-40,277,000","-22,004,000","-19,898,000","-12,986,000","-13,488,000","-20,314,000","-10,400,000","-20,933,000","-12,877,000","-19,428,000","-8,823,000","-12,379,000","-825,708,000","-13,385,000","-11,329,000","-14,758,000","-24,814,000","3,872,000","-22,578,000","-16,994,000","-22,293,000","-10,602,000","-3,681,000","-9,468,000","-8,028,000","-7,254,000","-4,318,000","-4,022,000","-68,000","-3,577,000","-1,365,000","1,685,000","-2,273,000","-7,890,000","-8,801,000","-169,262,000","-6,644,000","-14,479,000","-4,547,000","-50,233,000","167,453,000","-61,873,000","-20,422,000","30,097,000","-24,026,000","10,929,000","-13,631,000","-8,906,000","92,491,000","11,579,000","-18,208,000","-3,801,000","-31,434,000","-12,809,000","-5,245,000","-5,986,000","-2,712,000","-2,829,000","-34,758,000","2,758,000","-14,544,000","-6,557,000","-3,835,000","-13,397,000","-85,994,000","-14,092,000","-7,582,000","-2,466,000"
