name,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016,07/31/2016,04/30/2016,01/31/2016,10/31/2015,07/31/2015,04/30/2015,01/31/2015,10/31/2014,07/31/2014,04/30/2014,01/31/2014,10/31/2013,07/31/2013,04/30/2013,01/31/2013,10/31/2012,07/31/2012,04/30/2012,01/31/2012,10/31/2011,07/31/2011,04/30/2011,01/31/2011,10/31/2010,07/31/2010,04/30/2010,01/31/2010,10/31/2009,07/31/2009,04/30/2009,01/31/2009,10/31/2008,07/31/2008,04/30/2008,01/31/2008,10/31/2007,07/31/2007,04/30/2007,01/31/2007,10/31/2006,07/31/2006,04/30/2006,01/31/2006,10/31/2005,07/31/2005,04/30/2005,01/31/2005,10/31/2004,07/31/2004,04/30/2004,01/31/2004,10/31/2003,07/31/2003,04/30/2003,01/31/2003,10/31/2002,07/31/2002,04/30/2002,01/31/2002,10/31/2001,07/31/2001,04/30/2001,01/31/2001,10/31/2000,07/31/2000,04/30/2000,01/31/2000,10/31/1999,07/31/1999,04/30/1999,01/31/1999,10/31/1998,07/31/1998,04/30/1998,01/31/1998,10/31/1997,07/31/1997,04/30/1997,01/31/1997,10/31/1996,07/31/1996,04/30/1996,01/31/1996,10/31/1995,07/31/1995,04/30/1995,01/31/1995,04/30/1994,04/30/1993,01/31/1993,10/31/1992,07/31/1992,04/30/1992,01/31/1992,10/31/1991,07/31/1991,04/30/1991,01/31/1991,10/31/1990,07/31/1990,04/30/1990,01/31/1990,04/30/1989
			LoansReceivable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"268,811,000",,"251,103,000","253,645,000","243,522,000","231,651,000","222,305,000","221,769,000","217,988,000","214,492,000","205,423,000","205,809,000","199,664,000","192,580,000","182,041,000","180,343,000",,"173,282,000","163,344,000","155,191,000","148,896,000","141,488,000","139,194,000","144,034,000","147,512,000","154,298,159","149,379,024","142,197,402","135,305,049","132,135,781","123,098,966","118,973,541","115,571,000","110,339,387","103,683,660","100,817,168","99,903,581","96,633,004","92,006,807","642,835","647,684","82,022,159","76,536,616","1,167,890","1,035,581",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccruedInterestReceivable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,698,000","1,581,000","1,428,000","1,577,000","1,401,000","1,375,000","1,133,000","1,241,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			TaxesReceivable,,"39,000",,,,,"647,000",,"0","783,000","1,542,000","0","1,947,000","1,646,000","2,084,000","21,000","1,450,000","489,000",,,"0","0","0","0","894,000","1,083,000","250,000","0","645,000",,,,"0","0","216,000","0","2,390,000","2,006,000","1,624,000","0","1,444,000","365,000","0","0","1,220,000","582,000","139,000",,,,,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,334,000",,,,,,,,,,,,,,,,,,,,,,,,,,"9,266,243",,"209,455,523","211,605,630",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ReceivablesAdjustmentsAllowances,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-68,505,000",,,,"-62,724,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Inventory,"115,302,000","119,596,000","108,989,000","97,031,000","82,263,000","68,554,000","67,428,000","56,220,000","36,414,000","54,026,000","48,103,000","44,651,000","37,483,000","38,822,000","39,255,000","37,512,000","33,610,000","38,094,000","31,315,000","30,738,000","30,129,000","32,303,000","32,446,000","33,824,000","29,879,000","42,094,000","34,253,000","38,320,000","34,267,000","38,248,000","32,450,000","33,028,000","30,115,000","34,242,000","30,217,000","31,722,000","32,827,000","35,868,000","27,463,000","27,871,000","27,242,000","29,831,000","27,657,000","26,564,000","23,595,000","25,679,000","22,888,000","20,692,000","20,367,000","19,481,000","17,746,000","16,447,000","15,476,000","15,788,000","16,234,000","14,737,000","13,532,000","13,963,000","13,553,000","12,354,000","13,682,000","11,931,000","14,713,000","12,625,711","10,923,200","10,218,453","9,387,526","8,360,261","7,985,959","6,189,260","6,324,000","6,341,256","5,975,292","4,498,885","4,819,994","4,664,349","4,056,027","4,740,189","4,162,003","4,541,969","3,540,538","3,693,644","2,955,729","12,604,528","10,993,585","14,413,857","17,545,704","15,923,843","14,948,365","14,200,000","7,300,000","9,200,000","9,300,000","7,500,000","4,900,000","4,600,000","3,800,000",,,,,,,,,,,,,,,"200,000","300,000","500,000","500,000","600,000","1,000,000","1,000,000","900,000","800,000","800,000","600,000","500,000","500,000","400,000","700,000"
		PrepaidAssets,,"9,126,000","7,909,000","6,857,000","6,120,000","5,411,000","4,873,000","4,956,000","4,441,000","4,720,000","4,812,000","4,844,000","4,634,000","5,065,000","4,719,000","4,774,000","4,747,000","4,931,000","4,285,000","4,306,000","3,942,000","4,572,000","3,594,000","3,264,000","3,302,000","3,437,000","3,673,000","3,842,000","4,195,000","4,067,000","3,756,000","3,502,000","3,496,000","3,112,000","2,744,000","2,311,000","2,407,000","2,032,000","1,358,000","1,358,000","1,545,000","1,283,000","1,315,000","2,138,000","2,046,000","1,927,000","2,406,000","1,704,000","1,176,000","880,000","949,000","898,000","1,460,000","1,551,000","1,150,000","1,429,000","832,000","832,000","721,000","725,000","600,000","1,102,000","1,061,000","1,070,824","802,274","546,090","533,003","464,008","295,452","510,493","695,000","668,742","387,641","408,065","459,095","489,674","353,014","249,019","431,698","581,107","251,729","259,914","247,702","1,071,132","1,043,233",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		RestrictedCash,"35,671,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"871,000","270,000",,,,,,,,,,,,,,,,,,,,"7,614,441","22,022,815","21,302,939",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"871,000","270,000",,,,,,,,,,,,,,,,,,,,"7,614,441","22,022,815","21,302,939",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"253,645,000",,,,,,,,,,,,,"907,000",,,,,,,,,,,,,,,,,,,,,,,,,,,"229,768","200,000","17,595,346","22,870,704","13,465,749","17,432,867","5,554,027","199,286,855","19,900,000","18,800,000","18,200,000","13,400,000","21,800,000","27,500,000","24,600,000","55,700,000","9,100,000","6,400,000","15,600,000","15,300,000","16,200,000","8,900,000","31,300,000","100,000","500,000","900,000","1,500,000",,"1,000,000","200,000",,,,,"100,000","600,000","700,000","700,000","800,000","700,000","600,000","700,000","800,000","400,000","200,000"
	TotalNonCurrentAssets,,"111,810,000","105,239,000","102,021,000","102,397,000","101,862,000","101,410,000","101,995,000","97,670,000","66,423,000","64,102,000","63,446,000","28,892,000","29,029,000","28,510,000","28,649,000","28,949,000","29,556,000","29,138,000","29,981,000","30,494,000","31,668,000","33,806,000","34,537,000","35,110,000","35,968,000","35,173,000","34,706,000","34,318,000","34,251,000","34,244,000","34,337,000","34,268,000","33,592,000","32,902,000","31,504,000","30,536,000","29,007,000","28,504,000","28,165,000","27,902,000","27,403,000","26,798,000","26,083,000","25,887,000","25,270,000","24,343,000","23,756,000","23,077,000","21,076,000","21,036,000","20,340,000","19,701,000","19,416,000","19,243,000","18,786,000","18,495,000","18,326,000","18,147,000","17,570,000","17,238,000","16,408,000","16,233,000","15,892,130","15,435,852","14,413,563","13,339,985","12,659,352","11,304,658","10,099,148","7,980,000","6,784,840","5,556,757","5,393,753","5,054,215","4,856,604","4,479,132","4,074,314","4,186,650","4,247,656","38,956,197","35,628,488","29,250,123","25,574,411","25,867,923","53,831,301","61,449,201","72,888,831","61,339,103","54,200,000","36,100,000","40,500,000","41,500,000","35,200,000","32,100,000","30,800,000","25,400,000","12,400,000","9,200,000","8,900,000","1,500,000","1,400,000","18,500,000","17,900,000","37,800,000","37,700,000","38,100,000","36,900,000","51,900,000","51,000,000","28,000,000","2,900,000","3,100,000","3,400,000","3,600,000","3,900,000","5,700,000","6,000,000","6,400,000","6,600,000","7,200,000","7,700,000","7,700,000","7,800,000","8,100,000","4,800,000"
		NetPPE,,"103,212,000","97,734,000","94,741,000","95,117,000","95,045,000","94,593,000","95,178,000","90,853,000","66,068,000","63,747,000","63,091,000","28,537,000","28,674,000","28,155,000","28,294,000","28,594,000","29,201,000","28,783,000","29,626,000","30,139,000","31,313,000","33,451,000","34,182,000","34,755,000","35,613,000","34,818,000","34,351,000","33,963,000","33,896,000","33,889,000","33,982,000","33,913,000","33,237,000","32,547,000","31,149,000","30,181,000","28,652,000","28,149,000","27,810,000","27,547,000","27,048,000","26,443,000","25,728,000","25,532,000","24,915,000","23,988,000","23,401,000","22,722,000","20,721,000","20,681,000","19,985,000","19,346,000","19,061,000","18,888,000","18,431,000","18,140,000","17,971,000","17,792,000","17,215,000","16,883,000","16,408,000","16,233,000","15,892,130","15,435,852","14,413,563","13,339,985","12,659,352","11,304,658","10,099,148","7,980,000","6,784,840","5,556,757","5,393,753","5,054,215","4,856,604","4,479,132","4,074,314","3,683,399","3,258,399","2,626,711","3,188,607","2,997,048","16,722,809","17,016,321","18,566,240","28,031,013","28,341,654","27,736,105","27,000,000","26,700,000","25,100,000","22,100,000","18,800,000","15,500,000","13,200,000","9,200,000","2,500,000","2,300,000","1,700,000","1,600,000","1,400,000","17,900,000","17,900,000","17,900,000","17,700,000","18,100,000","18,100,000","42,100,000","40,500,000","12,400,000","1,400,000","1,400,000","1,500,000","1,600,000","1,700,000","2,100,000","2,200,000","2,300,000","2,300,000","2,400,000","2,700,000","2,800,000","2,700,000","2,800,000","800,000"
			GrossPPE,,"143,475,000","137,150,000","133,508,000","132,981,000","132,187,000","130,995,000","130,990,000","126,013,000","100,409,000","97,113,000","95,579,000","60,122,000","59,521,000","58,099,000","57,356,000","56,671,000","57,489,000","56,281,000","56,428,000","56,321,000","56,585,000","58,040,000","57,692,000","57,138,000","57,278,000","55,875,000","54,896,000","53,498,000","52,391,000","51,448,000","50,743,000","49,756,000","49,325,000","47,885,000","45,707,000","44,002,000","41,740,000","40,649,000","39,613,000","38,689,000","37,586,000","36,418,000","35,173,000","34,439,000","33,299,000","31,888,000","30,909,000","29,874,000","27,422,000","27,218,000","25,575,000","24,557,000","23,886,000","23,368,000","22,639,000","22,056,000","21,592,000","21,145,000","20,289,000","19,699,000","18,968,000","18,539,000","17,958,901","17,291,601","16,113,236","14,891,109","14,114,808","12,627,478","11,058,148","8,939,000","7,743,553","6,515,470","6,352,589","5,941,601","5,698,366","5,239,077","5,280,115","4,815,024","4,341,786","3,649,547","4,175,804","7,364,978","16,722,809","21,384,251","24,024,028","33,488,801","33,056,128","31,685,396","30,400,000","29,600,000","27,500,000","24,000,000","20,000,000","16,700,000","14,200,000","9,900,000","2,800,000","2,500,000","1,900,000","1,800,000","1,600,000","18,200,000","18,100,000","35,800,000","17,900,000","18,200,000","18,200,000","42,300,000","40,700,000","12,500,000","2,600,000","2,600,000","2,700,000","2,700,000","2,700,000","3,700,000","3,600,000","3,600,000","3,400,000","3,400,000","3,600,000","3,600,000","3,300,000","3,300,000","900,000"
				Properties,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,"0","0","0","0","0","0","0","0","0","0",,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LandAndImprovements,,"7,594,000","7,594,000","7,594,000","7,594,000","7,594,000","7,594,000","7,799,000","7,799,000","7,799,000","7,545,000","7,413,000","7,413,000","7,445,000","6,402,000","6,402,000","6,402,000","6,487,000","6,566,000","6,597,000","6,742,000","6,738,000","6,738,000","6,711,000","6,711,000","6,711,000","6,245,000","6,245,000","6,245,000","6,249,000","6,330,000","6,330,000","6,330,000","6,330,000","6,330,000","6,211,000","6,211,000","5,896,000","6,079,000","6,079,000","6,079,000","6,079,000","6,079,000","6,079,000","6,079,000","5,924,000","5,924,000","5,924,000","5,924,000","6,002,000","6,002,000","6,059,000","5,740,000","5,740,000","5,740,000","5,740,000","5,740,000","5,740,000","5,740,000","5,515,000","5,221,000","5,025,000","5,219,000","5,218,716","5,233,716","5,208,716","5,182,675","5,053,123","4,371,748",,,,"2,002,927","3,320,013","3,111,456","2,847,501","2,764,821","2,339,511","2,245,246","2,013,705","1,562,393","1,261,309",,,"7,461,891",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				BuildingsAndImprovements,,"13,777,000","13,744,000","13,725,000","13,717,000","13,145,000","12,062,000","12,678,000","12,678,000","12,535,000","12,431,000","11,890,000","11,815,000","11,966,000","11,889,000","11,594,000","11,569,000","11,744,000","12,052,000","12,011,000","11,972,000","11,976,000","11,972,000","11,955,000","11,928,000","11,880,000","11,661,000","11,631,000","11,509,000","11,508,000","11,481,000","11,129,000","11,116,000","11,068,000","10,906,000","10,873,000","10,715,000","10,152,000","10,362,000","10,311,000","10,275,000","10,246,000","10,127,000","10,046,000","9,947,000","9,620,000","9,598,000","9,580,000","9,412,000","8,288,000","7,883,000","7,478,000","7,443,000","7,171,000","13,060,000","12,436,000","12,021,000","11,641,000","11,275,000","10,756,000","10,478,000","10,024,000","9,471,000","8,973,987","8,384,763","7,774,924","6,901,936","6,351,736","5,899,345",,,,"3,804,725","2,264,226","2,061,795","2,060,355",,"1,921,501","1,582,802","1,402,300",,"1,010,848",,,"3,914,807",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
