name,ttm,02/28/2022,11/30/2021,08/31/2021,05/31/2021,02/28/2021,11/30/2020,08/31/2020,05/31/2020,02/29/2020,11/30/2019,08/31/2019,05/31/2019,02/28/2019,11/30/2018,08/31/2018,05/31/2018,02/28/2018,11/30/2017,08/31/2017,05/31/2017,02/28/2017,11/30/2016,08/31/2016,05/31/2016,02/29/2016,11/30/2015,08/31/2015,05/31/2015,02/28/2015,11/30/2014,08/31/2014,05/31/2014,02/28/2014,11/30/2013,08/31/2013,05/31/2013,02/28/2013,11/30/2012,08/31/2012,05/31/2012,02/29/2012,11/30/2011,08/31/2011,05/31/2011,02/28/2011,11/30/2010,08/31/2010,05/31/2010,02/28/2010,11/30/2009,08/31/2009,05/31/2009,02/28/2009,11/30/2008,08/31/2008,05/31/2008,02/29/2008,11/30/2007,08/31/2007,05/31/2007,02/28/2007,11/30/2006,08/31/2006,05/31/2006,02/28/2006,11/30/2005,08/31/2005,05/31/2005,02/28/2005,11/30/2004,08/31/2004,05/31/2004,02/29/2004,11/30/2003,08/31/2003,05/31/2003,02/28/2003,11/30/2002,08/31/2002,05/31/2002,02/28/2002,11/30/2001,08/31/2001,05/31/2001,02/28/2001,11/30/2000,08/31/2000,05/31/2000,02/29/2000,11/30/1999,08/31/1999,05/31/1999,02/28/1999,11/30/1998,08/31/1998,05/31/1998,02/28/1998,11/30/1997,08/31/1997,05/31/1997,02/28/1997,11/30/1996,08/31/1996,05/31/1996,02/29/1996,11/30/1995,08/31/1995,05/31/1995,02/28/1995,11/30/1994,08/31/1994,05/31/1994
	InterestExpenseNonOperating,"47,555,000","12,000,000","11,300,000","13,381,000","10,881,000","9,893,000","10,500,000","11,120,000","10,698,000","10,329,000","10,239,000","8,849,000","9,770,000","7,617,000","7,165,000","7,694,000","7,392,000","7,895,000","7,964,000","7,850,000","7,030,000","4,777,000","3,862,000","3,794,000","3,925,000","4,691,000","4,858,000","4,058,000","5,151,000","4,965,000","4,800,000","4,784,000","4,861,000","4,265,000","4,396,000","4,724,000","4,983,000","5,165,000","5,900,000","3,900,000","6,560,000","6,630,000","5,383,000","-491,000","9,807,000","10,536,000","10,304,000","10,081,000","9,536,000","12,406,000","11,112,000","12,294,000","10,749,000","8,192,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	TotalOtherFinanceCost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","730,000","876,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"28,081,000","25,300,000","7,200,000","-120,000","-4,270,000","352,000","319,000","1,097,000","11,911,000","4,417,000","1,346,000","4,837,000","994,000","10,482,000","17,114,000","3,464,000","15,684,000","6,683,000","20,115,000","3,896,000","717,000","1,194,000","3,260,000","5,327,000","524,000","14,020,000","-309,000","2,640,000","1,586,000","3,157,000","1,742,000","29,728,000","4,987,000","5,042,000","2,424,000","6,431,000","-71,961,000","2,795,000","1,408,000","67,000","2,585,000","2,654,000","3,658,000","-3,429,000","-8,329,000",,"-587,000",,,,,"-565,000","-55,667,000",,"434,000","350,000","191,000","-1,859,000","-111,000","-2,225,000","-2,868,000","-16,948,000","100,000","-240,000","119,000","118,000","172,000","55,000","-2,496,000","-9,000","-731,000","-302,000","58,000","-2,708,000","-318,000","-482,000","-461,000","-437,000","-517,000","15,989,000","-327,000","-19,628,000","-508,000","-1,119,000","-339,000","825,000","-8,000","-271,000","59,000","1,250,000",,"500,000","300,000","200,000","-200,000",,,,,,,,,,,,,,,,,,
	GainOnSaleOfSecurity,"592,000","200,000","-1,300,000","993,000","677,000","325,000","-603,000","524,000","3,136,000","-2,280,000","-2,613,000",,,"-1,620,000","2,761,000","-1,092,000","859,000","866,000","944,000","-1,051,000","-864,000","-896,000","2,138,000","857,000","213,000","3,274,000","-578,000","2,234,000","866,000","3,036,000","1,659,000","369,000","-576,000","166,000","-348,000","693,000","-192,000","-281,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	EarningsFromEquityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-587,000",,,,,,,,"434,000","350,000","191,000","253,000","78,000","98,000","223,000","-463,000","100,000","-240,000","119,000","118,000","172,000","55,000","417,000","-9,000","-731,000",,"58,000","-1,474,000","-318,000","-482,000","-461,000","-437,000","-517,000","-1,327,000","-327,000","-416,000","-508,000","-1,119,000","-339,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
	SpecialIncomeCharges,"27,489,000","25,100,000","8,500,000","-1,113,000","-4,947,000","27,000","922,000","573,000","8,775,000","6,697,000","3,959,000","3,489,000","994,000","12,102,000","14,353,000","4,556,000","14,825,000","5,817,000","19,171,000","4,947,000","1,581,000","2,090,000","1,122,000","4,470,000","311,000","10,746,000","269,000","406,000","720,000","121,000","83,000","353,000","5,563,000","4,876,000","2,772,000","5,738,000","-71,769,000","3,076,000","1,408,000","67,000","2,585,000","2,654,000","3,658,000","-3,429,000","-8,329,000",,,"11,870,000","0",,,"0","-55,667,000","0",,"0",,"-2,112,000","-189,000","-2,323,000","-3,091,000","-16,485,000",,,,,,"0","-2,913,000",,,"-2,036,000",,"-1,234,000",,,,,,"17,316,000",,"-19,212,000",,,,"825,000","-8,000","-271,000","59,000","1,250,000",,"500,000","300,000","200,000","-200,000",,,,,,,,,,,,,,,,,,
		RestructuringAndMergernAcquisition,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","56,000","540,000","879,000","2,719,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ImpairmentOfCapitalAssets,,,,,,,,"0","0",,,"0","10,025,000",,,,,,,,,,,,,,,,,,,"0","0",,,"0","76,900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,,,,"1,524,000","4,763,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,650,000","10,007,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		GainOnSaleOfPPE,"33,776,000","25,100,000","8,500,000","411,000","-184,000","27,000","922,000","573,000","8,775,000","6,697,000","3,959,000","3,489,000","11,019,000","12,102,000","14,353,000","4,556,000","14,825,000","5,817,000","19,171,000","4,947,000","1,581,000","2,090,000","1,122,000","4,470,000","311,000","10,746,000","269,000","406,000","720,000","121,000","83,000","353,000","5,619,000","5,416,000","3,651,000","8,457,000","5,131,000","3,076,000","1,408,000","67,000","2,585,000","2,654,000","3,658,000","2,221,000","1,678,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"52,520,000","13,400,000","-800,000","29,190,000","10,742,000","-35,295,000","-13,217,000","10,801,000","59,250,000","25,827,000","28,932,000","68,918,000","43,419,000","8,817,000","32,050,000","50,348,000","65,006,000","53,841,000","54,422,000","48,879,000","40,578,000","75,847,000","70,936,000","80,608,000","80,417,000","90,976,000","143,049,000","133,703,000","100,126,000","90,603,000","51,281,000","94,743,000","62,101,000","30,503,000","33,478,000","35,196,000","-52,977,000","20,087,000","17,187,000","20,775,000","29,179,000","22,531,000","21,497,000","19,187,000","-2,566,000","382,000","-2,076,000","11,035,000","8,813,000","-5,198,000","-5,678,000","2,402,000","-55,609,000","-8,302,000","-8,875,000","11,950,000","15,236,000","1,707,000","5,145,000","22,068,000","23,663,000","-13,879,000","2,352,000","11,948,000","20,427,000","15,911,000","12,779,000","17,609,000","14,508,000","8,208,000","9,675,000","9,211,000","10,433,000","2,402,000","5,905,000","6,766,000","5,075,000","-559,000","636,000","29,454,000","-3,963,000","-24,657,000","-4,492,000","2,490,000","390,000","1,472,000","4,370,000","10,548,000","9,169,000","8,029,000","2,600,000","11,400,000","12,000,000","11,700,000","6,500,000","11,700,000","9,400,000","7,700,000","7,100,000","200,000","1,300,000","3,600,000","4,700,000","7,500,000","8,100,000","9,600,000","6,300,000","8,800,000","11,200,000","4,500,000","5,300,000","7,500,000","5,200,000"
TaxProvision,"-9,323,000","3,200,000","-1,400,000","-4,225,000","-6,914,000","-21,752,000","-7,332,000","2,306,000","24,421,000","7,463,000","5,994,000","17,197,000","13,008,000","2,248,000","9,135,000","10,115,000","15,944,000","-11,301,000","18,135,000","10,114,000","8,656,000","24,858,000","20,386,000","19,420,000","22,449,000","25,734,000","44,719,000","35,951,000","30,783,000","29,372,000","16,054,000","35,693,000","16,303,000","9,883,000","10,522,000","12,155,000","2,729,000","5,590,000","4,586,000","10,595,000","8,655,000","5,348,000","7,797,000","4,376,000","-301,000","100,000","-611,000","66,000","2,418,000","-944,000","-2,500,000","-4,709,000","-4,841,000","-1,324,000","-4,544,000","6,118,000","7,573,000","1,904,000","2,956,000","10,259,000","11,047,000","-8,229,000","580,000","-568,000","9,866,000","7,466,000","4,934,000","7,078,000","5,881,000","3,397,000","3,554,000","3,673,000","4,116,000","-1,309,000","2,490,000","2,261,000","2,423,000","-213,000","228,000","8,319,000","-2,284,000","-8,022,000","-85,000","2,638,000","1,394,000","1,402,000","1,371,000","5,162,000","4,928,000","3,726,000","2,200,000","6,100,000","5,800,000","5,600,000","3,600,000","5,300,000","3,900,000","3,300,000","3,000,000","100,000","500,000","1,400,000","1,800,000","3,000,000","3,200,000","4,000,000","2,900,000","4,100,000","4,900,000","1,900,000","2,200,000","3,100,000","2,100,000"
EarningsFromEquityInterestNetOfTax,"10,691,000","1,000,000","5,000,000","2,234,000","2,379,000","-378,000","-744,000","-804,000","1,040,000","1,651,000","1,073,000","-922,000","-4,564,000","-786,000","467,000","-3,075,000","-12,823,000","147,000","-2,910,000","-6,511,000","-681,000","-1,988,000","-2,584,000","-825,000","1,564,000","974,000","383,000","204,000","982,000","-185,000","755,000","1,083,000","298,000","-67,000","41,000","249,000","82,000","-105,000",,,"201,000",,"-372,000","-1,274,000","-539,000","-575,000",,"-969,000","-318,000","-131,000","-183,000",,"-457,000","-251,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetIncomeCommonStockholders,"75,177,000","12,800,000","10,800,000","31,777,000","19,737,000","-9,065,000","-9,972,000","-103,000","27,772,000","13,629,000","7,669,000","35,107,000","15,248,000","2,765,000","17,956,000","30,935,000","32,951,000","61,642,000","26,253,000","23,746,000","32,823,000","34,536,000","24,962,000","33,560,000","35,352,000","44,868,000","69,433,000","66,884,000","42,811,000","50,351,000","32,786,000","47,356,000","33,588,000","15,587,000","15,388,000","20,716,000","-56,030,000","13,839,000","10,427,000","7,405,000","19,117,000","17,670,000","14,517,000","12,635,000","-3,314,000","-550,000","-2,304,000","7,710,000","4,563,000","-4,752,000","-3,244,000","6,686,000","-50,538,000","-6,878,000","-3,329,000","7,350,000","8,126,000","1,423,000","2,642,000","13,194,000","13,017,000","-6,071,000","1,870,000","12,338,000","10,680,000","8,563,000","8,017,000","10,586,000","9,044,000","4,802,000","5,390,000","8,011,000","6,375,000","2,237,000","4,155,000","3,292,000","3,006,000","-1,237,000","-743,000","-2,254,000","-1,971,000","-16,826,000","-5,043,000","-623,000","-1,327,000","70,000","2,999,000","5,386,000","4,241,000","4,303,000","400,000","5,300,000","6,200,000","5,200,000","2,900,000","6,400,000","5,500,000","4,400,000","4,100,000","-10,100,000","800,000","2,200,000","2,900,000","4,500,000","4,900,000","5,600,000","3,400,000","4,700,000","6,300,000","2,600,000","3,100,000","3,900,000","3,100,000"
	NetIncome,"75,177,000","12,800,000","10,800,000","31,777,000","19,737,000","-9,065,000","-9,972,000","-103,000","27,772,000","13,629,000","7,669,000","35,107,000","15,248,000","2,765,000","17,956,000","30,935,000","32,951,000","61,642,000","26,253,000","23,746,000","32,823,000","34,536,000","24,962,000","33,560,000","35,352,000","44,868,000","69,433,000","66,884,000","42,811,000","50,351,000","32,786,000","47,356,000","33,588,000","15,587,000","15,388,000","20,716,000","-56,030,000","13,839,000","10,427,000","7,405,000","19,117,000","17,670,000","14,517,000","12,635,000","-3,314,000","-550,000","-2,304,000","7,710,000","4,563,000","-4,752,000","-3,244,000","6,686,000","-50,538,000","-6,878,000","-3,329,000","7,350,000","8,126,000","1,423,000","2,642,000","13,194,000","13,017,000","-6,071,000","1,870,000","12,338,000","10,680,000","8,563,000","8,017,000","10,586,000","9,044,000","4,802,000","5,390,000","8,011,000","6,375,000","2,237,000","4,155,000","3,292,000","3,006,000","-1,237,000","-743,000","-2,254,000","-1,971,000","-16,826,000","-5,043,000","-623,000","-1,327,000","70,000","2,999,000","5,386,000","4,241,000","4,303,000","400,000","5,300,000","6,200,000","5,200,000","2,900,000","6,400,000","5,500,000","4,400,000","4,100,000","-10,100,000","800,000","2,200,000","2,900,000","4,500,000","4,900,000","5,600,000","3,400,000","4,700,000","6,300,000","2,600,000","3,100,000","3,900,000","3,100,000"
