name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017
		CurrentDebtAndCapitalLeaseObligation,"11,847,000","11,453,000","11,839,000","12,121,000","11,505,000","11,339,000","10,698,000","10,194,000","10,140,000","8,756,000",,,,,,"4,375,000","2,735,000","859,000"
			CurrentDebt,,,,,,,,,,,,,,,,"4,375,000","2,735,000","859,000"
				CurrentNotesPayable,,,,,,,,,,,,,,"0",,,"235,000","234,000"
				OtherCurrentBorrowings,,,,,,,,,,,,,,,,"4,375,000","2,500,000","625,000"
			CurrentCapitalLeaseObligation,"11,847,000","11,453,000","11,839,000","12,121,000","11,505,000","11,339,000","10,698,000","10,194,000","10,140,000","8,756,000",,,,,,,"0","0"
		CurrentDeferredLiabilities,"303,393,000","287,734,000","264,779,000","248,943,000","236,427,000","218,160,000","186,591,000","6,195,000","171,029,000","165,468,000","152,556,000","142,505,000","135,941,000","125,260,000","109,323,000","100,664,000","95,494,000","83,778,000"
			CurrentDeferredRevenue,"303,393,000","287,734,000","264,779,000","248,943,000","236,427,000","218,160,000","186,591,000","6,195,000","171,029,000","165,468,000","152,556,000","142,505,000","135,941,000","125,260,000","109,323,000","100,664,000","95,494,000","83,778,000"
		OtherCurrentLiabilities,"66,368,000","64,302,000","81,955,000","46,909,000","35,147,000","31,549,000","26,669,000","22,835,000","28,817,000","24,783,000","17,306,000","25,245,000","20,502,000","13,349,000","11,530,000","18,502,000","32,479,000","14,061,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"1,079,362,000","1,104,404,000","1,063,807,000","104,410,000","130,952,000","143,225,000","63,570,000","62,542,000","61,792,000","71,818,000","29,116,000","19,767,000","20,342,000","27,706,000","27,457,000","50,669,000","80,071,000","435,542,000"
		LongTermDebtAndCapitalLeaseObligation,"1,005,693,000","1,006,873,000","1,008,789,000","51,359,000","53,503,000","56,625,000","55,781,000","57,119,000","59,887,000","58,301,000",,,,,,"25,218,000","55,029,000","38,840,000"
			LongTermDebt,"962,144,000","961,259,000","960,373,000",,,,,,,,,,,,,"25,218,000","55,029,000","38,840,000"
			LongTermCapitalLeaseObligation,"43,549,000","45,614,000","48,416,000","51,359,000","53,503,000","56,625,000","55,781,000","57,119,000","59,887,000","58,301,000",,,,,,,,
		NonCurrentDeferredLiabilities,"6,497,000","7,297,000","3,896,000","7,198,000","2,741,000","2,695,000","2,252,000","1,984,000","1,069,000","1,307,000","17,356,000","17,932,000","18,507,000","27,270,000","27,022,000","25,415,000","24,775,000","24,996,000"
			NonCurrentDeferredTaxesLiabilities,"5,383,000","5,158,000","2,195,000","5,340,000","1,171,000","1,031,000","530,000","472,000","399,000","337,000","698,000","638,000","599,000","560,000","744,000","887,000","835,000","1,854,000"
			NonCurrentDeferredRevenue,"1,114,000","2,139,000","1,701,000","1,858,000","1,570,000","1,664,000","1,722,000","1,512,000","670,000","970,000","753,000","814,000","981,000","9,393,000","8,886,000","8,680,000","8,384,000","8,453,000"
		NonCurrentAccruedExpenses,"66,421,000","89,473,000","50,305,000","45,283,000","74,166,000","83,525,000","0","0","0","9,835,000","9,399,000",,,,,,,
		PreferredSecuritiesOutsideStockEquity,,,,,,,,,,,,,,"0","0","0","0","370,921,000"
		OtherNonCurrentLiabilities,"751,000","761,000","817,000","570,000","542,000","380,000","5,537,000","3,439,000","836,000","2,375,000","2,361,000","1,835,000","1,835,000","436,000","435,000","36,000","267,000","785,000"
TotalEquityGrossMinorityInterest,"1,036,208,000","1,026,454,000","1,035,448,000","1,105,349,000","1,081,446,000","1,080,160,000","1,066,690,000","500,202,000","476,294,000","463,722,000","463,869,000","452,128,000","168,973,000","109,553,000","122,249,000","142,154,000","-36,309,000","-393,592,000"
	StockholdersEquity,"1,036,208,000","1,026,454,000","1,035,448,000","1,105,349,000","1,081,446,000","1,080,160,000","1,066,690,000","500,202,000","476,294,000","463,722,000","463,869,000","452,128,000","168,973,000","109,553,000","122,249,000","142,154,000","-36,309,000","-393,592,000"
		CapitalStock,"9,000","9,000","9,000","9,000","9,000","9,000","8,000","8,000","8,000","8,000","8,000","8,000","7,000","7,000","7,000","7,000","6,000","1,000"
			PreferredStock,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,
			CommonStock,"9,000","9,000","9,000","9,000","9,000","9,000","8,000","8,000","8,000","8,000","8,000","8,000","7,000","7,000","7,000","7,000","6,000","1,000"
		AdditionalPaidInCapital,"1,776,400,000","1,714,483,000","1,687,579,000","1,723,762,000","1,672,531,000","1,640,867,000","1,616,912,000","1,037,470,000","1,003,857,000","976,627,000","961,733,000","937,047,000","640,996,000","599,493,000","593,761,000","589,321,000","390,045,000","18,121,000"
		RetainedEarnings,"-735,426,000","-684,610,000","-649,561,000","-617,015,000","-589,365,000","-559,377,000","-548,346,000","-535,617,000","-525,477,000","-510,194,000","-494,750,000","-482,396,000","-469,223,000","-487,602,000","-469,170,000","-445,067,000","-427,301,000","-412,052,000"
		GainsLossesNotAffectingRetainedEarnings,"-4,775,000","-3,428,000","-2,579,000","-1,407,000","-1,729,000","-1,339,000","-1,884,000","-1,659,000","-2,094,000","-2,719,000","-3,122,000","-2,531,000","-2,807,000","-2,345,000","-2,349,000","-2,107,000","941,000","338,000"
TotalCapitalization,"1,998,352,000","1,987,713,000","1,995,821,000","1,105,349,000","1,081,446,000","1,080,160,000","1,066,690,000","500,202,000","476,294,000","463,722,000","463,869,000","452,128,000","168,973,000","109,553,000","122,249,000","167,372,000","18,720,000","-354,752,000"
CommonStockEquity,"1,036,208,000","1,026,454,000","1,035,448,000","1,105,349,000","1,081,446,000","1,080,160,000","1,066,690,000","500,202,000","476,294,000","463,722,000","463,869,000","452,128,000","168,973,000","109,553,000","122,249,000","142,154,000","-36,309,000","-393,592,000"
CapitalLeaseObligations,"55,396,000","57,067,000","60,255,000","63,480,000","65,008,000","67,964,000","66,479,000","67,313,000","70,027,000","67,057,000",,,,,,,"0","0"
NetTangibleAssets,"275,002,000","257,255,000","343,263,000","419,004,000","486,647,000","480,413,000","946,881,000","379,685,000","354,310,000","339,566,000","338,400,000","348,382,000","63,691,000","28,882,000","40,008,000","48,903,000","-127,001,000","-485,148,000"
WorkingCapital,"1,197,473,000","1,207,951,000","1,259,408,000","382,046,000","447,597,000","453,959,000","886,154,000","318,924,000","293,761,000","295,076,000","303,353,000","308,177,000","28,808,000","21,626,000","33,022,000","66,339,000","-78,179,000","-75,780,000"
InvestedCapital,"1,998,352,000","1,987,713,000","1,995,821,000","1,105,349,000","1,081,446,000","1,080,160,000","1,066,690,000","500,202,000","476,294,000","463,722,000","463,869,000","452,128,000","168,973,000","109,553,000","122,249,000","171,747,000","21,455,000","-353,893,000"
TangibleBookValue,"275,002,000","257,255,000","343,263,000","419,004,000","486,647,000","480,413,000","946,881,000","379,685,000","354,310,000","339,566,000","338,400,000","348,382,000","63,691,000","28,882,000","40,008,000","48,903,000","-127,001,000","-485,148,000"
TotalDebt,"1,017,540,000","1,018,326,000","1,020,628,000","63,480,000","65,008,000","67,964,000","66,479,000","67,313,000","70,027,000","67,057,000",,,,,,"29,593,000","57,764,000","39,699,000"
NetDebt,,,,,,,,,,,,,,,,,"45,142,000","25,624,000"
ShareIssued,"87,785,000","87,087,000","86,843,000","86,253,000","85,760,000","85,058,000","84,472,000","79,539,026","78,295,000","77,448,000","76,889,000","75,445,000","69,903,000","66,769,000","66,490,000","66,458,000","64,933,186","64,933,186"
OrdinarySharesNumber,"87,785,000","87,087,000","86,843,000","86,253,000","85,760,000","85,058,000","84,472,000","79,539,026","78,295,000","77,448,000","76,889,000","75,445,000","69,903,000","66,769,000","66,490,000","66,458,000","64,933,186","64,933,186"
