name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003
		UnrealizedGainLossOnInvestmentSecurities,,,,,,,"2,712,000","-5,664,000","-3,020,000","5,395,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"74,974,000","18,545,000","18,047,000","18,368,000","20,014,000","27,654,000","19,639,000","19,358,000","21,031,000","14,549,000","8,939,000","8,906,000","9,468,000","7,592,000","5,982,000","6,349,000","8,956,000","5,872,000","4,931,000","5,465,000","6,061,000","4,064,000","3,974,000","4,275,000","4,880,000","4,304,000","643,000","-1,766,000","4,518,000","2,965,000","2,530,000","2,849,000","3,655,000","8,985,000","2,183,000","2,876,000","3,581,000","2,887,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"72,454,000","18,423,000","28,276,000","12,171,000","-5,122,000","16,784,000","7,978,000","7,003,000","8,433,000","8,474,000","85,975,000","89,570,000","96,102,000","115,374,000","109,347,000","112,860,000","117,090,000","118,929,000","112,731,000","57,340,000","47,043,000","45,750,000","17,227,000","46,468,000","49,435,000","42,446,000","40,567,000","16,147,000","16,944,000","-25,279,000","14,197,000","20,782,000","24,304,000","15,757,000","19,524,000","18,819,000","12,800,000","19,184,000","66,425,000",,,,,,,,,,,,,,,,"1,292,000","884,000","-13,251,000","13,961,000","15,335,000","17,516,000","10,156,000","-1,743,000","11,121,000","-585,000","9,337,000","9,958,000","9,846,000","8,907,000","9,328,000","7,452,000","12,404,000","3,522,000","4,662,000","2,246,000","-2,844,000"
		ChangeInWorkingCapital,"-344,695,000","-220,151,000","-28,276,000","-101,110,000","23,548,000","-203,996,000","37,626,000","20,117,000","38,040,000","-104,201,000","-3,730,000","-91,187,000","110,214,000","-45,799,000","-20,722,000","-12,804,000","46,181,000","-143,162,000","-10,664,000","-79,320,000","28,013,000","-45,755,000","34,957,000","-5,235,000","-18,743,000","-54,869,000","42,561,000","-8,614,000","18,346,000","-53,890,000","-12,568,000","-31,990,000","12,394,000","-65,789,000","18,961,000","-8,363,000","15,455,000","-78,351,000","18,610,000","-37,646,000","3,497,000","-67,481,000","-11,200,000","-30,588,000","5,505,000","-52,447,000","1,634,000","-2,282,000","-1,059,000","-28,961,000","-18,449,000","-3,431,000","27,993,000","-28,397,000","21,050,000","-19,098,000","270,000","-33,699,000","-16,877,000","-19,410,000","-7,705,000","-13,260,000","5,093,000","-11,820,000","2,824,000","-10,727,000","-6,844,000","6,735,000","743,000","-5,953,000","-1,224,000","2,654,000","-3,699,000","-2,425,000","3,588,000"
			ChangeInReceivables,"-485,779,000","-168,789,000","-184,879,000","-94,601,000","-28,940,000","-117,563,000","28,472,000","-41,155,000","-4,172,000","19,287,000","29,075,000","7,518,000","5,228,000","-50,256,000","16,180,000","-28,186,000","20,938,000","-30,250,000","-32,004,000","-18,002,000","-33,166,000","9,455,000","32,743,000","-45,379,000","-4,339,000","3,221,000","-8,745,000","-6,208,000","-13,905,000","18,731,000","4,951,000","-36,960,000","18,454,000","2,129,000","11,074,000","-15,784,000","19,767,000","-15,584,000","-7,264,000","-49,438,000","-4,897,000","1,484,000","-11,644,000","-2,386,000","-1,383,000","-5,841,000","12,819,000","-28,288,000","398,000","-9,415,000","-8,130,000","-4,528,000","-2,442,000","-1,073,000","17,800,000","-12,297,000","-2,650,000","2,025,000","6,849,000","-1,901,000","751,000","-565,000","-6,744,000","-1,993,000","354,000","-2,567,000","-1,593,000","-973,000","-1,668,000","-102,000","777,000","-2,051,000","-569,000","-444,000","1,215,000"
				ChangesInAccountReceivables,"-485,779,000","-168,789,000","-184,879,000","-94,601,000","-28,940,000","-117,563,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-6,169,000","-8,868,000","-18,564,000","-9,864,000","-8,217,000","-14,852,000","-8,240,000","-4,621,000","-9,304,000","-7,495,000","-6,383,000","-3,712,000","-3,160,000","-2,481,000",,,,
			ChangeInPayablesAndAccruedExpense,"141,084,000","-51,362,000","156,603,000","-6,509,000","52,488,000","-86,433,000","15,853,000","73,924,000","46,217,000","-63,714,000","-32,340,000","-75,872,000","126,791,000","49,576,000","35,521,000","53,923,000","32,954,000","-83,206,000","36,213,000","-69,680,000","55,504,000","-38,421,000","-88,707,000","117,019,000","49,441,000","-39,321,000","22,900,000","8,869,000","46,826,000","-42,482,000","21,107,000","-50,000","29,769,000","-26,051,000","20,823,000","23,918,000","18,244,000","-28,858,000","27,234,000","5,190,000","23,775,000","-36,159,000","2,809,000","-11,013,000","24,443,000","-20,289,000","-8,738,000","30,151,000","14,766,000","-746,000","-1,397,000","25,253,000","37,100,000","-34,727,000","2,010,000","7,085,000","9,346,000","-26,445,000","-15,214,000","-1,333,000","-848,000","-1,734,000","15,353,000","-4,976,000","7,332,000","-3,138,000","-251,000","10,367,000","1,587,000","-1,828,000","2,478,000","2,756,000","1,087,000","-754,000","228,000"
				ChangeInPayable,"141,084,000","-51,362,000","156,603,000","-6,509,000","52,488,000","-86,433,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-26,445,000","-15,214,000","-1,333,000","-848,000","-1,734,000","15,353,000","-4,976,000","7,332,000","-3,138,000","-251,000","10,367,000","1,587,000","-1,828,000","2,478,000",,,,
					ChangeInAccountPayable,"141,084,000","-51,362,000","156,603,000","-6,509,000","52,488,000","-86,433,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-27,530,000","-8,009,000","-846,000","-140,000","-2,744,000","19,945,000","-3,580,000","7,445,000","-1,423,000","651,000","13,118,000","4,455,000","-2,793,000","1,257,000",,,,
			ChangeInOtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-15,089,000","-14,167,000",,,"-11,760,000","-12,025,000","-10,571,000","-11,111,000","-11,275,000","-11,670,000","-11,089,000","-11,308,000","-11,034,000","-8,301,000","-10,502,000","-6,169,000","-8,868,000","-18,564,000","-9,864,000","-8,217,000","-14,852,000","-8,240,000","-4,621,000","-9,304,000","-7,495,000","-6,383,000","-3,712,000","-3,160,000","-2,481,000",,,,
			ChangeInOtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-27,530,000","-8,009,000","-846,000","-140,000","-2,744,000","19,945,000","-3,580,000","7,445,000","-1,423,000","651,000","13,118,000","4,455,000","-2,793,000","1,257,000",,,,
			ChangeInOtherWorkingCapital,,,,,,,"-6,699,000","-12,652,000","-4,005,000","-59,774,000","-465,000","-22,833,000","-21,805,000","-45,119,000","-72,423,000","-38,541,000","-7,711,000","-29,706,000","-14,873,000","8,362,000","5,675,000","-16,789,000","90,921,000","-76,875,000","-63,845,000","-18,769,000","28,406,000","-11,275,000","-14,575,000","-30,139,000","-38,626,000","5,020,000","-35,829,000","-41,867,000","-12,936,000","-16,497,000","-22,556,000","-33,909,000","-49,811,000","55,053,000","-15,381,000","-32,806,000","12,724,000","-3,022,000","9,498,000","-26,317,000","9,313,000","7,880,000","-5,652,000","-7,689,000","2,353,000","-12,486,000","4,424,000","18,711,000","12,274,000","-5,585,000","-23,454,000","24,420,000","8,365,000","3,234,000",,,"-8,609,000","6,969,000","-7,686,000","5,705,000","1,844,000","-9,394,000","81,000","1,930,000","-3,255,000","5,419,000","-4,217,000","-1,227,000",
		DividendReceivedCFO,"65,084,000","14,419,000","3,583,000","5,612,000","41,470,000","15,567,000","20,939,000","9,708,000","5,293,000","3,938,000","17,554,000","5,883,000","15,189,000","5,667,000","6,418,000","5,065,000","5,152,000","5,270,000","5,155,000","5,216,000","16,928,000","4,448,000","4,177,000","4,010,000","4,453,000","4,115,000","4,161,000","3,888,000","3,462,000","3,436,000","3,652,000","1,429,000","2,389,000","2,214,000","2,683,000","24,800,000","1,250,000","1,625,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InvestingCashFlow,"-1,966,271,000","-719,092,000","118,096,000","-621,172,000","-744,103,000","185,458,000","-1,079,828,000","-840,704,000","-541,372,000","-137,443,000","433,064,000","-321,543,000","-552,204,000","165,691,000","-2,242,217,000","-268,196,000","-348,296,000","-177,284,000","-639,183,000","-254,506,000","-247,896,000","-215,568,000","-227,040,000","-773,279,000","-144,942,000","-154,170,000","-2,100,781,000","-183,382,000","-92,789,000","-149,070,000","-179,294,000","-61,070,000","-176,272,000","-227,544,000","-328,108,000","-20,253,000","-356,610,000","-355,638,000","-391,005,000","-1,438,496,000","-329,603,000","-316,829,000","-239,117,000","-260,664,000","-193,464,000","-137,557,000","-278,328,000","-872,886,000","-143,731,000","-442,755,000","-160,419,000","-98,342,000","-128,440,000","-132,708,000","-179,713,000","-145,954,000","-209,124,000","-112,960,000","-194,306,000","-143,053,000","-72,390,000","-127,678,000","-201,467,000","-222,811,000","-144,977,000","-32,533,000","-72,043,000","-82,194,000","-254,933,000","-71,645,000","-49,540,000","-93,990,000","-187,176,000","-40,571,000","-36,123,000"
	CashFlowFromContinuingInvestingActivities,"-1,966,271,000","-719,092,000","118,096,000","-621,172,000","-744,103,000","185,458,000","-1,079,828,000","-840,704,000","-541,372,000","-137,443,000","433,064,000","-321,543,000","-552,204,000","165,691,000","-2,242,217,000","-268,196,000","-348,296,000","-177,284,000","-639,183,000","-254,506,000","-247,896,000","-215,568,000","-227,040,000","-773,279,000","-144,942,000","-154,170,000","-2,100,781,000","-183,382,000","-92,789,000","-149,070,000","-179,294,000","-61,070,000","-176,272,000","-227,544,000","-328,108,000","-20,253,000","-356,610,000","-355,638,000","-391,005,000","-1,438,496,000","-329,603,000","-316,829,000","-239,117,000","-260,664,000","-193,464,000","-137,557,000","-278,328,000","-872,886,000","-143,731,000","-442,755,000","-160,419,000","-98,342,000","-128,440,000","-132,708,000","-179,713,000","-145,954,000","-209,124,000","-112,960,000","-194,306,000","-143,053,000","-72,390,000","-127,678,000","-201,467,000","-222,811,000","-144,977,000","-32,533,000","-72,043,000","-82,194,000","-254,933,000","-71,645,000","-49,540,000","-93,990,000","-187,176,000","-40,571,000","-36,123,000"
		NetPPEPurchaseAndSale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,430,594,000","-312,678,000","-305,470,000","-259,647,000","-255,633,000","-191,892,000","-136,456,000","-280,923,000","-871,560,000","-118,604,000","-441,991,000","-170,255,000","-96,037,000","-128,377,000","-138,677,000","-155,855,000","-154,104,000","-220,283,000","-114,406,000","-185,204,000","-163,034,000","-69,102,000","-208,650,000","-162,080,000","-276,034,000","-139,176,000","-31,590,000","-78,945,000","-78,130,000","-243,745,000","-72,079,000","-45,545,000","-84,429,000","-187,176,000","-40,571,000","-36,293,000"
			PurchaseOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,430,594,000","-312,678,000","-305,470,000","-259,647,000","-255,633,000","-191,892,000","-136,456,000","-280,923,000","-871,560,000","-118,604,000","-441,991,000","-170,255,000","-96,037,000","-128,377,000","-138,677,000","-155,855,000","-154,104,000","-220,283,000","-114,406,000","-185,204,000","-163,034,000","-69,102,000","-208,650,000","-162,080,000","-276,034,000","-139,176,000","-31,590,000","-78,945,000","-78,130,000","-243,745,000","-72,079,000","-45,545,000","-84,429,000","-187,176,000","-40,571,000","-36,293,000"
		NetBusinessPurchaseAndSale,"-380,342,000","-150,196,000","-30,217,000","3,175,000","-175,481,000","13,173,000","-11,078,000","-34,729,000","-16,669,000","39,238,000","772,764,000","-14,801,000","-41,573,000","580,309,000","-1,564,040,000","-115,000","-267,000","-81,000","50,002,000","18,785,000","0","-5,749,000",,,"0","-11,000","-1,853,311,000","0","0","-7,547,000","0","0","-10,063,000","-10,564,000","-17,155,000","-1,643,000","-7,000","-5,647,000","-17,758,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-71,504,000",,,,,,,
			PurchaseOfBusiness,,"-150,196,000","-23,576,000","0","-140,816,000","-27,623,000","-15,425,000","-34,729,000","-16,669,000","-77,500,000","-19,678,000","-14,801,000","-41,573,000","-122,130,000","-1,680,040,000","-115,000","-267,000","-81,000","-85,791,000","-1,865,000","0","-5,749,000",,,"0","-11,000","-1,853,311,000","0","0","-7,547,000","0","0","-10,063,000","-10,564,000","-17,155,000","-1,643,000","-7,000","-5,647,000","-17,758,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-71,504,000",,,,,,,
			SaleOfBusiness,,,,"3,175,000","-34,665,000","40,796,000","4,347,000","0","0","116,738,000","792,442,000","0","0","702,439,000","116,000,000",,,,"135,793,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetInvestmentPropertiesPurchaseAndSale,"-1,525,395,000","-518,734,000","198,611,000","-650,801,000","-554,471,000","176,961,000","-1,043,219,000","-800,030,000","-608,543,000","-164,198,000","-317,461,000","-298,986,000","-510,442,000","-406,389,000","-672,506,000","-267,807,000","-343,344,000","-179,267,000","-689,019,000","-277,132,000","-242,955,000","-267,944,000","-208,717,000","-765,020,000","-148,860,000","-149,450,000","-252,862,000","-154,993,000","-102,464,000","-140,543,000","-207,749,000","-70,200,000","-169,154,000","-212,710,000","-309,420,000","-14,214,000","-359,698,000","-336,916,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PurchaseOfInvestmentProperties,"-2,530,983,000","-518,734,000","-772,697,000","-666,629,000","-572,923,000","-508,523,000","-1,059,921,000","-821,581,000","-608,543,000","-690,560,000","-317,461,000","-298,986,000","-510,442,000","-406,389,000","-672,506,000","-358,626,000","-401,554,000","-316,442,000","-758,152,000","-297,332,000","-242,955,000","-267,944,000","-208,717,000","-1,088,570,000","-148,860,000","-185,219,000","-252,862,000","-154,993,000","-244,755,000","-183,817,000","-207,749,000","-237,725,000","-207,099,000","-224,118,000","-320,435,000","-342,783,000","-359,698,000","-336,916,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			SaleOfInvestmentProperties,"1,005,588,000","0","971,308,000","15,828,000","18,452,000","685,484,000","16,702,000","21,551,000","0","526,362,000",,"0","0","0","0","90,819,000","58,210,000","137,175,000","69,133,000","20,200,000","0","0","0","323,550,000","0","35,769,000","0","0","142,291,000","43,274,000","0","167,525,000","37,945,000","11,408,000","11,015,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetInvestmentPurchaseAndSale,,,,,,,"0","0",,,"1,000","74,265,000","-68,823,000","-8,040,000","0","14,355,000","-1,267,000","0","0","12,648,000","0","51,308,000",,,,,,"0","0","0","31,637,000","1,000","2,000","-5,000","0","0","-4,551,000","-12,549,000",,"28,248,000","-26,796,000","-3,796,000",,,"-125,000","-119,000","-223,000",,,,"0","0",,,"-20,612,000","0",,,"0",,,"0","-3,667,000","-1,567,000","-4,865,000","4,078,000","6,902,000","-4,064,000","-11,188,000","434,000","-3,995,000","-9,561,000","0","0",
