name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015
TotalRevenue,"7,018,369,000","1,662,396,000","1,377,592,000","1,916,574,000","2,061,807,000","1,557,781,000","1,133,820,000","1,678,753,000","1,606,745,000","1,027,273,000","964,931,000","1,387,972,000","1,474,347,000","1,064,769,000","972,548,000","1,312,727,000","1,445,176,000","1,061,566,000","879,771,000","1,239,002,000","1,282,667,000","883,815,000","626,612,000","1,005,987,000","1,065,259,000","809,676,000","656,408,000","961,966,000","1,007,066,000","707,821,000"
	OperatingRevenue,"7,018,369,000","1,662,396,000","1,377,592,000","1,916,574,000","2,061,807,000","1,557,781,000","1,133,820,000","1,678,753,000","1,606,745,000","1,027,273,000","964,931,000","1,387,972,000","1,474,347,000","1,064,769,000","972,548,000","1,312,727,000","1,445,176,000","1,061,566,000","879,771,000","1,239,002,000","1,282,667,000","883,815,000","626,612,000","1,005,987,000","1,065,259,000","809,676,000","656,408,000","961,966,000","1,007,066,000","707,821,000"
CostOfRevenue,"4,522,333,000","1,102,194,000","892,977,000","1,225,198,000","1,301,964,000","1,037,287,000","755,791,000","1,145,604,000","1,118,107,000","724,610,000","724,323,000","1,049,499,000","1,064,357,000","766,442,000","706,810,000","936,473,000","1,029,012,000","756,790,000","614,690,000","882,335,000","909,858,000","632,033,000","436,633,000","723,886,000","765,073,000","583,789,000","471,869,000","702,796,000","732,241,000","512,393,000"
GrossProfit,"2,496,036,000","560,202,000","484,615,000","691,376,000","759,843,000","520,494,000","378,029,000","533,149,000","488,638,000","302,663,000","240,608,000","338,473,000","409,990,000","298,327,000","265,738,000","376,254,000","416,164,000","304,776,000","265,081,000","356,667,000","372,809,000","251,782,000","189,979,000","282,101,000","300,186,000","225,887,000","184,539,000","259,170,000","274,825,000","195,428,000"
OperatingExpense,"1,701,142,000","410,850,000","397,062,000","447,937,000","445,293,000","349,735,000","306,866,000","335,294,000","284,158,000","281,734,000","288,936,000","313,668,000","317,312,000","281,659,000","276,736,000","291,508,000","295,923,000","254,514,000","221,778,000","244,556,000","236,028,000","182,343,000","153,481,000","195,077,000","196,357,000","169,040,000","158,380,000","182,853,000","181,723,000","145,554,000"
	SellingGeneralAndAdministration,"1,621,890,000","385,315,000","379,941,000","424,385,000","432,249,000","337,034,000","293,834,000","322,990,000","271,591,000","267,656,000","270,648,000","299,564,000","303,366,000","268,065,000","261,621,000","278,329,000","284,295,000","245,114,000","213,052,000","236,174,000","228,444,000","175,490,000","146,930,000","188,858,000","190,323,000","163,149,000","152,064,000","176,466,000","175,686,000","140,193,000"
	DepreciationAmortizationDepletionIncomeStatement,"79,252,000","25,535,000","17,121,000","23,552,000","13,044,000","12,701,000","13,032,000","12,304,000","12,567,000","14,078,000","18,288,000","14,104,000","13,946,000","13,594,000","15,115,000","13,179,000","11,628,000","9,400,000","8,726,000","8,382,000","7,584,000","6,853,000","6,551,000","6,219,000","6,034,000","5,891,000","6,316,000","6,387,000","6,037,000","5,361,000"
		DepreciationAndAmortizationInIncomeStatement,"79,252,000","25,535,000","17,121,000","23,552,000","13,044,000","12,701,000","13,032,000","12,304,000","12,567,000","14,078,000","18,288,000","14,104,000","13,946,000","13,594,000","15,115,000","13,179,000","11,628,000","9,400,000","8,726,000","8,382,000","7,584,000","6,853,000","6,551,000","6,219,000","6,034,000","5,891,000","6,316,000","6,387,000","6,037,000","5,361,000"
OperatingIncome,"794,894,000","149,352,000","87,553,000","243,439,000","314,550,000","170,759,000","71,163,000","197,855,000","204,480,000","20,929,000","-48,328,000","24,805,000","92,678,000","16,668,000","-10,998,000","84,746,000","120,241,000","50,262,000","43,303,000","112,111,000","136,781,000","69,439,000","36,498,000","87,024,000","103,829,000","56,847,000","26,159,000","76,317,000","93,102,000","49,874,000"
NetNonOperatingInterestIncomeExpense,"-65,974,000","-20,567,000","-15,872,000","-14,375,000","-15,160,000","-15,613,000","-15,560,000","-15,911,000","-19,645,000","-23,262,000","-24,165,000","-26,573,000","-29,480,000","-29,253,000","-27,144,000","-24,609,000","-26,309,000","-23,582,000","-20,373,000","-18,426,000","-17,144,000","-14,706,000","-14,281,000","-17,037,000","-17,964,000","-17,890,000","-15,634,000","-17,427,000","-16,889,000","-15,854,000"
