name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019
TotalAssets,"444,026,000","476,771,000","464,033,000","490,792,000","514,081,000","294,155,000","310,922,000","331,202,000","132,636,000","42,140,000"
	CurrentAssets,"341,563,000","379,186,000","403,270,000","432,741,000","455,785,000","267,735,000","285,813,000","306,177,000","107,292,000","18,156,000"
		CashCashEquivalentsAndShortTermInvestments,"336,978,000","375,145,000","398,363,000","425,193,000","451,083,000","262,327,000","280,366,000","301,086,000","104,473,000","15,076,000"
			CashAndCashEquivalents,"336,978,000","375,145,000","388,347,000","392,072,000","366,304,000","62,889,000","58,605,000","171,691,000","104,473,000","15,076,000"
			OtherShortTermInvestments,,"0","10,016,000","33,121,000","84,779,000","199,438,000","221,761,000","129,395,000","0","0"
		Receivables,,,,,,"0","0","0","32,000","448,000"
			OtherReceivables,,,,,,,,,"32,000","448,000"
		PrepaidAssets,"4,585,000","4,041,000","4,907,000","7,548,000","4,702,000","5,408,000","5,447,000","5,091,000","2,787,000","2,577,000"
		RestrictedCash,,,,,,"0","0","0","0","55,000"
	TotalNonCurrentAssets,"102,463,000","97,585,000","60,763,000","58,051,000","58,296,000","26,420,000","25,109,000","25,025,000","25,344,000","23,984,000"
		NetPPE,"90,728,000","91,029,000","54,214,000","55,597,000","55,908,000","23,781,000","22,888,000","22,822,000","22,617,000","21,845,000"
			GrossPPE,"90,728,000","101,045,000","54,214,000","55,597,000","55,908,000",,,,"25,524,000","24,075,000"
				Properties,,"0",,,,,,,"0","0"
				MachineryFurnitureEquipment,,"1,954,000",,,,,,,"1,566,000","1,566,000"
				OtherProperties,"90,728,000","77,969,000","54,214,000","55,597,000","55,908,000",,,,"5,658,000","5,029,000"
				ConstructionInProgress,,"3,748,000",,,,,,,"5,445,000","4,487,000"
				Leases,,"17,374,000",,,,,,,"12,855,000","12,993,000"
			AccumulatedDepreciation,,"-10,016,000",,,,,,,"-2,907,000","-2,230,000"
		NonCurrentDeferredAssets,"461,000","461,000","472,000","0","0","336,000","0","0","658,000","87,000"
		OtherNonCurrentAssets,"11,274,000","6,095,000","6,077,000","2,454,000","2,388,000","2,303,000","2,221,000","2,203,000","2,069,000","2,052,000"
TotalLiabilitiesNetMinorityInterest,"91,111,000","95,025,000","56,823,000","57,390,000","55,345,000","26,142,000","24,383,000","27,049,000","22,862,000","140,732,000"
	CurrentLiabilities,"15,254,000","18,808,000","14,506,000","13,931,000","10,794,000","11,220,000","9,163,000","11,536,000","7,093,000","9,158,000"
		PayablesAndAccruedExpenses,"6,166,000","5,945,000","4,244,000","4,675,000","3,188,000","11,220,000","3,345,000","7,097,000","3,502,000","4,214,000"
			Payables,"1,547,000","2,023,000","520,000","589,000","296,000","267,000","418,000","2,624,000","464,000","2,251,000"
				AccountsPayable,"1,547,000","2,023,000","520,000","589,000","296,000","267,000","418,000","2,624,000","464,000","2,251,000"
			CurrentAccruedExpenses,"4,619,000","3,922,000","3,724,000","4,086,000","2,892,000","10,953,000","2,927,000","4,473,000","3,038,000","1,963,000"
		PensionandOtherPostRetirementBenefitPlansCurrent,"3,392,000","7,579,000","5,163,000","3,751,000","2,750,000",,"3,798,000","2,852,000","1,779,000","3,255,000"
		CurrentDebtAndCapitalLeaseObligation,"4,780,000","4,608,000","4,359,000","4,287,000","4,217,000",,,,,
			CurrentCapitalLeaseObligation,"4,780,000","4,608,000","4,359,000","4,287,000","4,217,000",,,,,
		CurrentDeferredLiabilities,,"0","0","0","0",,"1,380,000","1,373,000","1,370,000","1,370,000"
		OtherCurrentLiabilities,"916,000","676,000","740,000","1,218,000","639,000",,"640,000","214,000","442,000","319,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"75,857,000","76,217,000","42,317,000","43,459,000","44,551,000","14,922,000","15,220,000","15,513,000","15,769,000","131,574,000"
		LongTermDebtAndCapitalLeaseObligation,"75,857,000","76,217,000","42,317,000","43,459,000","44,551,000",,,,,
			LongTermCapitalLeaseObligation,"75,857,000","76,217,000","42,317,000","43,459,000","44,551,000",,,,,
		NonCurrentDeferredLiabilities,,"0","0","0","0","14,922,000","15,220,000","15,513,000","15,769,000","15,981,000"
		PreferredSecuritiesOutsideStockEquity,,,,,,"0","0",,"0","115,593,000"
TotalEquityGrossMinorityInterest,"352,915,000","381,746,000","407,210,000","433,402,000","458,736,000","268,013,000","286,539,000","304,153,000","109,774,000","-98,592,000"
	StockholdersEquity,"352,915,000","381,746,000","407,210,000","433,402,000","458,736,000","268,013,000","286,539,000","304,153,000","109,774,000","-98,592,000"
		CapitalStock,"6,000","6,000","6,000","6,000","6,000","5,000","5,000","5,000","3,000","1,000"
			PreferredStock,"0","0","0","0","0","0","0","0",,
			CommonStock,"6,000","6,000","6,000","6,000","6,000","5,000","5,000","5,000","3,000","1,000"
		AdditionalPaidInCapital,"696,034,000","689,866,000","684,387,000","678,720,000","673,257,000","456,974,000","451,257,000","448,052,000","235,940,000","9,859,000"
		RetainedEarnings,"-343,125,000","-308,126,000","-277,183,000","-245,328,000","-214,537,000","-188,975,000","-164,749,000","-143,900,000","-126,169,000","-108,452,000"
		GainsLossesNotAffectingRetainedEarnings,"0","0","0","4,000","10,000","9,000","26,000","-4,000","0","0"
TotalCapitalization,"352,915,000","381,746,000","407,210,000","433,402,000","458,736,000","268,013,000","286,539,000","304,153,000","109,774,000","-98,592,000"
CommonStockEquity,"352,915,000","381,746,000","407,210,000","433,402,000","458,736,000","268,013,000","286,539,000","304,153,000","109,774,000","-98,592,000"
CapitalLeaseObligations,"80,637,000","80,825,000","46,676,000","47,746,000","48,768,000",,,,,
NetTangibleAssets,"352,915,000","381,746,000","407,210,000","433,402,000","458,736,000","268,013,000","286,539,000","304,153,000","109,774,000","-98,592,000"
WorkingCapital,"326,309,000","360,378,000","388,764,000","418,810,000","444,991,000","256,515,000","276,650,000","294,641,000","100,199,000","8,998,000"
InvestedCapital,"352,915,000","381,746,000","407,210,000","433,402,000","458,736,000","268,013,000","286,539,000","304,153,000","109,774,000","-98,592,000"
TangibleBookValue,"352,915,000","381,746,000","407,210,000","433,402,000","458,736,000","268,013,000","286,539,000","304,153,000","109,774,000","-98,592,000"
TotalDebt,"80,637,000","80,825,000","46,676,000","47,746,000","48,768,000",,,,,
ShareIssued,"57,004,128","56,980,701","56,732,465","56,431,513","56,094,529","46,970,012","46,516,475","45,028,024","41,508,104","41,508,104"
OrdinarySharesNumber,"57,004,128","56,969,618","56,732,465","56,431,513","56,094,529","46,291,877","45,559,757","45,028,024","41,508,104","41,508,104"
TreasurySharesNumber,,"11,083",,,,"678,135","956,718",,,
