name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993
MarketCap,"2,531,116,140","2,568,952,881","2,669,060,137","2,508,758,370","2,536,129,562","2,686,661,425","2,074,942,589","1,833,010,708","1,696,234,640","1,860,550,560","2,412,447,680","2,238,709,200","2,089,459,409","1,974,194,046","1,644,645,360","1,875,716,727","2,010,049,558","1,863,085,358","2,376,685,674","2,800,072,140","2,877,874,851","3,016,315,288","2,690,879,576","2,104,091,577","1,974,090,569","1,804,556,776","1,613,571,092","1,719,336,941","1,665,733,547","2,012,036,535","1,940,626,420","1,713,795,020","1,875,233,881","1,444,539,862","1,406,503,458","1,471,835,970","1,187,962,267","938,212,081","905,139,756","694,204,101","667,479,619","932,781,703","755,039,584","538,792,367","831,698,566","898,622,813","919,118,969","961,590,541","1,082,008,188","1,300,816,143","866,957,503","676,042,491","213,969,764","155,905,625","249,667,284","743,412,599","679,643,020","859,994,457","966,175,698","1,123,523,667","1,658,417,411","1,918,183,172","1,828,699,589","1,988,209,936","2,445,391,900","2,184,611,176","2,255,912,448","2,270,667,462","2,875,141,382","2,743,407,523","4,433,358,905","3,683,469,907","4,742,446,760","5,750,934,699","6,537,018,529","4,938,182,297","3,223,389,599","2,060,521,199","2,286,989,704","1,454,338,634","3,310,364,786","6,157,975,224","6,413,949,087","4,376,956,211","7,438,359,564","6,254,087,578","11,739,369,214","14,255,436,944","12,943,975,491","8,709,877,741","5,898,976,025","4,556,827,292","4,426,074,657","3,641,450,345","3,549,999,962","1,357,597,919","1,826,563,263","1,460,150,926","1,401,721,102","1,499,170,934","1,090,808,185","764,229,874","957,347,236","679,920,729","453,275,984","498,226,977","425,689,150","391,823,038","309,851,993","270,824,950","219,393,402","194,155,106","138,285,614","148,728,170","205,871,071","171,314,302","108,590,516"
EnterpriseValue,"2,292,724,140","2,267,145,881","2,349,356,137","2,219,651,370","2,300,108,562","2,514,206,425","1,942,415,589","1,692,905,708","1,593,191,640","1,811,251,560","2,343,031,680","2,330,542,200","2,327,325,409","2,287,627,046","1,832,784,360","2,096,781,727","2,242,424,558","2,019,782,358","2,449,887,674","2,758,945,140","2,842,525,851","3,047,789,288","2,755,066,576","2,212,016,577","2,140,767,569","1,919,625,776","1,738,683,092","1,735,079,941","1,728,483,547","2,111,169,535","2,018,094,420","1,862,236,020","2,127,534,881","1,681,926,862","1,588,441,458","1,730,461,970","1,520,282,267","1,345,089,081","1,312,016,756","1,269,358,101","1,266,113,619","1,572,032,703","1,357,259,584","1,141,012,367","1,461,165,566","1,545,770,813","1,664,328,969","1,674,444,541","1,709,042,188","1,889,194,143","1,401,139,503","1,214,605,491","787,642,764","756,031,625","938,507,284","1,355,596,599","1,178,383,020","1,489,984,457","1,502,610,698","1,920,254,667","2,680,403,411","3,586,660,172","2,944,223,589","2,921,809,936","3,378,991,900","3,061,856,176","2,776,683,448","2,791,438,462","3,529,808,382","3,441,677,523","5,256,790,905","4,475,925,907","5,628,485,760","6,553,657,699","7,300,685,529","5,784,313,297","4,094,314,599","3,116,115,199","3,195,190,704","2,531,894,634","4,774,503,786","7,481,994,224","7,737,968,087","4,195,269,211","7,355,296,564","6,182,476,578","11,636,889,214","14,176,204,944","12,864,743,491","8,208,611,741","5,899,776,025","4,459,127,292","4,298,674,657","3,517,050,345","3,425,899,962","1,213,697,919","1,787,263,263","1,436,150,926","1,370,221,102","1,463,370,934","1,074,208,185","752,629,874","950,847,236","651,220,729","435,575,984","479,126,977","404,789,150","368,923,038","286,951,993","251,424,950","204,693,402","179,455,106","122,485,614","135,028,170","187,771,071","175,114,302","112,990,516"
PeRatio,"9.674","9.67","10.339","9.857","13.964","19.157","16.188","18.033","17.151","13.918","17.381","18.888","19.287","21.692",,,,,"18.539","13.608","14.377","15.437","15.399","5.944","5.704","5.219","4.667","9.54","9.205","10.656","10.366","17.383","19.305","14.788","17.957","7.139","6.159","5.493","5.348","20.756","19.5","19.407","11.217","8.048","10.76","9.92","10.63","8.162","19.169",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15.173","28.466","23.713","60.335","105.198","96.067","59.267","46.671","50.905","59.745","53.573","58.411","19.67","34.563","30.812","33.375","42.644","32.073","24.589","32.474","26.837","21.094","26.564","24.946",,,,,,"11.98","13.021","20.899","22.769","16.928"
ForwardPeRatio,"8.078","8.842","10.183","9.05","8.937","11.655","10.194","8.673","9.108","9.001","10.905","8.993","8.703","9.363","8.562","10.299","11.013","13.141","11.223","11.574","11.962","13.055","13.228","10.32","9.97","9.025","8.554","8.795","8.599","10.493","10.215","10.122","11.39","9.569","9.728","10.081","8.606","7.616","7.199","6.035","5.556","6.739","5.23","3.754","5.371","5.429","5.397",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.574",,,"1.116","1.086","1.077","1.212","1.018","1.035","1.073","0.916","0.81","0.766","0.642","0.591","0.619","0.455","0.341","0.488","0.494","0.348",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"0.396","0.4","0.412","0.372","0.379","0.417","0.324","0.278","0.246","0.249","0.298","0.276","0.264","0.266","0.236","0.286","0.319","0.291","0.375","0.428","0.439","0.474","0.446","0.353","0.348","0.316","0.276","0.288","0.27","0.325","0.328","0.3","0.333","0.256","0.241","0.247","0.199","0.157","0.152","0.114","0.108","0.148","0.117","0.084","0.13","0.143","0.147","0.158","0.186","0.239","0.17","0.137","0.04","0.026","0.041","0.103","0.065","0.083","0.095","0.105","0.153","0.175","0.166","0.178","0.219","0.193","0.189","0.191","0.232","0.216","0.351","0.298","0.402","0.504","0.6","0.476","0.315","0.203","0.228","0.152","0.493","1.069","1.811","1.01","1.551","1.393","3.037","5.806","5.302","3.806","4.217","3.928","5.202","4.217","4.206","1.962","3.313","3.428","3.23","4.636","3.677","2.83","4.058","3.16","2.465","2.788","2.527","2.301","1.831","1.682","1.53","1.361","1.263","1.448","2.142","1.531","1.31"
PbRatio,"1.377","1.366","1.421","1.364","1.462","1.601","1.273","1.109","1.049","1.108","1.469","1.376","1.333","1.299","1.117","1.267","1.374","1.241","1.442","1.53","1.676","1.814","1.672","1.375","1.32","1.182","1.061","1.365","1.305","1.57","1.557","1.514","1.699","1.321","1.289","1.416","1.171","0.951","0.918","0.862","0.842","1.189","0.98","0.699","1.113","1.229","1.313","1.453","1.733","2.152","1.482","1.245","0.378","0.255","0.399","1.068","0.571","0.745","0.818","0.496","0.726","0.831","0.805","0.867","1.066","0.946","0.948","0.954","1.217","1.162","1.303","1.098","1.424","1.741","1.958","1.486","0.947","0.606","0.669","0.426","0.544","1.009","1.051","2.182","3.769","3.427","6.899","9.256","8.404","6.91","8.848","7.276","7.813","6.933","7.447","3.945","8.029","7.225","7.66","9.616","7.933","6.158","8.45","6.557","5.352","6.816","6.335","6.563","5.19","4.924","4.698","4.157","2.487","2.817","4.167","6.564","4.601"
EnterprisesValueRevenueRatio,"0.329","1.186","1.337","1.35","1.387","1.479","1.107","0.903","0.963","1.139","1.273","1.232","1.148","1.076","0.838","1.117","1.237","1.205","1.404","1.572","1.661","1.812","1.602","1.328","1.282","1.191","1.133","1.06","1.123","1.382","1.208","1.104","1.326","1.139","1.097","1.15","1.021","0.942","0.878","0.804","0.817","1.074","0.903","0.672","0.873","0.985","1.001","0.992","1.052","1.237","0.948","0.897","0.651","0.633","0.661","0.796","0.619","0.82","0.593","0.766","1.077","1.373","1.06","1.075","1.248","1.147","0.97","1.009","1.247","1.193","1.616","1.355","1.834","2.29","2.458","2.117","1.546","1.275","1.259","0.973","1.824","3.103","6.845","6.984","9.471","5.19","8.37","11.145","12.857","14.782","12.834","12.795","13.889","12.512","13.166","6.25","9.068","8.345","8.612","12.814","10.192","7.783","10.696","8.296","6.118","7.581","7.755","7.514","6.434","6.398","5.899","5.923","4.238","4.84","6.706","7.09","5.113"
EnterprisesValueEBITDARatio,"5.065","20.85","21.112","21.868","17.543","25.575","18.448","14.822","16.433","40.099","26.764","26.088","24.297","21.445","18.051","51.739","28.681","25.744","52.207","36.033","29.299","33.312","30.926","25.257","25.28","21.463","21.806","21.83","24.357","28.366","26.244","22.594","29.558","23.604","24.603","24.546","25.48","19.58","31.563","23.996","23.67","30.93","21.224","14.378","22.878","21.432","18.94","19.359","20.805","28.082","13.866","47.721","32.034","50.819","27.077","-3.333","15.569","23.375","18.483","-1.84","55.709","57.025","31.931","86.138","37.918","30.123","26.447","27.4","35.444","-6.897","41.155","36.781","51.168","66.046","48.068","741.294","45.461","38.936","38.362","79.964","53.829","77.354","143.762","-49.328","80.37","35.386","51.553","63.888","80.898","101.465","83.33","71.806","72.368","63.256","259.538","31.362","46.665","44.326","45.981","68.382","50.91","38.399","52.825","41.479","30.674","33.741","43.526","36.892","34.573","40.552","32.491","19.296","26.061","30.688","40.82","35.738","25.109"
