name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,09/30/2020,07/31/2020,06/30/2020,05/31/2020,03/31/2020
TotalAssets,"829,245,365","829,149,891","829,256,938","829,343,541","829,720,033","829,742,490","830,815,088","150,856","51,000","51,000"
	CurrentAssets,"422,130","533,339","729,444","917,380","1,288,565","1,640,690","2,815,088","8,477",,
		CashCashEquivalentsAndShortTermInvestments,"219,713","290,297","360,778","433,089","678,069","872,274","1,974,488",,,
			CashAndCashEquivalents,"219,713","290,297","360,778","433,089","678,069","872,274","1,974,488",,,
				CashFinancial,"219,713","290,297","360,778","433,089","678,069","872,274","1,974,488",,,
		PrepaidAssets,"202,417","243,042","368,666","484,291","610,496","768,416","840,600","8,477",,
	TotalNonCurrentAssets,"828,823,235","828,616,552","828,527,494","828,426,161","828,431,468","828,101,800","828,000,000","142,379","51,000","51,000"
		NonCurrentDeferredAssets,,,,,,,,"142,379","51,000","51,000"
		OtherNonCurrentAssets,"828,823,235","828,616,552","828,527,494","828,426,161","828,431,468","828,101,800","828,000,000",,,
TotalLiabilitiesNetMinorityInterest,"102,197,544","119,121,938","86,841,614","97,030,042","89,606,443","29,629,277","30,570,808","142,379","31,000","31,000"
	CurrentLiabilities,"624,401","399,332","316,751","273,729","805,043","649,277","1,590,808","142,379","31,000","31,000"
		PayablesAndAccruedExpenses,"624,401","399,332","316,751","273,729","805,043","649,277","1,324,071","142,379","31,000","31,000"
			Payables,"214,521","19,442","36,376","51,748","601,087","516,417","828,800","33,175",,
				AccountsPayable,"214,521","19,442","36,376","51,748","601,087","516,417","828,800","33,175",,
			CurrentAccruedExpenses,"409,880","379,890","280,375","221,981","203,956","132,860","495,271","109,204","31,000","31,000"
		CurrentDebtAndCapitalLeaseObligation,,,,,,,"266,737",,,
			CurrentDebt,,,,,,,"266,737",,,
				CurrentNotesPayable,,,,,,,"266,737",,,
	TotalNonCurrentLiabilitiesNetMinorityInterest,"101,573,143","118,722,606","86,524,863","96,756,313","88,801,400","28,980,000","28,980,000","0","0","0"
		LongTermDebtAndCapitalLeaseObligation,"1,836,000",,,,,,,,,
			LongTermDebt,"1,836,000",,,,,,,,,
		NonCurrentDeferredLiabilities,"28,980,000","28,980,000","30,133,263","29,941,313","28,980,000","28,980,000","28,980,000",,,
		DerivativeProductLiabilities,"65,753,000","85,875,800","56,391,600","66,815,000","59,821,400",,,,,
		OtherNonCurrentLiabilities,"5,004,143","3,866,806",,,,,,,,
TotalEquityGrossMinorityInterest,"727,047,821","710,027,953","742,415,324","732,313,499","740,113,590","800,113,213","800,244,280","8,477","20,000","20,000"
	StockholdersEquity,"727,047,821","710,027,953","742,415,324","732,313,499","740,113,590","800,113,213","800,244,280","8,477","20,000","20,000"
		CapitalStock,"828,002,570","828,002,570","828,002,570","727,317,067","735,117,079","795,116,109","795,247,168","2,570","2,570","2,225"
			PreferredStock,"0","0","0","0","0","0",,"0","0","0"
			CommonStock,"828,002,570","828,002,570","828,002,570","727,317,067","735,117,079","795,116,109","795,247,168","2,570","2,570","2,225"
		AdditionalPaidInCapital,"0","0","0","27,233,426","19,433,414","5,123,104","5,027,112","22,430","22,430","22,775"
		RetainedEarnings,"-100,954,749","-117,974,617","-85,587,246","-22,236,994","-14,436,903","-126,000","-30,000","-16,523","-5,000","-5,000"
TotalCapitalization,"728,883,821","710,027,953","742,415,324","732,313,499","740,113,590","800,113,213","800,244,280","8,477","20,000","20,000"
CommonStockEquity,"727,047,821","710,027,953","742,415,324","732,313,499","740,113,590","800,113,213","800,244,280","8,477","20,000","20,000"
NetTangibleAssets,"727,047,821","710,027,953","742,415,324","732,313,499","740,113,590","800,113,213","800,244,280","8,477","20,000","20,000"
WorkingCapital,"-202,271","134,007","412,693","643,651","483,522","991,413","1,224,280","-133,902",,
InvestedCapital,"728,883,821","710,027,953","742,415,324","732,313,499","740,113,590","800,113,213","800,511,017","8,477","20,000","20,000"
TangibleBookValue,"727,047,821","710,027,953","742,415,324","732,313,499","740,113,590","800,113,213","800,244,280","8,477","20,000","20,000"
TotalDebt,"1,836,000",,,,,,"266,737",,,
NetDebt,"1,616,287",,,,,,,,,
ShareIssued,"108,500,000","108,500,000","108,500,000","108,500,000","108,500,000","108,504,000","82,800,000","82,800,000","82,800,000",
OrdinarySharesNumber,"108,500,000","108,500,000","108,500,000","108,500,000","108,500,000","108,504,000","82,800,000","82,800,000","82,800,000",
