name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021
MarketCap,"471,067,283","629,937,033","1,362,814,961","1,476,996,755","2,278,110,956"
EnterpriseValue,"519,564,283","1,897,891,033","1,296,042,961","1,427,288,755","2,263,391,956"
ForwardPeRatio,"6.882","6.583","12.804","14.164","28.653"
PsRatio,"0.275","0.347","0.808","0.9","1.431"
PbRatio,"0.707","0.991","1.806","1.974","8.389"
EnterprisesValueRevenueRatio,"0.303","4.213","3.13","3.47","5.19"
EnterprisesValueEBITDARatio,"35.783","32.405","-13.248","71.119","71.685"
