name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000
		PrepaidAssets,,,,,,,,"3,098,000,000","3,241,000,000","2,996,000,000","2,422,000,000","3,161,000,000","3,274,000,000","4,742,000,000","4,219,000,000","4,441,000,000","4,026,000,000","3,988,000,000","3,893,000,000","3,671,000,000","3,633,000,000","3,301,000,000","3,323,000,000","3,411,000,000","3,614,000,000","2,228,000,000","2,175,000,000","2,331,000,000","2,635,000,000","2,194,000,000","2,513,000,000","2,579,000,000","2,253,000,000","1,961,000,000","1,934,000,000","1,412,000,000","229,000,000","209,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		RestrictedCash,"6,601,000,000","5,940,000,000","4,231,000,000","3,619,000,000","3,775,000,000","3,979,000,000","3,411,000,000","3,128,000,000","3,270,000,000","3,026,000,000","2,451,000,000","3,191,000,000","3,341,000,000","4,783,000,000","4,271,000,000","4,475,000,000","4,050,000,000","4,010,000,000","3,914,000,000","3,689,000,000","3,711,000,000","3,316,000,000","3,342,000,000","3,433,000,000","3,635,000,000","2,284,000,000","2,193,000,000","2,348,000,000","2,654,000,000","2,243,000,000","2,540,000,000","2,618,000,000","2,337,000,000","2,045,000,000","2,015,000,000","1,494,000,000","312,000,000","294,000,000","81,000,000","36,000,000","38,000,000","43,000,000","51,000,000","59,000,000","60,000,000","60,000,000","53,000,000","31,000,000","44,000,000","60,000,000","155,000,000","152,000,000","139,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,"24,000,000","49,000,000","35,000,000","23,000,000","16,000,000","30,000,000","22,000,000","17,000,000","12,000,000","54,000,000","51,000,000","46,000,000","33,000,000","16,000,000","16,000,000","14,000,000","16,000,000","20,000,000","24,000,000","8,000,000","13,000,000","17,000,000","24,000,000","22,000,000","25,000,000","43,000,000","42,000,000","33,000,000","41,300,000","36,595,000","18,066,000","15,987,000","10,794,000","104,729,000","18,039,000","18,086,000","11,098,000","11,450,000","14,324,000","13,330,000","9,953,000","11,266,000","7,468,000","22,739,000","24,209,000","29,633,000","37,202,000","38,831,000","40,460,000","53,947,000","50,272,000","53,492,000","53,048,000","50,824,000","58,107,000","50,113,000","51,170,000","46,236,000","37,791,000","35,738,000","32,367,000"
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,"24,000,000","49,000,000","35,000,000","23,000,000","16,000,000","30,000,000","22,000,000","17,000,000","12,000,000","54,000,000","51,000,000","46,000,000","33,000,000","16,000,000","16,000,000","14,000,000","16,000,000","20,000,000","24,000,000","8,000,000","13,000,000","17,000,000","24,000,000","22,000,000","25,000,000","43,000,000","42,000,000","33,000,000","41,300,000","36,595,000","18,066,000","15,987,000","10,794,000","104,729,000","18,039,000","18,086,000","11,098,000","11,450,000","14,324,000","13,330,000","9,953,000","11,266,000","7,468,000","22,739,000","24,209,000","29,633,000","37,202,000","38,831,000","40,460,000","53,947,000","50,272,000","53,492,000","53,048,000","50,824,000","58,107,000","50,113,000","51,170,000","46,236,000","37,791,000","35,738,000","32,367,000"
		AssetsHeldForSaleCurrent,,,,,,,,,,,,,,,"0","0","268,000,000","297,000,000","300,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		HedgingAssetsCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0",,"1,423,000,000","1,417,000,000","2,295,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,"245,000,000","294,000,000","225,000,000","214,000,000","316,000,000","175,000,000","134,000,000","148,000,000","163,000,000","219,000,000","144,000,000","165,000,000","256,000,000","390,000,000","304,000,000","212,000,000","205,000,000","187,000,000","175,000,000","184,000,000","163,000,000","167,000,000","160,000,000","165,000,000","164,000,000","158,000,000","157,000,000","152,000,000","145,000,000","151,000,000","162,000,000","166,000,000","150,000,000","126,000,000","141,000,000","154,000,000","124,000,000","112,000,000","310,000,000","330,000,000","287,000,000","5,421,000,000","2,999,000,000","3,687,000,000","6,763,000,000","7,571,000,000","166,000,000","1,636,000,000","136,000,000","2,166,000,000","198,000,000","171,000,000","170,000,000","4,262,523,000","976,730,000","913,619,000","658,185,000","96,385,000","64,194,000","40,085,000","26,512,000","117,978,000","34,587,000","35,537,000","38,711,000","34,754,000","56,430,000","25,684,000","19,250,000","12,802,000","14,134,000","11,512,000","13,900,000","11,623,000","19,337,000","23,887,000","26,496,000","21,143,000","10,239,000","9,952,000","6,954,000","13,249,000","247,015,000","280,649,000","336,562,000","268,926,000"
	TotalNonCurrentAssets,"12,645,000,000","12,692,000,000","12,901,000,000","12,966,000,000","12,836,000,000","10,319,000,000","10,021,000,000","9,843,000,000","9,528,000,000","9,634,000,000","9,481,000,000","9,769,000,000","9,767,000,000","9,330,000,000","9,398,000,000","9,414,000,000","10,152,000,000","10,257,000,000","9,626,000,000","9,739,000,000","9,543,000,000","9,590,000,000","10,462,000,000","10,503,000,000","8,995,000,000","8,577,000,000","8,610,000,000","8,658,000,000","8,554,000,000","8,687,000,000","9,135,000,000","9,398,000,000","9,459,000,000","9,414,000,000","9,414,000,000","9,343,000,000","7,580,000,000","7,640,000,000","7,591,000,000","7,517,000,000","7,615,000,000","7,518,000,000","7,480,000,000","7,788,000,000","7,890,000,000","7,697,000,000","7,475,000,000","7,022,000,000","7,298,000,000","7,268,000,000","7,430,000,000","7,223,000,000","7,151,000,000","7,259,423,000","7,897,734,000","6,805,399,000","6,856,293,000","1,297,380,000","1,289,088,000","1,392,601,000","1,398,421,000","1,403,906,000","1,407,600,000","1,426,546,000","1,457,259,000","1,449,823,000","367,001,000","375,635,000","391,868,000","408,623,000","451,685,000","308,840,000","312,287,000","321,637,000","353,458,000","415,178,000","457,660,000","478,908,000","470,013,000","496,007,000","499,992,000","511,079,000","488,727,000","479,949,000","465,840,000","419,939,000"
		NetPPE,"981,000,000","875,000,000","878,000,000","876,000,000","878,000,000","856,000,000","822,000,000","801,000,000","699,000,000","730,000,000","707,000,000","755,000,000","748,000,000","376,000,000","371,000,000","370,000,000","384,000,000","400,000,000","379,000,000","384,000,000","376,000,000","362,000,000","342,000,000","332,000,000","326,000,000","323,000,000","305,000,000","295,000,000","281,000,000","292,000,000","288,000,000","280,000,000","266,000,000","268,000,000","249,000,000","227,000,000","215,000,000","211,000,000","203,000,000","198,000,000","195,000,000","193,000,000","168,000,000","165,000,000","166,000,000","164,000,000","160,000,000","154,000,000","161,000,000","164,000,000","165,000,000","170,000,000","165,000,000","182,943,000","192,800,000","160,056,000","189,786,000","64,523,000","62,010,000","60,537,000","61,893,000","65,269,000","62,949,000","94,305,000","107,763,000","122,576,000","126,381,000","134,676,000","162,110,000","173,840,000","205,335,000","214,626,000","228,007,000","242,943,000","278,461,000","328,987,000","355,431,000","361,225,000","359,192,000","369,855,000","372,274,000","378,833,000","380,409,000","372,204,000","368,689,000","326,317,000"
			GrossPPE,"981,000,000","1,389,000,000","878,000,000","876,000,000","878,000,000","1,413,000,000","822,000,000","801,000,000","699,000,000","1,216,000,000","707,000,000","755,000,000","748,000,000","800,000,000",,,,"905,000,000",,,,"919,000,000",,,,"830,000,000",,,,"760,000,000",,,,"727,000,000",,,,"612,000,000",,,,"585,000,000",,,,"528,000,000",,,,"491,000,000",,,,"423,007,000","336,919,000","304,175,000","333,905,000","208,642,000","221,124,000","219,651,000","221,007,000","224,383,000","292,853,000","317,209,000","354,936,000","356,462,000","364,478,000","417,001,000","438,853,000","442,627,000","567,229,000","606,413,000","614,649,000","611,984,000","699,616,000","740,891,000","760,227,000","738,949,000","758,988,000","740,528,000","731,143,000","715,361,000","695,556,000","667,117,000","645,273,000","578,697,000"
				Properties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,
				LandAndImprovements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31,649,000","60,916,000","60,920,000","60,827,000","79,631,000","96,953,000","97,322,000","96,708,000","96,760,000","96,586,000","96,578,000","96,400,000","95,528,000","95,727,000","94,549,000","93,038,000","93,469,000","91,548,000","88,861,000",,,,
				MachineryFurnitureEquipment,,"1,023,000,000",,,,"1,032,000,000",,,,"870,000,000",,,,"800,000,000",,,,"905,000,000",,,,"919,000,000",,,,"830,000,000",,,,"760,000,000",,,,"727,000,000",,,,"612,000,000",,,,"585,000,000",,,,"348,000,000",,,,"313,000,000",,,,"423,007,000",,,,"208,642,000",,,,"109,493,000",,"285,560,000","294,020,000","295,542,000","303,651,000","337,370,000","341,900,000","345,305,000","470,521,000","509,653,000","518,063,000","515,406,000","603,216,000","645,363,000","664,500,000","644,400,000","181,861,000","647,059,000","639,595,000","626,500,000",,,,
				OtherProperties,"981,000,000","366,000,000","878,000,000","876,000,000","878,000,000","381,000,000","822,000,000","801,000,000","699,000,000","346,000,000","707,000,000","755,000,000","748,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"180,000,000",,,,"178,000,000",,,,,,,,,,,,"114,890,000",,,,,,,,,,,,,,,,,"484,089,000",,,,,,,
			AccumulatedDepreciation,,"-514,000,000",,,,"-557,000,000",,,,"-486,000,000",,,,"-424,000,000",,,,"-505,000,000",,,,"-557,000,000",,,,"-507,000,000",,,,"-468,000,000",,,,"-459,000,000",,,,"-401,000,000",,,,"-392,000,000",,,,"-364,000,000",,,,"-327,000,000",,,,"-240,064,000","-144,119,000","-144,119,000","-144,119,000","-144,119,000","-159,114,000","-159,114,000","-159,114,000","-159,114,000","-229,904,000","-222,904,000","-247,173,000","-233,886,000","-238,097,000","-282,325,000","-276,743,000","-268,787,000","-361,894,000","-391,787,000","-386,642,000","-369,041,000","-421,155,000","-411,904,000","-404,796,000","-377,724,000","-399,796,000","-370,673,000","-358,869,000","-336,528,000","-315,147,000","-294,913,000","-276,584,000","-252,380,000"
		GoodwillAndOtherIntangibleAssets,"11,089,000,000","11,246,000,000","11,395,000,000","11,528,000,000","11,475,000,000","9,105,000,000","8,818,000,000","8,703,000,000","8,526,000,000","8,615,000,000","8,471,000,000","8,686,000,000","8,709,000,000","8,663,000,000","8,697,000,000","8,706,000,000","8,981,000,000","9,054,000,000","8,245,000,000","8,339,000,000","8,152,000,000","8,121,000,000","8,946,000,000","9,007,000,000","7,748,000,000","7,354,000,000","7,402,000,000","7,478,000,000","7,345,000,000","7,615,000,000","8,015,000,000","8,381,000,000","8,535,000,000","8,572,000,000","8,600,000,000","8,431,000,000","6,928,000,000","6,985,000,000","6,931,000,000","6,728,000,000","6,890,000,000","6,709,000,000","6,703,000,000","7,112,000,000","7,112,000,000","6,846,000,000","6,721,000,000","6,039,000,000","6,377,000,000","6,431,000,000","6,597,000,000","6,172,000,000","5,917,000,000","6,075,286,000","7,089,016,000","6,114,241,000","6,132,864,000","1,162,348,000","1,162,251,000","1,218,825,000","1,223,632,000","1,228,365,000","1,203,889,000","1,195,528,000","1,204,937,000","1,177,371,000","181,806,000","181,701,000","182,481,000","182,172,000","184,129,000","812,000","841,000","871,000","1,944,000","6,145,000","18,692,000","16,643,000","17,575,000","18,251,000","18,969,000",,,,,
			Goodwill,"8,338,000,000","8,433,000,000","8,510,000,000","8,585,000,000","8,508,000,000","6,850,000,000","6,600,000,000","6,488,000,000","6,326,000,000","6,366,000,000","6,232,000,000","6,382,000,000","6,380,000,000","6,363,000,000","6,369,000,000","6,355,000,000","6,549,000,000","6,586,000,000","6,154,000,000","6,237,000,000","6,070,000,000","6,027,000,000","6,206,000,000","6,236,000,000","5,663,000,000","5,395,000,000","5,421,000,000","5,469,000,000","5,350,000,000","5,538,000,000","5,802,000,000","6,068,000,000","6,173,000,000","6,186,000,000","6,191,000,000","6,048,000,000","5,309,000,000","5,335,000,000","5,286,000,000","5,103,000,000","5,210,000,000","5,061,000,000","5,046,000,000","5,345,000,000","5,339,000,000","5,127,000,000","5,041,000,000","4,526,000,000","4,770,000,000","4,800,000,000","4,922,000,000","4,591,000,000","4,381,000,000","4,492,422,000","4,681,759,000","4,074,588,000","3,918,636,000","980,736,000","975,740,000","1,029,031,000","1,028,926,000","1,028,746,000","999,285,000","988,277,000","988,462,000",,,,,,,,,,,,,,,,,,,,,
			OtherIntangibleAssets,"2,751,000,000","2,813,000,000","2,885,000,000","2,943,000,000","2,967,000,000","2,255,000,000","2,218,000,000","2,215,000,000","2,200,000,000","2,249,000,000","2,239,000,000","2,304,000,000","2,329,000,000","2,300,000,000","2,328,000,000","2,351,000,000","2,432,000,000","2,468,000,000","2,091,000,000","2,102,000,000","2,082,000,000","2,094,000,000","2,740,000,000","2,771,000,000","2,085,000,000","1,959,000,000","1,981,000,000","2,009,000,000","1,995,000,000","2,077,000,000","2,213,000,000","2,313,000,000","2,362,000,000","2,386,000,000","2,409,000,000","2,383,000,000","1,619,000,000","1,650,000,000","1,645,000,000","1,625,000,000","1,680,000,000","1,648,000,000","1,657,000,000","1,767,000,000","1,773,000,000","1,719,000,000","1,680,000,000","1,513,000,000","1,607,000,000","1,631,000,000","1,675,000,000","1,581,000,000","1,536,000,000","1,582,864,000","2,407,257,000","2,039,653,000","2,214,228,000","181,612,000","186,511,000","189,794,000","194,706,000","199,619,000","204,604,000","207,251,000","216,475,000","1,177,371,000","181,806,000","181,701,000","182,481,000","182,172,000","184,129,000","812,000","841,000","871,000","1,944,000","6,145,000","18,692,000","16,643,000","17,575,000","18,251,000","18,969,000",,,,,
		InvestmentsAndAdvances,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"258,032,000","283,992,000","326,149,000","260,669,000"
		NonCurrentDeferredAssets,,,,,,,,,,,,,,,,,"416,000,000","391,000,000","611,000,000","633,000,000","617,000,000","717,000,000","768,000,000","741,000,000","604,000,000","619,000,000","630,000,000","621,000,000","652,000,000","536,000,000","585,000,000","482,000,000","415,000,000","404,000,000","399,000,000","478,000,000","291,000,000","294,000,000","303,000,000","392,000,000","326,000,000","392,000,000","385,000,000","273,000,000","358,000,000","433,000,000","403,000,000","640,000,000","523,000,000","504,000,000","403,000,000","615,000,000","720,000,000","644,112,000","191,912,000","163,521,000","156,948,000","63,279,000","58,049,000","100,844,000","100,263,000","96,986,000","126,149,000","124,267,000","127,845,000","133,336,000","57,155,000","58,188,000","46,254,000","48,765,000","55,788,000","69,944,000","72,426,000","72,079,000","70,365,000","74,212,000","73,113,000","69,971,000","73,163,000","76,390,000","70,200,000","74,987,000","54,610,000","61,105,000","60,505,000","61,257,000"
			NonCurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,"416,000,000","391,000,000","611,000,000","633,000,000","617,000,000","717,000,000","768,000,000","741,000,000","604,000,000","619,000,000","630,000,000","621,000,000","652,000,000","536,000,000","585,000,000","482,000,000","415,000,000","404,000,000","399,000,000","478,000,000","291,000,000","294,000,000","303,000,000","392,000,000","326,000,000","392,000,000","385,000,000","273,000,000","358,000,000","433,000,000","403,000,000","640,000,000","523,000,000","504,000,000","403,000,000","615,000,000","720,000,000","644,112,000","191,912,000","163,521,000","156,948,000","63,279,000","58,049,000","100,844,000","100,263,000","96,986,000","126,149,000","124,267,000","127,845,000","133,336,000","57,155,000","58,188,000","46,254,000","48,765,000","55,788,000","69,944,000","72,426,000","72,079,000","70,365,000","74,212,000","73,113,000","69,971,000","73,163,000","76,390,000","70,200,000","74,987,000","54,610,000","61,105,000","60,505,000","61,257,000"
