name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990
TotalRevenue,"922,391,000","230,423,000","229,630,000","228,719,000","233,619,000","204,199,000","196,029,000","176,643,000","109,712,000","206,884,000","227,511,000","217,405,000","228,080,000","237,182,000","214,198,000","194,099,000","184,471,000","188,163,000","148,775,000","144,671,000","155,199,000","156,174,000","154,174,000","156,017,000","160,258,000","163,524,000","171,300,000","162,437,000","171,549,000","175,814,000","164,413,000","162,853,000","160,521,000","167,201,000","157,901,000","161,283,000","158,114,000","163,169,000","170,031,000","213,166,000","229,391,000","245,582,000","242,179,000","264,481,000","268,338,000","300,200,000","299,790,000","335,515,000","339,923,000","357,972,000","355,205,000","333,551,000","349,650,000","374,237,000","355,525,000","391,181,000","424,133,000","442,789,000","213,593,000","91,355,000","89,487,000","90,124,000","87,932,000","88,037,000","77,529,000","88,517,000","87,990,000","91,302,000","82,908,000","85,823,000","94,431,000","86,543,000","86,144,000","91,884,000","102,768,000","104,762,000","103,284,000","93,991,000","107,392,000","92,083,000","84,859,000","81,540,000","90,409,000","81,096,000","82,825,000","70,106,000","85,867,000","78,667,000","70,304,000","68,406,000","72,300,000","72,000,000","67,500,000","61,300,000","68,300,000","66,400,000","65,600,000","55,900,000","61,200,000","56,300,000","51,600,000","46,400,000","53,800,000","51,600,000","44,500,000","40,300,000","65,300,000","34,500,000","40,100,000","33,200,000","42,800,000","37,300,000","37,200,000","32,800,000","38,600,000","38,200,000","35,500,000","30,200,000","19,100,000","29,200,000","24,100,000","22,900,000","27,500,000","27,700,000","27,500,000","22,600,000","61,400,000","12,000,000","12,000,000","12,000,000"
	OperatingRevenue,"922,391,000","230,423,000","229,630,000","228,719,000","233,619,000","204,199,000","196,029,000","176,643,000","109,712,000","206,884,000","227,511,000","217,405,000","228,080,000","237,182,000","214,198,000","194,099,000","184,471,000","188,163,000","148,775,000","144,671,000","155,199,000","156,174,000","154,174,000","156,017,000","160,258,000","163,524,000","171,300,000","162,437,000","171,549,000","175,814,000","164,413,000","162,853,000","160,521,000","167,201,000","157,901,000","161,283,000","158,114,000","163,169,000","170,031,000","213,166,000","229,391,000","245,582,000","242,179,000","264,481,000","268,338,000","300,200,000","299,790,000","335,515,000","339,923,000","357,972,000","355,205,000","333,551,000","349,650,000","374,237,000","355,525,000","391,181,000","424,133,000","442,789,000","213,593,000","91,355,000","89,487,000","90,124,000","87,932,000","88,037,000","77,529,000","88,517,000","87,990,000","91,302,000","82,908,000","85,823,000","94,431,000","86,543,000","86,144,000","91,884,000","102,768,000","104,762,000","103,284,000","93,991,000","107,392,000","92,083,000","84,859,000","81,540,000","90,409,000","81,096,000","82,825,000","70,106,000","85,867,000","78,667,000","70,304,000","68,406,000","72,300,000","72,000,000","67,500,000","61,300,000","68,300,000","66,400,000","65,600,000","55,900,000","61,200,000","56,300,000","51,600,000","46,400,000","53,800,000","51,600,000","44,500,000","40,300,000","65,300,000","34,500,000","40,100,000","33,200,000","42,800,000","37,300,000","37,200,000","32,800,000","38,600,000","38,200,000","35,500,000","30,200,000","19,100,000","29,200,000","24,100,000","22,900,000","27,500,000","27,700,000","27,500,000","22,600,000","61,400,000","12,000,000","12,000,000","12,000,000"
CostOfRevenue,"539,699,000","137,670,000","133,171,000","134,116,000","134,742,000","118,913,000","128,646,000","109,859,000","79,590,000","122,457,000","131,843,000","127,685,000","133,225,000","134,611,000","115,827,000","101,473,000","105,881,000","104,663,000","71,583,000","64,567,000","63,350,000","63,673,000","63,239,000","64,333,000","62,883,000","64,100,000","66,072,000","65,752,000","74,742,000","75,528,000","72,472,000","71,224,000","66,048,000","70,129,000","66,702,000","68,240,000","67,088,000","68,745,000","69,899,000","119,941,000","131,137,000","137,007,000","146,157,000","163,928,000","168,053,000","189,431,000","199,620,000","227,942,000","231,849,000","242,333,000","242,200,000","228,961,000","240,531,000","253,262,000","257,199,000","285,425,000","309,216,000","327,971,000","107,574,000","90,941,000","53,849,000","52,742,000","52,793,000","52,037,000","46,864,000","51,942,000","54,741,000","56,444,000","46,317,000","50,515,000","50,724,000","50,350,000","50,944,000","53,674,000","56,250,000","59,470,000","59,774,000","56,294,000","64,969,000","54,022,000","48,382,000","45,897,000","51,894,000","45,212,000","47,050,000","39,396,000","51,084,000","44,269,000","39,156,000","38,914,000","39,500,000","41,200,000","38,500,000","35,000,000","109,000,000","14,300,000","31,100,000","33,600,000","71,100,000","13,100,000","12,500,000","11,900,000","63,000,000","11,900,000","11,600,000","11,400,000","53,000,000","11,100,000","10,400,000","10,600,000","47,900,000","10,300,000","9,500,000","9,500,000","-300,000","11,900,000","8,300,000","10,100,000","7,500,000","7,400,000","6,800,000","6,400,000","15,100,000","16,200,000","15,800,000","14,700,000",,,,
GrossProfit,"382,692,000","92,753,000","96,459,000","94,603,000","98,877,000","85,286,000","67,383,000","66,784,000","30,122,000","84,427,000","95,668,000","89,720,000","94,855,000","102,571,000","98,371,000","92,626,000","78,590,000","83,500,000","77,192,000","80,104,000","91,849,000","92,501,000","90,935,000","91,684,000","97,375,000","99,424,000","105,228,000","96,685,000","96,807,000","100,286,000","91,941,000","91,629,000","94,473,000","97,072,000","91,199,000","93,043,000","91,026,000","94,424,000","100,132,000","93,225,000","98,254,000","108,575,000","96,022,000","100,553,000","100,285,000","110,769,000","100,170,000","107,573,000","108,074,000","115,639,000","113,005,000","104,590,000","109,119,000","120,975,000","98,326,000","105,756,000","114,917,000","114,818,000","106,019,000","414,000","35,638,000","37,382,000","35,139,000","36,000,000","30,665,000","36,575,000","33,249,000","34,858,000","36,591,000","35,308,000","43,707,000","36,193,000","35,200,000","38,210,000","46,518,000","45,292,000","43,510,000","37,697,000","42,423,000","38,061,000","36,477,000","35,643,000","38,515,000","35,884,000","35,775,000","30,710,000","34,783,000","34,398,000","31,148,000","29,492,000","32,800,000","30,800,000","29,000,000","26,300,000","-40,700,000","52,100,000","34,500,000","22,300,000","-9,900,000","43,200,000","39,100,000","34,500,000","-9,200,000","39,700,000","32,900,000","28,900,000","12,300,000","23,400,000","29,700,000","22,600,000","-5,100,000","27,000,000","27,700,000","23,300,000","38,900,000","26,300,000","27,200,000","20,100,000","11,600,000","21,800,000","17,300,000","16,500,000","12,400,000","11,500,000","11,700,000","7,900,000",,,,
OperatingExpense,"184,131,000","44,213,000","51,611,000","46,368,000","41,939,000","42,599,000","42,103,000","39,532,000","33,625,000","40,434,000","44,638,000","41,847,000","42,289,000","45,743,000","47,852,000","43,258,000","41,265,000","44,413,000","42,480,000","40,537,000","39,866,000","52,805,000","39,499,000","38,502,000","39,011,000","41,904,000","47,544,000","44,077,000","37,077,000","36,730,000","45,925,000","36,906,000","37,886,000","37,256,000","41,652,000","38,403,000","38,710,000","37,103,000","40,678,000","51,809,000","40,314,000","42,707,000","39,642,000","41,787,000","41,535,000","45,158,000","47,116,000","42,671,000","40,322,000","40,989,000","38,384,000","37,693,000","24,429,000","18,559,000","30,555,000","44,865,000","52,310,000","50,473,000","34,663,000","17,842,000","14,103,000","16,121,000","17,035,000","16,230,000","15,188,000","15,090,000","15,843,000","14,881,000","12,514,000","15,563,000","16,476,000","15,734,000","14,045,000","13,635,000","16,002,000","12,744,000","13,562,000","12,267,000","16,699,000","16,957,000","16,312,000","14,252,000","14,625,000","13,593,000","14,099,000","13,122,000","13,328,000","12,254,000","12,884,000","11,577,000","11,600,000","12,000,000","12,000,000","11,300,000","-39,100,000","27,200,000","11,400,000","10,500,000","-31,900,000","24,900,000","23,500,000","22,900,000","-27,600,000","22,300,000","20,400,000","19,300,000","-30,000,000","21,400,000","17,400,000","16,100,000","-15,800,000","19,000,000","16,800,000","17,900,000","23,300,000","16,100,000","18,400,000","14,000,000","15,500,000","14,500,000","14,500,000","14,400,000","5,400,000","5,600,000","5,400,000","5,300,000",,,,
	SellingGeneralAndAdministration,"173,475,000","41,548,000","48,947,000","43,704,000","39,276,000","39,911,000","39,440,000","36,873,000","30,870,000","37,608,000","41,710,000","38,922,000","39,364,000","42,819,000","45,260,000","40,753,000","38,759,000","41,911,000","39,978,000","38,030,000","37,366,000","50,305,000","36,998,000","36,002,000","36,511,000","39,424,000","45,044,000","41,577,000","34,577,000","34,230,000","43,074,000","33,835,000","34,816,000","34,185,000","38,582,000","35,331,000","35,641,000","34,032,000","37,607,000","48,737,000","37,239,000","39,632,000","36,567,000","38,712,000","38,460,000","42,083,000","43,112,000","39,594,000","36,981,000","40,185,000","41,454,000","35,897,000","33,959,000","47,159,000","43,647,000","41,788,000","49,230,000","47,574,000","33,531,000","17,842,000","14,103,000","16,121,000","17,035,000","16,230,000","15,188,000","15,090,000","15,843,000","14,881,000","12,514,000","15,563,000","16,476,000","15,734,000","14,045,000","13,635,000","16,002,000","12,744,000","13,562,000","12,267,000","12,516,000","12,996,000","12,348,000","10,393,000","10,705,000","9,922,000","10,432,000","9,562,000","9,816,000","8,856,000","9,546,000","8,263,000","8,500,000","8,800,000","8,900,000","8,300,000","-42,000,000","24,300,000","8,600,000","7,800,000","-34,500,000","22,400,000","21,000,000","20,500,000","-29,900,000","20,200,000","18,400,000","17,400,000","-31,800,000","19,700,000","15,700,000","14,500,000","-17,400,000","17,400,000","15,200,000","16,300,000","24,300,000","14,600,000","17,000,000","12,700,000","14,300,000","13,200,000","13,200,000","13,200,000","4,300,000","4,400,000","4,100,000","4,000,000",,,,
		GeneralAndAdministrativeExpense,"173,475,000","41,548,000","48,947,000","43,704,000","39,276,000","39,911,000","39,440,000","36,873,000","30,870,000","37,608,000","41,710,000","38,922,000","39,364,000","42,819,000","45,260,000","40,753,000","38,759,000","41,911,000","39,978,000","38,030,000","37,366,000","50,305,000","36,998,000","36,002,000","36,511,000","39,424,000","45,044,000","41,577,000","34,577,000","34,230,000","43,074,000","33,835,000","34,816,000","34,185,000","38,582,000","35,331,000","35,641,000","34,032,000","37,607,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherGandA,"173,475,000","41,548,000","48,947,000","43,704,000","39,276,000","39,911,000","39,440,000","36,873,000","30,870,000","37,608,000","41,710,000","38,922,000","39,364,000","42,819,000","45,260,000","40,753,000","38,759,000","41,911,000","39,978,000","38,030,000","37,366,000","50,305,000","36,998,000","36,002,000","36,511,000","39,424,000","45,044,000","41,577,000","34,577,000","34,230,000","43,074,000","33,835,000","34,816,000","34,185,000","38,582,000","35,331,000","35,641,000","34,032,000","37,607,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	DepreciationAmortizationDepletionIncomeStatement,"10,656,000","2,665,000","2,664,000","2,664,000","2,663,000","2,688,000","2,663,000","2,659,000","2,755,000","2,826,000","2,928,000","2,925,000","2,925,000","2,924,000","2,592,000","2,505,000","2,506,000","2,502,000","2,502,000","2,507,000","2,500,000","2,500,000","2,501,000","2,500,000","2,500,000","2,480,000","2,500,000","2,500,000","2,500,000","2,500,000","2,851,000","3,071,000","3,070,000","3,071,000","3,070,000","3,072,000","3,069,000","3,071,000","3,071,000","3,072,000","3,075,000","3,075,000","3,075,000","3,075,000","3,075,000","3,075,000","3,070,000","3,077,000","3,076,000","3,077,000","3,250,000","3,019,000","3,018,000","3,019,000","3,076,000","3,077,000","3,080,000","2,899,000",,,,,,,,,,,,,,,,,,,,,"4,183,000","3,961,000","3,964,000","3,859,000","3,920,000","3,671,000","3,667,000","3,560,000","3,512,000","3,398,000","3,338,000","3,314,000","3,100,000","3,200,000","3,100,000","3,000,000","2,900,000","2,900,000","2,800,000","2,700,000","2,600,000","2,500,000","2,500,000","2,400,000","2,300,000","2,100,000","2,000,000","1,900,000","1,800,000","1,700,000","1,700,000","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000","1,500,000","1,500,000","1,400,000","1,300,000","1,200,000","1,300,000","1,300,000","1,200,000","1,100,000","1,200,000","1,300,000","1,300,000",,,,
		DepreciationAndAmortizationInIncomeStatement,"10,656,000","2,665,000","2,664,000","2,664,000","2,663,000","2,688,000","2,663,000","2,659,000","2,755,000","2,826,000","2,928,000","2,925,000","2,925,000","2,924,000","2,592,000","2,505,000","2,506,000","2,502,000","2,502,000","2,507,000","2,500,000","2,500,000","2,501,000","2,500,000","2,500,000","2,480,000","2,500,000","2,500,000","2,500,000","2,500,000","2,851,000","3,071,000","3,070,000","3,071,000","3,070,000","3,072,000","3,069,000","3,071,000","3,071,000","3,072,000","3,075,000","3,075,000","3,075,000","3,075,000","3,075,000","3,075,000","3,070,000","3,077,000","3,076,000","3,077,000","3,250,000","3,019,000","3,018,000","3,019,000","3,076,000","3,077,000","3,080,000","2,899,000",,,,,,,,,,,,,,,,,,,,,"4,183,000","3,961,000","3,964,000","3,859,000","3,920,000","3,671,000","3,667,000","3,560,000","3,512,000","3,398,000","3,338,000","3,314,000","3,100,000","3,200,000","3,100,000","3,000,000","2,900,000","2,900,000","2,800,000","2,700,000","2,600,000","2,500,000","2,500,000","2,400,000","2,300,000","2,100,000","2,000,000","1,900,000","1,800,000","1,700,000","1,700,000","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000","1,500,000","1,500,000","1,400,000","1,300,000","1,200,000","1,300,000","1,300,000","1,200,000","1,100,000","1,200,000","1,300,000","1,300,000",,,,
