name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013
MarketCap,"2,849,250,863","2,661,584,999","2,821,088,241","2,629,445,022","2,982,542,879","3,333,719,601","4,254,895,398","3,170,096,930","3,411,792,052","2,799,657,577","2,974,779,836","2,082,601,509","2,629,400,805","2,198,239,912","1,736,802,965","2,360,095,271","1,566,612,516","1,130,991,290","692,046,194","828,194,810","757,102,466","337,677,666","374,411,223","478,658,921","239,264,899","218,442,764","1,098,896,511","905,532,075","1,630,305,372","2,037,459,170","1,703,149,753","1,292,720,121","766,962,682","766,581,561","403,941,695","510,818,431","355,172,850"
EnterpriseValue,"2,793,602,863","2,423,587,999","2,488,684,241","2,218,794,022","2,531,117,879","2,650,507,601","3,528,239,398","3,012,778,930","3,130,507,052","2,426,953,577","2,579,279,836","1,874,743,509","2,377,373,805","2,123,667,912","1,638,323,965","2,212,859,271","1,535,220,516","1,084,716,290","665,827,194","788,367,810","654,420,466","204,227,666","222,632,223","300,701,921","33,918,899","-25,874,236","820,573,511","650,313,075","1,383,732,372","1,790,886,170","1,456,576,753","1,046,147,121","520,389,682","624,162,656","246,798,545","347,886,888","304,261,666"
PeRatio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.65",,,"4.794","5.744","3.217"
ForwardPeRatio,,,,,,,,,,,,,,,,"1,428.571",,,,,,,,,,,,,,,,,,,,,
PsRatio,"4.961","4.881","5.666","5.464","6.675","8.211","10.953","9.338","9.543","8.554","9.051","6.303","8.602","6.622","5.935","8.418","6.178","5.454","4.403","5.799","6.926","4.051","5.278","8.336","4.931","5.89","34.579","37.825","84.4","83.645","92.809","38.431","22.284","10.705","12.125","21.372","14.739"
PbRatio,,"1,850.894","26.886","13.376","10.194","6.917","8.327","5.537","6.453","4.711","4.482","4.262","5.15","6.27","4.498","8.864","10.475","7.232","4.758","4.888","7.509","2.824","2.659","2.89","1.221","0.732","4.083","3.643","5.965","6.826","8.461","5.777","3.139","5.614","2.675","3.34","10.478"
EnterprisesValueRevenueRatio,"4.906","16.295","15.062","15.992","21.694","22.473","29.683","25.445","41.608","35.555","26.74","26.251","27.798","39.633","18.976","41.292","22.333","19.349","8.533","18.837","13.645","7.693","8.838","13.082","2.17","-1.369","53.925","66.535","217.295","331.216","125.545","1,312.606","366.988","68.237","62.786","22.509","51.853"
EnterprisesValueEBITDARatio,"-8.102","-33.632","-25.579","-23.329","-31.506","-27.77","-140.983","-207.035","-25.136","-24.869","-50.468","-43.77","-92.3","-51.897","-86.105","-53.766","2,372.829","-101.177","58.462","-38.276","-56.12","-7.933","-9.208","-9.622","-0.949","0.688","-17.31","-15.681","-36.471","-47.837","-45.966","-38.663","-20.978","-45.813","-14.097","-94.353","-21.929"
