name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996
OperatingCashFlow,"1,668,000,000","275,000,000","397,000,000","534,000,000","462,000,000","380,000,000","566,000,000","581,000,000","422,000,000","176,000,000","355,000,000","264,000,000","141,000,000","-58,000,000","-10,000,000","850,000,000","803,000,000","419,000,000","755,000,000","808,000,000","834,000,000","-368,000,000","998,000,000","758,000,000","770,000,000","458,000,000","1,005,000,000","665,000,000","931,000,000","237,000,000","792,000,000","585,000,000","876,000,000","113,000,000","407,000,000","676,000,000","904,000,000","116,000,000","954,000,000","591,000,000","855,000,000","273,000,000","942,000,000","576,000,000","955,000,000","124,000,000","1,083,000,000","475,000,000","888,000,000","209,000,000","896,000,000","513,000,000","1,006,000,000","251,000,000","1,005,000,000","592,000,000","880,000,000","284,000,000","659,000,000","427,000,000","443,000,000","287,000,000","796,000,000","633,000,000","467,000,000","229,000,000","679,000,000","540,000,000","397,000,000","263,000,000","643,000,000","531,000,000","344,000,000","290,000,000","709,000,000","453,000,000","327,000,000","165,000,000","845,000,000","347,000,000","336,000,000","163,000,000","809,363,348","368,795,618","265,963,774","178,877,260","358,238,064","400,281,874","201,019,049","135,940,410","490,065,705","281,967,089","239,990,503","105,001,656","928,049,549","107,012,684","152,947,374","-289,954,177","355,117,936","157,959,326","394,008,133","283,960,425","174,939,223","244,963,374","420,050,420","128,963,437"
	CashFlowFromContinuingOperatingActivities,"1,758,000,000","334,000,000","393,000,000","560,000,000","471,000,000","417,000,000","570,000,000","584,000,000","417,000,000","191,000,000","361,000,000","300,000,000","206,000,000","-1,000,000","64,000,000","267,000,000","352,000,000","209,000,000","757,000,000","813,000,000","842,000,000","-327,000,000","1,097,000,000","769,000,000","698,000,000","336,000,000","1,005,000,000","665,000,000","931,000,000","237,000,000","792,000,000","585,000,000","876,000,000","113,000,000","407,000,000","676,000,000","904,000,000","116,000,000","954,000,000","591,000,000","855,000,000","273,000,000","942,000,000","576,000,000","955,000,000","124,000,000","1,083,000,000","475,000,000","888,000,000","215,000,000","901,000,000","506,000,000","1,006,000,000","251,000,000","1,021,000,000","583,000,000","880,000,000","299,000,000","698,000,000","3,097,000,000","611,000,000","312,000,000","454,000,000","611,000,000","513,000,000","191,000,000","669,000,000","540,000,000","397,000,000","263,000,000","637,000,000","516,000,000","333,000,000","286,000,000","727,000,000","443,000,000","319,000,000","165,000,000","845,000,000","347,000,000","336,000,000","163,000,000","808,066,409","365,075,504","265,883,777","176,974,310","298,811,549","421,055,325","167,959,537","106,972,895","401,035,498","281,967,089","239,990,503","105,001,656","805,068,808","115,069,967","111,946,389","59,005,992","355,117,936","157,959,326","394,008,133","283,960,425","174,939,223","244,963,374","420,050,420","128,963,437"
		NetIncomeFromContinuingOperations,"1,672,000,000","1,018,000,000","-177,000,000","-241,000,000","1,072,000,000","5,033,000,000","587,000,000","240,000,000","131,000,000","191,000,000","1,321,000,000","-72,000,000","216,000,000","126,000,000","-76,000,000","-58,000,000","142,000,000","172,000,000","595,000,000","349,000,000","201,000,000","317,000,000","274,000,000","268,000,000","304,000,000","210,000,000","417,000,000","293,000,000","281,000,000","320,000,000","1,157,000,000","250,000,000","260,000,000","292,000,000","-343,000,000","283,000,000","262,000,000","-17,000,000","388,000,000","453,000,000","915,000,000","326,000,000","-2,602,000,000","381,000,000",,,"225,000,000","277,000,000","297,000,000","134,000,000","182,000,000","167,000,000","294,000,000","224,000,000","657,000,000","381,000,000","173,000,000","194,000,000","434,000,000","2,969,000,000","377,000,000","224,000,000","391,000,000","376,000,000","216,000,000","137,000,000","242,000,000","309,000,000","302,000,000","73,000,000","314,000,000","320,000,000","187,000,000","42,000,000","403,000,000","296,000,000","98,000,000","47,000,000","279,000,000","270,000,000","91,000,000","-34,000,000","248,914,327","110,643,674","123,639,271","173,802,728","476,996,196","677,823,734","110,980,063","-14,966,549","305,024,320","208,032,654","99,973,886","-52,997,681","258,185,885","197,917,429","1,447,979,134","-86,006,345","222,051,799","348,992,560","94,991,742","-87,022,460","238,980,094","303,996,438","90,947,764","-52,968,440"
		OperatingGainsLosses,"-684,000,000","-841,000,000","544,000,000","671,000,000","-1,058,000,000","-6,265,000,000","112,000,000",,"-2,000,000","3,000,000","407,000,000","1,000,000","-70,000,000","125,000,000","229,000,000","47,000,000",,"31,000,000","73,000,000","136,000,000","209,000,000","156,000,000","-66,000,000","111,000,000","-1,000,000","171,000,000","232,000,000","1,000,000","-25,000,000",,"-861,000,000","48,000,000",,"1,000,000","277,000,000","-1,000,000","-142,000,000","-14,000,000","110,000,000","11,000,000","-789,000,000","-37,000,000","1,000,000","-3,000,000",,,,,"0","62,000,000","135,000,000",,,,"-255,000,000","-89,000,000","96,000,000","88,000,000","58,000,000","68,000,000","66,000,000","58,000,000","-2,000,000","56,000,000","61,000,000","42,000,000","42,000,000","44,000,000","-82,000,000","44,000,000","38,000,000","21,000,000","36,000,000","42,000,000","-68,000,000","20,000,000","54,000,000","-36,000,000","-29,000,000","-6,000,000","50,000,000","24,000,000","8,221,405","48,086,216","-34,535,975","-239,771,646","-70,635,363","-575,457,449","-37,999,172","-12,000,828","67,015,127",,,"7,022,193","56,804,573","-9,906,608","-1,368,901,517","24,955,939","32,994,301","12,758","-2,019,865","-20,004,333","-35,953,971","-59,021,939","-18,977,752","-47,009,490"
			GainLossOnSaleOfBusiness,,,"0","3,000,000","-8,000,000",,"-472,000,000","0","-2,000,000","3,000,000","23,000,000","1,000,000","3,000,000","-24,000,000","0","0",,,"-1,000,000","-35,000,000","0","0","1,000,000","-2,000,000","-1,000,000","-1,000,000","0","1,000,000","-25,000,000","0","-8,000,000","-2,000,000","0","1,000,000","-38,000,000","-1,000,000","-142,000,000","-14,000,000","-14,000,000","11,000,000","-789,000,000",,"1,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NetForeignCurrencyExchangeGainLoss,"-103,000,000","-85,000,000","20,000,000","-41,000,000","3,000,000","-4,000,000",,,,,,,"18,000,000","10,000,000","-23,000,000","8,000,000",,"-5,000,000","14,000,000","110,000,000","146,000,000","92,000,000","-139,000,000","41,000,000",,"96,000,000","0",,,,"-922,000,000","81,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnInvestmentSecurities,,,"0",,,"-3,000,000",,,,,,,"-256,000,000",,,,,,"12,000,000","53,000,000","53,000,000","65,000,000","-57,000,000","34,000,000",,"64,000,000",,,,,"9,000,000","-88,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			EarningsLossesFromEquityInvestments,"-741,000,000","-798,000,000","477,000,000","672,000,000","-1,092,000,000","-6,297,000,000",,,,,,,"126,000,000","97,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PensionAndEmployeeBenefitExpense,"165,000,000","42,000,000","47,000,000","37,000,000","39,000,000","39,000,000",,,,,,,"39,000,000","42,000,000","40,000,000","39,000,000",,"36,000,000","60,000,000","61,000,000","63,000,000","64,000,000","72,000,000","72,000,000",,"76,000,000",,,,,"60,000,000","57,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"756,000,000","178,000,000","196,000,000","188,000,000","194,000,000","192,000,000","194,000,000","226,000,000","191,000,000","181,000,000","201,000,000","183,000,000","167,000,000","166,000,000","159,000,000","146,000,000","157,000,000","157,000,000","368,000,000","359,000,000","365,000,000","371,000,000","407,000,000","383,000,000","384,000,000","378,000,000","399,000,000","417,000,000","427,000,000","437,000,000","454,000,000","452,000,000","461,000,000","455,000,000","467,000,000","462,000,000","446,000,000","455,000,000","450,000,000","433,000,000","422,000,000","437,000,000","458,000,000","414,000,000","422,000,000","415,000,000","411,000,000","385,000,000","370,000,000","408,000,000","415,000,000","387,000,000","382,000,000","372,000,000","717,000,000","212,000,000","192,000,000","121,000,000","187,000,000","182,000,000","179,000,000","176,000,000","-19,000,000","249,000,000","227,000,000","224,000,000","236,000,000","239,000,000","230,000,000","226,000,000","251,000,000","252,000,000","216,000,000","220,000,000","229,000,000","242,000,000","220,000,000","220,000,000","228,000,000","239,000,000","212,000,000","197,000,000","300,344,972","270,882,208","223,784,555","228,988,265","249,923,846","212,188,436","189,021,312","190,978,688","202,049,286","182,010,577","153,964,574","157,005,631","183,078,484","165,989,382","150,940,607","144,025,379","174,076,029","177,936,425","159,013,518","155,990,467","146,980,811","164,951,056","127,040,888","114,985,654"
