name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001
			LoansReceivable,,,,,,,,,,,,,,,,,,,,,,"110,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			TaxesReceivable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,661,000","4,551,000","3,520,000","826,000","25,000","25,000","1,186,000","1,265,000","995,000","1,952,000","9,221,000","4,148,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			DuefromRelatedPartiesCurrent,,,,,,,,,,,,,,"0","0","279,000","72,000","205,000","81,000","86,000","80,000","317,000","83,000","186,000","2,295,000",,"0","0","0","164,000","45,000","144,000","212,000","51,084,000","26,529,000","78,042,000","89,366,000","109,833,000","2,358,000",,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherReceivables,,,,,,,,,,,,,,,,,,"0","0","0","0",,"0","0","0","0",,"0",,"164,000",,,"212,000","51,084,000","26,529,000","78,042,000","89,366,000",,"2,358,000","0","0",,"0","0",,"0",,"0","0","0","0","0",,"0","1,211,000","0","0","786,000","1,126,000","0",,"0","21,132,000","20,559,000","19,780,000","21,873,000","20,538,000","19,666,000","18,945,000","19,195,000","18,574,000","17,950,000","21,733,000","15,781,000","17,701,000","16,088,000","12,277,000","8,482,000","7,897,000","6,811,000","6,327,000","6,292,000","5,408,000","2,473,000",
		Inventory,"19,310,000","16,644,000","11,793,000","12,812,000","17,534,000","11,059,000","10,017,000","8,202,000","10,720,000","12,393,000","10,123,000","9,454,000","25,023,000","22,713,000","24,761,000","28,071,000","29,549,000","26,857,000","23,297,000","25,772,000","37,107,000","37,945,000","35,051,000","38,700,000","41,173,000","38,749,000","53,876,000","65,346,000","43,693,000","55,713,000","117,937,000","112,838,000","102,647,000","138,147,000","122,998,000","175,282,000","227,626,000","173,228,000","240,694,000","253,610,000","774,008,000","587,785,000","603,683,000","667,908,000","598,830,000","413,537,000","501,520,000","577,905,000","503,869,000","377,230,000","398,914,000","482,896,000","338,294,000","220,574,000","547,660,000","548,034,000","427,645,000","88,532,000","33,214,000","12,921,000","7,436,000","16,979,000","8,577,000","18,543,000","14,607,000","17,473,000","13,358,000",,,,,,,,,,,,,,,,,,
			RawMaterials,,"4,188,000",,,,"3,665,000",,,,"3,747,000",,,,"10,024,000",,,,"9,830,000",,,,"37,945,000",,,,"38,749,000","11,155,000","16,767,000","9,447,000","12,507,000","15,335,000","19,386,000","14,106,000","14,491,000","16,001,000","12,983,000","8,995,000","8,334,000","19,581,000","30,002,000","280,182,000","166,497,000","230,842,000","204,807,000","157,300,000","132,340,000","111,088,000","150,319,000","129,154,000","74,250,000",,"108,494,000","74,801,000","14,912,000","181,523,000","158,714,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			FinishedGoods,,"12,456,000",,,,"7,394,000",,,,"8,646,000",,,,"12,689,000",,,,"17,027,000",,,,,,,,,"42,721,000","48,579,000","34,246,000","43,206,000","102,602,000","93,452,000","88,541,000","123,656,000","106,997,000","162,299,000","218,631,000","164,894,000","221,113,000","223,608,000","493,826,000","421,288,000","372,841,000","463,101,000","441,530,000","281,197,000","390,432,000","427,586,000","374,715,000","302,980,000",,"374,402,000","263,493,000","205,662,000","366,137,000",,"298,541,000",,,,,,,,,,"13,358,000",,,,,,,,,,,,,,,,,,
			OtherInventories,,,,,,,,,,,,,,,,,,"0",,,,,,,,"0",,"0",,"0",,,"0","0","0","0","0",,"0","0","0",,"0","0",,"0",,"0","0","0",,"0",,"0","0","389,320,000","129,104,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PrepaidAssets,"15,079,000","27,135,000","25,174,000","30,177,000","15,719,000","25,400,000","33,316,000","30,606,000","14,775,000","21,933,000","31,925,000","29,591,000","21,361,000","17,493,000",,,,"15,982,000",,,,"14,894,000",,,,"16,331,000",,,,"18,532,000",,,,"24,828,000",,,,"40,196,000",,,,,,,,,,,,"68,540,000",,,,"13,882,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		RestrictedCash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"9,316,000",,,,"15,227,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AssetsHeldForSaleCurrent,"86,458,000",,"249,756,000",,,,,,,"0","0","301,529,000",,,,,,,,,,,,,,,"0","0","0","1,100,000","2,256,000","6,420,000","19,920,000","21,987,000","2,847,000","2,847,000","2,847,000","118,334,000",,"640,959,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		HedgingAssetsCurrent,,,,,,,,,,,,,,,,,,,,,,"155,000",,,,"11,402,000",,,,"16,362,000",,,,"4,948,000",,,,"9,358,000",,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,,,,,,,,,,,,,,,"62,766,000","26,526,000","25,979,000","6,526,000","24,805,000","28,265,000","22,432,000","7,637,000","26,231,000","25,913,000","25,719,000","3,443,000","34,083,000","34,193,000","24,677,000","1,050,000","37,523,000","40,265,000","36,786,000","360,000","41,188,000","44,626,000","46,351,000","457,000","59,600,000","85,872,000","51,489,000","43,685,000","69,101,000","61,162,000","64,605,000","42,796,000","47,031,000","45,348,000","45,115,000","15,146,000","55,027,000","82,978,000","51,884,000","28,439,000","55,246,000","69,193,000","68,370,000","37,624,000","33,062,000","32,327,000","37,368,000","21,205,000","25,948,000","27,753,000","30,638,000","109,945,000","13,108,000","1,658,000","2,114,000","1,242,000","1,863,000","1,974,000","2,096,000","1,275,000","1,472,000","1,576,000","1,888,000","177,000","296,000","291,000","460,000","0",,,"4,083,000"
	TotalNonCurrentAssets,"4,858,153,000","4,971,790,000","4,972,677,000","5,436,099,000","5,461,120,000","5,493,461,000","5,646,746,000","5,657,489,000","5,689,964,000","5,982,944,000","5,947,885,000","5,906,130,000","6,090,954,000","6,146,982,000","6,444,084,000","6,429,877,000","6,358,716,000","6,284,801,000","6,184,896,000","6,128,462,000","4,641,750,000","4,653,362,000","4,736,413,000","4,742,061,000","4,761,976,000","4,815,411,000","4,796,774,000","4,797,476,000","4,747,939,000","4,529,649,000","4,469,418,000","4,427,661,000","4,404,895,000","4,398,637,000","4,782,351,000","4,792,606,000","4,726,382,000","4,673,646,000","4,499,644,000","4,213,493,000","4,715,032,000","4,680,267,000","4,648,238,000","4,581,352,000","4,534,096,000","4,446,886,000","4,259,475,000","4,108,890,000","4,053,212,000","4,039,954,000","3,987,481,000","3,962,583,000","3,945,878,000","3,973,111,000","3,952,138,000","3,960,450,000","3,940,641,000","3,435,953,000","3,384,714,000","3,345,935,000","3,301,702,000","3,269,868,000","3,098,943,000","3,094,162,000","3,071,951,000","3,071,581,000","3,137,995,000","823,346,000","815,688,000","817,528,000","817,326,000","822,700,000","822,970,000","789,423,000","781,810,000","743,438,000","736,271,000","371,814,000","374,430,000","376,094,000","367,953,000","306,443,000","303,449,000","299,751,000","298,917,000"
		NetPPE,"3,453,388,000","3,541,642,000","3,544,096,000","3,932,163,000","3,940,765,000","3,957,512,000","4,073,510,000","4,090,652,000","4,105,641,000","4,118,979,000","4,075,340,000","4,020,814,000","4,144,265,000","4,288,622,000","4,484,848,000","4,459,681,000","4,387,224,000","4,300,933,000","4,188,149,000","4,147,333,000","3,723,268,000","3,722,283,000","3,672,889,000","3,674,372,000","3,686,687,000","3,683,571,000","3,656,273,000","3,641,078,000","3,592,286,000","3,460,732,000","3,391,430,000","3,345,136,000","3,320,118,000","3,310,653,000","3,361,850,000","3,300,089,000","3,239,555,000","3,238,460,000","3,155,090,000","3,079,431,000","3,499,629,000","3,430,468,000","3,385,436,000","3,361,852,000","3,260,252,000","3,187,457,000","3,144,762,000","3,089,143,000","3,040,258,000","3,028,196,000","2,973,547,000","2,948,233,000","2,923,965,000","2,941,824,000","2,970,820,000","2,981,902,000","2,963,899,000","2,492,086,000","2,439,969,000","2,398,287,000","2,351,067,000","2,345,135,000","2,172,582,000","2,166,556,000","2,156,552,000","2,160,213,000","2,209,915,000","782,336,000","780,709,000","784,999,000","793,393,000","798,821,000","796,729,000","765,002,000","757,151,000","712,247,000","711,481,000","349,276,000","351,939,000","354,541,000","346,455,000","284,852,000","281,775,000","277,924,000","277,761,000"
			GrossPPE,"5,625,080,000","5,728,848,000","5,678,855,000","6,255,183,000","6,205,276,000","6,164,742,000","6,309,053,000","6,269,183,000","6,224,005,000","6,187,144,000","6,090,131,000","5,981,860,000","6,051,532,000","6,338,312,000","6,601,221,000","6,514,589,000","6,388,927,000","6,243,481,000","6,073,194,000","5,974,427,000","5,490,005,000","5,435,278,000","5,342,360,000","5,294,602,000","5,264,120,000","5,209,160,000","5,136,964,000","5,084,661,000","4,984,442,000","4,815,396,000","4,706,896,000","4,622,845,000","4,551,390,000","4,500,837,000","4,528,950,000","4,419,564,000","4,319,606,000","4,287,859,000","4,171,269,000","4,058,542,000","4,526,182,000","4,413,305,000","4,328,975,000","4,274,702,000","4,134,010,000","4,021,319,000","3,942,945,000","3,849,441,000","3,768,942,000","3,721,904,000","3,632,381,000","3,572,870,000","3,521,295,000","3,507,573,000","3,509,588,000","3,493,453,000","3,443,243,000","2,944,116,000","2,866,120,000","2,798,100,000","2,725,056,000","2,694,358,000","2,497,919,000","2,469,183,000","2,436,299,000","2,417,529,000","2,447,096,000","995,900,000","985,645,000","981,360,000","981,640,000","978,854,000","968,470,000","928,886,000","913,460,000","861,439,000","853,415,000","486,939,000","485,556,000","484,001,000","472,039,000","406,241,000","400,029,000","392,800,000","389,461,000"
				Properties,,"366,525,000",,,,"440,358,000",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,,,,,,,,,,,,,,,,,,,,
				LandAndImprovements,,,,,,,,,,"367,629,000",,,,"359,273,000",,,,"346,612,000",,,,"326,154,000",,,,"327,140,000",,,,"280,634,000",,,,"271,853,000",,,,"243,916,000",,,,"350,512,000",,,,"330,398,000",,,,"216,312,000",,,,"206,166,000",,,,"183,229,000",,,,"137,687,000",,,,,,,,,,,,,,,,,,,,,,,
				BuildingsAndImprovements,,,,,,,,,,"166,878,000",,,,"160,069,000",,,,"151,702,000",,,,"144,773,000",,,,"137,269,000",,,,"134,857,000",,,,"133,531,000",,,,"120,499,000",,,,"66,792,000",,,,"64,528,000",,,,"56,992,000",,,,"46,663,000",,,,"39,789,000",,,,"28,877,000",,,,,,,,,,,,,,,,,,,,,,,
				MachineryFurnitureEquipment,,"5,250,303,000",,,,"5,612,948,000",,,,"5,388,494,000",,,,"5,616,940,000",,,,"5,344,965,000",,,,"4,850,029,000",,,,"4,593,433,000",,,,"4,123,142,000",,,,"3,943,332,000",,,,"3,677,946,000",,,,"3,810,654,000",,,,"3,492,386,000",,,,"424,220,000",,,,"412,549,000",,,,"2,435,381,000",,,,"2,351,070,000",,,,,,,,,,,,,,,,,"485,556,000",,,,,,
				OtherProperties,,,,,,,,,,,,,,,,,,"0",,,,,,,,"194,055,000",,,,"0",,,,"0",,,,"2,000,000",,,,,,,,"0",,,,"2,944,750,000",,,,"2,790,534,000",,,,"102,217,000",,,,"102,211,000",,,,,,,,,,,,,,,,,"0",,,,,,
				ConstructionInProgress,,"112,020,000",,,,"111,436,000",,,,"264,143,000",,,,"202,030,000",,,,"400,202,000",,,,"114,322,000",,,,"151,318,000",,,,"276,763,000",,,,"152,121,000",,,,"243,498,000",,,,"185,347,000",,,,"134,007,000",,,,"79,630,000",,,,"51,661,000",,,,"183,500,000",,,,"74,513,000",,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,"-2,171,692,000","-2,187,206,000","-2,134,759,000","-2,323,020,000","-2,264,511,000","-2,207,230,000","-2,235,543,000","-2,178,531,000","-2,118,364,000","-2,068,165,000","-2,014,791,000","-1,961,046,000","-1,907,267,000","-2,049,690,000","-2,116,373,000","-2,054,908,000","-2,001,703,000","-1,942,548,000","-1,885,045,000","-1,827,094,000","-1,766,737,000","-1,712,995,000","-1,669,471,000","-1,620,230,000","-1,577,433,000","-1,525,589,000","-1,480,691,000","-1,443,583,000","-1,392,156,000","-1,354,664,000","-1,315,466,000","-1,277,709,000","-1,231,272,000","-1,190,184,000","-1,167,100,000","-1,119,475,000","-1,080,051,000","-1,049,399,000","-1,016,179,000","-979,111,000","-1,026,553,000","-982,837,000","-943,539,000","-912,850,000","-873,758,000","-833,862,000","-798,183,000","-760,298,000","-728,684,000","-693,708,000","-658,834,000","-624,637,000","-597,330,000","-565,749,000","-538,768,000","-511,551,000","-479,344,000","-452,030,000","-426,151,000","-399,813,000","-373,989,000","-349,223,000","-325,337,000","-302,627,000","-279,747,000","-257,316,000","-237,181,000","-213,564,000","-204,936,000","-196,361,000","-188,247,000","-180,033,000","-171,741,000","-163,884,000","-156,309,000","-149,192,000","-141,934,000","-137,663,000","-133,617,000","-129,460,000","-125,584,000","-121,389,000","-118,254,000","-114,876,000","-111,700,000"
		GoodwillAndOtherIntangibleAssets,"1,279,035,000","1,290,141,000","1,301,247,000","1,370,913,000","1,383,769,000","1,396,625,000","1,423,917,000","1,436,773,000","1,449,629,000","1,687,485,000","1,700,341,000","1,713,197,000","1,726,053,000","1,770,032,000","1,840,573,000","1,853,428,000","1,866,284,000","1,881,954,000","1,893,282,000","1,880,975,000","816,497,000","823,720,000","798,267,000","801,728,000","805,188,000","808,648,000","819,875,000","823,335,000","833,188,000","676,099,000","679,244,000","682,388,000","685,533,000","688,678,000","1,032,673,000","1,034,039,000","1,039,521,000","1,043,459,000","849,429,000","850,927,000","885,940,000","885,640,000","889,025,000","895,254,000","903,663,000","856,303,000","859,189,000","861,303,000","850,071,000","851,869,000","853,751,000","855,633,000","858,033,000","858,034,000","827,248,000","828,916,000","830,584,000","832,781,000","835,663,000","837,750,000","841,583,000","827,973,000","830,130,000","831,756,000","829,913,000","826,746,000","875,428,000","4,715,000","4,715,000","4,715,000","4,715,000","4,715,000","4,715,000","4,715,000","4,715,000","4,715,000","4,715,000","4,715,000","4,715,000","4,715,000","4,715,000","4,715,000","4,789,000","4,864,000","4,939,000"
			Goodwill,"732,356,000","732,356,000","732,356,000","766,416,000","766,416,000","766,416,000","780,853,000","780,853,000","780,853,000","1,005,853,000","1,005,853,000","1,005,853,000","1,005,853,000","1,036,976,000","1,094,661,000","1,094,661,000","1,094,661,000","1,097,475,000","1,095,943,000","1,023,359,000","696,637,000","696,637,000","696,637,000","696,637,000","696,637,000","696,637,000","704,404,000","704,404,000","704,488,000","617,429,000","617,429,000","617,429,000","617,429,000","617,429,000","950,963,000","948,754,000","950,586,000","951,024,000","822,911,000","822,701,000","849,040,000","846,717,000","846,526,000","848,949,000","843,294,000","813,270,000","812,172,000","812,172,000","807,742,000","807,742,000","807,742,000","807,742,000","808,261,000","806,330,000","784,494,000","784,494,000","784,494,000","785,019,000","786,221,000","786,244,000","788,339,000","774,441,000","774,966,000","774,966,000","771,486,000",,,,,,,,,,,,,,,"4,715,000","4,715,000",,,,"4,939,000"
			OtherIntangibleAssets,"546,679,000","557,785,000","568,891,000","604,497,000","617,353,000","630,209,000","643,064,000","655,920,000","668,776,000","681,632,000","694,488,000","707,344,000","720,200,000","733,056,000","745,912,000","758,767,000","771,623,000","784,479,000","797,339,000","857,616,000","119,860,000","127,083,000","101,630,000","105,091,000","108,551,000","112,011,000","115,471,000","118,931,000","128,700,000","58,670,000","61,815,000","64,959,000","68,104,000","71,249,000","81,710,000","85,285,000","88,935,000","92,435,000","26,518,000","28,226,000","36,900,000","38,923,000","42,499,000","46,305,000","60,369,000","43,033,000","47,017,000","49,131,000","42,329,000","44,127,000","46,009,000","47,891,000","49,772,000","51,704,000","42,754,000","44,422,000","46,090,000","47,762,000","49,442,000","51,506,000","53,244,000","53,532,000","55,164,000","56,790,000","58,427,000","826,746,000","875,428,000","4,715,000","4,715,000","4,715,000","4,715,000","4,715,000","4,715,000","4,715,000","4,715,000","4,715,000","4,715,000","4,715,000","4,715,000",,,"4,715,000","4,789,000","4,864,000",
		InvestmentsAndAdvances,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","74,223,000","72,872,000","72,908,000","70,342,000","68,735,000","70,812,000","77,354,000","87,572,000","102,945,000","116,139,000","68,188,000","69,073,000","66,687,000","67,203,000","67,272,000","69,068,000","69,603,000","68,799,000","68,795,000","69,343,000","68,728,000","69,761,000","70,137,000","69,626,000","68,813,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16,217,000"
			LongTermEquityInvestment,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","74,223,000","72,872,000","72,908,000","70,342,000","68,735,000","70,812,000","77,354,000","87,572,000","102,945,000","116,139,000","68,188,000","69,073,000","66,687,000",,,,"69,603,000",,,,"68,728,000",,,,"68,813,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
