name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989
TotalAssets,"181,221,000,000","186,346,000,000","187,035,000,000","181,115,000,000","176,203,000,000","170,336,000,000","170,540,000,000","171,192,000,000","156,197,000,000","144,988,000,000","146,691,000,000","144,545,000,000","141,515,000,000","139,613,000,000","138,805,000,000","137,792,000,000","137,049,000,000","137,698,000,000","136,733,000,000","135,824,000,000","134,476,000,000","136,453,000,000","135,805,000,000","101,150,000,000","98,402,000,000","95,133,000,000","95,422,000,000","94,606,000,000","94,206,000,000","93,821,000,000","89,784,000,000","91,798,000,000","90,802,000,000","92,934,000,000","90,708,000,000","90,639,000,000","89,198,000,000","89,236,000,000","86,950,000,000","86,523,000,000","87,431,000,000","88,785,000,000","89,262,000,000","88,782,000,000","90,438,000,000","91,843,000,000","94,043,000,000","94,167,000,000","95,303,000,000","93,287,000,000","96,989,000,000","97,792,000,000","97,834,000,000","104,531,000,000","101,290,000,000","101,544,000,000","101,492,000,000","99,983,000,000","97,366,000,000","94,076,000,000","93,219,000,000","92,337,000,000","96,155,000,000","94,794,000,000","93,391,000,000","93,126,000,000","92,323,000,000","91,015,000,000","90,263,000,000","90,739,000,000","88,455,000,000","86,221,000,000","84,448,000,000","84,487,000,000","84,460,000,000","85,479,000,000","86,490,000,000","85,202,000,000","83,518,000,000","82,778,000,000","81,359,000,000","80,938,000,000","84,419,000,000","85,838,000,000","86,457,000,000","87,270,000,000","85,500,000,000","84,719,000,000","83,504,000,000","83,395,000,000","82,577,000,000","80,889,000,000","79,992,000,000","80,020,000,000","77,691,000,000","75,778,000,000","73,198,000,000","73,699,000,000","72,077,000,000","69,672,000,000","67,893,000,000","67,621,000,000","65,356,000,000","64,764,000,000","65,052,000,000","66,339,100,000","67,967,100,000","67,481,200,000","67,709,000,000","66,798,100,000","64,500,300,000","63,356,600,000","61,475,800,000","27,007,300,000","25,760,600,000","25,919,800,000","25,957,500,000","24,978,300,000","24,388,900,000","23,528,500,000","24,455,800,000","15,404,500,000","23,357,900,000","25,149,700,000","19,284,000,000","15,110,200,000","15,621,300,000","15,476,200,000","15,444,700,000","10,903,300,000"
TotalLiabilitiesNetMinorityInterest,"165,913,000,000","168,923,000,000","169,525,000,000","163,174,000,000","158,569,000,000","152,355,000,000","152,818,000,000","153,650,000,000","138,786,000,000","127,950,000,000","129,575,000,000","127,574,000,000","125,589,000,000","124,017,000,000","123,595,000,000","122,690,000,000","122,103,000,000","122,673,000,000","121,483,000,000","120,569,000,000","119,498,000,000","121,213,000,000","120,807,000,000","89,832,000,000","87,331,000,000","84,374,000,000","84,705,000,000","84,005,000,000","83,593,000,000","83,279,000,000","79,281,000,000","81,277,000,000","80,383,000,000","82,614,000,000","80,472,000,000","80,378,000,000","78,819,000,000","78,927,000,000","76,671,000,000","76,347,000,000","77,315,000,000","78,863,000,000","79,344,000,000","79,045,000,000","80,741,000,000","80,469,000,000","82,655,000,000","83,095,000,000","84,381,000,000","82,354,000,000","85,801,000,000","86,732,000,000","87,660,000,000","94,051,000,000","92,639,000,000","92,838,000,000","92,900,000,000","92,237,000,000","89,546,000,000","86,375,000,000","85,500,000,000","84,634,000,000","88,208,000,000","87,057,000,000","85,753,000,000","85,528,000,000","84,801,000,000","83,663,000,000","83,101,000,000","83,622,000,000","81,509,000,000","79,392,000,000","77,449,000,000","77,518,000,000","77,483,000,000","77,232,000,000","79,592,000,000","78,367,000,000","76,864,000,000","76,186,000,000","74,957,000,000","74,783,000,000","76,515,000,000","78,092,000,000","78,447,000,000","79,404,000,000","77,737,000,000","76,969,000,000","75,768,000,000","75,763,000,000","74,937,000,000","73,660,000,000","72,643,000,000","72,856,000,000","71,141,000,000","69,256,000,000","67,860,000,000","68,518,000,000","67,001,000,000","64,858,000,000","63,219,000,000","62,740,000,000","60,380,000,000","59,768,000,000","59,928,000,000","61,186,600,000","62,883,700,000","62,806,800,000","62,891,500,000","62,099,600,000","59,798,400,000","58,757,800,000","56,939,500,000","24,968,700,000","23,752,600,000","23,980,300,000","24,086,100,000","23,110,200,000","22,590,200,000","21,786,800,000","22,775,300,000","14,287,800,000","21,907,700,000","23,741,900,000","18,050,900,000","14,105,000,000","14,633,600,000","14,511,700,000","14,491,500,000","10,157,100,000"
TotalEquityGrossMinorityInterest,"15,308,000,000","17,423,000,000","17,510,000,000","17,941,000,000","17,634,000,000","17,981,000,000","17,722,000,000","17,542,000,000","17,411,000,000","17,038,000,000","17,116,000,000","16,971,000,000","15,926,000,000","15,596,000,000","15,210,000,000","15,102,000,000","14,946,000,000","15,025,000,000","15,250,000,000","15,255,000,000","14,978,000,000","15,240,000,000","14,998,000,000","11,318,000,000","11,071,000,000","10,759,000,000","10,717,000,000","10,601,000,000","10,613,000,000","10,542,000,000","10,503,000,000","10,521,000,000","10,419,000,000","10,320,000,000","10,236,000,000","10,261,000,000","10,379,000,000","10,309,000,000","10,279,000,000","10,176,000,000","10,116,000,000","9,922,000,000","9,918,000,000","9,737,000,000","9,697,000,000","11,374,000,000","11,388,000,000","11,072,000,000","10,922,000,000","10,933,000,000","11,188,000,000","11,060,000,000","10,174,000,000","10,480,000,000","8,651,000,000","8,706,000,000","8,592,000,000","7,746,000,000","7,820,000,000","7,701,000,000","7,719,000,000","7,703,000,000","7,947,000,000","7,737,000,000","7,638,000,000","7,598,000,000","7,522,000,000","7,352,000,000","7,162,000,000","7,117,000,000","6,946,000,000","6,829,000,000","6,999,000,000","6,969,000,000","6,977,000,000","8,247,000,000","6,898,000,000","6,835,000,000","6,654,000,000","6,592,000,000","6,402,000,000","6,155,000,000","7,904,000,000","7,746,000,000","8,010,000,000","7,866,000,000","7,763,000,000","7,750,000,000","7,736,000,000","7,632,000,000","7,640,000,000","7,229,000,000","7,349,000,000","7,164,000,000","6,550,000,000","6,522,000,000","5,338,000,000","5,181,000,000","5,076,000,000","4,814,000,000","4,674,000,000","4,881,000,000","4,976,000,000","4,996,000,000","5,124,000,000","5,152,500,000","5,083,400,000","4,674,400,000","4,817,500,000","4,698,500,000","4,701,900,000","4,598,800,000","4,536,300,000","2,038,600,000","2,008,000,000","1,939,500,000","1,871,400,000","1,868,100,000","1,798,700,000","1,741,700,000","1,680,500,000","1,116,700,000","1,450,200,000","1,407,800,000","1,233,100,000","1,005,200,000","987,700,000","964,500,000","953,200,000","746,200,000"
	StockholdersEquity,"15,308,000,000","17,423,000,000","17,510,000,000","17,941,000,000","17,634,000,000","17,981,000,000","17,722,000,000","17,542,000,000","17,411,000,000","17,038,000,000","17,116,000,000","16,969,000,000","15,924,000,000","15,595,000,000","15,208,000,000","15,100,000,000","14,944,000,000","15,023,000,000","15,249,000,000","15,253,000,000","14,976,000,000","15,240,000,000","14,996,000,000","11,313,000,000","11,066,000,000","10,746,000,000","10,705,000,000","10,590,000,000","10,603,000,000","10,530,000,000","10,486,000,000","10,504,000,000","10,403,000,000","10,303,000,000","10,206,000,000","10,229,000,000","10,340,000,000","10,271,000,000","10,251,000,000","10,155,000,000","10,099,000,000","9,905,000,000","9,901,000,000","9,719,000,000","9,425,000,000","11,117,000,000","11,134,000,000","10,820,000,000","10,641,000,000","10,663,000,000","10,970,000,000","10,851,000,000","9,968,000,000","10,480,000,000","8,651,000,000","8,706,000,000","8,592,000,000","7,746,000,000","7,820,000,000","7,701,000,000","7,719,000,000","7,703,000,000","7,947,000,000","7,737,000,000","7,638,000,000","7,598,000,000","7,522,000,000","7,352,000,000","7,162,000,000","7,117,000,000","6,946,000,000","6,829,000,000","6,999,000,000","6,969,000,000","6,977,000,000","6,989,000,000","6,898,000,000","6,835,000,000","6,654,000,000","6,592,000,000","6,402,000,000","6,155,000,000","6,575,000,000","6,467,000,000","6,702,000,000","6,623,000,000","6,520,000,000","6,507,000,000","6,493,000,000","6,389,000,000","6,397,000,000","6,235,000,000","6,105,000,000","6,167,000,000","5,553,000,000","5,525,000,000","5,338,000,000","5,181,000,000","5,076,000,000","4,814,000,000","4,674,000,000","4,881,000,000","4,976,000,000","4,996,000,000","5,124,000,000","5,152,500,000","5,083,400,000","4,674,400,000","4,817,500,000","4,698,500,000","4,701,900,000","4,598,800,000","4,536,300,000","2,038,600,000","2,008,000,000","1,939,500,000","1,871,400,000","1,868,100,000","1,798,700,000","1,741,700,000","1,680,500,000","1,116,700,000","1,450,200,000","1,407,800,000","1,233,100,000","1,005,200,000","987,700,000","964,500,000","953,200,000","746,200,000"
		CapitalStock,"3,157,000,000","3,157,000,000","3,157,000,000","3,157,000,000","3,157,000,000","3,157,000,000","3,157,000,000","3,157,000,000","3,157,000,000","3,157,000,000","3,157,000,000","3,157,000,000","2,707,000,000","2,707,000,000","2,707,000,000","2,282,000,000","2,282,000,000","2,282,000,000","2,282,000,000","2,282,000,000","2,282,000,000","2,922,000,000","2,422,000,000","1,307,000,000","1,307,000,000","1,307,000,000","1,307,000,000","1,307,000,000","1,307,000,000","1,308,000,000","1,308,000,000","1,308,000,000","1,308,000,000","1,308,000,000","1,308,000,000","1,308,000,000","1,308,000,000","1,308,000,000","1,308,000,000","1,308,000,000","1,308,000,000","1,308,000,000","1,308,000,000","1,308,000,000","1,308,000,000","3,683,000,000","3,679,000,000","3,675,000,000","3,671,000,000","3,667,000,000","3,663,000,000","3,578,000,000","3,660,000,000","3,656,000,000","1,242,000,000","1,227,000,000","492,000,000","492,000,000","492,000,000","492,000,000","492,000,000","492,000,000","492,000,000","492,000,000","492,000,000","492,000,000","492,000,000","492,000,000","492,000,000","492,000,000","492,000,000","492,000,000","492,000,000","492,000,000","492,000,000","492,000,000","492,000,000","492,000,000","492,000,000","492,000,000","492,000,000","492,000,000","492,000,000","492,000,000","492,000,000","492,000,000","492,000,000","492,000,000","492,000,000","492,000,000",,,,,,,,,,,,,,,"160,000,000","160,000,000","160,000,000","160,000,000","160,000,000","160,000,000","160,000,000","160,000,000","160,000,000",,,,,"60,000,000","60,000,000","60,000,000","60,000,000",,"184,000,000","174,000,000","24,000,000",,,,,"25,000,000"
			PreferredStock,"1,900,000,000","1,900,000,000","1,900,000,000","1,900,000,000","1,900,000,000","1,900,000,000","1,900,000,000","1,900,000,000","1,900,000,000","1,900,000,000","1,900,000,000","1,900,000,000","1,450,000,000","1,450,000,000","1,450,000,000","1,025,000,000","1,025,000,000","1,025,000,000","1,025,000,000","1,025,000,000","1,025,000,000","1,665,000,000","1,165,000,000","290,000,000","290,000,000","290,000,000","290,000,000","290,000,000","290,000,000","291,000,000","291,000,000","291,000,000","291,000,000","291,000,000","291,000,000","291,000,000","291,000,000","291,000,000","291,000,000","291,000,000","291,000,000","291,000,000","291,000,000","291,000,000","291,000,000","2,737,000,000","2,733,000,000","2,729,000,000","2,725,000,000","2,721,000,000","2,717,000,000","2,713,000,000","3,076,000,000","3,072,000,000","658,000,000","650,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"160,000,000","160,000,000","160,000,000","160,000,000","160,000,000","160,000,000","160,000,000","160,000,000","160,000,000",,,,,"60,000,000","60,000,000","60,000,000","60,000,000",,"184,000,000","174,000,000","24,000,000",,,,,"25,000,000"
			CommonStock,"1,257,000,000","1,257,000,000","1,257,000,000","1,257,000,000","1,257,000,000","1,257,000,000","1,257,000,000","1,257,000,000","1,257,000,000","1,257,000,000","1,257,000,000","1,257,000,000","1,257,000,000","1,257,000,000","1,257,000,000","1,257,000,000","1,257,000,000","1,257,000,000","1,257,000,000","1,257,000,000","1,257,000,000","1,257,000,000","1,257,000,000","1,017,000,000","1,017,000,000","1,017,000,000","1,017,000,000","1,017,000,000","1,017,000,000","1,017,000,000","1,017,000,000","1,017,000,000","1,017,000,000","1,017,000,000","1,017,000,000","1,017,000,000","1,017,000,000","1,017,000,000","1,017,000,000","1,017,000,000","1,017,000,000","1,017,000,000","1,017,000,000","1,017,000,000","1,017,000,000","946,000,000","946,000,000","946,000,000","946,000,000","946,000,000","946,000,000","865,000,000","584,000,000","584,000,000","584,000,000","577,000,000","492,000,000","492,000,000","492,000,000","492,000,000","492,000,000","492,000,000","492,000,000","492,000,000","492,000,000","492,000,000","492,000,000","492,000,000","492,000,000","492,000,000","492,000,000","492,000,000","492,000,000","492,000,000","492,000,000","492,000,000","492,000,000","492,000,000","492,000,000","492,000,000","492,000,000","492,000,000","492,000,000","492,000,000","492,000,000","492,000,000","492,000,000","492,000,000","492,000,000","492,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AdditionalPaidInCapital,"6,214,000,000","6,278,000,000","6,141,000,000","6,232,000,000","6,213,000,000","6,281,000,000","6,263,000,000","6,240,000,000","6,222,000,000","6,295,000,000","6,287,000,000","6,266,000,000","6,259,000,000","6,331,000,000","6,315,000,000","6,315,000,000","6,289,000,000","6,335,000,000","6,310,000,000","6,310,000,000","6,287,000,000","6,385,000,000","6,359,000,000","3,835,000,000","3,818,000,000","3,922,000,000","3,914,000,000","3,898,000,000","3,910,000,000","3,986,000,000","3,984,000,000","3,987,000,000","3,961,000,000","4,022,000,000","4,029,000,000","4,045,000,000","4,059,000,000","4,126,000,000","4,118,000,000","4,120,000,000","4,116,000,000","4,194,000,000","4,191,000,000","4,191,000,000","4,167,000,000","3,711,000,000","3,710,000,000","3,701,000,000","3,724,000,000","3,734,000,000","3,726,000,000","3,292,000,000","2,464,000,000","2,553,000,000","2,552,000,000","2,544,000,000","1,659,000,000","1,623,000,000","1,617,000,000","1,652,000,000","1,614,000,000","1,602,000,000","1,588,000,000","1,577,000,000","1,535,000,000","1,534,000,000","1,517,000,000","1,504,000,000","1,481,000,000","1,491,000,000","1,477,000,000","1,469,000,000","1,459,000,000","1,448,000,000","1,454,000,000","1,452,000,000","1,449,000,000","1,449,000,000","1,382,000,000","1,383,000,000","1,385,000,000","1,390,000,000","1,393,000,000","1,395,000,000","1,399,000,000","1,402,000,000","1,402,000,000","1,405,000,000","1,406,000,000","1,412,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		RetainedEarnings,"14,793,000,000","14,553,000,000","14,133,000,000","13,689,000,000","13,166,000,000","12,751,000,000","12,375,000,000","12,154,000,000","12,174,000,000","12,469,000,000","12,209,000,000","12,005,000,000","11,771,000,000","11,556,000,000","11,262,000,000","10,970,000,000","10,624,000,000","10,335,000,000","10,125,000,000","9,878,000,000","9,584,000,000","9,378,000,000","9,260,000,000","9,166,000,000","9,042,000,000","8,922,000,000","8,764,000,000","8,614,000,000","8,445,000,000","8,273,000,000","8,082,000,000","7,950,000,000","7,793,000,000","7,606,000,000","7,431,000,000","7,214,000,000","7,065,000,000","6,913,000,000","6,762,000,000","6,595,000,000","6,411,000,000","6,246,000,000","6,079,000,000","5,926,000,000","5,721,000,000","5,557,000,000","5,287,000,000","5,118,000,000","5,098,000,000","5,158,000,000","5,431,000,000","5,878,000,000","6,160,000,000","6,727,000,000","7,320,000,000","7,461,000,000","8,737,000,000","8,522,000,000","8,788,000,000","8,720,000,000","8,528,000,000","8,377,000,000","8,371,000,000","8,199,000,000","8,031,000,000","7,882,000,000","7,719,000,000","7,574,000,000","7,416,000,000","7,284,000,000","7,197,000,000","7,072,000,000","6,960,000,000","6,838,000,000","6,732,000,000","6,633,000,000","6,536,000,000","6,448,000,000","6,330,000,000","6,214,000,000","6,096,000,000","5,856,000,000","6,282,000,000","6,159,000,000","6,444,000,000","6,352,000,000","6,205,000,000","6,203,000,000","6,077,000,000","5,833,000,000","5,686,000,000","5,533,000,000","5,369,000,000","5,192,000,000","5,038,000,000","4,889,000,000","4,743,000,000","4,611,000,000","4,455,000,000","4,311,000,000","4,180,000,000","4,060,000,000","3,994,000,000","3,874,000,000","3,749,000,000","3,632,700,000","3,514,100,000","3,390,100,000","3,279,800,000","3,169,300,000","3,056,200,000","2,908,800,000","2,769,100,000","1,369,000,000","1,344,500,000","1,278,800,000","1,214,300,000","1,153,300,000","1,096,800,000","1,043,600,000","985,500,000","611,400,000","693,600,000","663,200,000","636,800,000","508,900,000","485,700,000","460,300,000","434,900,000","508,400,000"
		TreasuryStock,"5,927,000,000","5,979,000,000","5,876,000,000","5,287,000,000","5,005,000,000","4,946,000,000","4,940,000,000","4,945,000,000","4,956,000,000","4,909,000,000","4,696,000,000","4,457,000,000","4,283,000,000","4,181,000,000","3,910,000,000","3,382,000,000","3,260,000,000","3,150,000,000","2,962,000,000","2,711,000,000","2,623,000,000","2,904,000,000","2,863,000,000","2,881,000,000","2,888,000,000","3,000,000,000","3,008,000,000","2,884,000,000","2,780,000,000","2,681,000,000","2,563,000,000","2,452,000,000","2,335,000,000","2,281,000,000","2,193,000,000","2,020,000,000","1,930,000,000","1,952,000,000","1,868,000,000","1,796,000,000","1,717,000,000","1,815,000,000","1,820,000,000","1,815,000,000","1,823,000,000","1,904,000,000","1,914,000,000","1,914,000,000","1,958,000,000","1,980,000,000","1,983,000,000","1,984,000,000","2,500,000,000","2,608,000,000","2,616,000,000","2,675,000,000","2,689,000,000","3,021,000,000","3,023,000,000","2,994,000,000","2,801,000,000","2,584,000,000","2,434,000,000","2,411,000,000","2,299,000,000","2,204,000,000","2,133,000,000","2,132,000,000","2,156,000,000","2,128,000,000","2,172,000,000","2,121,000,000","1,966,000,000","1,801,000,000","1,718,000,000","1,667,000,000","1,621,000,000","1,593,000,000","1,569,000,000","1,530,000,000","1,551,000,000","1,585,000,000","1,599,000,000","1,560,000,000","1,573,000,000","1,600,000,000","1,502,000,000","1,421,000,000","1,301,000,000","1,197,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
