name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013
TotalRevenue,"4,224,095,000","1,016,350,000","1,206,802,000","958,032,000","1,042,912,000","1,008,569,000","987,778,000","794,361,000","776,444,000","602,609,000","792,542,000","590,362,000","619,950,000","533,057,000","651,946,000","561,729,000","531,892,000","401,846,000","523,944,000","379,716,000","291,824,000","228,316,000","297,289,000","253,413,000","259,642,000","184,096,000","206,265,000","182,732,000","189,054,000","156,438,000","140,908,000","91,961,000","79,853,000","49,671,000","63,631,000","41,494,000","41,291,000","24,717,000"
	OperatingRevenue,"4,224,095,000","1,016,350,000","1,206,802,000","958,032,000","1,042,912,000","1,008,569,000","987,778,000","794,361,000","776,444,000","602,609,000","792,542,000","590,362,000","619,950,000","533,057,000","651,946,000","561,729,000","531,892,000","401,846,000","523,944,000","379,716,000","291,824,000","228,316,000","297,289,000","253,413,000","259,642,000","184,096,000","206,265,000","182,732,000","189,054,000","156,438,000","140,908,000","91,961,000","79,853,000","49,671,000","63,631,000","41,494,000","41,291,000","24,717,000"
CostOfRevenue,"3,108,186,000","725,073,000","886,623,000","706,655,000","789,836,000","784,828,000","770,876,000","643,921,000","635,783,000","494,279,000","644,562,000","482,632,000","512,552,000","441,200,000","542,639,000","467,293,000","433,622,000","324,855,000","431,320,000","315,919,000","237,079,000","184,222,000","241,025,000","203,070,000","209,354,000","146,895,000","164,323,000","144,748,000","152,252,000","126,312,000","113,799,000","73,071,000","60,351,000","37,274,000","48,567,000","31,948,000","30,637,000","18,499,000"
GrossProfit,"1,115,909,000","291,277,000","320,179,000","251,377,000","253,076,000","223,741,000","216,902,000","150,440,000","140,661,000","108,330,000","147,980,000","107,730,000","107,398,000","91,857,000","109,307,000","94,436,000","98,270,000","76,991,000","92,624,000","63,797,000","54,745,000","44,094,000","56,264,000","50,343,000","50,288,000","37,201,000","41,942,000","37,984,000","36,802,000","30,126,000","27,109,000","18,890,000","19,502,000","12,397,000","15,064,000","9,546,000","10,654,000","6,218,000"
OperatingExpense,"399,098,000","101,639,000","107,649,000","90,154,000","99,656,000","92,151,000","95,579,000","85,806,000","86,706,000","73,619,000","84,538,000","72,834,000","75,217,000","68,936,000","72,851,000","70,975,000","63,634,000","56,522,000","62,707,000","46,165,000","34,220,000","33,212,000","34,712,000","30,944,000","31,383,000","25,185,000","21,921,000","22,175,000","22,812,000","20,932,000","15,889,000","12,584,000","11,320,000","7,003,000","10,378,000","5,682,000","4,283,000","3,276,000"
	SellingGeneralAndAdministration,"399,098,000","101,639,000","107,649,000","90,154,000","99,656,000","92,151,000","95,579,000","85,806,000","86,706,000","73,619,000","84,538,000","72,834,000","75,217,000","68,936,000","72,851,000","70,975,000","63,634,000","56,522,000","62,707,000","46,165,000","34,220,000","33,212,000","34,712,000","30,944,000","31,383,000","25,185,000","21,921,000","22,175,000","22,812,000","20,932,000","15,889,000","12,584,000","11,320,000","7,003,000","10,378,000","5,682,000","4,283,000","3,276,000"
OperatingIncome,"716,811,000","189,638,000","212,530,000","161,223,000","153,420,000","131,590,000","121,323,000","64,634,000","53,955,000","34,711,000","63,442,000","34,896,000","32,181,000","22,921,000","36,456,000","23,461,000","34,636,000","20,469,000","29,917,000","17,632,000","20,525,000","10,882,000","21,552,000","19,399,000","18,905,000","12,016,000","20,021,000","15,809,000","13,990,000","9,194,000","11,220,000","6,306,000","8,182,000","5,394,000","4,686,000","3,864,000","6,371,000","2,942,000"
NetNonOperatingInterestIncomeExpense,,,,,,,,,,,,,,,,,,,,,,,"52,000","61,000","39,000","38,000","39,000","49,000","18,000","13,000","82,000","128,000","57,000","69,000","76,000","98,000","53,000","3,000"
	InterestIncomeNonOperating,,,,,,,,,,,,,,,,,,,,,,,"53,000","61,000","41,000","40,000","41,000","51,000","21,000","16,000","95,000","130,000","68,000","69,000","76,000","98,000","53,000","3,000"
	InterestExpenseNonOperating,,,,,,,,,,,,,,,,,,,,,,,"1,000",,"2,000","2,000","2,000","2,000","3,000","3,000","13,000","2,000","11,000","0",,,,"0"
OtherIncomeExpense,"-17,962,000","-862,000","-352,000","-15,462,000","-1,286,000","-541,000","-159,000","251,000","-3,852,000","-623,000","-9,474,000","-56,000","-11,351,000","76,000","-394,000","-603,000","11,866,000","2,638,000","3,931,000","-2,476,000","2,584,000","1,169,000","288,000","271,000","153,000","375,000","345,000","87,000","423,000","317,000","-286,000","263,000","-190,000","-267,000","-27,000","-178,000","101,000","82,000"
	EarningsFromEquityInterest,,,,,,,,,,,,"0","0","0","0","0","11,681,000","3,168,000","4,528,000","3,716,000","2,676,000","1,255,000","191,000",,,,,,,,,,,,,,,
	SpecialIncomeCharges,,,"0","-14,458,000","-41,000","0","-481,000","0","-910,000","-781,000","-4,783,000","0","-10,832,000","0","-42,000","-58,000","-165,000","-173,000","-1,260,000","-7,205,000","-916,000",,"-46,000","92,000","-141,000","51,000","-131,000","-347,000","115,000",,"-437,000","-64,000","-319,000","-395,000","331,000","-329,000","9,000","0"
		RestructuringAndMergernAcquisition,,,,,,,,,,,,"0","0","0","42,000","58,000","165,000","173,000","1,260,000","7,205,000","916,000",,"24,000","53,000","244,000","169,000","153,000","323,000","15,000",,"491,000","119,000","408,000","395,000",,"329,000",,"0"
		ImpairmentOfCapitalAssets,,,,,,,,,,"781,000","4,783,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
		WriteOff,,,"0","0","41,000","0","481,000","0","910,000","781,000","4,783,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
