name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990
			WorkInProcess,"64,130,000","64,989,000","66,574,000","73,336,000","52,803,000","49,361,000","41,136,000","51,240,000","47,309,000","48,814,000","64,392,000","61,673,000","60,356,000","58,643,000","61,138,000","57,472,000","63,254,000","46,158,000","47,651,000","30,677,000","28,013,000","42,227,000","37,131,000","36,604,000","37,656,000","25,161,000","38,689,000","51,978,000","30,912,000","39,707,000","44,232,000","60,893,000","50,137,000","43,796,000","48,075,000","45,992,000","39,184,000","40,951,000","22,556,000","28,639,000","31,915,000","38,420,000","56,793,000","64,607,000","45,424,000","34,784,000","44,625,000","45,840,000","48,657,000","37,923,000","33,035,000","25,324,000","24,810,000","39,018,000","63,201,000","76,517,000","69,959,000","37,350,000","38,365,000","50,718,000","34,191,000","40,209,000","34,890,000","37,711,000","30,448,000","24,610,000","28,503,000","20,655,000","24,343,000","24,201,000","23,691,000","28,493,000","20,461,000","20,395,000","25,178,000","22,777,000","21,604,000","21,477,000","22,083,000","22,737,000","19,903,000",,"19,177,000","19,141,000","20,479,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			FinishedGoods,"255,061,000","245,226,000","215,007,000","197,006,000","201,748,000","186,785,000","159,674,000","140,065,000","154,913,000","163,842,000","149,949,000","164,134,000","190,033,000","188,506,000","171,725,000","169,047,000","178,115,000","180,143,000","165,090,000","162,789,000","163,839,000","149,288,000","157,128,000","154,593,000","154,592,000","161,410,000","162,780,000","163,497,000","167,033,000","168,481,000","180,377,000","181,407,000","186,483,000","159,422,000","142,710,000","150,255,000","167,334,000","148,014,000","160,497,000","154,521,000","166,452,000","143,648,000","166,863,000","179,820,000","176,321,000","131,921,000","129,780,000","122,997,000","123,686,000","126,184,000","127,525,000","122,796,000","124,291,000","122,756,000","244,263,000","257,334,000","262,173,000","191,132,000","180,734,000","183,618,000","160,351,000","188,457,000","205,320,000","152,650,000","137,093,000","130,109,000","122,998,000","127,197,000","129,149,000","129,382,000","118,038,000","103,991,000","100,511,000","97,892,000","98,951,000","95,193,000","98,081,000","98,784,000","92,318,000","82,441,000","77,337,000",,"80,316,000","73,319,000","84,182,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			InventoriesAdjustmentsAllowances,"-9,865,000","-10,104,000","-9,100,000","-8,291,000","-8,290,000","-7,071,000","-7,710,000","-7,706,000","-7,510,000","-6,318,000","-6,442,000","-7,220,000","-6,959,000","-6,995,000","-7,072,000","-7,286,000","-6,771,000","-6,797,000","-6,370,000","-6,406,000","-6,324,000","-6,889,000","-7,044,000","-5,449,000","-5,623,000","-6,180,000","-6,192,000","-7,025,000","-4,877,000","-5,189,000","-5,554,000","-5,110,000","-5,866,000","-6,115,000","-6,409,000","-6,804,000","-7,264,000","-5,645,000","-5,441,000","-5,344,000","-5,406,000","-5,156,000","-11,786,000","-4,960,000","-4,764,000","-4,550,000","-4,820,000","-5,707,000","-4,359,000","-5,438,000","-5,835,000","-5,913,000","-5,998,000","-8,701,000","-109,466,000","-122,898,000","-120,140,000","-7,018,000","-5,366,000","-5,367,000","-5,268,000","-18,284,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		RestrictedCash,,,"3,259,000","14,938,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,963,000","9,089,000","8,017,000","8,106,000","28,957,000","28,430,000","27,989,000","26,438,000","21,306,000","21,463,000","21,146,000","21,104,000","19,303,000","19,300,000","19,228,000","19,227,000",,,,"18,491,000",,,,"17,212,000",,,,"19,853,000",,,,"21,421,000",,,,"19,900,000",,,,"15,276,000","14,114,000",,,"9,035,000",,,,"4,506,000",,,,"2,654,000","3,891,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,963,000","9,089,000","8,017,000","8,106,000","28,957,000","28,430,000","27,989,000","26,438,000","21,306,000","21,463,000","21,146,000","21,104,000","19,303,000","19,300,000","19,228,000","19,227,000",,,,"18,491,000",,,,"17,212,000",,,,"19,853,000",,,,"21,421,000",,,,"19,900,000",,,,"15,276,000","14,114,000",,,"9,035,000",,,,"4,506,000",,,,"2,654,000","3,891,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,"40,947,000","28,976,000","30,345,000","29,350,000","43,710,000","33,752,000","24,880,000","28,957,000","40,888,000","33,778,000","33,242,000","25,867,000","32,322,000","26,790,000","34,842,000","27,625,000","20,267,000","46,150,000","25,692,000","35,568,000","45,141,000","44,702,000","28,999,000","27,276,000","34,123,000","34,608,000","54,538,000","45,680,000","59,858,000","57,429,000","40,356,000","36,321,000","44,354,000","31,248,000","26,209,000","29,678,000","33,490,000","21,295,000","17,075,000","20,305,000","22,533,000","22,213,000","34,063,000","27,844,000","17,355,000","19,798,000","34,631,000","35,181,000","33,478,000","24,350,000","30,327,000","32,033,000","37,596,000","29,110,000","38,849,000","36,789,000","47,256,000","19,841,000","35,669,000","41,497,000","32,981,000","13,976,000","43,294,000","40,308,000","40,835,000","17,019,000","19,985,000","18,830,000","18,977,000","3,357,000","3,632,000","15,293,000","18,659,000","2,678,000","11,131,000","6,759,000","6,744,000","2,860,000","4,414,000","4,559,000","5,851,000","3,960,000","9,804,000","15,356,000","9,259,000","10,421,000","11,740,000","10,714,000","10,047,000","3,700,000","4,400,000","11,200,000","9,400,000","11,400,000","10,100,000","13,200,000","13,800,000","12,000,000","13,300,000","16,600,000","15,100,000","12,200,000","12,900,000","16,000,000","15,200,000","12,500,000","9,200,000","10,000,000","9,400,000","7,800,000","4,700,000","6,200,000","5,500,000","4,800,000","5,400,000","6,900,000","6,700,000","8,500,000","5,700,000","5,900,000","5,100,000","3,800,000","11,000,000","12,500,000","12,100,000","8,700,000"
	TotalNonCurrentAssets,"705,402,000","709,933,000","690,594,000","707,442,000","711,794,000","703,207,000","690,147,000","652,699,000","671,813,000","677,168,000","672,056,000","682,564,000","690,520,000","666,931,000","660,539,000","558,871,000","574,017,000","581,058,000","556,396,000","553,513,000","548,836,000","553,153,000","552,527,000","554,752,000","540,259,000","538,400,000","548,027,000","414,186,000","383,699,000","386,883,000","403,558,000","403,812,000","397,616,000","373,050,000","336,278,000","361,569,000","357,756,000","356,961,000","349,907,000","328,390,000","323,742,000","320,905,000","326,114,000","341,981,000","346,916,000","346,682,000","358,860,000","360,234,000","364,698,000","371,298,000","409,707,000","419,554,000","419,113,000","428,087,000","497,929,000","504,814,000","508,232,000","508,857,000","510,057,000","520,021,000","516,180,000","492,713,000","486,348,000","482,972,000","504,593,000","492,652,000","498,878,000","495,144,000","503,991,000","508,400,000","474,061,000","468,726,000","474,379,000","484,829,000","489,257,000","492,159,000","491,692,000","487,600,000","511,870,000","508,102,000","509,687,000","512,152,000","507,592,000","507,658,000","507,728,000","505,105,000","483,533,000","469,769,000","458,825,000","463,400,000","481,500,000","484,300,000","484,400,000","492,400,000","367,600,000","319,600,000","309,300,000","301,700,000","299,500,000","275,500,000","248,400,000","234,700,000","237,800,000","239,700,000","242,500,000","239,800,000","253,700,000","251,900,000","247,100,000","247,200,000","249,900,000","190,900,000","191,400,000","175,300,000","177,800,000","184,100,000","188,500,000","190,100,000","180,500,000","178,100,000","179,600,000","182,700,000","217,200,000","219,800,000","219,500,000","214,700,000"
		NetPPE,"402,676,000","409,072,000","394,369,000","412,117,000","413,347,000","405,873,000","391,133,000","379,957,000","385,460,000","390,050,000","387,163,000","393,615,000","399,225,000","370,633,000","360,655,000","284,836,000","300,074,000","304,321,000","283,845,000","284,594,000","296,360,000","295,231,000","289,074,000","297,939,000","278,481,000","280,224,000","270,655,000","261,149,000","244,909,000","245,910,000","246,169,000","245,441,000","243,905,000","244,457,000","222,751,000","238,141,000","233,959,000","233,263,000","228,860,000","212,035,000","206,719,000","203,744,000","207,761,000","223,234,000","227,890,000","229,498,000","235,079,000","237,743,000","242,796,000","250,395,000","258,278,000","268,017,000","270,626,000","276,927,000","294,530,000","303,453,000","306,982,000","308,383,000","320,082,000","325,822,000","328,742,000","315,064,000","315,649,000","313,248,000","313,974,000","307,046,000","309,962,000","319,375,000","329,043,000","335,610,000","328,636,000","334,093,000","340,188,000","345,537,000","349,007,000","350,970,000","348,356,000","352,469,000","361,818,000","385,006,000","385,441,000","387,533,000","381,428,000","378,865,000","377,449,000","379,885,000","361,059,000","350,435,000","345,230,000","347,800,000","375,900,000","378,100,000","376,600,000","379,100,000","294,400,000","284,700,000","269,200,000","260,400,000","256,400,000","240,300,000","232,300,000","219,900,000","221,200,000","223,700,000","224,100,000","221,000,000","220,300,000","213,000,000","201,400,000","196,800,000","173,900,000","158,600,000","156,400,000","154,400,000","154,100,000","156,000,000","157,200,000","156,700,000","166,400,000","167,700,000","168,900,000","169,300,000","186,000,000","185,500,000","185,300,000","187,100,000"
			GrossPPE,"402,676,000","987,577,000","394,369,000","412,117,000","413,347,000","968,466,000","391,133,000","379,957,000","385,460,000","922,233,000","387,163,000","393,615,000","399,225,000","891,099,000",,,,"822,208,000",,,,"802,530,000",,,,"786,323,000",,,,"738,113,000",,,,"732,180,000",,,,"720,882,000",,,,"673,318,000",,,,"691,289,000",,,,"705,407,000",,,,"691,772,000","684,621,000","693,544,000","697,073,000","698,474,000","669,348,000","675,088,000","678,008,000","664,330,000","624,670,000","622,269,000","622,995,000","616,067,000","584,532,000","593,945,000","603,613,000","610,180,000","565,113,000","570,570,000","576,665,000","582,014,000","549,399,000","551,362,000","548,748,000","552,861,000","552,322,000","575,510,000","575,945,000","578,037,000","550,815,000","548,252,000","377,449,000","549,272,000","515,288,000","496,658,000","483,941,000","478,600,000","518,700,000","512,900,000","508,700,000","492,200,000","400,200,000","384,700,000","363,900,000","349,500,000","336,500,000","320,400,000","303,200,000","290,800,000","287,900,000","286,300,000","282,500,000","275,300,000","271,100,000","260,300,000","245,200,000","237,200,000","203,600,000","188,300,000","186,100,000","184,100,000","175,500,000","177,400,000","178,600,000","178,100,000","177,300,000","178,600,000","179,800,000","180,200,000",,,,
				LandAndImprovements,,"34,050,000",,,,"33,602,000",,,,"31,987,000",,,,"32,132,000",,,,"18,740,000",,,,"19,928,000",,,,"13,046,000",,,,"12,198,000",,,,"13,153,000",,,,"11,066,000",,,,"10,932,000",,,,"12,150,000",,,,"12,492,000",,,,"12,569,000",,,,"13,477,000",,,,"12,481,000",,,,"11,881,000",,,,"9,431,000",,,,"8,753,000",,,,"11,742,000",,,,"9,266,000",,,"377,449,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
