name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004
OperatingIncome,"-46,850,281","-11,519,747","-11,723,390","-12,251,769","-11,355,375","-8,943,766","-9,396,175","-7,507,861","-8,106,479","-7,698,245","-7,625,759","-6,271,275","-7,072,231","-8,065,510","-7,398,989","-5,814,463","-4,543,485","-4,734,473","-4,092,115","-5,177,611","-3,636,157","-3,592,263","-3,133,388","-6,555,282","-2,245,898","-2,153,289","-3,922,286","-3,966,737","-1,512,960","-858,339","-770,678","-639,367","-998,833","-1,021,167","-308,904","-1,465,918","-125,273","-126,402","-415,377","-641,383","-696,345","-794,659","-2,186,294","-1,226,574","-1,637,138","-1,945,977","-1,367,102","-1,961,551","-1,301,437","-1,517,531","-860,882","-1,801,150","-1,256,926","-777,790","-905,847","-2,686,015","-994,969","-671,731","-917,024","-1,140,773","-255,569","-168,783","-12,339","-5,845","-5,680","-4,660","-9,407","-41,745","-45,698","-45,698","-4,098"
NetNonOperatingInterestIncomeExpense,"31,092","7,578","4,910","7,151","11,453","9,216","-1,559","6,977","56,096","70,180","46,720","-108,956","34,838","51,465","78,800","83,843","81,283","28,647","30,376","39,619","26,677","18,147","3,655","-147","2,618","1,992","1,047","-1,405,097","-2,715,386","-910,129","-39,358","-8,614,126","-8,572","-6,090","-3,991","-12,192","-15,564","-17,267","-10,715","-8,994","-39,556","-51,011","-44,743","-74,351","-3,994","-5,693","-9,999","-135,615","-97,262","-34,432","-24,517","-14,738","-5,838","-5,918","-31,367",,,,,,,,,,,,,,,,
	InterestIncomeNonOperating,"31,092","7,578",,"7,151","11,453","9,216",,"6,977","56,096","70,180","46,720","42,177","34,838","51,465","78,800","83,843","112,226","28,647","30,376","39,619","26,677","18,147","3,655","4,490","2,626","2,064","2,142",,"1,254","2,228",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,142","-1,702",,"2,228","77,009","-10,860","8,572","6,090","3,287","9,703","14,855","16,558","10,225","8,994","39,556","51,011","44,743","74,351","3,994","5,693","9,999","135,615","97,262","34,432","24,517","14,738","5,838","5,918","31,367",,,,,,,,,,,,,,,,
	TotalOtherFinanceCost,,,"-4,910",,,,"1,559",,,,,,,"-51,465",,"0","30,943",,,,,,,"147","-2,618","-1,992","1,095","1,406,799","2,716,640","912,357","-37,651",,,,"704","2,489","709","709","490",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"3,841,740","1,104,158","866,093","668,708","1,202,781","806,316","1,601,950","1,544,291","1,568,578","391,368","996,328","2,506,936","-17,568","54,199","-4,507","-26,956","1,613,038","-18,337","11,979","-7,455","9,272","2,034,624","14,082","50,397","8,924","120,496","-15,655","15,525","-11,898","43,609","23,318","-445,547","-1,685","8,397","671,532","-1,510,395","-11,087","37,569","-27,425","-27,006","-3,806,717","-64,531","56,381","-120,373","62,248","-20,716","-509,650","-693,480","-566,996","-162,179","436,898","-174,479","-76,890","-457,648","9,172","343,620","-318,449","-10,276","-282",,,"138","44",,,,,"-71",,,
	GainOnSaleOfSecurity,"-121,407","268,645","55,363","-284,535","-160,880","-154,563","332,634","149,722","248,665","-325,960","53,113","-37,535","-54,546","54,199","-4,507","-26,956","-16,475","-18,337","11,979","-7,455","-65,932","11,722","14,082","-10,808","8,924","-30,906","-15,655","15,525","-11,898","43,609","23,318","-639,702","-7,185","8,397","671,532","-38,187","-11,087","37,569","-27,425","-27,001","37,904","-32,418","39,556","14,609","-18,352","-20,716","-5,490",,,,,,,"-487,469",,,,,,,,,,,,,,,,,
	SpecialIncomeCharges,,,,,,,,"0","0",,,"78,780","36,978",,,,,,,"0","75,204","0",,"61,205","0","151,402",,,,,,"194,155","5,500","0","0","-1,472,208","0","0","0","-5","-3,844,621","-32,113","16,825","-134,982","80,600","0","-504,160","-693,480","-566,996","-162,179","436,898","-174,479","-76,890","29,821","9,172","343,620","-318,449","-10,276","-282",,,"138","44",,,,,"-71","0","0",
		RestructuringAndMergernAcquisition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"342,511",,,,,,,,,,,,,,
		OtherSpecialCharges,,,,,,,,,,,,"-78,780","-36,978",,,,,,,"0","-75,204",,,"-61,205",,"-151,402",,,,,,"-194,155","-5,500",,,,,,,,"3,844,621","32,113",,,,,"504,160",,,,,,,,,,"-24,062",,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"3,963,147","835,513","810,730","953,243","1,363,661","960,879","1,269,316","1,394,569","1,319,913","717,328","943,215","2,544,471","36,978",,,"0","1,629,513",,,"0","75,204","2,022,902",,"0",,"151,402",,,,,,"194,155","5,500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"-42,977,449","-10,408,011","-10,852,387","-11,575,910","-10,141,141","-8,128,234","-7,795,784","-5,956,593","-6,481,805","-7,236,697","-6,582,711","-3,873,295","-7,054,961","-7,959,846","-7,324,696","-5,757,576","-2,849,164","-4,724,163","-4,049,760","-5,145,447","-3,600,208","-1,539,492","-3,115,651","-6,505,032","-2,234,356","-2,030,801","-3,936,894","-5,356,309","-4,240,244","-1,724,859","-786,718","-9,699,040","-1,009,090","-1,018,860","358,637","-2,988,505","-151,924","-106,100","-453,517",,"-4,542,618","-910,201",,,,"-1,972,386","-1,886,751",,,,,,,,,,,,,,,,,,,,,,,,
TaxProvision,"241,076","29,800","29,980","142,296","39,000","26,988","59,281","8,633","4,817","0","9,214","6,116","19,300","48,048","8,717","35,480",,"27,861","9,405","9,127","9,877","9,595","31,008","6,000","6,000","0","17,615",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetIncomeCommonStockholders,"-43,218,525","-10,437,811","-10,882,367","-11,718,206","-10,180,141","-8,155,222","-7,855,065","-5,965,226","-6,486,622","-7,236,697","-6,591,925","-3,879,411","-7,074,261","-8,007,894","-7,333,413","-5,793,056","-2,849,164","-4,752,024","-4,059,165","-5,154,574","-3,610,085","-1,549,087","-3,146,659","-6,511,032","-2,240,356","-2,030,801","-3,954,509","-5,356,309","-4,240,244","-1,724,859","-786,718","-9,699,040","-1,009,090","-1,018,860","358,637","-2,988,505","-151,924","-106,100","-453,517","-677,383","-4,542,618","-910,201","-2,174,656","-1,421,298","-1,578,884","-1,972,386","-1,886,751","-2,790,646","-1,965,695","-1,714,142","-448,501","-1,990,367","-1,339,654","-1,241,356","-928,042","-2,071,642","-1,680,314","-682,007","-917,306","-1,143,747","-254,847","-169,104","-12,295","-5,755","-5,680","-4,660","-9,437","-42,025","-45,698","-45,698","-3,902"
	NetIncome,"-43,218,525","-10,437,811","-10,882,367","-11,718,206","-10,180,141","-8,155,222","-7,855,065","-5,965,226","-6,486,622","-7,236,697","-6,591,925","-3,879,411","-7,074,261","-8,007,894","-7,333,413","-5,793,056","-2,849,164","-4,752,024","-4,059,165","-5,154,574","-3,610,085","-1,549,087","-3,146,659","-6,511,032","-2,240,356","-2,030,801","-3,954,509","-5,356,309","-4,240,244","-1,724,859","-786,718","-9,699,040","-1,009,090","-1,018,860","358,637","-2,988,505","-151,924","-106,100","-453,517","-677,383","-4,542,618","-910,201","-2,174,656","-1,421,298","-1,578,884","-1,972,386","-1,886,751","-2,790,646","-1,965,695","-1,714,142","-448,501","-1,990,367","-1,339,654","-1,241,356","-928,042","-2,071,642","-1,680,314","-682,007","-917,306","-1,143,747","-254,847","-169,104","-12,295","-5,755","-5,680","-4,660","-9,437","-42,025","-45,698","-45,698","-3,902"
		NetIncomeIncludingNoncontrollingInterests,"-43,218,525","-10,437,811","-10,882,367","-11,718,206","-10,180,141","-8,155,222","-7,855,065","-5,965,226","-6,486,622","-7,236,697","-6,591,925","-3,879,411","-7,074,261","-8,007,894","-7,333,413","-5,793,056","-2,849,164","-4,752,024","-4,059,165","-5,154,574","-3,610,085","-1,549,087","-3,146,659","-6,511,032","-2,240,356","-2,030,801","-3,954,509","-5,356,309","-4,240,244","-1,724,859","-786,718","-9,699,040","-1,009,090","-1,018,860","358,637","-2,988,505","-151,924","-106,100","-453,517","-677,383","-4,542,618","-910,201","-2,174,656","-1,421,298","-1,578,884","-1,972,386","-1,886,751","-2,790,646","-1,965,695","-1,714,142","-448,501","-1,990,367","-1,339,654","-1,241,356","-928,042","-2,071,642","-1,680,314","-682,007","-917,306","-1,143,747","-254,847","-169,104","-12,295","-5,755","-5,680","-4,660","-9,437","-42,025","-45,698","-45,698","-3,902"
			NetIncomeContinuousOperations,"-43,218,525","-10,437,811","-10,882,367","-11,718,206","-10,180,141","-8,155,222","-7,855,065","-5,965,226","-6,486,622","-7,236,697","-6,591,925","-3,879,411","-7,074,261","-8,007,894","-7,333,413","-5,793,056","-2,849,164","-4,752,024","-4,059,165","-5,154,574","-3,610,085","-1,549,087","-3,146,659","-6,511,032","-2,240,356","-2,030,801","-3,954,509","-5,356,309","-4,240,244","-1,724,859","-786,718","-9,699,040","-1,009,090","-1,018,860","358,637","-2,988,505","-151,924","-106,100","-453,517","-677,383","-4,542,618","-910,201","-2,174,656","-1,421,298","-1,578,884","-1,972,386","-1,886,751","-2,790,646","-1,965,695","-1,714,142","-448,501","-1,990,367","-1,339,654","-1,241,356","-928,042","-2,071,642","-1,680,314","-682,007","-917,306","-1,143,747","-254,847","-169,104","-12,295","-5,755","-5,680","-4,660","-9,437","-42,025","-45,698","-45,698","-3,902"
DilutedNIAvailtoComStockholders,"-43,218,525","-10,437,811","-10,882,367","-11,718,206","-10,180,141","-8,155,222","-7,855,065","-5,965,226","-6,486,622","-7,236,697","-6,591,925","-3,879,411","-7,074,261","-8,007,894","-7,333,413","-5,793,056","-2,849,164","-4,752,024","-4,059,165","-5,154,574","-3,610,085","-1,549,087","-3,146,659","-6,511,032","-2,240,356","-2,030,801","-3,954,509","-5,356,309","-4,240,244","-1,724,859","-786,718","-9,699,040","-1,009,090","-1,018,860","358,637","-2,988,505","-151,924","-106,100","-453,517","-677,383","-4,542,618","-910,201","-2,174,656","-1,421,298","-1,578,884","-1,972,386","-1,886,751","-2,790,646","-1,965,695","-1,714,142","-448,501","-1,990,367","-1,339,654","-1,241,356","-928,042","-2,071,642","-1,680,314","-682,007","-917,306","-1,143,747","-254,847","-169,104","-12,295","-5,755","-5,680","-4,660","-9,437","-42,025","-45,698","-45,698","-3,902"
BasicEPS,,"-0.14","-0.14",,"-0.14","-0.12","-0.12",,"-0.11","-0.12","-0.12",,"-0.14","-0.17","-0.16",,"-0.06","-0.11","-0.09",,"-0.09","-0.04","-0.08",,"-0.06","-0.06","-0.12",,"-0.24","-0.12","-0.08",,"-0.12","-0.12","0.04",,"-0.04","-0.014","-0.04",,"-0.64","-0.12","-0.32",,"-0.24","-0.28","-0.32",,"-0.36","-0.32","-0.08",,"-0.28","-0.24","-0.2",,"-0.36","-0.12","-0.2",,"-0.04","-0.04","0",,"0","0","0",,"0","-0.007","0"
DilutedEPS,,"-0.14","-0.14",,"-0.14","-0.12","-0.12",,"-0.11","-0.12","-0.12",,"-0.14","-0.17","-0.16",,"-0.06","-0.11","-0.09",,"-0.09","-0.04","-0.08",,"-0.06","-0.06","-0.12",,"-0.24","-0.12","-0.08",,"-0.12","-0.12","0.04",,"-0.04","-0.014","-0.04",,"-0.64","-0.12","-0.32",,"-0.24","-0.28","-0.32",,"-0.36","-0.32","-0.08",,"-0.28","-0.24","-0.2",,"-0.36","-0.12","-0.2",,"-0.04","-0.04","0",,"0","0","0",,"0","-0.007","0"
BasicAverageShares,,"76,248,603","75,997,738",,"70,589,561","68,594,867","64,295,143",,"59,105,399","58,353,954","54,773,685",,"49,622,465","47,134,686","46,327,482",,"45,212,074","44,545,523","43,882,939",,"41,509,225","41,159,707","38,393,910",,"35,709,686","35,214,793","33,971,913",,"19,095,054","14,326,944","12,907,597",,"9,815,024","9,470,302","9,371,198",,"7,560,171","7,560,171","7,560,171",,"7,088,863","6,835,744","6,684,714",,"6,323,525","6,291,636","6,066,770",,"5,290,802","5,261,195","5,251,907",,"5,036,407","5,004,910","4,991,325",,"4,939,394","4,931,180","4,881,409",,"4,800,000","4,800,000","4,800,000",,"4,800,000","4,800,000","4,800,000",,"4,800,000","4,800,000","3,000,000"
DilutedAverageShares,,"76,248,603","75,997,738",,"70,589,561","68,594,867","64,295,143",,"59,105,399","58,353,954","54,773,685",,"49,622,465","47,134,686","46,327,482",,"45,212,074","44,545,523","43,882,939",,"41,509,225","41,159,707","38,393,910",,"35,709,686","35,214,793","33,971,913",,"19,095,054","14,326,944","12,907,597",,"9,815,024","9,470,302","10,983,439",,"7,560,171","7,560,171","7,560,171",,"7,088,863","6,835,744","6,684,714",,"6,323,525","6,291,636","6,066,770",,"5,290,802","5,261,195","5,251,907",,"5,036,407","5,004,910","4,991,325",,"4,939,394","4,931,180","4,881,409",,"4,800,000","4,800,000","4,800,000",,"4,800,000","4,800,000","4,800,000",,"4,800,000","4,800,000","3,000,000"
TotalOperatingIncomeAsReported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-647,346","-696,345","-794,659","-2,188,617","-1,226,574","-1,637,138","-1,945,977","-1,367,102","-1,964,001","-1,302,864","-1,518,806","-862,597",,"-1,257,558","-783,708","-906,723","-2,343,504","-1,337,480","-671,731","-917,024","-1,140,773","-255,569","-168,783","-12,339","-5,845","-5,680","-4,660","-9,407",,,,
RentExpenseSupplemental,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12,000","12,000","0","0","0","0","0","0","0","7,938","2,354","10,999","41,819",,,,,"0","0","0","0",,,,,,,,,,,,,,,,
TotalExpenses,"46,850,281","11,519,747","11,723,390","12,251,769","11,355,375","8,943,766","9,396,175","7,507,861","8,106,479","7,698,245","7,625,759","6,271,275","7,072,231","8,065,510","7,398,989","5,814,463","4,543,485","4,734,473","4,092,115","5,177,611","3,636,157","3,592,263","3,133,388","6,555,282","2,245,898","2,153,289","3,922,286","3,966,737","1,512,960","858,339","770,678","639,367","998,833","1,021,167","308,904","1,465,918","125,273","126,402","415,377","641,383","696,345","794,659","2,186,294","1,226,574","1,637,138","1,945,977","1,367,102","1,961,551","1,301,437","1,517,531","860,882","1,801,150","1,256,926","777,790","905,847","2,686,015","994,969","671,731","917,024","1,140,773","255,569","168,783","12,339","5,845","5,680","4,660","9,407","41,745","45,698","45,698","4,098"
NetIncomeFromContinuingAndDiscontinuedOperation,"-43,218,525","-10,437,811","-10,882,367","-11,718,206","-10,180,141","-8,155,222","-7,855,065","-5,965,226","-6,486,622","-7,236,697","-6,591,925","-3,879,411","-7,074,261","-8,007,894","-7,333,413","-5,793,056","-2,849,164","-4,752,024","-4,059,165","-5,154,574","-3,610,085","-1,549,087","-3,146,659","-6,511,032","-2,240,356","-2,030,801","-3,954,509","-5,356,309","-4,240,244","-1,724,859","-786,718","-9,699,040","-1,009,090","-1,018,860","358,637","-2,988,505","-151,924","-106,100","-453,517","-677,383","-4,542,618","-910,201","-2,174,656","-1,421,298","-1,578,884","-1,972,386","-1,886,751","-2,790,646","-1,965,695","-1,714,142","-448,501","-1,990,367","-1,339,654","-1,241,356","-928,042","-2,071,642","-1,680,314","-682,007","-917,306","-1,143,747","-254,847","-169,104","-12,295","-5,755","-5,680","-4,660","-9,437","-42,025","-45,698","-45,698","-3,902"
NormalizedIncome,"-43,145,680.8","-10,598,998","-10,922,781.99","-11,510,495.45","-10,062,698.6","-8,042,391.01","-8,097,887.82","-6,074,523.06","-6,668,147.45","-6,910,737","-6,630,697.49","-3,909,519.85","-7,061,436.36","-8,047,459.27","-7,330,122.89","-5,773,378.12","-2,832,689","-4,738,637.99","-4,066,352.4","-5,150,101","-3,615,648.2","-1,556,120.2","-3,155,108.2","-6,541,270.2","-2,245,710.4","-2,151,297","-3,945,116","-5,371,834","-4,228,346","-1,768,468","-810,036","-9,253,493","-1,007,405","-1,027,257","-77,858.8","-1,478,110","-140,837","-143,669","-426,092","-659,829.1","-735,901","-845,670","-2,211,303.65","-1,343,055.55","-1,619,345.2","-1,951,670","-1,377,101","-2,339,884","-1,597,147.6","-1,608,725.65","-732,484.7","-1,876,955.65","-1,289,675.5","-943,884.8","-934,003.8","-2,294,995","-1,473,322.15","-675,327.6","-917,122.7","-1,143,747","-254,847","-169,193.7","-12,321.4","-5,755","-5,680","-4,660","-9,437","-41,982.4","-45,698","-45,698","-3,902"
InterestIncome,"31,092","7,578",,"7,151","11,453","9,216",,"6,977","56,096","70,180","46,720","42,177","34,838","51,465","78,800","83,843","112,226","28,647","30,376","39,619","26,677","18,147","3,655","4,490","2,626","2,064","2,142",,"1,254","2,228",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InterestExpense,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,142","-1,702",,"2,228","77,009","-10,860","8,572","6,090","3,287","9,703","14,855","16,558","10,225","8,994","39,556","51,011","44,743","74,351","3,994","5,693","9,999","135,615","97,262","34,432","24,517","14,738","5,838","5,918","31,367",,,,,,,,,,,,,,,,
NetInterestIncome,"31,092","7,578","4,910","7,151","11,453","9,216","-1,559","6,977","56,096","70,180","46,720","-108,956","34,838","51,465","78,800","83,843","81,283","28,647","30,376","39,619","26,677","18,147","3,655","-147","2,618","1,992","1,047","-1,405,097","-2,715,386","-910,129","-39,358","-8,614,126","-8,572","-6,090","-3,991","-12,192","-15,564","-17,267","-10,715","-8,994","-39,556","-51,011","-44,743","-74,351","-3,994","-5,693","-9,999","-135,615","-97,262","-34,432","-24,517","-14,738","-5,838","-5,918","-31,367",,,,,,,,,,,,,,,,
EBIT,"-46,850,281","-11,519,747","-11,723,390","-12,251,769","-11,355,375","-8,943,766","-9,396,175","-7,507,861","-8,106,479","-7,698,245","-7,625,759","-6,271,275","-7,072,231","-8,065,510","-7,398,989","-5,814,463","-4,543,485","-4,734,473","-4,092,115","-5,177,611","-3,636,157","-3,592,263","-3,133,388","-6,555,282","-2,245,898","-2,153,289","-3,922,286","-5,358,011","-1,512,960","-858,339","-709,709","-9,709,900","-1,000,518","-1,012,770","361,924","-2,978,802","-137,069","-89,542","-443,292","3,173,484","-4,503,062","-859,190","-2,186,294","-1,226,574","-1,637,138","-1,966,693","-1,876,752","-1,961,551","-1,301,437","-1,517,531","-860,882","-1,801,150","-1,256,926","-777,790","-905,847","-2,686,015","-994,969","-671,731","-917,024","-1,140,773","-255,569","-168,783","-12,339","-5,845","-5,680","-4,660","-9,407","-41,745","-45,698","-45,698","-4,098"
EBITDA,"-46,850,281"
ReconciledCostOfRevenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,
ReconciledDepreciation,,,,,,,,,,,,,,,,,,,,,"0","0","0","506","249","248","249","249","248","249","249","192","192","192","192","0","0","111","465","464","465","465","464","382","377","407","491","340","190","190","190","150","80","90","90","-4,596","4,726",,,,,,,,,,,,,,
