name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,12/31/2009,12/31/2008
	DepreciationAmortizationDepletionIncomeStatement,"325,249,000","82,620,000","87,601,000","70,569,000","84,459,000","77,211,000","58,319,000","53,569,000","52,399,000","51,604,000","47,750,000","45,065,000","40,437,000","30,096,000","29,792,000","29,403,000","29,051,000","29,408,000","29,545,000","28,875,000","28,913,000","29,408,000","29,817,000","26,085,000","23,472,000"
		DepreciationAndAmortizationInIncomeStatement,"325,249,000","82,620,000","87,601,000","70,569,000","84,459,000","77,211,000","58,319,000",,,,,,,,,,,,,,,,,,
OperatingIncome,"110,814,000","18,066,000","24,762,000","39,657,000","28,355,000","34,977,000","54,584,000","45,781,000","43,599,000","46,905,000","56,956,000","43,165,000","48,013,000","37,465,000","52,073,000","43,565,000","41,667,000","35,932,000","43,967,000","27,525,000","37,481,000","36,786,000","43,053,000","9,553,000","20,978,000"
NetNonOperatingInterestIncomeExpense,"-98,153,000","-25,773,000","-20,498,000","-25,303,000","-26,388,000","-25,732,000","-23,670,000","-22,887,000","-22,917,000","-23,283,000","-22,747,000","-23,109,000","-24,358,000","-20,573,000","-21,668,000","-21,957,000","-21,820,000","-23,872,000","-29,376,000","-29,000,000","-27,978,000","-27,470,000","-29,097,000","-16,425,000","-16,431,000"
	InterestIncomeNonOperating,,,"91,000",,"191,000","224,000","135,000","179,000","261,000","587,000","1,080,000","1,798,000","2,405,000","1,003,000","1,386,000","877,000","1,109,000","623,000","289,000","218,000","310,000","257,000","177,000","42,000","82,000"
	InterestExpenseNonOperating,"98,994,000","25,773,000","21,339,000","25,303,000","26,579,000","25,956,000","21,367,000","23,066,000","23,178,000","23,870,000","23,827,000","24,907,000","24,098,000","21,576,000","23,054,000","22,834,000","22,929,000","24,495,000","29,665,000","29,218,000","28,288,000","27,727,000","29,274,000","16,467,000","16,513,000"
	TotalOtherFinanceCost,,,,,,,"2,438,000",,,,"0",,"2,665,000",,,,,,,,,,,,
OtherIncomeExpense,"-47,665,000","-10,446,000","-21,772,000","-9,272,000","-6,392,000","-24,272,000","-84,303,000","-9,701,000","13,176,000","344,000","-11,164,000","60,000","-19,670,000","-21,033,000","-28,580,000","381,000","1,049,000","-20,788,000","-679,000","-1,357,000","-17,803,000","-3,438,000","-4,602,000","-12,949,000","811,000"
	GainOnSaleOfSecurity,,,"-294,000",,"-140,000","173,000","-44,229,000","-623,000","19,729,000","1,969,000","76,000","-43,000","-117,000","60,000","-945,000","722,000","1,511,000","680,000","279,000","-1,128,000","-52,000","-2,773,000","2,930,000",,
	EarningsFromEquityInterest,,,"-753,000",,"-61,000","-700,000","4,000","-98,000","-129,000","-27,000","0","-165,000","-68,000","122,000","-745,000","-437,000","252,000","-139,000","-21,000","9,000","-1,324,000","-27,000","977,000",,
	SpecialIncomeCharges,"-47,020,000","-10,691,000","-21,205,000","-8,749,000","-6,375,000","-24,250,000","-37,683,000","-7,897,000","-6,468,000","-2,469,000","-10,377,000","517,000","-18,894,000","-21,048,000","-26,174,000","0","-747,000","-21,385,000","-700,000","-386,000","-15,699,000","-171,000","-9,820,000","-12,949,000","811,000"
		RestructuringAndMergernAcquisition,"41,101,000","8,849,000","22,472,000","6,450,000","3,330,000","15,921,000","26,535,000","5,282,000","2,801,000","1,688,000","10,377,000","3,780,000","17,964,000","8,493,000",,,,,,,,,,,
		ImpairmentOfCapitalAssets,,,"0","1,784,000","1,528,000",,"1,954,000","2,615,000","3,667,000","0","0","0","930,000","12,555,000","0","0","747,000",,"700,000","0","8,773,000",,"9,820,000",,
		WriteOff,"0",,,,,,,,,,,,,,"0","0",,,"0","0","6,496,000",,,,
		OtherSpecialCharges,"2,607,000","1,842,000","-1,267,000","515,000","1,517,000","8,329,000","9,194,000",,,"781,000",,,,,"26,174,000",,,"21,385,000","0","386,000","430,000","171,000","0",,
		GainOnSaleOfBusiness,"4,297,000",,"0",,,,"0","0",,,"0","4,297,000",,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"1,969,000","245,000","2,047,000","-523,000","184,000","505,000","-2,395,000","-1,083,000","44,000","871,000","-863,000","-249,000","-591,000","-167,000","-716,000","96,000","33,000","56,000","-237,000","148,000","-728,000","-467,000","1,311,000",,
PretaxIncome,"-35,004,000","-18,153,000","-17,508,000","5,082,000","-4,425,000","-15,027,000","-53,389,000","13,193,000","33,858,000","23,966,000","23,045,000","20,116,000","3,985,000","-4,141,000","1,825,000","21,989,000","20,896,000","-8,728,000","13,912,000","-2,832,000","-8,300,000","5,878,000","9,354,000","-19,821,000","5,358,000"
TaxProvision,"-1,486,000","-708,000","-9,526,000","-226,000","8,974,000","-791,000","-9,397,000","819,000","1,196,000","455,000","2,236,000","-6,975,000","-906,000","488,000","-854,000","-2,551,000","-126,000","-89,000","6,038,000","1,775,000","85,000","1,494,000","2,599,000","-1,578,000","626,000"
NetIncomeCommonStockholders,"-33,448,000","-17,407,000","-7,965,000","5,294,000","-13,370,000","-14,414,000","-44,007,000","12,374,000","32,662,000","23,511,000","20,809,000","27,091,000","4,891,000","-4,629,000","2,679,000","24,540,000","29,406,000","-10,457,000","672,000","-11,941,000","-15,719,000","-2,945,000","5,010,000","-18,250,000","4,669,000"
	NetIncome,"-33,448,000","-17,407,000","-7,965,000","5,294,000","-13,370,000","-14,414,000","-44,007,000","12,374,000","32,662,000","23,511,000","20,809,000","27,091,000","4,891,000","-4,629,000","2,679,000","24,540,000","29,406,000","-8,639,000","8,000,000","-4,607,000","-8,385,000","4,384,000","12,357,000","-18,243,000","4,732,000"
		NetIncomeIncludingNoncontrollingInterests,"-33,518,000","-17,445,000","-7,982,000","5,308,000","-13,399,000","-14,236,000","-43,992,000","12,374,000","32,662,000","23,511,000","20,809,000","27,091,000","4,891,000","-4,629,000","2,679,000","24,540,000","29,406,000","-8,639,000","8,000,000","-4,607,000","-8,385,000","4,384,000","12,357,000","-18,243,000","4,732,000"
			NetIncomeContinuousOperations,"-33,518,000","-17,445,000","-7,982,000","5,308,000","-13,399,000","-14,236,000","-43,992,000","12,374,000","32,662,000","23,511,000","20,809,000","27,091,000","4,891,000","-4,629,000","2,679,000","24,540,000","21,022,000","-8,639,000","7,874,000","-4,607,000","-8,385,000","4,384,000","6,755,000","-18,243,000","4,732,000"
			NetIncomeDiscontinuousOperations,,,,,,,,,,,,,,,,,"8,384,000",,"126,000",,,,"5,602,000",,
		MinorityInterests,"70,000","38,000","17,000","-14,000","29,000","-178,000",,,,,,,,,,,,,,,,,,,
	PreferredStockDividends,,,,,,,,,,,,,,,"0",,,"1,818,000","7,118,000","7,116,000","7,116,000","7,109,000","7,118,000","7,000","63,000"
	OtherunderPreferredStockDividend,"0",,,,,,,,,,,,,,"0","0",,"0","210,000","218,000","218,000","220,000","229,000",,
DilutedNIAvailtoComStockholders,"-33,448,000","-17,407,000","-7,965,000","5,294,000","-13,370,000","-14,414,000","-44,007,000","12,374,000","32,662,000","23,511,000","20,809,000","27,091,000","4,891,000","-4,629,000","2,679,000","24,540,000","29,406,000","-10,457,000","672,000","-11,941,000","-15,719,000","-2,945,000","5,010,000","-18,250,000","4,669,000"
BasicEPS,,"-0.06","-0.03","0.02","-0.05","-0.06","-0.21","0.06","0.16","0.12","0.11","0.14","0.03","-0.03","0.02","0.17","0.2","-0.08","0.01","-0.17","-0.22","-0.04",,,
DilutedEPS,,"-0.06","-0.03","0.02","-0.05","-0.06","-0.21","0.06","0.16","0.11","0.1","0.14","0.03","-0.03","0.02","0.17","0.2","-0.08","0.01","-0.17","-0.22","-0.04",,,
BasicAverageShares,,"269,164,000","267,499,000","261,865,000","253,213,000","252,938,000","205,984,000","204,289,000","201,787,000","200,707,000","192,393,000","192,325,000","182,325,000","149,404,000","148,592,000","144,948,000","143,499,000","124,433,000","70,051,000","70,049,000","70,049,000","69,931,000",,,
DilutedAverageShares,,"269,999,000","268,179,000","262,550,000","253,213,000","252,938,000","209,928,000","208,500,000","205,298,000","203,783,000","197,922,000","197,363,000","186,117,000","149,404,000","151,524,000","147,626,000","146,474,000","124,433,000","109,918,000","70,049,000","70,049,000","69,931,000",,,
TotalOperatingIncomeAsReported,"66,600,000","7,991,000","4,195,000","31,535,000","22,905,000","14,226,000","26,771,000","37,457,000","56,545,000","47,678,000","46,579,000","39,385,000","29,085,000","16,417,000","51,172,000","43,553,000","40,920,000","35,932,000","43,267,000","27,442,000","28,708,000","36,786,000","33,233,000","-3,267,000","20,978,000"
RentExpenseSupplemental,,,,,,,,,,,,,,,,,,,,,,,,,"2,332,000"
TotalExpenses,"2,674,876,000","687,629,000","691,718,000","669,151,000","626,352,000","599,818,000","469,094,000","451,677,000","438,923,000","437,164,000","429,028,000","423,017,000","390,447,000","355,614,000","363,744,000","358,445,000","353,000,000","355,209,000","357,753,000","361,976,000","341,970,000","336,128,000","351,509,000","170,454,000","200,090,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"-33,448,000","-17,407,000","-7,965,000","5,294,000","-13,370,000","-14,414,000","-44,007,000","12,374,000","32,662,000","23,511,000","20,809,000","27,091,000","4,891,000","-4,629,000","2,679,000","24,540,000","29,406,000","-8,639,000","8,000,000","-4,607,000","-8,385,000","4,384,000","12,357,000","-18,243,000","4,732,000"
NormalizedIncome,"12,159,997.372","-7,132,968.435","7,959,950","11,680,770","-8,614,050","8,395,620.816","23,487,665.643","20,365,092.246","19,869,431.567","24,001,507.385","30,110,519.158","26,744,980","18,769,030","10,692,240","22,475,870","24,012,940","20,464,280","11,854,869.73","8,126,600","-3,698,600","1,065,600","6,579,729.16","11,730,620.056","-6,324,902.679","4,015,752.893"
InterestIncome,,,"91,000",,"191,000","224,000","135,000","179,000","261,000","587,000","1,080,000","1,798,000","2,405,000","1,003,000","1,386,000","877,000","1,109,000","623,000","289,000","218,000","310,000","257,000","177,000","42,000","82,000"
InterestExpense,"98,994,000","25,773,000","21,339,000","25,303,000","26,579,000","25,956,000","21,367,000","23,066,000","23,178,000","23,870,000","23,827,000","24,907,000","24,098,000","21,576,000","23,054,000","22,834,000","22,929,000","24,495,000","29,665,000","29,218,000","28,288,000","27,727,000","29,274,000","16,467,000","16,513,000"
NetInterestIncome,"-98,153,000","-25,773,000","-20,498,000","-25,303,000","-26,388,000","-25,732,000","-23,670,000","-22,887,000","-22,917,000","-23,283,000","-22,747,000","-23,109,000","-24,358,000","-20,573,000","-21,668,000","-21,957,000","-21,820,000","-23,872,000","-29,376,000","-29,000,000","-27,978,000","-27,470,000","-29,097,000","-16,425,000","-16,431,000"
EBIT,"63,990,000","7,620,000","3,831,000","30,385,000","22,154,000","10,929,000","-32,022,000","36,259,000","57,036,000","47,836,000","46,872,000","45,023,000","28,083,000","17,435,000","24,879,000","44,823,000","43,825,000","15,767,000","43,577,000","26,386,000","19,988,000","33,605,000","38,628,000","-3,354,000","21,871,000"
EBITDA,"391,969,000"
ReconciledCostOfRevenue,"2,152,271,000","546,899,000","554,270,000","552,020,000","499,056,000","477,516,000","371,202,000","362,100,000","354,184,000","348,591,000","348,193,000","345,438,000","317,303,000","294,363,000","307,102,000","300,488,000","296,429,000","293,816,000","301,316,000","296,630,000","289,474,000","281,912,000","293,575,000","132,067,000","160,196,000"
ReconciledDepreciation,"327,979,000","83,128,000","88,444,000","71,586,000","84,821,000","77,250,000","58,356,000","53,608,000","52,399,000","51,680,000","47,787,000","45,103,000","40,475,000","30,134,000","29,829,000","29,440,000","29,089,000","29,446,000","29,582,000","28,914,000","28,950,000","29,446,000","29,854,000","26,085,000","23,472,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"-33,448,000","-17,407,000","-7,965,000","5,294,000","-13,370,000","-14,414,000","-44,007,000","12,374,000","32,662,000","23,511,000","20,809,000","27,091,000","4,891,000","-4,629,000","2,679,000","24,540,000","21,022,000","-8,639,000","7,874,000","-4,607,000","-8,385,000","4,384,000","6,755,000","-18,243,000","4,732,000"
TotalUnusualItemsExcludingGoodwill,"-47,630,000","-10,691,000","-21,815,000","-8,749,000","-6,515,000","-24,077,000","-81,912,000","-8,520,000","13,261,000","-500,000","-10,301,000","474,000","-19,011,000","-20,988,000","-27,119,000","722,000","764,000","-20,705,000","-421,000","-1,514,000","-15,751,000","-2,944,000","-6,890,000","-12,949,000","811,000"
TotalUnusualItems,"-47,630,000","-10,691,000","-21,815,000","-8,749,000","-6,515,000","-24,077,000","-81,912,000","-8,520,000","13,261,000","-500,000","-10,301,000","474,000","-19,011,000","-20,988,000","-27,119,000","722,000","764,000","-20,705,000","-421,000","-1,514,000","-15,751,000","-2,944,000","-6,890,000","-12,949,000","811,000"
NormalizedEBITDA,"439,599,000","101,439,000","114,090,000","110,720,000","113,490,000","112,256,000","108,246,000","98,387,000","96,174,000","100,016,000","104,960,000","89,652,000","87,569,000","68,557,000","81,827,000","73,541,000","72,150,000","65,918,000","73,580,000","56,814,000","64,689,000","65,995,000","75,372,000","35,680,000","44,532,000"
TaxRateForCalcs,"0.042","0.039","0.27","0.27","0.27","0.053","0.176","0.062","0.035","0.019","0.097","0.27","0.27","0.27","0.27","0.27","0.27","0.01","0.4","0.4","0.4","0.254","0.278","0.08","0.117"
TaxEffectOfUnusualItems,"-2,022,002.628","-416,968.435","-5,890,050","-2,362,230","-1,759,050","-1,267,379.184","-14,417,334.357","-528,907.754","468,431.567","-9,492.615","-999,480.842","127,980","-5,132,970","-5,666,760","-7,322,130","194,940","206,280","-211,130.27","-168,400","-605,600","-6,300,400","-748,270.84","-1,914,379.944","-1,030,902.679","94,752.893"
