name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998
MarketCap,"88,996,794,674","119,525,719,720","124,557,273,720","92,740,558,830","88,335,060,600","78,413,076,000","73,686,710,460","74,354,658,300","68,945,857,560","59,358,308,310","56,318,384,580","53,837,138,460","50,526,519,300","45,378,880,397","36,971,051,520","42,674,793,717","35,032,674,070","33,577,996,531","34,324,609,820","33,752,025,980","31,157,660,320","27,507,450,440","27,905,533,060","28,301,190,460","25,817,647,440","23,200,331,760","22,512,055,040","20,390,835,400","19,444,926,200","22,827,051,720","21,923,698,940","18,848,228,100","20,537,439,440","20,400,750,330","18,430,623,050","18,757,444,860","18,792,994,192","18,485,992,619","16,849,987,300","16,137,550,340","15,299,038,832","16,569,746,423","13,101,450,411","11,112,659,500","16,445,972,480","6,098,738,822","5,350,621,128","4,452,682,496","3,989,917,614","4,084,507,656","3,813,551,506","3,357,753,751","2,751,026,754","1,417,250,980","2,306,635,940","4,454,403,631","4,937,173,095","5,331,945,998","5,710,556,840","5,923,285,263","5,317,254,745","5,857,039,759","5,255,115,315","4,917,470,645","4,453,427,854","4,772,902,413","4,219,518,878","3,830,317,660","3,657,459,056","3,173,813,004","3,362,412,569","3,069,663,082","2,862,023,603","3,070,082,503","2,689,350,979","2,516,609,264","2,300,747,452","2,303,344,709","2,244,325,724","2,434,584,927","2,611,885,315","2,311,770,202","2,179,367,554","2,062,038,629","2,189,454,893","2,090,470,755","2,171,873,579","2,066,053,814","1,913,296,493","1,802,452,500","1,697,381,754","1,834,393,476","1,995,344,437","1,785,039,500","1,890,174,000","2,216,691,375","2,103,937,500","2,071,734,375"
EnterpriseValue,"105,516,530,674","137,197,049,720","141,171,818,720","109,188,365,830","104,226,392,600","95,214,986,000","89,777,125,460","90,029,899,300","84,381,638,560","70,715,912,310","67,253,683,580","64,876,386,460","61,442,917,300","56,193,787,397","47,996,566,520","51,643,035,717","44,103,700,070","42,612,529,531","43,555,183,820","44,640,828,980","41,806,998,320","37,386,663,440","38,865,645,060","39,186,619,460","37,213,316,440","34,641,317,760","34,214,212,040","32,239,350,400","27,972,569,200","31,934,793,720","30,513,006,940","27,188,489,100","29,319,188,440","29,020,837,330","27,528,247,050","26,889,330,860","27,181,758,192","30,758,176,619","29,122,171,300","28,859,704,340","27,918,423,832","28,358,282,423","25,479,733,411","23,490,942,500","28,887,231,480","9,544,575,822","8,706,908,128","7,566,565,496","6,993,445,614","7,468,250,656","7,062,390,506","6,578,515,751","6,030,818,754","4,610,373,980","6,296,296,940","8,150,106,631","8,940,505,095","8,918,526,998","8,852,394,840","8,618,689,263","8,267,948,745","9,068,727,759","9,190,514,315","8,764,342,645","8,300,299,854","8,472,160,413","7,742,733,878","7,353,532,660","7,027,609,056","6,460,363,004","6,613,415,569","6,292,479,082","5,863,390,603","5,803,028,503","5,239,302,979","4,649,664,264","4,421,211,452","4,394,087,709","4,486,348,724","4,654,623,927","4,766,589,315","4,470,463,202","4,338,060,554","3,934,384,629","4,049,981,893","4,002,488,755","3,762,646,579","3,525,501,814","3,372,744,493","3,134,101,500","3,030,206,754","3,273,552,476","3,434,503,437","3,224,198,500","3,329,333,000","2,881,775,375","2,769,021,500","2,736,818,375"
PeRatio,"24.09","40.985","63.532","60.303","66.406","52.736","44.691","39.614","35.759","32.671","31.498","31.331","29.234","25.07","23.967","19.48","19.551","20.585","19.314","28.457","25.947","22.855","31.611","32.646","35.536","26.939","19.333","19.353","19.734","35.129","102.452","942.5",,"104.692",,,,,,"83.405",,,"60.83","51.596",,"3,597","528.5",,"395.167","73.622",,,,,,"27.126","24.696","22.488","25.696","25.56","29.567","33.983","30.847","34.23","31.398","37.171","47.738","43.592","39.126","43.953","48.663","37.776","41.226","47.654","38.682","38.037","29.653","26.651","26.824","25.351","23.846","18.707","17.687","16.443","17.06","18.222","15.74","13.277","12.331","10.697","10.121","12.612","16.356","16.734","17.46","18.705","17.754","17.482"
ForwardPeRatio,"48.781","68.027","82.645","70.423","74.074","64.516","59.172","57.804","75.188","64.935","45.662","52.91","49.261","45.045",,"40.161","40.323","45.662","48.544","46.948","45.045","43.103","54.348","76.336","100","103.093","102.041","64.935","58.824","25.445","67.568","97.087","45.249","28.653","38.911","26.385","26.316","24.51","23.981","22.883","37.453","270.27","128.205","43.103",,,,,,,"97.087","69.93",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,"4.747","6.628","10.176","8.664","12.672","10.275","5.431","5.56","7.237","6.232","3.766","4.743","4.696","4.412",,"4.325","5.275","5.119","6.197","5.988","8.341","7.958",,,,,,,,,,,,,,"2.618","2.607","2.427","2.376","2.266","3.713","31.257","4.913","12.333",,,,,,"-1.874","12.439","27.988",,,"-20.125","-38.926",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"19.036","25.947","28.025","21.319","19.831","18.016","17.446","17.567","17.741","15.803","17.628","17.887","17.096","15.143","12.677","14.801","13.549","13.288","13.587","12.827","12.579","11.196","11.245","11.913","11.264","10.737","11.274","10.977","10.63","12.528","12.401","10.825","11.998","11.465","9.455","9.087","8.61","9.166","8.366","8.086","7.847","8.705","7.071","5.998","9.123","9.302","8.108","6.47","5.632","6.362","5.414","4.294","3.166","1.985","3.19","6.279","6.992","8.062","8.579","7.94","6.811","7.338","7.035","6.819","6.255","6.874","6.085","5.557","5.386","4.766","5.18","4.627","4.491","4.92","4.429","4.301","3.704","3.774","3.767","3.876","4.295","3.9","3.687","3.809","4.243","4.334","5.165","4.807","4.464","4.109","3.841","3.86","4.577","4.553","5.286","39.54","37.529","36.954"
PbRatio,"2.609","3.583","3.839","2.894","2.765","2.458","2.3","2.311","2.142","2.628","2.509","2.418","2.27","2.042","1.683","2.741","2.244","2.158","2.22","2.272","2.124","1.845","1.896","1.934","1.774","1.59","1.547","1.394","1.338","1.643","1.641","1.397","1.525","1.499","1.35","1.369","1.517","1.481","1.349","1.253","1.165","1.266","0.982","0.832","1.195","1.981","1.728","1.433","1.276","1.526","1.404","1.243","1.039","0.532","1.006","1.801","1.983","2.161","2.248","2.38","2.216","3.014","2.861","2.728","2.47","2.706","2.604","2.364","2.289","1.995","2.144","1.998","1.852","1.969","1.72","1.607","1.458","1.448","1.413","1.482","1.58","1.396","1.316","1.217","1.287","1.25","1.295","1.228","1.137","1.069","0.979","1.018","1.119","1.013","1.132","1.255","1.26","1.24"
EnterprisesValueRevenueRatio,"21.845","112.537","110.529","92.294","90.565","82.917","80.764","83.148","66.646","72.289","81.419","68.858","77.739","72.785","59.469","75.675","70.989","61.432","70.259","74.047","54.565","59.424","62.675","55.618","61.8","57.136","53.194","55.526","54.805","68.996","67.677","65.491","63.725","66.763","66.055","62.506","64.8","62.693","58.843","56.355","53.612","56.709","55.68","46.851","85.999","57.578","52.926","47.68","44.09","47.282","43.43","41.759","40.923","27.852","37.672","50.156","42.716","50.534","52.122","51.825","48.229","53.978","50.799","46.695","46.043","46.675","48.82","41.919","40.792","37.479","41.176","35.646","35.401","34.907","33.525","30.963","28.582","26.953","33.604","28.213","30.202","28.088","28.073","25.309","27.735","27.635","28.39","29.047","29.721","28.408","38.654","24.555","27.064","29.425","32.005","30.637","32.571","36.113"
EnterprisesValueEBITDARatio,"17.685","80.251","79.117","83.194","89.8","106.506","109.033","108.21","86.021","72.6","85.845","76.632","78.677","76.737","45.936","73.111","69.011","64.604","70.062","37.28","68.959","70.557","50.079","62.866","61.229","61.275","71.156","49.597","69.205","54.273","45.597","79.463","76.1","111.098","98.577","128.676","106.91","48.677","950.99","97.692","87.961","53.297","113.5","60.799","236.953","109.457","105.472","92.612","86.159","92.451","89.212","81.752","82.065","-84.317","81.154","96.224","71.187","74.105","98.604","99.016","85.717","97.777","52.472","95.833","75.611","75.904","64.335","65.785","63.626","59.388","62.571","52.771","56.084","53.865","54.12","46.823","42.45","39.724","46.453","41.579","43.247","39.862","39.945","35.346","46.508","40.398","39.263","40.067","40.928","39.177","-12.965","17.162","18.322","18.4","-22.199","19.442","20.712","23.01"
