name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989
TotalAssets,"65,131,484,000","34,915,599,000","35,374,258,000","33,753,752,000","33,259,037,000","32,590,690,000","32,994,443,000","32,708,617,000","31,654,874,000","30,389,344,000","29,895,100,000","28,942,043,000","28,238,129,000","27,610,315,000","27,346,317,000","27,036,737,000","26,752,147,000","26,487,645,000","26,350,182,000","26,174,930,000","26,002,916,000","26,072,529,000","25,633,617,000","25,120,466,000","24,935,509,000","24,677,820,000","24,069,782,000","23,620,786,000","23,106,688,000","22,533,010,000","21,826,882,000","21,524,337,000","21,175,745,000","20,852,999,000","20,609,554,000","20,329,238,000","20,110,538,000","20,146,765,000","19,729,662,000","19,429,749,000","19,134,142,000","18,714,340,000","18,228,093,000","17,806,828,000","17,964,946,000","18,038,068,000","17,800,258,000","17,743,148,000","18,024,715,000","17,739,197,000","17,808,286,000","17,452,576,000","17,256,734,000","17,583,537,000","17,516,037,000","17,478,636,000","17,243,562,000","17,201,960,000","16,845,407,000","16,947,256,000","16,879,200,000","17,097,471,000","18,138,814,000","18,022,142,000","17,907,186,000","17,836,562,000","17,807,056,000","17,472,197,000","17,412,828,000","17,020,597,000","17,802,242,000","17,025,870,000","15,090,270,000","14,568,690,000","14,608,783,000","14,452,572,000","14,355,659,000","13,468,004,000","13,273,573,000","12,490,379,000","12,342,100,000","11,857,382,000","11,622,251,000","11,818,562,000","11,703,555,000","11,249,508,000","11,256,550,000","11,188,328,000","10,060,974,000","9,931,744,000","8,997,100,000","9,057,000,000","8,848,700,000","9,033,900,000","9,163,700,000","9,189,100,000","7,558,800,000","7,019,600,000","6,811,000,000","5,943,800,000","5,583,600,000","3,917,600,000","3,984,500,000","3,837,200,000","3,813,200,000","3,219,700,000","3,034,600,000","2,891,400,000","2,786,100,000","2,761,400,000","2,752,900,000","2,740,300,000","2,711,200,000","2,167,800,000","2,105,700,000","2,063,300,000","2,079,700,000","2,063,200,000","880,100,000","883,000,000","885,500,000","888,300,000","922,300,000","730,300,000","714,100,000","703,800,000","701,600,000","708,600,000","698,800,000","708,500,000","701,300,000","699,000,000"
TotalLiabilitiesNetMinorityInterest,"56,954,349,000","31,477,274,000","31,988,069,000","30,424,047,000","29,986,109,000","29,356,065,000","29,774,753,000","29,533,838,000","28,564,632,000","27,181,574,000","26,742,706,000","25,876,826,000","25,271,874,000","24,723,800,000","24,530,119,000","24,275,014,000","24,036,005,000","23,785,687,000","23,711,395,000","23,569,804,000","23,442,558,000","23,545,517,000","23,121,988,000","22,643,500,000","22,497,542,000","22,262,249,000","21,667,237,000","21,241,091,000","20,751,113,000","20,210,329,000","19,516,032,000","19,239,859,000","18,936,116,000","18,643,811,000","18,441,895,000","18,201,763,000","17,982,407,000","18,053,235,000","17,745,984,000","17,498,201,000","17,239,200,000","16,868,566,000","16,378,173,000","15,964,171,000","16,140,316,000","16,255,002,000","15,893,762,000","15,859,409,000","16,168,998,000","15,781,163,000","15,910,912,000","15,601,426,000","15,391,607,000","15,709,418,000","15,689,891,000","15,586,931,000","15,526,846,000","15,455,751,000","15,030,787,000","15,100,028,000","14,964,609,000","15,211,031,000","16,446,090,000","16,367,611,000","16,256,847,000","16,179,759,000","16,161,597,000","15,851,709,000","15,839,657,000","15,467,046,000","16,274,683,000","15,565,377,000","13,868,731,000","13,406,218,000","13,310,509,000","13,233,431,000","13,154,381,000","12,301,714,000","12,090,065,000","11,278,614,000","11,171,031,000","10,691,338,000","10,444,845,000","10,712,083,000","10,619,068,000","10,159,557,000","10,228,991,000","10,201,577,000","9,260,916,000","9,096,500,000","8,224,700,000","8,292,000,000","8,136,400,000","8,279,400,000","8,398,200,000","8,441,100,000","7,009,400,000","6,487,800,000","6,347,400,000","5,645,300,000","5,300,100,000","3,711,300,000","3,767,800,000","3,622,500,000","3,599,400,000","3,009,700,000","2,880,800,000","2,741,800,000","2,642,700,000","2,623,500,000","2,620,300,000","2,610,700,000","2,583,700,000","2,062,200,000","2,003,000,000","1,962,900,000","1,963,200,000","1,953,200,000","813,300,000","817,100,000","820,400,000","824,200,000","858,800,000","667,300,000","651,400,000","641,800,000","638,700,000","639,400,000","629,800,000","639,900,000","631,400,000","629,800,000"
TotalEquityGrossMinorityInterest,"8,177,135,000","3,438,325,000","3,386,189,000","3,329,705,000","3,272,928,000","3,234,625,000","3,219,690,000","3,174,779,000","3,090,242,000","3,207,770,000","3,152,394,000","3,065,217,000","2,966,255,000","2,886,515,000","2,816,198,000","2,761,723,000","2,716,142,000","2,701,958,000","2,638,787,000","2,605,126,000","2,560,358,000","2,527,012,000","2,511,629,000","2,476,966,000","2,437,967,000","2,415,571,000","2,402,545,000","2,379,695,000","2,355,575,000","2,322,681,000","2,310,850,000","2,284,478,000","2,239,629,000","2,209,188,000","2,167,659,000","2,127,475,000","2,128,131,000","2,093,530,000","1,983,678,000","1,931,548,000","1,894,942,000","1,845,774,000","1,849,920,000","1,842,657,000","1,824,630,000","1,783,066,000","1,906,496,000","1,883,739,000","1,855,717,000","1,958,034,000","1,897,374,000","1,851,150,000","1,865,127,000","1,874,119,000","1,826,146,000","1,891,705,000","1,716,716,000","1,746,209,000","1,814,620,000","1,847,228,000","1,914,591,000","1,886,440,000","1,692,724,000","1,654,531,000","1,650,339,000","1,656,803,000","1,645,459,000","1,620,488,000","1,573,171,000","1,553,551,000","1,527,559,000","1,460,493,000","1,221,539,000","1,162,472,000","1,298,274,000","1,219,141,000","1,201,278,000","1,166,290,000","1,183,508,000","1,211,765,000","1,171,069,000","1,166,044,000","1,177,406,000","1,106,479,000","1,084,487,000","1,089,951,000","1,027,559,000","986,751,000","800,058,000","835,244,000","772,400,000","765,000,000","712,300,000","754,500,000","765,500,000","748,000,000","549,400,000","531,800,000","463,600,000","298,500,000","283,500,000","206,300,000","216,700,000","214,700,000","213,800,000","210,000,000","153,800,000","149,600,000","143,400,000","137,900,000","132,600,000","129,600,000","127,500,000","105,600,000","102,700,000","100,400,000","116,500,000","110,000,000","66,800,000","65,900,000","65,100,000","64,100,000","63,500,000","63,000,000","62,700,000","62,000,000","62,900,000","69,200,000","69,000,000","68,600,000","69,900,000","69,200,000"
	StockholdersEquity,"8,177,135,000","3,438,325,000","3,386,189,000","3,329,705,000","3,272,928,000","3,234,625,000","3,219,690,000","3,174,779,000","3,090,242,000","3,207,770,000","3,152,394,000","3,065,217,000","2,966,255,000","2,886,515,000","2,816,198,000","2,761,723,000","2,716,142,000","2,701,958,000","2,638,787,000","2,605,126,000","2,560,358,000","2,527,012,000","2,511,629,000","2,476,966,000","2,437,967,000","2,415,571,000","2,402,545,000","2,379,695,000","2,355,575,000","2,322,681,000","2,310,850,000","2,284,478,000","2,239,629,000","2,209,188,000","2,167,659,000","2,127,475,000","2,128,131,000","2,093,530,000","1,983,678,000","1,931,548,000","1,894,942,000","1,845,774,000","1,840,343,000","1,833,080,000","1,815,053,000","1,773,422,000","1,896,851,000","1,874,091,000","1,846,076,000","1,948,393,000","1,887,734,000","1,841,518,000","1,855,495,000","1,874,119,000","1,816,569,000","1,891,705,000","1,716,716,000","1,736,632,000","1,805,043,000","1,837,651,000","1,905,014,000","1,876,863,000","1,683,147,000","1,644,954,000","1,640,762,000","1,647,226,000","1,635,882,000","1,610,911,000","1,563,594,000","1,543,974,000","1,517,982,000","1,450,916,000","1,211,962,000","1,152,895,000","1,103,442,000","1,099,309,000","1,070,446,000","1,035,458,000","1,041,281,000","1,067,188,000","1,011,492,000","1,016,044,000","1,017,829,000","956,479,000","934,487,000","939,951,000","827,982,000","836,751,000","650,058,000","685,244,000","572,800,000","565,400,000","512,700,000","554,900,000","615,500,000","598,000,000","449,400,000","382,200,000","363,600,000","298,500,000","283,500,000","206,300,000","216,700,000","214,700,000","213,800,000","210,000,000","153,800,000","149,600,000","143,400,000","137,900,000","132,600,000","129,600,000","127,500,000","105,600,000","102,700,000","100,400,000","116,500,000","110,000,000","66,800,000","65,900,000","65,100,000","64,100,000","63,500,000","63,000,000","62,700,000","62,000,000","62,900,000","69,200,000","69,000,000","68,600,000","69,900,000","69,200,000"
		CapitalStock,"285,807,000","145,974,000","145,974,000","145,974,000","145,974,000","145,974,000","145,974,000","145,974,000","145,974,000","145,974,000","145,974,000","145,974,000","145,974,000","145,974,000","145,974,000","145,974,000","145,974,000","145,993,000","123,647,000","123,647,000","123,647,000","123,647,000","123,647,000","123,647,000","123,647,000","123,647,000","123,646,000","123,646,000","152,585,000","152,585,000","152,583,000","152,583,000","152,583,000","152,583,000","152,582,000","152,582,000","152,582,000","152,556,000","29,846,000","29,846,000","29,846,000","29,846,000","29,846,000","29,846,000","29,846,000","29,846,000","325,618,000","325,291,000","324,964,000","422,929,000","449,853,000","449,377,000","617,328,000","616,892,000","225,566,000","225,566,000","566,000","566,000","566,000","566,000","565,000","564,000","541,000","541,000","541,000","541,000","540,000","539,000","538,000","536,000","532,000","530,000","494,000","495,000","495,000","495,000","495,000","495,000","495,000","495,000","495,000","10,072,000","495,000","10,072,000","10,072,000","50,072,000","494,000","50,068,000","50,033,000","50,029,000",,,,,"49,600,000","49,600,000","49,600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PreferredStock,"283,979,000","145,037,000","145,037,000","145,037,000","145,037,000","145,037,000","145,037,000","145,037,000","145,037,000","145,037,000","145,037,000","145,037,000","145,037,000","145,037,000","145,037,000","145,037,000","145,037,000","145,056,000","122,710,000","122,710,000","122,710,000","122,710,000","122,710,000","122,710,000","122,710,000","122,710,000","122,710,000","122,710,000","151,649,000","151,649,000","151,649,000","151,649,000","151,649,000","151,649,000","151,649,000","151,649,000","151,649,000","151,649,000","28,939,000","28,939,000","28,939,000","28,939,000","28,939,000","28,939,000","28,939,000","28,939,000","324,798,000","324,471,000","324,144,000","422,109,000","449,134,000","448,698,000","616,762,000","616,326,000","225,000,000","225,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,"9,577,000",,"9,577,000","9,577,000","49,577,000",,"49,577,000","49,577,000","49,577,000",,,,,"49,600,000","49,600,000","49,600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CommonStock,"1,828,000","937,000","937,000","937,000","937,000","937,000","937,000","937,000","937,000","937,000","937,000","937,000","937,000","937,000","937,000","937,000","937,000","937,000","937,000","937,000","937,000","937,000","937,000","937,000","937,000","937,000","936,000","936,000","936,000","936,000","934,000","934,000","934,000","934,000","933,000","933,000","933,000","907,000","907,000","907,000","907,000","907,000","907,000","907,000","907,000","907,000","820,000","820,000","820,000","820,000","719,000","679,000","566,000","566,000","566,000","566,000","566,000","566,000","566,000","566,000","565,000","564,000","541,000","541,000","541,000","541,000","540,000","539,000","538,000","536,000","532,000","530,000","494,000","495,000","495,000","495,000","495,000","495,000","495,000","495,000","495,000","495,000","495,000","495,000","495,000","495,000","494,000","491,000","456,000","452,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AdditionalPaidInCapital,"6,129,440,000","1,108,594,000","1,104,885,000","1,101,126,000","1,105,137,000","1,109,532,000","1,106,473,000","1,103,756,000","1,101,324,000","1,113,250,000","1,115,204,000","1,113,893,000","1,113,107,000","1,114,394,000","1,114,848,000","1,115,414,000","1,120,522,000","1,122,164,000","1,123,685,000","1,124,661,000","1,124,900,000","1,125,937,000","1,125,377,000","1,125,446,000","1,125,925,000","1,124,325,000","1,124,823,000","1,124,498,000","1,128,897,000","1,127,534,000","1,128,453,000","1,128,300,000","1,126,875,000","1,125,584,000","1,126,344,000","1,125,861,000","1,125,095,000","1,145,620,000","1,145,392,000","1,146,292,000","1,146,141,000","1,145,346,000","1,145,146,000","1,146,397,000","1,160,929,000","1,160,690,000","1,008,377,000","1,007,755,000","1,007,153,000","1,007,740,000","864,575,000","824,612,000","727,000,000","733,487,000","725,195,000","729,090,000","736,602,000","734,604,000","739,533,000","737,300,000","734,100,000","726,886,000","624,183,000","622,502,000","629,498,000","619,644,000","618,198,000","612,925,000","610,556,000","605,696,000","584,733,000","578,160,000","411,594,000","416,007,000","414,744,000","414,458,000","414,712,000","415,067,000","415,118,000","414,956,000","414,906,000","415,194,000","415,967,000","416,057,000","416,144,000","416,334,000","415,016,000","398,944,000","307,347,000","301,336,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		RetainedEarnings,"2,276,875,000","2,333,288,000","2,260,560,000","2,203,160,000","2,147,436,000","2,077,522,000","2,055,620,000","2,024,487,000","2,009,541,000","2,061,352,000","2,010,930,000","1,955,933,000","1,895,870,000","1,828,303,000","1,761,036,000","1,699,767,000","1,649,524,000","1,595,762,000","1,535,585,000","1,496,300,000","1,460,026,000","1,425,320,000","1,392,500,000","1,365,549,000","1,342,930,000","1,317,559,000","1,288,261,000","1,260,090,000","1,230,816,000","1,202,117,000","1,172,372,000","1,143,189,000","1,114,088,000","1,080,488,000","1,054,117,000","1,023,243,000","993,889,000","1,000,427,000","962,594,000","928,523,000","898,031,000","865,427,000","839,816,000","804,109,000","776,968,000","746,057,000","723,450,000","710,295,000","699,642,000","708,024,000","759,683,000","786,949,000","759,020,000","783,875,000","1,109,114,000","1,146,628,000","1,191,315,000","1,183,621,000","1,208,364,000","1,189,713,000","1,173,924,000","1,152,737,000","1,130,107,000","1,135,285,000","1,106,463,000","1,075,984,000","1,043,905,000","1,010,773,000","977,963,000","942,830,000","938,759,000","901,598,000","866,404,000","833,357,000","801,550,000","769,827,000","738,807,000","707,531,000","676,841,000","645,491,000","621,336,000","590,254,000","561,959,000","535,325,000","509,201,000","490,078,000","466,101,000","453,284,000","421,036,000","400,413,000","370,900,000","351,400,000","332,600,000","314,800,000","297,700,000","281,800,000","205,900,000","193,300,000","181,200,000","143,000,000","133,300,000","94,800,000","88,700,000","83,800,000","79,800,000","75,900,000","63,300,000","59,500,000","56,000,000","52,600,000","50,700,000","47,300,000","44,200,000","41,700,000","39,600,000","37,400,000","41,100,000","35,000,000","33,800,000","32,900,000","32,100,000","31,500,000","30,900,000","30,500,000","30,100,000","29,700,000","29,400,000","34,700,000","34,400,000","34,200,000","35,400,000","34,700,000"
		TreasuryStock,"239,264,000","126,951,000","126,738,000","126,445,000","133,893,000","140,659,000","140,414,000","140,883,000","141,797,000","76,734,000","82,480,000","84,393,000","86,855,000","71,504,000","74,096,000","77,496,000","84,399,000","70,430,000","75,032,000","67,400,000","71,188,000","70,899,000","76,742,000","80,165,000","84,138,000","71,854,000","74,666,000","67,844,000","106,633,000","103,294,000","106,639,000","109,599,000","110,226,000","100,918,000","106,443,000","109,072,000","112,524,000","172,807,000","124,877,000","129,235,000","132,631,000","134,641,000","141,338,000","143,275,000","146,711,000","149,462,000","151,180,000","156,539,000","159,363,000","161,911,000","152,236,000","152,548,000","151,376,000","154,225,000","157,125,000","163,439,000","165,544,000","166,263,000","133,161,000","85,015,000","60,000",,"77,254,000","70,918,000","58,931,000","21,065,000","6,503,000","2,613,000","2,314,000","547,000",,,"108,790,000","112,713,000","137,285,000","134,157,000","134,747,000","134,318,000","108,838,000","37,169,000","19,404,000","10,141,000","4,604,000","3,307,000","10,271,000","13,361,000","13,362,000","119,000","66,821,000","3,274,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
