name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007
MarketCap,"1,322,432,004","1,432,687,725","1,152,409,573","1,270,972,040","1,372,684,445","1,462,032,427","1,324,652,574","822,974,252","992,641,294","575,002,102","1,525,420,532","1,514,440,078","1,381,517,451","1,275,453,203","969,250,220","1,578,858,681","1,554,084,552","627,488,723","745,204,677","890,284,914","808,345,579","880,151,590","931,735,886","923,265,560","665,216,068","565,360,856","523,620,141","1,250,066,016","2,267,394,693","2,329,582,798","2,242,976,192","2,995,464,205","3,015,338,000","2,923,372,526","2,254,419,711","1,814,344,259","1,846,886,590","1,752,922,647","1,422,932,503","1,315,311,032","826,573,626","847,757,031","582,851,378","621,874,820","1,267,867,418","1,516,930,615","1,514,357,063","1,435,633,951","1,630,438,915","1,526,380,287","1,341,215,947","1,484,406,933","1,002,276,578","987,879,836","1,378,288,004","2,101,992,932","4,701,033,128","4,235,288,412","5,340,491,487","5,266,369,910"
EnterpriseValue,"2,853,633,004","2,977,883,725","2,681,510,573","2,896,596,040","3,006,930,445","3,166,727,427","3,072,410,574","2,646,699,252","2,818,059,294","2,429,960,102","3,364,323,532","3,157,886,078","2,979,227,451","2,799,344,203","2,481,505,220","3,034,189,681","2,977,579,552","2,034,005,723","2,135,505,677","2,330,341,914","2,233,895,579","2,318,741,590","2,518,637,886","2,510,167,560","2,252,118,068","2,152,262,856","2,567,008,141","3,316,503,016","4,262,958,693","4,316,745,798","4,166,920,192","4,794,129,205","4,539,271,000","4,389,862,526","3,781,663,711","3,420,250,259","3,443,342,590","3,283,244,647","2,953,254,503","3,097,838,032","2,512,465,626","2,598,757,031","2,262,244,378","2,301,267,820","2,936,970,418","3,218,728,615","3,366,888,063","3,325,575,951","3,637,922,915","3,602,922,287","3,518,406,947","3,783,960,933","3,410,887,578","3,428,207,836","3,764,326,004","4,451,471,932","6,860,727,128","6,436,064,412","7,525,191,487","6,093,621,910"
PeRatio,"51.373","51.278","44.701","36.29",,,,,"46.264","5.372","20.19","22.031","26.641","50.807","9.969","23.922","32.432","33.654",,,,,,,,,,"43.902","93.286","93.25","72.4","73.85","53.56","49.303","50.294","74.514",,,,,,,,,,,,,,,,,,,,"10.725","137.481","63.275","109.067","29.646"
ForwardPeRatio,"28.409","31.847","24.938","18.762","40.486","31.646","13.532",,,,,,,,,,,,,,,,,,"14.493","12.3","11.574","27.701","59.524","47.847","15.504","28.169","22.472","24.631","23.697","17.575","45.662",,,,,,,,"322.581","108.696",,,,,,,,,,,,,,
PegRatio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4.796","1.551","2.813","2.25","2.465","2.368","3.516","9.115",,,,,,,,"12.919","4.354",,,,,,,,,,,,,,
PsRatio,"1.655","1.793","1.444","1.569","1.64","1.636","1.416","0.832","0.949","0.536","1.392","1.36","1.416","1.183","0.807","1.157","1.025","0.767","0.935","1.118","1.006","1.06","0.905","0.897","0.646","0.549","0.18","0.424","0.758","0.8","0.796","1.043","1.007","0.919","0.691","0.557","0.598","0.611","0.496","0.48","0.299","0.308","0.219","0.234","0.491","0.589","0.603","0.562","0.624","0.576","0.485","0.488","0.326","0.321","0.433","0.678","1.309","1.184","1.491","2.329"
PbRatio,"1.516","1.607","1.275","1.391","1.487","1.563","1.395","0.865","0.993","0.529","1.443","1.818","1.64","1.515","1.171","1.899","1.985","0.807","1.013","1.216","1.121","1.224","1.269","1.258","0.906","0.77","0.288","0.684","1.253","1.296","1.25","1.692","1.771","1.759","1.382","1.149","1.185","1.199","0.962","0.974","0.551","0.595","0.392","0.417","0.74","0.903","0.941","0.838","0.979","0.922","0.818","0.924","0.638","0.499","0.674","0.649","1.451","1.329","1.689","5.341"
EnterprisesValueRevenueRatio,"3.643","15.101","13.734","14.842","15.372","16.204","15.414","12.871","12.791","9.732","13.677","12.892","12.497","11.854","10.643","13.057","13.125","9.593","10.221","11.778","11.283","12.211","12.997","12.817","11.032","10.091","-2.412","5.106","6.234","5.921","5.25","6.623","6.14","6.827","5.14","4.408","4.112","4.047","3.52","4.31","3.983","4.148","3.218","3.267","4.466","5.204","5.468","5.316","5.651","6.252","5.374","5.567","5.031","4.646","4.533","5.593","8.447","8.696","9.146","8.087"
EnterprisesValueEBITDARatio,"9.13","41.516","35.912","34.058","37.075","35.541","39.063","27.127","76.162","776.841","39.467","32.095","35.148","32.643","29.363","37.74","42.998","29.298","34.369","44.026","34.831","41.777","172.924","42.896","34.012","33.542","-24.596","34.231","32.295","26.652","26.935","30.083","28.613","31.49","24.525","22.302","21.397","21.713","31.221","24.456","-74.705","19.76","21.412","-19.695","34.509","34.13","-87.054","30.953","31.18","28.365","22.655","24.034","-36.003","43.563","-4.051","23.206","45.274","33.397","36.555","32.705"
