name,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016,07/31/2016,04/30/2016,01/31/2016,10/31/2015,07/31/2015,04/30/2015,01/31/2015,10/31/2014,07/31/2014,04/30/2014,01/31/2014,10/31/2013,07/31/2013,04/30/2013,01/31/2013,10/31/2012,07/31/2012,04/30/2012,01/31/2012
			FinishedGoods,"8,631,000","19,375,000","16,799,000","7,644,000","8,623,000","7,862,000","9,579,000","8,822,000","9,184,000","12,838,000","8,015,000","7,522,000","7,826,000","8,822,000","10,845,000","11,234,000","9,875,000","11,310,000","7,467,000","6,570,000","8,857,000","10,040,000","9,936,000","8,954,000","8,250,000","8,693,000","10,092,000","15,052,000","7,638,000","7,888,000","4,512,000","3,907,000","3,602,000","5,333,000","4,688,000","2,788,000","4,480,000","4,874,000","4,883,000","3,187,000","4,415,000","3,553,000"
		PrepaidAssets,"8,149,000","6,169,000","5,789,000","4,481,000","5,361,000","5,531,000","4,777,000","3,503,000","4,789,000","4,975,000","5,174,000","4,491,000","5,025,000","6,206,000","3,309,000","2,686,000","3,824,000","4,006,000","4,008,000","2,810,000","3,304,000","4,392,000","4,762,000","4,180,000","3,845,000","4,170,000","3,591,000","2,228,000","2,688,000","3,506,000","2,256,000","2,227,000","2,621,000","2,951,000","1,998,000","1,478,000","1,839,000","2,360,000","1,516,000","1,967,000","1,116,000","1,226,000"
		RestrictedCash,"10,000","10,000","10,000","10,000","10,000","10,000","10,000","10,000","9,000","9,000","9,000","9,000","11,000","11,000","11,000","9,000","9,000","9,000","9,000","9,000","9,000","8,000","8,000","8,000","8,000","7,000","8,000","8,000","8,000","8,000","3,000","3,000","5,000","3,000","3,000","3,000","3,000","3,000","270,000","263,000","524,000","517,000"
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,990,000","2,019,000","2,058,000","1,990,000","1,856,000","1,599,000","1,599,000","1,599,000","1,073,000","1,219,000","1,219,000","1,220,000","1,333,000","861,000","862,000","861,000"
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,990,000","2,019,000","2,058,000","1,990,000","1,856,000","1,599,000","1,599,000","1,599,000","1,073,000","1,219,000","1,219,000","1,220,000","1,333,000","861,000","862,000","861,000"
	TotalNonCurrentAssets,"390,336,000","390,797,000","77,981,000","76,037,000","76,090,000","75,976,000","73,308,000","72,000,000","72,967,000","76,086,000","67,061,000","64,614,000","63,947,000","57,264,000","50,966,000","52,273,000","52,505,000","53,366,000","56,258,000","53,735,000","53,651,000","43,736,000","43,240,000","42,157,000","42,967,000","40,970,000","39,913,000","39,758,000","8,950,000","8,913,000","6,831,000","6,227,000","6,083,000","6,071,000","6,100,000","6,349,000","6,109,000","5,455,000","4,229,000","3,556,000","3,780,000","3,920,000"
		NetPPE,"20,430,000","21,261,000","20,456,000","18,303,000","17,083,000","15,189,000","13,865,000","13,718,000","14,673,000","15,549,000","16,522,000","13,342,000","14,294,000","6,728,000","6,746,000","7,010,000","6,645,000","6,449,000","5,666,000","5,636,000","5,241,000","4,988,000","4,291,000","3,642,000","3,567,000","3,448,000","3,215,000","2,891,000","3,022,000","3,075,000","3,182,000","3,080,000","2,950,000","3,018,000","3,025,000","3,219,000","2,976,000","2,536,000","2,283,000","1,625,000","1,705,000","1,686,000"
			GrossPPE,"40,306,000","40,392,000","38,840,000","35,984,000","34,137,000","31,667,000","29,983,000","29,190,000","29,666,000","29,922,000","30,215,000","26,338,000","26,598,000","18,387,000","17,839,000","18,176,000","17,209,000","16,381,000","15,245,000","14,788,000","13,962,000","13,427,000","12,966,000","12,243,000","11,860,000","11,301,000","10,642,000","9,950,000","9,574,000","9,279,000","9,030,000","8,871,000","8,421,000","8,244,000","7,967,000","7,858,000","7,339,000","6,726,000","6,434,000","5,605,000","5,502,000","5,321,000"
				Properties,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
				MachineryFurnitureEquipment,"26,143,000","25,263,000","22,842,000","22,476,000","20,289,000","19,440,000","18,809,000","18,235,000","17,944,000","17,568,000","17,226,000","16,708,000","16,051,000","15,726,000","15,045,000","15,511,000","14,712,000","14,289,000","12,023,000","11,791,000","11,379,000","11,000,000","10,801,000","10,498,000","10,011,000","9,619,000","9,238,000","8,715,000","8,174,000","8,000,000","7,836,000","7,682,000","7,258,000","7,046,000","6,772,000","6,663,000","5,327,000","5,257,000","5,257,000","5,005,000","4,925,000","4,778,000"
				OtherProperties,"10,292,000","11,127,000","11,958,000","10,066,000","10,775,000","9,659,000","8,734,000","8,691,000","9,272,000","9,935,000","10,595,000","7,237,000","7,911,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ConstructionInProgress,"806,000","1,060,000","1,419,000","1,142,000","804,000","331,000","217,000","46,000","70,000","63,000","49,000","50,000","318,000","330,000","491,000","426,000","346,000",,"1,465,000","1,372,000","996,000","755,000","594,000","195,000","353,000","253,000","155,000","0","172,000","64,000",,,,"0","0","0","1,370,000","827,000","547,000",,,
				Leases,"3,065,000","2,942,000","2,621,000","2,300,000","2,269,000","2,237,000","2,223,000","2,218,000","2,380,000","2,356,000","2,345,000","2,343,000","2,318,000","2,331,000","2,303,000","2,239,000","2,151,000","2,092,000","1,757,000","1,625,000","1,587,000","1,672,000","1,571,000","1,550,000","1,496,000","1,429,000","1,249,000","1,235,000","1,228,000","1,215,000","1,194,000","1,189,000","1,163,000","1,198,000","1,195,000","1,195,000","642,000","642,000","630,000","600,000","577,000","543,000"
			AccumulatedDepreciation,"-19,876,000","-19,131,000","-18,384,000","-17,681,000","-17,054,000","-16,478,000","-16,118,000","-15,472,000","-14,993,000","-14,373,000","-13,693,000","-12,996,000","-12,304,000","-11,659,000","-11,093,000","-11,166,000","-10,564,000","-9,932,000","-9,579,000","-9,152,000","-8,721,000","-8,439,000","-8,675,000","-8,601,000","-8,293,000","-7,853,000","-7,427,000","-7,059,000","-6,552,000","-6,204,000","-5,848,000","-5,791,000","-5,471,000","-5,226,000","-4,942,000","-4,639,000","-4,363,000","-4,190,000","-4,151,000","-3,980,000","-3,797,000","-3,635,000"
		GoodwillAndOtherIntangibleAssets,"352,102,000","349,927,000","41,868,000","42,401,000","43,892,000","45,304,000","43,953,000","42,689,000","42,992,000","44,427,000","34,833,000","35,609,000","36,735,000","37,537,000","37,823,000","38,967,000","39,872,000","41,018,000","41,842,000","39,571,000","40,214,000","30,750,000","30,763,000","30,774,000","30,774,000","30,779,000","30,725,000","30,708,000",,,,,,,,,,"0","0","0","135,000","270,000"
			Goodwill,"303,625,000","303,625,000","26,601,000","26,601,000","26,601,000","26,601,000","26,601,000","26,601,000","26,601,000","26,601,000","26,601,000","26,601,000","26,601,000","26,601,000","26,601,000","26,601,000","26,601,000","26,601,000","26,601,000","26,601,000","26,601,000","26,601,000","26,601,000","26,601,000","26,601,000","26,601,000","26,601,000","26,601,000",,,,,,,,,,,,,,
			OtherIntangibleAssets,"48,477,000","46,302,000","15,267,000","15,800,000","17,291,000","18,703,000","17,352,000","16,088,000","16,391,000","17,826,000","8,232,000","9,008,000","10,134,000","10,936,000","11,222,000","12,366,000","13,271,000","14,417,000","15,241,000","12,970,000","13,613,000","4,149,000","4,162,000","4,173,000","4,173,000","4,178,000","4,124,000","4,107,000",,,,,,,,,,,,,"135,000","270,000"
		NonCurrentDeferredAssets,"13,970,000","15,340,000","11,467,000","10,699,000","10,481,000","10,914,000","10,463,000","10,212,000","9,943,000","10,400,000","10,320,000","10,417,000","10,566,000","10,587,000","3,927,000","3,760,000","3,650,000","3,642,000","6,536,000","6,299,000","6,028,000","5,774,000","6,024,000","5,743,000","6,541,000","4,626,000","3,955,000","4,130,000","4,000,000","3,936,000","1,666,000","1,375,000","1,260,000","1,134,000","1,105,000","1,135,000","1,079,000","938,000","426,000","426,000","426,000","426,000"
			NonCurrentDeferredTaxesAssets,"13,970,000","15,340,000","11,467,000","10,699,000","10,481,000","10,914,000","10,463,000","10,212,000","9,943,000","10,400,000","10,320,000","10,417,000","10,566,000","10,587,000","3,927,000","3,760,000","3,650,000","3,642,000","6,536,000","6,299,000","6,028,000","5,774,000","6,024,000","5,743,000","6,541,000","4,626,000","3,955,000","4,130,000","4,000,000","3,936,000","1,666,000","1,375,000","1,260,000","1,134,000","1,105,000","1,135,000","1,079,000","938,000","426,000","426,000","426,000","426,000"
		OtherNonCurrentAssets,"3,834,000","4,269,000","4,190,000","4,634,000","4,634,000","4,569,000","5,027,000","5,381,000","5,359,000","5,710,000","5,386,000","5,246,000","2,352,000","2,412,000","2,470,000","2,536,000","2,338,000","2,257,000","2,214,000","2,229,000","2,168,000","2,224,000","2,162,000","1,998,000","2,085,000","2,117,000","2,018,000","2,029,000","1,928,000","1,902,000","1,983,000","1,772,000","1,873,000","1,919,000","1,970,000","1,995,000","2,054,000","1,981,000","1,520,000","1,505,000","1,514,000","1,538,000"
TotalLiabilitiesNetMinorityInterest,"94,317,000","110,369,000","104,120,000","107,004,000","93,344,000","98,304,000","86,902,000","74,751,000","76,150,000","79,204,000","69,249,000","61,771,000","56,813,000","47,364,000","47,509,000","57,830,000","50,344,000","64,462,000","73,523,000","60,720,000","54,740,000","57,637,000","62,231,000","51,103,000","42,601,000","61,159,000","58,923,000","57,504,000","48,522,000","47,073,000","43,924,000","34,109,000","29,564,000","26,946,000","31,261,000","30,350,000","26,836,000","26,271,000","27,578,000","23,023,000","72,238,000","75,290,000"
	CurrentLiabilities,"74,855,000","89,284,000","81,619,000","85,536,000","70,003,000","73,967,000","62,233,000","51,162,000","51,503,000","53,453,000","50,805,000","47,240,000","42,215,000","39,023,000","37,909,000","47,578,000","39,651,000","53,236,000","60,452,000","51,589,000","45,738,000","54,396,000","59,940,000","48,310,000","39,834,000","48,817,000","49,529,000","54,706,000","46,930,000","45,482,000","42,605,000","32,362,000","28,008,000","25,402,000","29,834,000","28,889,000","25,366,000","24,830,000","26,463,000","21,678,000","19,891,000","22,944,000"
		PayablesAndAccruedExpenses,"44,900,000","48,434,000","51,202,000","57,921,000","47,596,000","46,525,000","36,691,000","29,091,000","34,265,000","29,309,000","30,278,000","28,405,000","26,112,000","22,970,000","21,263,000","30,801,000","25,787,000","32,606,000","38,267,000","30,184,000","28,331,000","32,286,000","40,125,000","31,040,000","25,182,000","24,228,000","30,171,000","36,891,000","34,930,000","29,165,000","29,017,000","20,099,000","18,212,000","12,463,000","18,806,000","16,817,000","15,922,000","12,570,000","16,151,000","17,570,000","11,082,000","9,830,000"
			Payables,"31,244,000","32,415,000","28,429,000","34,842,000","21,344,000","22,086,000","16,324,000","14,204,000","21,338,000","15,601,000","19,652,000","19,995,000","16,737,000","13,794,000","11,889,000","23,905,000","17,834,000","20,751,000","28,655,000","25,480,000","19,254,000","20,523,000","29,723,000","19,723,000","16,347,000","14,962,000","24,176,000","23,253,000","25,296,000","21,784,000","22,725,000","15,130,000","13,857,000","8,866,000","14,216,000","11,821,000","10,158,000","6,960,000","10,460,000","8,779,000","6,408,000","7,011,000"
				AccountsPayable,"29,763,000","31,170,000","27,071,000","33,116,000","20,644,000","21,124,000","14,613,000","13,693,000","20,589,000","14,910,000","18,697,000","18,912,000","16,055,000","12,801,000","11,134,000","23,381,000","17,449,000","19,815,000","26,208,000","23,466,000","18,699,000","19,955,000","28,364,000","19,723,000","16,347,000","14,175,000","22,621,000","20,314,000","23,990,000","21,036,000","20,830,000","14,424,000","13,408,000","8,321,000","14,139,000","11,440,000","9,987,000","6,674,000","9,345,000","7,978,000","5,673,000","6,481,000"
				TotalTaxPayable,"1,481,000","1,245,000","1,358,000","1,726,000","700,000","962,000","1,711,000","511,000","749,000","691,000","955,000","1,083,000","682,000","993,000","755,000","524,000","385,000","936,000","2,447,000","2,014,000","555,000","568,000","1,359,000","0","0","787,000","1,555,000","2,939,000","1,306,000","748,000","1,895,000","706,000","449,000","545,000","77,000","381,000","171,000","286,000","1,115,000","801,000","735,000","530,000"
					IncomeTaxPayable,"1,481,000","1,245,000","1,358,000","1,726,000","700,000","962,000","1,711,000","511,000","749,000","691,000","955,000","1,083,000","682,000","993,000","755,000","524,000","385,000","936,000","2,447,000","2,014,000","555,000","568,000","1,359,000","0","0","787,000","1,555,000","2,939,000","1,306,000","748,000","1,895,000","706,000","449,000","545,000","77,000","381,000","171,000","286,000","1,115,000","801,000","735,000","530,000"
			CurrentAccruedExpenses,"13,656,000","16,019,000","22,773,000","23,079,000","26,252,000","24,439,000","20,367,000","14,887,000","12,927,000","13,708,000","10,626,000","8,410,000","9,375,000","9,176,000","9,374,000","6,896,000","7,953,000","11,855,000","9,612,000","4,704,000","9,077,000","11,763,000","10,402,000","11,317,000","8,835,000","9,266,000","5,995,000","13,638,000","9,634,000","7,381,000","6,292,000","4,969,000","4,355,000","3,597,000","4,590,000","4,996,000","5,764,000","5,610,000","5,691,000","8,791,000","4,674,000","2,819,000"
		PensionandOtherPostRetirementBenefitPlansCurrent,"20,751,000","30,044,000","20,459,000","18,194,000","13,049,000","18,105,000","15,724,000","13,228,000","9,949,000","16,874,000","14,982,000","12,705,000","8,928,000","10,645,000","11,705,000","11,688,000","8,944,000","15,977,000","12,655,000","11,986,000","8,675,000","14,685,000","12,930,000","11,806,000","8,560,000","14,512,000","12,329,000","10,665,000","5,709,000","11,318,000","8,554,000","7,375,000","4,945,000","8,049,000","7,385,000","7,056,000","5,259,000","8,599,000","6,900,000",,"3,447,000","4,642,000"
		CurrentDebtAndCapitalLeaseObligation,"3,293,000","3,391,000","3,494,000","2,886,000","2,992,000","2,911,000","2,809,000","2,402,000","2,101,000","2,181,000","2,161,000","2,260,000","2,390,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentCapitalLeaseObligation,"3,293,000","3,391,000","3,494,000","2,886,000","2,992,000","2,911,000","2,809,000","2,402,000","2,101,000","2,181,000","2,161,000","2,260,000","2,390,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,"964,000","1,414,000","787,000","902,000","770,000","844,000","1,178,000","1,400,000","802,000","701,000","545,000","553,000","565,000","529,000","405,000","583,000","546,000","307,000","5,219,000","6,203,000","5,555,000","7,425,000","6,885,000","5,464,000","6,092,000","10,077,000","7,029,000","7,150,000","6,291,000","4,999,000","5,034,000","4,888,000","4,817,000","4,831,000","3,552,000","4,891,000","4,024,000","3,451,000","3,412,000","4,108,000","5,362,000","8,002,000"
			CurrentDeferredTaxesLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,"85,000","72,000","72,000","92,000",,,,,,,,,,,,
			CurrentDeferredRevenue,"964,000","1,414,000","787,000","902,000","770,000","844,000","1,178,000","1,400,000","802,000","701,000","545,000","553,000","565,000","529,000","405,000","583,000","546,000","307,000","5,219,000","6,203,000","5,555,000","7,425,000","6,885,000","5,464,000","6,092,000","10,077,000","6,944,000","7,078,000","6,219,000","4,907,000","5,034,000","4,888,000","4,817,000","4,831,000","3,552,000","4,891,000","4,024,000","3,451,000","3,412,000","4,108,000","5,362,000","8,002,000"
		OtherCurrentLiabilities,"4,947,000","6,001,000","5,677,000","5,633,000","5,596,000","5,582,000","5,831,000","5,041,000","4,386,000","4,388,000","2,839,000","3,317,000","4,220,000","4,879,000","4,536,000","4,506,000","4,374,000","4,346,000","4,311,000","3,216,000","3,177,000",,,,,,,,,,,,"34,000","59,000","91,000","125,000","161,000","210,000",,,,"470,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"19,462,000","21,085,000","22,501,000","21,468,000","23,341,000","24,337,000","24,669,000","23,589,000","24,647,000","25,751,000","18,444,000","14,531,000","14,598,000","8,341,000","9,600,000","10,252,000","10,693,000","11,226,000","13,071,000","9,131,000","9,002,000","3,241,000","2,291,000","2,793,000","2,767,000","12,342,000","9,394,000","2,798,000","1,592,000","1,591,000","1,319,000","1,747,000","1,556,000","1,544,000","1,427,000","1,461,000","1,470,000","1,441,000","1,115,000","1,345,000","52,347,000","52,346,000"
		LongTermDebtAndCapitalLeaseObligation,"7,438,000","8,322,000","9,053,000","7,763,000","8,475,000","7,525,000","6,662,000","6,911,000","7,386,000","7,975,000","8,519,000","5,100,000","5,635,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			LongTermCapitalLeaseObligation,"7,438,000","8,322,000","9,053,000","7,763,000","8,475,000","7,525,000","6,662,000","6,911,000","7,386,000","7,975,000","8,519,000","5,100,000","5,635,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,"1,962,000","1,769,000","1,287,000","1,287,000","1,287,000","1,288,000","1,287,000","1,287,000","1,287,000","1,288,000","1,293,000","1,293,000","1,293,000","1,293,000","1,293,000","1,293,000","1,293,000","1,293,000","1,333,000","1,333,000","1,333,000","1,333,000","1,364,000","1,364,000","1,364,000","1,423,000","0","94,000","187,000","198,000","144,000","178,000",,,,,,"0",,"100,000","200,000","200,000"
			NonCurrentDeferredTaxesLiabilities,"1,962,000","1,769,000","1,287,000","1,287,000","1,287,000","1,288,000","1,287,000","1,287,000","1,287,000","1,288,000","1,293,000","1,293,000","1,293,000","1,293,000","1,293,000","1,293,000","1,293,000","1,293,000","1,333,000","1,333,000","1,333,000","1,333,000","1,364,000","1,364,000","1,364,000","1,423,000",,,,,,,,,,,,,,,,
			NonCurrentDeferredRevenue,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","94,000","187,000","198,000","144,000","178,000",,,,,,"0","0","100,000","200,000","200,000"
		PreferredSecuritiesOutsideStockEquity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","50,900,000","50,900,000"
		OtherNonCurrentLiabilities,"10,062,000","10,994,000","12,161,000","12,418,000","13,579,000","15,524,000","16,720,000","15,391,000","15,974,000","16,488,000","8,632,000","8,138,000","7,670,000","7,048,000","8,307,000","8,959,000","9,400,000","9,933,000","11,738,000","7,798,000","7,669,000","1,908,000","927,000","1,429,000","1,403,000","10,919,000","9,394,000","2,704,000","1,405,000","1,393,000","1,175,000","1,569,000","1,556,000","1,544,000","1,427,000","1,461,000","1,470,000","1,441,000","1,115,000","1,245,000","1,247,000","1,246,000"
TotalEquityGrossMinorityInterest,"574,348,000","547,176,000","529,235,000","503,054,000","491,294,000","474,976,000","462,653,000","458,647,000","455,583,000","448,072,000","445,240,000","428,461,000","422,438,000","419,489,000","411,139,000","432,892,000","468,808,000","482,187,000","469,064,000","452,726,000","464,329,000","454,634,000","422,613,000","376,755,000","376,452,000","349,456,000","332,369,000","296,173,000","265,406,000","237,211,000","209,354,000","182,311,000","167,699,000","156,361,000","144,423,000","128,803,000","119,403,000","112,332,000","101,974,000","67,813,000","10,284,000","6,449,000"
	StockholdersEquity,"574,348,000","547,176,000","529,235,000","503,054,000","491,294,000","474,976,000","462,653,000","458,647,000","455,583,000","448,072,000","445,240,000","428,461,000","422,438,000","419,489,000","411,139,000","432,892,000","468,808,000","482,187,000","469,064,000","452,726,000","464,329,000","454,634,000","422,613,000","376,755,000","376,452,000","349,456,000","332,369,000","296,173,000","265,406,000","237,211,000","209,354,000","182,311,000","167,699,000","156,361,000","144,423,000","128,803,000","119,403,000","112,332,000","101,974,000","67,813,000","10,284,000","6,449,000"
		CapitalStock,"17,000","17,000","17,000","16,000","16,000","16,000","16,000","15,000","15,000","15,000","15,000","15,000","15,000","15,000","14,000","15,000","15,000","15,000","15,000","15,000","15,000","15,000","15,000","15,000","15,000","15,000","14,000","14,000","14,000","14,000","14,000","13,000","13,000","13,000","13,000","12,000","12,000","12,000","12,000","9,000","3,000","3,000"
			PreferredStock,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0",,,
			CommonStock,"17,000","17,000","17,000","16,000","16,000","16,000","16,000","15,000","15,000","15,000","15,000","15,000","15,000","15,000","14,000","15,000","15,000","15,000","15,000","15,000","15,000","15,000","15,000","15,000","15,000","15,000","14,000","14,000","14,000","14,000","14,000","13,000","13,000","13,000","13,000","12,000","12,000","12,000","12,000","9,000","3,000","3,000"
		AdditionalPaidInCapital,"485,281,000","447,287,000","420,153,000","394,121,000","375,021,000","347,458,000","322,502,000","301,195,000","284,557,000","261,220,000","245,490,000","224,542,000","208,522,000","188,516,000","175,906,000","188,663,000","217,880,000","221,186,000","209,161,000","204,513,000","219,425,000","212,276,000","198,554,000","181,690,000","190,031,000","176,306,000","164,324,000","157,598,000","149,921,000","140,564,000","130,394,000","121,686,000","116,355,000","110,285,000","103,880,000","97,387,000","94,241,000","91,911,000","85,196,000","57,755,000","5,458,000","4,225,000"
		RetainedEarnings,"89,050,000","99,872,000","109,065,000","108,309,000","115,465,000","126,283,000","138,772,000","155,850,000","170,606,000","186,069,000","199,050,000","203,359,000","213,550,000","230,861,000","235,404,000","244,425,000","251,302,000","261,265,000","260,004,000","248,280,000","244,977,000","242,413,000","224,062,000","195,017,000","186,386,000","173,142,000","168,046,000","138,585,000","115,488,000","96,634,000","78,960,000","60,633,000","51,323,000","46,063,000","40,530,000","31,404,000","25,150,000","20,409,000","16,766,000","10,049,000","4,823,000","2,221,000"
		GainsLossesNotAffectingRetainedEarnings,,"0","0","608,000","792,000","1,219,000","1,363,000","1,587,000","405,000","768,000","685,000","545,000","351,000","97,000","-185,000","-211,000","-389,000","-279,000","-116,000","-82,000","-88,000","-70,000","-18,000","33,000","20,000","-7,000","-15,000","-24,000","-17,000","-1,000","-14,000","-21,000","8,000",,,,,,,,,
TotalCapitalization,"574,348,000","547,176,000","529,235,000","503,054,000","491,294,000","474,976,000","462,653,000","458,647,000","455,583,000","448,072,000","445,240,000","428,461,000","422,438,000","419,489,000","411,139,000","432,892,000","468,808,000","482,187,000","469,064,000","452,726,000","464,329,000","454,634,000","422,613,000","376,755,000","376,452,000","349,456,000","332,369,000","296,173,000","265,406,000","237,211,000","209,354,000","182,311,000","167,699,000","156,361,000","144,423,000","128,803,000","119,403,000","112,332,000","101,974,000","67,813,000","10,284,000","6,449,000"
